plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
8541,7,K6150237,2,18.7,9.0,127,74,9.9
9279,2,K6150237,2,17.0,3.0,112,64,9.0
9279,6,X0781965,2,17.0,14.0,112,64,35.0
4073,3,C2473610,2,18.7,9.0,127,74,14.4
4073,4,F0245783,2,18.7,15.0,127,74,16.5
4073,5,M4317698,2,10.7,5.0,90,50,7.0
8541,1,O2385174,2,17.0,17.0,112,64,27.200000000000003
8541,7,K6150237,2,18.7,12.0,127,74,16.799999999999997
9279,2,K6150237,2,17.0,7.0,112,64,17.5
9279,6,X0781965,2,17.0,6.0,112,64,15.6
4073,3,C2473610,2,18.7,6.0,127,74,9.0
4073,4,F0245783,2,18.7,22.0,127,74,30.8
4073,5,M4317698,2,10.7,10.0,90,50,11.0
4073,7,A4193865,3,18.7,12.0,127,74,14.4
8541,1,O2385174,2,17.0,10.0,112,64,15.0
9279,2,K6150237,2,17.0,2.0,112,64,5.2
9279,6,X0781965,2,17.0,16.0,112,64,17.6
4073,3,C2473610,2,18.7,11.0,127,74,17.6
4073,4,C2473610,3,17.0,9.0,112,64,10.8
4073,5,M4317698,2,10.7,24.0,90,50,33.599999999999994
4073,7,A4193865,3,18.7,12.0,127,74,16.799999999999997
8541,1,O2385174,2,17.0,19.0,112,64,20.9
9279,2,K6150237,2,17.0,6.0,112,64,6.6000000000000005
9279,6,X0781965,2,17.0,1.0,112,64,2.9
4073,3,C2473610,2,18.7,14.0,127,74,15.400000000000002
4073,4,C2473610,3,17.0,12.0,112,64,16.799999999999997
4073,5,M4317698,2,10.7,18.0,90,50,25.2
4073,6,X0781965,3,6.7,5.0,67,43,6.0
4073,7,A4193865,3,18.7,15.0,127,74,22.5
8541,1,O2385174,2,17.0,13.0,112,64,18.2
9279,2,K6150237,2,17.0,15.0,112,64,43.5
4073,1,S7459820,3,18.7,14.0,127,74,16.8
4073,3,C2473610,2,18.7,7.0,127,74,9.8
4073,4,C2473610,3,17.0,7.0,112,64,11.2
4073,6,X0781965,3,6.7,3.0,67,43,4.199999999999999
4073,7,A4193865,3,18.7,4.0,127,74,6.4
8541,2,G3672419,3,17.0,4.0,112,64,7.6
8541,5,F0245783,3,18.7,20.0,127,74,38.0
4073,1,S7459820,3,18.7,20.0,127,74,28.0
4073,3,C2473610,2,18.7,13.0,127,74,18.2
4073,4,C2473610,3,17.0,11.0,112,64,16.5
4073,6,X0781965,3,6.7,16.0,67,43,17.6
4073,7,A4193865,3,18.7,20.0,127,74,22.0
8541,2,G3672419,3,17.0,3.0,112,64,6.300000000000001
8541,5,F0245783,3,18.7,3.0,127,74,3.6
4073,1,S7459820,3,18.7,20.0,127,74,32.0
4073,4,C2473610,3,17.0,7.0,112,64,7.700000000000001
4073,6,X0781965,3,6.7,15.0,67,43,21.0
4073,7,A4193865,3,18.7,16.0,127,74,22.4
8541,2,G3672419,3,17.0,15.0,112,64,18.0
8541,5,F0245783,3,18.7,20.0,127,74,28.0
9279,3,Q2719850,3,18.7,7.0,127,74,14.7
4073,1,S7459820,3,18.7,2.0,127,74,3.2
4073,4,C2473610,3,17.0,22.0,112,64,30.8
4073,6,X0781965,3,6.7,13.0,67,43,18.2
4073,7,A4193865,3,18.7,16.0,127,74,22.4
8541,2,G3672419,3,17.0,10.0,112,64,14.0
8541,5,F0245783,3,18.7,15.0,127,74,24.0
9279,3,Q2719850,3,18.7,10.0,127,74,30.0
4073,1,S7459820,3,18.7,7.0,127,74,7.700000000000001
4073,4,C2473610,3,17.0,13.0,112,64,18.2
4073,6,S7459820,4,10.7,25.0,90,50,30.0
4073,7,Q2719850,4,18.7,28.0,127,74,33.6
8541,2,G3672419,3,17.0,6.0,112,64,9.6
8541,5,F0245783,3,18.7,7.0,127,74,17.5
9279,3,Q2719850,3,18.7,10.0,127,74,15.0
4073,1,S7459820,3,18.7,16.0,127,74,22.4
4073,6,S7459820,4,10.7,3.0,90,50,4.199999999999999
4073,7,Q2719850,4,18.7,26.0,127,74,36.4
8541,2,G3672419,3,17.0,10.0,112,64,15.0
8541,4,A4193865,4,18.7,9.0,127,74,17.099999999999998
8541,5,F0245783,3,18.7,1.0,127,74,2.6
9279,3,Q2719850,3,18.7,10.0,127,74,30.0
4073,1,S7459820,3,18.7,12.0,127,74,16.799999999999997
4073,6,S7459820,4,10.7,15.0,90,50,24.0
4073,7,Q2719850,4,18.7,6.0,127,74,9.6
8541,2,G3672419,3,17.0,12.0,112,64,13.2
8541,4,A4193865,4,18.7,14.0,127,74,29.4
8541,5,F0245783,3,18.7,11.0,127,74,12.1
9279,3,Q2719850,3,18.7,3.0,127,74,7.5
4073,1,G3672419,4,10.7,14.0,90,50,16.8
4073,5,L0683574,4,18.7,10.0,127,74,21.0
4073,6,S7459820,4,10.7,4.0,90,50,6.4
4073,7,Q2719850,4,18.7,7.0,127,74,10.5
8541,2,G3672419,3,17.0,20.0,112,64,28.0
8541,4,A4193865,4,18.7,3.0,127,74,3.6
9279,3,Q2719850,3,18.7,8.0,127,74,20.8
4073,1,G3672419,4,10.7,12.0,90,50,16.799999999999997
4073,5,L0683574,4,18.7,16.0,127,74,19.2
4073,6,S7459820,4,10.7,7.0,90,50,7.700000000000001
4073,7,Q2719850,4,18.7,6.0,127,74,6.6000000000000005
8541,2,A4193865,4,18.7,6.0,127,74,11.4
8541,4,A4193865,4,18.7,10.0,127,74,14.0
9279,3,Q2719850,3,18.7,2.0,127,74,2.2
4073,1,G3672419,4,10.7,25.0,90,50,27.500000000000004
4073,5,L0683574,4,18.7,12.0,127,74,16.799999999999997
4073,6,S7459820,4,10.7,7.0,90,50,9.8
4073,7,Q2719850,4,18.7,12.0,127,74,16.799999999999997
8541,2,A4193865,4,18.7,14.0,127,74,16.8
8541,4,A4193865,4,18.7,11.0,127,74,17.6
9279,3,Q2719850,3,18.7,2.0,127,74,5.8
4073,1,G3672419,4,10.7,20.0,90,50,28.0
4073,5,L0683574,4,18.7,10.0,127,74,16.0
4073,6,S7459820,4,10.7,5.0,90,50,7.0
4073,7,Q2719850,4,18.7,9.0,127,74,12.6
8541,2,A4193865,4,18.7,11.0,127,74,15.4
8541,4,A4193865,4,18.7,12.0,127,74,18.0
9279,3,M4317698,4,18.7,17.0,127,74,35.7
4073,1,Q7621893,5,18.7,16.0,127,74,19.2
4073,5,L0683574,4,18.7,1.0,127,74,2.6
4073,7,T3529780,5,17.0,19.0,112,64,26.6
8541,2,A4193865,4,18.7,14.0,127,74,22.4
8541,4,A4193865,4,18.7,8.0,127,74,8.8
8541,6,O2385174,5,6.7,23.0,67,43,27.6
9279,3,M4317698,4,18.7,16.0,127,74,48.0
4073,1,Q7621893,5,18.7,18.0,127,74,25.2
4073,5,L0683574,4,18.7,17.0,127,74,18.700000000000003
4073,7,T3529780,5,17.0,12.0,112,64,31.200000000000003
8541,2,A4193865,4,18.7,9.0,127,74,13.5
8541,4,A4193865,4,18.7,13.0,127,74,18.2
8541,6,O2385174,5,6.7,17.0,67,43,23.8
9279,3,M4317698,4,18.7,5.0,127,74,13.0
4073,1,Q7621893,5,18.7,4.0,127,74,6.4
4073,4,N0871243,5,18.7,2.0,127,74,4.2
4073,5,L0683574,4,18.7,18.0,127,74,25.2
4073,7,T3529780,5,17.0,8.0,112,64,20.8
8541,2,A4193865,4,18.7,26.0,127,74,28.6
8541,6,O2385174,5,6.7,14.0,67,43,15.400000000000002
9279,3,M4317698,4,18.7,7.0,127,74,7.700000000000001
4073,1,Q7621893,5,18.7,14.0,127,74,21.0
4073,4,N0871243,5,18.7,19.0,127,74,22.8
4073,5,L0683574,4,18.7,4.0,127,74,5.6
4073,6,X6130248,6,18.7,16.0,127,74,19.2
4073,7,T3529780,5,17.0,16.0,112,64,17.6
8541,2,A4193865,4,18.7,13.0,127,74,18.2
9279,3,M4317698,4,18.7,7.0,127,74,20.3
4073,1,Q7621893,5,18.7,12.0,127,74,13.2
4073,2,C2473610,5,18.7,4.0,127,74,4.8
4073,4,N0871243,5,18.7,18.0,127,74,25.2
4073,5,Q2719850,5,17.0,4.0,112,64,4.8
4073,6,X6130248,6,18.7,12.0,127,74,16.799999999999997
4073,7,T3529780,5,17.0,9.0,112,64,12.6
8541,3,X0781965,5,10.7,23.0,90,50,27.6
4073,1,Q7621893,5,18.7,17.0,127,74,23.8
4073,2,C2473610,5,18.7,16.0,127,74,22.4
4073,4,N0871243,5,18.7,10.0,127,74,16.0
4073,5,Q2719850,5,17.0,13.0,112,64,18.2
4073,6,X6130248,6,18.7,2.0,127,74,3.0
8541,3,X0781965,5,10.7,13.0,90,50,18.2
9279,7,F0245783,6,17.0,12.0,112,64,30.0
4073,1,Q7621893,5,18.7,13.0,127,74,18.2
4073,2,C2473610,5,18.7,21.0,127,74,33.6
4073,4,N0871243,5,18.7,11.0,127,74,16.5
4073,5,Q2719850,5,17.0,10.0,112,64,16.0
4073,6,X6130248,6,18.7,24.0,127,74,26.4
8541,3,X0781965,5,10.7,27.0,90,50,29.700000000000003
9279,7,F0245783,6,17.0,6.0,112,64,15.6
4073,1,C2473610,6,18.7,4.0,127,74,8.4
4073,2,C2473610,5,18.7,8.0,127,74,12.0
4073,4,N0871243,5,18.7,4.0,127,74,6.4
4073,5,Q2719850,5,17.0,14.0,112,64,21.0
4073,6,X6130248,6,18.7,30.0,127,74,42.0
8541,3,X0781965,5,10.7,10.0,90,50,14.0
9279,7,F0245783,6,17.0,10.0,112,64,11.0
4073,1,C2473610,6,18.7,17.0,127,74,20.4
4073,2,C2473610,5,18.7,8.0,127,74,12.8
4073,3,T3529780,6,18.7,7.0,127,74,9.8
4073,4,N0871243,5,18.7,13.0,127,74,14.3
4073,5,Q2719850,5,17.0,19.0,112,64,20.9
4073,6,X6130248,6,18.7,14.0,127,74,19.6
9279,7,F0245783,6,17.0,19.0,112,64,55.1
4073,1,C2473610,6,18.7,7.0,127,74,9.8
4073,2,C2473610,5,18.7,15.0,127,74,16.5
4073,3,T3529780,6,18.7,10.0,127,74,26.0
4073,4,N0871243,5,18.7,11.0,127,74,15.4
4073,5,Q2719850,5,17.0,8.0,112,64,11.2
4073,7,A0436291,7,18.7,14.0,127,74,16.8
9279,6,Q7621893,7,18.7,13.0,127,74,27.3
4073,1,C2473610,6,18.7,10.0,127,74,16.0
4073,2,C2473610,5,18.7,9.0,127,74,12.6
4073,3,T3529780,6,18.7,17.0,127,74,44.2
4073,4,N0871243,5,18.7,4.0,127,74,5.6
4073,5,Q2719850,5,17.0,14.0,112,64,19.6
4073,7,A0436291,7,18.7,9.0,127,74,12.6
9279,6,Q7621893,7,18.7,15.0,127,74,22.5
4073,1,C2473610,6,18.7,17.0,127,74,25.5
4073,2,C2473610,5,18.7,8.0,127,74,11.2
4073,3,T3529780,6,18.7,27.0,127,74,29.700000000000003
4073,7,A0436291,7,18.7,20.0,127,74,32.0
8541,4,O2385174,6,17.0,2.0,112,64,4.2
8541,5,O9738152,6,18.7,10.0,127,74,19.0
9279,6,Q7621893,7,18.7,9.0,127,74,22.5
4073,1,C2473610,6,18.7,8.0,127,74,12.8
4073,3,T3529780,6,18.7,2.0,127,74,2.8
4073,7,A0436291,7,18.7,8.0,127,74,12.0
8541,2,X0986417,6,10.7,7.0,90,50,13.3
8541,4,O2385174,6,17.0,24.0,112,64,28.8
8541,5,O9738152,6,18.7,3.0,127,74,6.300000000000001
9279,6,Q7621893,7,18.7,6.0,127,74,15.6
4073,1,C2473610,6,18.7,8.0,127,74,8.8
4073,3,Z7890361,7,18.7,21.0,127,74,25.2
4073,7,A0436291,7,18.7,4.0,127,74,6.4
8541,2,X0986417,6,10.7,5.0,90,50,10.5
8541,4,O2385174,6,17.0,5.0,112,64,7.0
8541,5,O9738152,6,18.7,16.0,127,74,19.2
9279,6,Q7621893,7,18.7,12.0,127,74,13.2
4073,1,C2473610,6,18.7,8.0,127,74,11.2
4073,3,Z7890361,7,18.7,9.0,127,74,12.6
4073,7,A0436291,7,18.7,22.0,127,74,24.200000000000003
8541,2,X0986417,6,10.7,15.0,90,50,18.0
8541,4,O2385174,6,17.0,5.0,112,64,8.0
8541,5,O9738152,6,18.7,8.0,127,74,11.2
9279,6,Q7621893,7,18.7,8.0,127,74,23.2
4073,1,C2473610,6,18.7,10.0,127,74,14.0
4073,3,Z7890361,7,18.7,7.0,127,74,11.2
4073,7,A0436291,7,18.7,16.0,127,74,22.4
8541,2,X0986417,6,10.7,10.0,90,50,14.0
8541,4,O2385174,6,17.0,13.0,112,64,19.5
8541,5,O9738152,6,18.7,14.0,127,74,22.4
8541,6,X3502948,8,10.7,15.0,90,50,31.5
4073,3,Z7890361,7,18.7,12.0,127,74,18.0
4073,7,X6130248,8,18.7,11.0,127,74,13.2
8541,1,M4317698,7,17.0,15.0,112,64,28.5
8541,2,X0986417,6,10.7,1.0,90,50,2.6
8541,4,O2385174,6,17.0,3.0,112,64,7.800000000000001
8541,5,O9738152,6,18.7,17.0,127,74,25.5
8541,6,X3502948,8,10.7,12.0,90,50,14.4
4073,3,Z7890361,7,18.7,9.0,127,74,14.4
4073,7,X6130248,8,18.7,11.0,127,74,15.4
8541,1,M4317698,7,17.0,4.0,112,64,8.4
8541,2,X0986417,6,10.7,28.0,90,50,30.800000000000004
8541,4,O2385174,6,17.0,24.0,112,64,26.4
8541,5,O9738152,6,18.7,14.0,127,74,15.400000000000002
8541,6,X3502948,8,10.7,10.0,90,50,14.0
4073,3,Z7890361,7,18.7,11.0,127,74,12.1
4073,7,X6130248,8,18.7,13.0,127,74,20.8
8541,1,M4317698,7,17.0,13.0,112,64,15.6
8541,4,O2385174,6,17.0,7.0,112,64,9.8
8541,5,O9738152,6,18.7,5.0,127,74,7.0
8541,6,X3502948,8,10.7,24.0,90,50,26.4
9279,2,S7459820,7,17.0,6.0,112,64,12.6
4073,3,Z7890361,7,18.7,19.0,127,74,26.6
4073,4,O9738152,7,18.7,10.0,127,74,21.0
4073,7,X6130248,8,18.7,13.0,127,74,19.5
8541,1,M4317698,7,17.0,13.0,112,64,18.2
8541,6,X3502948,8,10.7,2.0,90,50,2.8
9279,2,S7459820,7,17.0,19.0,112,64,57.0
9279,5,T3529780,7,6.7,16.0,67,43,41.6
4073,3,Z7890361,7,18.7,4.0,127,74,5.6
4073,4,O9738152,7,18.7,14.0,127,74,16.8
4073,7,X6130248,8,18.7,8.0,127,74,12.8
8541,1,M4317698,7,17.0,13.0,112,64,20.8
8541,6,A4193865,9,6.7,18.0,67,43,21.6
9279,2,S7459820,7,17.0,16.0,112,64,17.6
9279,5,T3529780,7,6.7,21.0,67,43,23.1
4073,4,O9738152,7,18.7,8.0,127,74,11.2
4073,5,K6150237,8,18.7,13.0,127,74,27.3
4073,7,X6130248,8,18.7,15.0,127,74,16.5
8541,1,M4317698,7,17.0,1.0,112,64,2.6
8541,3,C0239845,8,10.7,21.0,90,50,25.2
8541,6,A4193865,9,6.7,9.0,67,43,12.6
9279,2,S7459820,7,17.0,8.0,112,64,23.2
4073,2,L0683574,8,6.7,9.0,67,43,10.8
4073,4,O9738152,7,18.7,14.0,127,74,22.4
4073,5,K6150237,8,18.7,4.0,127,74,4.8
4073,7,X6130248,8,18.7,15.0,127,74,21.0
8541,1,M4317698,7,17.0,1.0,112,64,1.1
8541,3,C0239845,8,10.7,16.0,90,50,22.4
8541,6,A4193865,9,6.7,29.0,67,43,31.9
4073,2,L0683574,8,6.7,11.0,67,43,15.4
4073,4,O9738152,7,18.7,11.0,127,74,16.5
4073,5,K6150237,8,18.7,14.0,127,74,22.4
4073,7,X6130248,8,18.7,5.0,127,74,7.0
8541,1,M4317698,7,17.0,11.0,112,64,15.4
8541,3,C0239845,8,10.7,13.0,90,50,19.5
9279,6,O7381025,10,18.7,16.0,127,74,33.6
4073,1,X3502948,8,18.7,2.0,127,74,4.2
4073,2,L0683574,8,6.7,11.0,67,43,12.1
4073,4,O9738152,7,18.7,11.0,127,74,12.1
4073,5,K6150237,8,18.7,4.0,127,74,10.4
8541,3,C0239845,8,10.7,16.0,90,50,22.4
8541,7,Q7621893,9,18.7,5.0,127,74,9.5
9279,6,O7381025,10,18.7,10.0,127,74,30.0
4073,1,X3502948,8,18.7,9.0,127,74,10.8
4073,2,L0683574,8,6.7,13.0,67,43,18.2
4073,4,O9738152,7,18.7,12.0,127,74,16.799999999999997
4073,5,K6150237,8,18.7,6.0,127,74,6.6000000000000005
8541,7,Q7621893,9,18.7,21.0,127,74,25.2
9279,3,K6150237,9,6.7,12.0,67,43,25.200000000000003
9279,6,O7381025,10,18.7,6.0,127,74,15.6
4073,1,X3502948,8,18.7,18.0,127,74,25.2
4073,2,L0683574,8,6.7,7.0,67,43,9.8
4073,4,O9738152,7,18.7,7.0,127,74,9.8
4073,5,K6150237,8,18.7,11.0,127,74,15.4
8541,7,Q7621893,9,18.7,14.0,127,74,19.6
9279,3,K6150237,9,6.7,12.0,67,43,30.0
9279,6,O7381025,10,18.7,17.0,127,74,18.700000000000003
4073,1,X3502948,8,18.7,27.0,127,74,43.2
4073,2,N0871243,9,18.7,7.0,127,74,8.4
4073,5,K6150237,8,18.7,27.0,127,74,37.8
8541,4,X0986417,8,18.7,8.0,127,74,15.2
8541,7,Q7621893,9,18.7,14.0,127,74,22.4
9279,3,K6150237,9,6.7,9.0,67,43,9.9
9279,6,O7381025,10,18.7,10.0,127,74,29.0
4073,1,X3502948,8,18.7,7.0,127,74,7.700000000000001
4073,2,N0871243,9,18.7,5.0,127,74,7.0
4073,3,L0683574,10,18.7,4.0,127,74,8.4
4073,5,X6130248,9,17.0,21.0,112,64,25.2
4073,6,F6538029,11,17.0,21.0,112,64,25.2
8541,4,X0986417,8,18.7,14.0,127,74,29.4
8541,7,Q7621893,9,18.7,11.0,127,74,16.5
4073,1,X3502948,8,18.7,8.0,127,74,11.2
4073,2,N0871243,9,18.7,17.0,127,74,27.200000000000003
4073,3,L0683574,10,18.7,15.0,127,74,18.0
4073,5,X6130248,9,17.0,11.0,112,64,15.4
4073,6,F6538029,11,17.0,18.0,112,64,25.2
8541,4,X0986417,8,18.7,13.0,127,74,15.6
8541,7,Q7621893,9,18.7,11.0,127,74,12.1
4073,1,X3502948,8,18.7,17.0,127,74,23.8
4073,2,N0871243,9,18.7,8.0,127,74,12.0
4073,3,L0683574,10,18.7,8.0,127,74,11.2
4073,5,X6130248,9,17.0,7.0,112,64,10.5
4073,6,F6538029,11,17.0,28.0,112,64,30.800000000000004
8541,4,X0986417,8,18.7,1.0,127,74,3.0
8541,7,Q7621893,9,18.7,15.0,127,74,21.0
4073,1,Z7198653,9,18.7,16.0,127,74,19.2
4073,2,N0871243,9,18.7,12.0,127,74,19.200000000000003
4073,3,L0683574,10,18.7,15.0,127,74,24.0
4073,5,X6130248,9,17.0,11.0,112,64,17.6
4073,6,F6538029,11,17.0,22.0,112,64,30.8
8541,4,X0986417,8,18.7,19.0,127,74,26.6
8541,7,Z7890361,10,6.7,17.0,67,43,20.4
4073,1,Z7198653,9,18.7,9.0,127,74,12.6
4073,2,N0871243,9,18.7,13.0,127,74,14.3
4073,3,L0683574,10,18.7,16.0,127,74,17.6
4073,5,X6130248,9,17.0,15.0,112,64,16.5
8541,4,X0986417,8,18.7,9.0,127,74,23.4
8541,6,A0436291,12,10.7,1.0,90,50,2.1
8541,7,Z7890361,10,6.7,7.0,67,43,9.8
4073,1,Z7198653,9,18.7,19.0,127,74,30.4
4073,2,N0871243,9,18.7,10.0,127,74,14.0
4073,3,L0683574,10,18.7,24.0,127,74,33.599999999999994
4073,5,X6130248,9,17.0,10.0,112,64,14.0
8541,4,X0986417,8,18.7,12.0,127,74,13.2
8541,6,A0436291,12,10.7,8.0,90,50,9.6
8541,7,Z7890361,10,6.7,15.0,67,43,16.5
4073,1,Z7198653,9,18.7,15.0,127,74,16.5
4073,2,N0871243,9,18.7,17.0,127,74,23.8
4073,3,L0683574,10,18.7,10.0,127,74,14.0
4073,5,X6130248,9,17.0,9.0,112,64,12.6
8541,6,A0436291,12,10.7,12.0,90,50,16.799999999999997
8541,7,Z7890361,10,6.7,14.0,67,43,19.6
9279,4,G1740695,9,10.7,20.0,90,50,42.0
4073,1,Z7198653,9,18.7,17.0,127,74,23.8
4073,2,O2385174,10,10.7,23.0,90,50,27.6
4073,7,O2385174,11,18.7,26.0,127,74,31.2
8541,3,O9738152,11,18.7,15.0,127,74,28.5
8541,5,C2473610,10,17.0,5.0,112,64,10.5
8541,6,A0436291,12,10.7,18.0,90,50,28.8
9279,4,G1740695,9,10.7,6.0,90,50,18.0
4073,1,Z7198653,9,18.7,17.0,127,74,23.8
4073,2,O2385174,10,10.7,18.0,90,50,19.8
4073,7,O2385174,11,18.7,28.0,127,74,39.2
8541,3,O9738152,11,18.7,13.0,127,74,27.3
8541,5,C2473610,10,17.0,21.0,112,64,25.2
8541,6,A0436291,12,10.7,20.0,90,50,30.0
9279,4,G1740695,9,10.7,13.0,90,50,19.5
4073,1,G1740695,10,18.7,6.0,127,74,7.199999999999999
4073,2,O2385174,10,10.7,9.0,90,50,12.6
4073,7,O2385174,11,18.7,17.0,127,74,18.700000000000003
8541,3,O9738152,11,18.7,5.0,127,74,6.0
8541,5,C2473610,10,17.0,8.0,112,64,11.2
8541,6,A0436291,12,10.7,2.0,90,50,2.2
9279,4,G1740695,9,10.7,2.0,90,50,5.0
4073,1,G1740695,10,18.7,9.0,127,74,12.6
4073,2,O2385174,10,10.7,21.0,90,50,29.4
4073,6,L0683574,13,17.0,7.0,112,64,14.7
4073,7,O2385174,11,18.7,14.0,127,74,19.6
8541,3,O9738152,11,18.7,13.0,127,74,18.2
8541,5,C2473610,10,17.0,16.0,112,64,25.6
9279,4,G1740695,9,10.7,2.0,90,50,5.2
4073,1,G1740695,10,18.7,23.0,127,74,34.5
4073,2,X0781965,11,17.0,2.0,112,64,4.2
4073,6,L0683574,13,17.0,10.0,112,64,12.0
4073,7,O2385174,11,18.7,13.0,127,74,18.2
8541,3,O9738152,11,18.7,6.0,127,74,9.6
8541,4,F6538029,10,17.0,4.0,112,64,7.6
8541,5,C2473610,10,17.0,16.0,112,64,24.0
4073,1,G1740695,10,18.7,23.0,127,74,36.8
4073,2,X0781965,11,17.0,15.0,112,64,18.0
4073,6,L0683574,13,17.0,14.0,112,64,19.6
4073,7,F0245783,12,18.7,20.0,127,74,24.0
8541,3,O9738152,11,18.7,9.0,127,74,13.5
8541,4,F6538029,10,17.0,21.0,112,64,25.2
8541,5,C2473610,10,17.0,6.0,112,64,6.6000000000000005
4073,1,G1740695,10,18.7,19.0,127,74,26.6
4073,2,X0781965,11,17.0,1.0,112,64,1.4
4073,6,L0683574,13,17.0,13.0,112,64,20.8
4073,7,F0245783,12,18.7,21.0,127,74,29.4
8541,3,O9738152,11,18.7,3.0,127,74,7.5
8541,4,F6538029,10,17.0,13.0,112,64,18.2
8541,5,C2473610,10,17.0,5.0,112,64,7.0
4073,1,G1740695,10,18.7,6.0,127,74,8.399999999999999
4073,2,X0781965,11,17.0,18.0,112,64,28.8
4073,5,N0871243,11,18.7,6.0,127,74,7.199999999999999
4073,6,L0683574,13,17.0,4.0,112,64,10.4
4073,7,F0245783,12,18.7,8.0,127,74,12.8
8541,3,O9738152,11,18.7,5.0,127,74,5.5
8541,4,F6538029,10,17.0,14.0,112,64,22.4
4073,1,T3529780,11,6.7,15.0,67,43,21.0
4073,2,X0781965,11,17.0,9.0,112,64,14.4
4073,5,N0871243,11,18.7,12.0,127,74,16.799999999999997
4073,6,L0683574,13,17.0,8.0,112,64,8.8
4073,7,F0245783,12,18.7,11.0,127,74,17.6
8541,3,O9738152,11,18.7,7.0,127,74,9.8
8541,4,F6538029,10,17.0,20.0,112,64,22.0
4073,1,T3529780,11,6.7,4.0,67,43,10.4
4073,2,X0781965,11,17.0,13.0,112,64,14.3
4073,5,N0871243,11,18.7,9.0,127,74,13.5
4073,6,L0683574,13,17.0,14.0,112,64,19.6
4073,7,F0245783,12,18.7,4.0,127,74,10.4
8541,3,X0986417,12,18.7,12.0,127,74,22.8
8541,4,F6538029,10,17.0,11.0,112,64,15.4
4073,1,T3529780,11,6.7,11.0,67,43,12.1
4073,2,X0781965,11,17.0,13.0,112,64,18.2
4073,5,N0871243,11,18.7,7.0,127,74,11.2
4073,6,L0683574,13,17.0,4.0,112,64,5.6
4073,7,F0245783,12,18.7,10.0,127,74,11.0
8541,3,X0986417,12,18.7,9.0,127,74,18.9
9279,4,N0871243,11,10.7,11.0,90,50,23.1
4073,1,T3529780,11,6.7,15.0,67,43,21.0
4073,2,X0781965,11,17.0,9.0,112,64,12.6
4073,5,N0871243,11,18.7,20.0,127,74,22.0
