client_code,product_code,day,volume
G3672419,L1379420586,1,0
F0245783,D8679315204,1,0
L0683574,H9486237510,1,0
O2385174,D4173690582,1,0
A4193865,D8679315204,1,0
G1740695,E3721640589,1,0
C2473610,D2419583607,1,0
X6130248,P2501468793,1,0
Z7890361,E3721640589,1,0
K6150237,D2419583607,1,4
L0683574,Z4176285930,1,12
S7459820,B2509481736,1,0
S7459820,D4173690582,1,14
X3502948,B0791645283,1,3
A0436291,B0791645283,1,6
G1740695,K6813045297,1,2
Q7621893,B0791645283,1,7
A0436291,T7162394805,1,6
N0871243,K6813045297,1,0
S7459820,C8140629735,1,2
C2473610,B0791645283,1,0
O2385174,B2509481736,1,0
L8967410,D2419583607,1,0
A4193865,K6813045297,1,0
G1740695,D2419583607,1,0
X0781965,H5189263407,1,0
X0781965,D4173690582,1,0
L8967410,H5189263407,1,0
F6538029,Z4176285930,1,0
F6538029,H5189263407,1,0
C2473610,B2509481736,1,2
X0781965,L1379420586,1,2
Q2719850,F4157086932,1,12
X6130248,H9486237510,1,0
F6538029,D4173690582,1,0
O7381025,B2509481736,1,1
F0245783,D4173690582,1,0
O7381025,D4173690582,1,0
C0239845,H5189263407,1,4
F6538029,T7162394805,1,1
K6150237,F4157086932,1,0
O2385174,U6219375840,1,2
N0871243,D8679315204,1,0
X3502948,Z4176285930,1,0
O9738152,H5189263407,1,0
A0436291,P2501468793,1,0
O9738152,U6219375840,1,13
Z7890361,L1379420586,1,0
Q7621893,Z4176285930,1,0
O2385174,B0791645283,1,1
X6130248,F4157086932,1,1
Z7890361,F4157086932,1,0
F6538029,F4157086932,1,1
O2385174,K6813045297,1,0
A0436291,C8140629735,1,0
X6130248,E3721640589,1,5
G1740695,T7162394805,1,0
L8967410,D8679315204,1,0
X6130248,D4173690582,1,16
X0781965,Z4176285930,1,4
A0436291,D8679315204,1,0
L0683574,K6813045297,1,10
X6130248,D2419583607,1,0
Z7198653,F4157086932,1,0
Q2719850,H9486237510,1,1
O9738152,P2501468793,1,0
X0781965,P2501468793,1,0
N0871243,F4157086932,1,5
Q7621893,C8140629735,1,5
X0986417,E3721640589,1,0
N0871243,Z4176285930,1,0
F0245783,H5189263407,1,0
G1740695,B0791645283,1,0
A4193865,Z4176285930,1,0
N0871243,H9486237510,1,3
A4193865,H5189263407,1,0
O2385174,H5189263407,1,2
X6130248,L1379420586,1,0
S7459820,H9486237510,1,1
G3672419,B2509481736,1,1
K6150237,H5189263407,1,1
K6150237,Z4176285930,1,10
Q2719850,K6813045297,1,1
G1740695,H5189263407,1,6
X0781965,B0791645283,1,2
C0239845,C8140629735,1,0
X3502948,D8679315204,1,0
G3672419,U6219375840,1,5
Z7890361,U6219375840,1,0
L8967410,K6813045297,1,0
S7459820,K6813045297,1,0
A4193865,U6219375840,1,0
L0683574,D2419583607,1,0
M4317698,E3721640589,1,0
X3502948,P2501468793,1,0
G3672419,H5189263407,1,0
O7381025,P2501468793,1,11
K6150237,D4173690582,1,0
F0245783,Z4176285930,1,0
O7381025,H5189263407,1,0
N0871243,U6219375840,1,6
O9738152,L1379420586,1,0
M4317698,L1379420586,1,0
C0239845,B0791645283,1,0
Z7890361,B2509481736,1,9
L0683574,P2501468793,1,0
F6538029,L1379420586,1,0
F6538029,P2501468793,1,0
O9738152,F4157086932,1,0
T3529780,Z4176285930,1,8
Z7890361,D4173690582,1,0
O2385174,F4157086932,1,12
X0781965,H9486237510,1,0
Q2719850,D2419583607,1,0
M4317698,F4157086932,1,0
L8967410,H9486237510,1,0
F6538029,H9486237510,1,0
X0781965,D2419583607,1,2
L8967410,B0791645283,1,0
A0436291,D4173690582,1,7
Z7890361,D8679315204,1,1
Z7198653,D4173690582,1,0
C0239845,H9486237510,1,0
O9738152,B0791645283,1,0
C2473610,Z4176285930,1,0
F0245783,P2501468793,1,0
A0436291,D2419583607,1,0
C0239845,D2419583607,1,1
Q7621893,L1379420586,1,1
N0871243,H5189263407,1,0
C2473610,F4157086932,1,0
Q2719850,T7162394805,1,8
N0871243,D4173690582,1,0
G1740695,B2509481736,1,0
G3672419,Z4176285930,1,0
G3672419,F4157086932,1,4
N0871243,L1379420586,1,2
Z7890361,H9486237510,1,7
L8967410,Z4176285930,1,0
Q7621893,T7162394805,1,0
F6538029,E3721640589,1,0
A4193865,L1379420586,1,0
G3672419,D2419583607,1,3
L0683574,H5189263407,1,0
Q7621893,H5189263407,1,12
L8967410,B2509481736,1,3
O7381025,D8679315204,1,4
Q7621893,D2419583607,1,0
K6150237,L1379420586,1,0
F0245783,H9486237510,1,0
G3672419,D4173690582,1,14
A4193865,H9486237510,1,0
X0781965,K6813045297,1,2
O9738152,E3721640589,1,0
L0683574,D8679315204,1,1
A4193865,B0791645283,1,0
N0871243,B0791645283,1,2
M4317698,K6813045297,1,0
X3502948,L1379420586,1,0
X0986417,B2509481736,1,0
L8967410,F4157086932,1,1
S7459820,Z4176285930,1,0
Z7198653,B2509481736,1,0
C2473610,H5189263407,1,0
O9738152,H9486237510,1,12
X6130248,U6219375840,1,0
C2473610,D4173690582,1,0
O7381025,K6813045297,1,4
X0781965,T7162394805,1,0
C2473610,U6219375840,1,0
G1740695,D8679315204,1,0
L0683574,B2509481736,1,0
X6130248,B2509481736,1,0
C0239845,B2509481736,1,2
A4193865,C8140629735,1,3
