day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
3,8730,I9418326,G5984360217,36,14.7,8.0,2.0,101,63,16.0
3,8730,H9512347,H4839201756,37,14.7,34.0,2.9,101,63,98.6
2,8730,H9512347,T1980375624,38,14.7,54.0,1.6,101,63,86.4
3,8730,K1940732,G5984360217,39,14.7,50.0,2.0,101,63,100.0
3,8730,K1940732,H6130748259,40,14.7,47.0,2.0,101,63,94.0
2,8730,N3871542,B1053849726,41,14.7,43.0,1.8,101,63,77.4
3,8730,U2538471,V5107386492,42,14.7,40.0,2.5,101,63,100.0
2,8730,I9418326,V5107386492,43,14.7,40.0,2.5,101,63,100.0
2,8730,H9512347,T1704653289,44,14.7,37.0,2.5,101,63,92.5
2,8730,I9825176,H4839201756,45,14.7,34.0,2.9,101,63,98.6
2,8730,I9825176,H4839201756,46,14.7,3.0,2.9,101,63,8.7
3,8730,T8305467,W6973801254,47,14.7,30.0,3.0,101,63,90.0
2,8730,N3871542,X8213096574,48,4.1,1.0,2.6,41,25,2.6
2,8730,N3871542,M8235014976,49,14.7,45.0,2.2,101,63,99.00000000000001
2,8730,N3871542,M8235014976,50,14.7,9.0,2.2,101,63,19.8
2,8730,M7301296,M7482510639,51,14.7,32.0,1.7,101,63,54.4
2,8730,P2167850,X8213096574,52,14.7,17.0,2.6,101,63,44.2
2,8730,T8305467,W6973801254,53,14.7,33.0,3.0,101,63,99.0
3,8730,H9512347,X8213096574,54,14.7,38.0,2.6,101,63,98.8
2,8730,U2538471,M8235014976,55,14.7,45.0,2.2,101,63,99.00000000000001
2,8730,H9512347,K6314728590,56,14.7,43.0,2.3,101,63,98.89999999999999
1,2701,P2167850,V0827593614,57,14.7,48.0,2.1,101,63,100.80000000000001
3,8730,M7301296,T1704653289,58,14.7,33.0,2.5,101,63,82.5
3,8730,K1940732,L3520769184,59,8.4,62.0,1.2,76,55,74.39999999999999
2,8730,M7301296,C8706394521,60,14.7,36.0,2.8,101,63,100.8
2,8730,I9418326,T1704653289,61,14.7,40.0,2.5,101,63,100.0
2,8730,K1940732,M8235014976,62,8.4,32.0,2.2,76,55,70.4
1,2701,O6724089,V0827593614,63,14.7,48.0,2.1,101,63,100.80000000000001
2,8730,F5417283,T1704653289,64,14.7,40.0,2.5,101,63,100.0
2,8730,L0532184,K6314728590,65,14.7,43.0,2.3,101,63,98.89999999999999
2,8730,F5417283,X8213096574,66,14.7,38.0,2.6,101,63,98.8
2,8730,P2167850,T1704653289,67,14.7,40.0,2.5,101,63,100.0
3,8730,I9418326,V5107386492,68,14.7,40.0,2.5,101,63,100.0
3,8730,I9418326,V5107386492,69,14.7,6.0,2.5,101,63,15.0
3,8730,M7301296,V5107386492,70,14.7,40.0,2.5,101,63,100.0
2,8730,P2167850,V5107386492,71,14.7,40.0,2.5,101,63,100.0
3,8730,O6724089,T1704653289,72,14.7,40.0,2.5,101,63,100.0
3,2701,Z6901784,D2175380496,73,14.7,34.0,2.9,101,63,98.6
3,2701,U3145862,D2175380496,74,4.1,14.0,2.9,41,25,40.6
3,2701,H9512347,M9056123748,75,14.7,34.0,2.9,101,63,98.6
2,2701,H9512347,Q7503419862,76,14.7,56.0,1.7,101,63,95.2
3,2701,U7185062,X3582067914,77,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,U7185062,N3075192486,78,14.7,38.0,2.6,101,63,98.8
3,2701,K1940732,D2175380496,79,14.7,34.0,2.9,101,63,98.6
3,2701,Q8390571,N3075192486,80,14.7,38.0,2.6,101,63,98.8
2,2701,F5417283,P6207193458,81,14.7,89.0,1.0,101,63,89.0
2,2701,B1837049,N3075192486,82,14.7,38.0,2.6,101,63,98.8
2,2701,B1837049,N3075192486,83,14.7,38.0,2.6,101,63,98.8
3,2701,I9418326,D2175380496,84,14.7,18.0,2.9,101,63,52.199999999999996
3,2701,H9512347,V0827593614,85,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,H9512347,V0827593614,86,14.7,37.0,2.1,101,63,77.7
3,2701,H9512347,R8931427056,87,14.7,39.0,2.2,101,63,85.80000000000001
3,2701,M7301296,X3582067914,88,8.4,34.0,2.1,76,55,71.4
2,2701,L0532184,Q7503419862,89,14.7,59.0,1.7,101,63,100.3
2,2701,T8305467,X3582067914,90,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,U7185062,M4295610387,91,14.7,77.0,1.3,101,63,100.10000000000001
3,2701,I9825176,Q7503419862,92,4.1,15.0,1.7,41,25,25.5
2,2701,F5417283,R8931427056,93,14.7,45.0,2.2,101,63,99.00000000000001
2,2701,H9512347,N3075192486,94,14.7,38.0,2.6,101,63,98.8
2,2701,I9418326,Q7503419862,95,14.7,59.0,1.7,101,63,100.3
2,2701,F5417283,V0827593614,96,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,I9418326,V0827593614,97,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,Q8390571,M9056123748,98,4.1,13.0,2.9,41,25,37.699999999999996
3,8730,W5048963,C8706394521,99,14.7,36.0,2.8,101,63,100.8
3,8730,W5048963,C8706394521,100,14.7,36.0,2.8,101,63,100.8
2,2701,T5120873,M9056123748,101,14.7,34.0,2.9,101,63,98.6
2,8730,D4035967,T1704653289,102,14.7,18.0,2.5,101,63,45.0
2,8730,I9825176,L3520769184,103,14.7,43.0,1.2,101,63,51.6
1,2701,D4035967,M9056123748,104,14.7,34.0,2.9,101,63,98.6
2,8730,D4035967,W6973801254,105,14.7,33.0,3.0,101,63,99.0
2,8730,D4035967,W6973801254,106,14.7,18.0,3.0,101,63,54.0
2,8730,H9512347,C8706394521,107,14.7,36.0,2.8,101,63,100.8
2,8730,H9512347,C8706394521,108,14.7,5.0,2.8,101,63,14.0
3,8730,K1940732,V5107386492,109,14.7,40.0,2.5,101,63,100.0
3,8730,O6724089,V5107386492,110,14.7,31.0,2.5,101,63,77.5
1,8730,B1837049,T1704653289,111,14.7,40.0,2.5,101,63,100.0
3,8730,H9512347,W6973801254,112,14.7,33.0,3.0,101,63,99.0
2,8730,Q8390571,L3520769184,113,14.7,84.0,1.2,101,63,100.8
2,8730,Q8390571,L3520769184,114,14.7,17.0,1.2,101,63,20.4
3,8730,F5417283,M7482510639,115,14.7,59.0,1.7,101,63,100.3
3,8730,H9512347,M7482510639,116,14.7,59.0,1.7,101,63,100.3
2,8730,T8305467,U4568032791,117,14.7,59.0,1.7,101,63,100.3
1,8730,F5417283,U4568032791,118,8.4,37.0,1.7,76,55,62.9
3,8730,I9418326,M8235014976,119,14.7,45.0,2.2,101,63,99.00000000000001
3,8730,I9418326,M8235014976,120,14.7,4.0,2.2,101,63,8.8
2,8730,N3871542,C8706394521,121,14.7,36.0,2.8,101,63,100.8
2,8730,N3871542,C8706394521,122,4.1,14.0,2.8,41,25,39.199999999999996
3,8730,F5417283,K6314728590,123,14.7,43.0,2.3,101,63,98.89999999999999
2,8730,H9512347,L3520769184,124,14.7,84.0,1.2,101,63,100.8
2,8730,P2167850,W6973801254,125,14.7,33.0,3.0,101,63,99.0
3,8730,K1940732,M7482510639,126,14.7,59.0,1.7,101,63,100.3
3,8730,I9825176,B1053849726,127,4.1,21.0,1.8,41,25,37.800000000000004
2,8730,Q8390571,V5107386492,128,14.7,33.0,2.5,101,63,82.5
2,8730,I9825176,U4568032791,129,14.7,59.0,1.7,101,63,100.3
2,8730,D4035967,C8706394521,130,14.7,36.0,2.8,101,63,100.8
1,8730,B1837049,I0384926517,131,4.1,20.0,2.0,41,25,40.0
2,8730,Q8390571,K6314728590,132,14.7,43.0,2.3,101,63,98.89999999999999
1,8730,H3490265,X8213096574,133,14.7,38.0,2.6,101,63,98.8
3,8730,U2538471,K6314728590,134,14.7,43.0,2.3,101,63,98.89999999999999
1,8730,N3871542,U4568032791,135,14.7,59.0,1.7,101,63,100.3
3,8730,T8305467,H6130748259,136,14.7,50.0,2.0,101,63,100.0
3,8730,T8305467,H6130748259,137,14.7,8.0,2.0,101,63,16.0
2,8730,H9512347,B1053849726,138,14.7,1.0,1.8,101,63,1.8
1,8730,Q8390571,M8235014976,139,14.7,10.0,2.2,101,63,22.0
2,8730,I9418326,K6314728590,140,14.7,10.0,2.3,101,63,23.0
3,8730,K1940732,H6130748259,141,14.7,50.0,2.0,101,63,100.0
2,8730,H9512347,M8235014976,142,14.7,45.0,2.2,101,63,99.00000000000001
2,8730,H9512347,M8235014976,143,14.7,5.0,2.2,101,63,11.0
3,8730,M7301296,V5107386492,144,14.7,40.0,2.5,101,63,100.0
3,8730,O6724089,H4839201756,145,14.7,6.0,2.9,101,63,17.4
1,8730,D4035967,K6314728590,146,8.4,33.0,2.3,76,55,75.89999999999999
3,8730,O6724089,W6973801254,147,14.7,30.0,3.0,101,63,90.0
2,2701,P2167850,M4295610387,148,4.1,23.0,1.3,41,25,29.900000000000002
2,2701,R8567329,D2175380496,149,4.1,13.0,2.9,41,25,37.699999999999996
3,8730,M7301296,X8213096574,150,14.7,38.0,2.6,101,63,98.8
2,2701,O6724089,N3075192486,151,14.7,38.0,2.6,101,63,98.8
3,8730,K1940732,T1704653289,152,14.7,40.0,2.5,101,63,100.0
3,8730,K1940732,T1704653289,153,14.7,33.0,2.5,101,63,82.5
1,8730,Q8390571,W6079514382,154,14.7,72.0,1.4,101,63,100.8
2,8730,F5417283,K6314728590,155,14.7,43.0,2.3,101,63,98.89999999999999
3,8730,K1940732,H4839201756,156,14.7,34.0,2.9,101,63,98.6
2,2701,B1837049,Q7503419862,157,14.7,59.0,1.7,101,63,100.3
2,8730,I9825176,B1053849726,158,14.7,56.0,1.8,101,63,100.8
2,8730,M7301296,H4839201756,159,14.7,34.0,2.9,101,63,98.6
2,8730,L0532184,W6973801254,160,14.7,33.0,3.0,101,63,99.0
2,8730,N3871542,G5984360217,161,14.7,50.0,2.0,101,63,100.0
2,8730,L0532184,I0384926517,162,14.7,50.0,2.0,101,63,100.0
2,8730,D4035967,I0384926517,163,14.7,50.0,2.0,101,63,100.0
2,2701,L0532184,V0827593614,164,14.7,48.0,2.1,101,63,100.80000000000001
2,2701,O6724089,X3582067914,165,14.7,48.0,2.1,101,63,100.80000000000001
1,2701,P2167850,D2175380496,166,14.7,34.0,2.9,101,63,98.6
2,8730,K1940732,T1980375624,167,8.4,46.0,1.6,76,55,73.60000000000001
2,2701,F5417283,R8931427056,168,14.7,45.0,2.2,101,63,99.00000000000001
2,8730,D4035967,K6314728590,169,14.7,2.0,2.3,101,63,4.6
3,8730,O6724089,K6314728590,170,14.7,43.0,2.3,101,63,98.89999999999999
2,8730,Q8390571,V5107386492,171,14.7,40.0,2.5,101,63,100.0
3,8730,M7301296,T1704653289,172,14.7,40.0,2.5,101,63,100.0
2,8730,K1940732,V5107386492,173,14.7,40.0,2.5,101,63,100.0
2,8730,P2167850,X8213096574,174,14.7,38.0,2.6,101,63,98.8
1,2701,L0532184,N3075192486,175,14.7,38.0,2.6,101,63,98.8
2,8730,H9512347,X8213096574,176,14.7,38.0,2.6,101,63,98.8
1,8730,F5417283,I0384926517,177,8.4,37.0,2.0,76,55,74.0
2,8730,N3871542,C8706394521,178,14.7,36.0,2.8,101,63,100.8
3,8730,D4035967,C8706394521,179,14.7,36.0,2.8,101,63,100.8
2,2701,K1940732,D2175380496,180,14.7,34.0,2.9,101,63,98.6
3,2701,H9512347,M9056123748,181,14.7,34.0,2.9,101,63,98.6
2,2701,X7203648,M9056123748,182,14.7,34.0,2.9,101,63,98.6
2,8730,U3145862,W6973801254,183,14.7,33.0,3.0,101,63,99.0
2,8730,D4035967,W6973801254,184,14.7,33.0,3.0,101,63,99.0
3,2701,I9825176,M4295610387,185,4.1,31.0,1.3,41,25,40.300000000000004
2,2701,P2167850,M9056123748,186,4.1,14.0,2.9,41,25,40.6
1,8730,B1837049,W6973801254,187,14.7,33.0,3.0,101,63,99.0
1,8730,K1940732,H4839201756,188,14.7,34.0,2.9,101,63,98.6
2,2701,P2167850,R8931427056,189,14.7,45.0,2.2,101,63,99.00000000000001
2,2701,P2167850,R8931427056,190,8.4,28.0,2.2,76,55,61.60000000000001
3,2701,N3871542,R8931427056,191,14.7,45.0,2.2,101,63,99.00000000000001
3,2701,N3871542,R8931427056,192,8.4,28.0,2.2,76,55,61.60000000000001
3,2701,M7301296,N3075192486,193,14.7,3.0,2.6,101,63,7.800000000000001
3,8730,B1837049,X8213096574,194,14.7,38.0,2.6,101,63,98.8
3,8730,B1837049,X8213096574,195,14.7,38.0,2.6,101,63,98.8
3,8730,B1837049,X8213096574,196,14.7,2.0,2.6,101,63,5.2
2,2701,O6724089,R8931427056,197,14.7,45.0,2.2,101,63,99.00000000000001
2,2701,O6724089,R8931427056,198,8.4,26.0,2.2,76,55,57.2
3,2701,L0532184,D2175380496,199,14.7,34.0,2.9,101,63,98.6
3,2701,L0532184,D2175380496,200,14.7,34.0,2.9,101,63,98.6
3,2701,L0532184,D2175380496,201,4.1,10.0,2.9,41,25,29.0
3,8730,Q8390571,B1053849726,202,14.7,56.0,1.8,101,63,100.8
3,8730,Q8390571,B1053849726,203,14.7,54.0,1.8,101,63,97.2
3,8730,N3871542,T1980375624,204,8.4,45.0,1.6,76,55,72.0
3,2701,P2167850,P6207193458,205,14.7,101.0,1.0,101,63,101.0
3,8730,O6724089,M7482510639,206,14.7,47.0,1.7,101,63,79.89999999999999
3,2701,L0532184,P6207193458,207,14.7,101.0,1.0,101,63,101.0
3,2701,O6724089,M9056123748,208,14.7,34.0,2.9,101,63,98.6
3,2701,M7301296,P6207193458,209,14.7,3.0,1.0,101,63,3.0
3,2701,U3145862,D2175380496,210,14.7,34.0,2.9,101,63,98.6
1,8730,F5417283,C8706394521,211,14.7,36.0,2.8,101,63,100.8
1,8730,F5417283,C8706394521,212,14.7,36.0,2.8,101,63,100.8
1,8730,F5417283,C8706394521,213,14.7,29.0,2.8,101,63,81.19999999999999
2,2701,Q8390571,P6207193458,214,14.7,98.0,1.0,101,63,98.0
3,2701,O6724089,M6459318072,215,14.7,63.0,1.6,101,63,100.80000000000001
3,2701,O6724089,M6459318072,216,8.4,35.0,1.6,76,55,56.0
2,8730,O6724089,W6079514382,217,14.7,72.0,1.4,101,63,100.8
2,8730,O6724089,W6079514382,218,4.1,25.0,1.4,41,25,35.0
2,2701,U2538471,D2175380496,219,14.7,27.0,2.9,101,63,78.3
3,2701,M7301296,M9056123748,220,14.7,34.0,2.9,101,63,98.6
3,2701,M7301296,M9056123748,221,14.7,27.0,2.9,101,63,78.3
3,2701,T8305467,Q7503419862,222,8.4,35.0,1.7,76,55,59.5
3,2701,R8567329,X3582067914,223,14.7,43.0,2.1,101,63,90.3
3,8730,N3871542,K6314728590,224,14.7,43.0,2.3,101,63,98.89999999999999
3,8730,N3871542,K6314728590,225,14.7,43.0,2.3,101,63,98.89999999999999
3,8730,N3871542,K6314728590,226,14.7,4.0,2.3,101,63,9.2
1,8730,N3871542,L3520769184,227,14.7,84.0,1.2,101,63,100.8
1,8730,N3871542,L3520769184,228,14.7,5.0,1.2,101,63,6.0
3,2701,U3145862,P6207193458,229,14.7,88.0,1.0,101,63,88.0
2,2701,U2538471,P6207193458,230,14.7,87.0,1.0,101,63,87.0
3,2701,H3490265,V0827593614,231,14.7,48.0,2.1,101,63,100.80000000000001
3,2701,Z6901784,D2175380496,232,14.7,34.0,2.9,101,63,98.6
3,2701,O6724089,M4295610387,233,14.7,77.0,1.3,101,63,100.10000000000001
3,8730,Q8390571,W6973801254,234,14.7,33.0,3.0,101,63,99.0
3,8730,Q8390571,W6973801254,235,14.7,33.0,3.0,101,63,99.0
3,8730,Q8390571,W6973801254,236,4.1,13.0,3.0,41,25,39.0
2,8730,T5120873,G5984360217,237,14.7,50.0,2.0,101,63,100.0
2,8730,T5120873,G5984360217,238,8.4,29.0,2.0,76,55,58.0
2,8730,T5120873,I0384926517,239,14.7,50.0,2.0,101,63,100.0
2,8730,T5120873,I0384926517,240,8.4,29.0,2.0,76,55,58.0
3,2701,P2167850,M4295610387,241,14.7,77.0,1.3,101,63,100.10000000000001
2,8730,Q8390571,H6130748259,242,14.7,50.0,2.0,101,63,100.0
2,8730,Q8390571,H6130748259,243,14.7,27.0,2.0,101,63,54.0
1,8730,I9825176,G5984360217,244,14.7,50.0,2.0,101,63,100.0
2,8730,L0532184,L3520769184,245,14.7,75.0,1.2,101,63,90.0
2,2701,U2538471,M4295610387,246,14.7,74.0,1.3,101,63,96.2
3,8730,Q8390571,H4839201756,247,14.7,34.0,2.9,101,63,98.6
3,2701,K1940732,V0827593614,248,14.7,26.0,2.1,101,63,54.6
3,8730,R8567329,B1053849726,249,14.7,56.0,1.8,101,63,100.8
3,8730,R8567329,B1053849726,250,4.1,18.0,1.8,41,25,32.4
2,8730,Z6901784,W6973801254,251,14.7,33.0,3.0,101,63,99.0
2,8730,Z6901784,W6973801254,252,14.7,33.0,3.0,101,63,99.0
2,8730,Z6901784,W6973801254,253,14.7,6.0,3.0,101,63,18.0
3,8730,P2167850,M8235014976,254,14.7,45.0,2.2,101,63,99.00000000000001
3,2701,L0532184,M6459318072,255,14.7,8.0,1.6,101,63,12.8
2,2701,F5417283,D2175380496,256,14.7,34.0,2.9,101,63,98.6
2,2701,F5417283,D2175380496,257,14.7,33.0,2.9,101,63,95.7
3,8730,R8567329,M8235014976,258,14.7,45.0,2.2,101,63,99.00000000000001
3,8730,R8567329,M8235014976,259,14.7,20.0,2.2,101,63,44.0
3,2701,M7301296,M6459318072,260,14.7,63.0,1.6,101,63,100.80000000000001
3,2701,P2167850,N3075192486,261,14.7,38.0,2.6,101,63,98.8
3,2701,P2167850,N3075192486,262,8.4,24.0,2.6,76,55,62.400000000000006
3,8730,O6724089,T1704653289,263,14.7,40.0,2.5,101,63,100.0
3,8730,O6724089,T1704653289,264,14.7,21.0,2.5,101,63,52.5
2,8730,P2167850,M7482510639,265,14.7,59.0,1.7,101,63,100.3
2,8730,P2167850,M7482510639,266,14.7,1.0,1.7,101,63,1.7
1,8730,F5417283,U4568032791,267,14.7,59.0,1.7,101,63,100.3
3,8730,P2167850,V5107386492,268,14.7,40.0,2.5,101,63,100.0
3,2701,P2167850,M6459318072,269,14.7,57.0,1.6,101,63,91.2
2,2701,N3871542,V0827593614,270,14.7,48.0,2.1,101,63,100.80000000000001
2,2701,N3871542,V0827593614,271,14.7,9.0,2.1,101,63,18.900000000000002
3,2701,I9825176,N3075192486,272,14.7,19.0,2.6,101,63,49.4
2,8730,B1837049,H4839201756,273,8.4,22.0,2.9,76,55,63.8
3,2701,R8567329,R8931427056,274,14.7,45.0,2.2,101,63,99.00000000000001
3,2701,R8567329,R8931427056,275,14.7,11.0,2.2,101,63,24.200000000000003
2,8730,B1837049,M8235014976,276,14.7,9.0,2.2,101,63,19.8
2,2701,M7301296,V0827593614,277,14.7,48.0,2.1,101,63,100.80000000000001
3,8730,O6724089,M8235014976,278,14.7,7.0,2.2,101,63,15.400000000000002
2,8730,D4035967,G5984360217,279,14.7,2.0,2.0,101,63,4.0
2,8730,Z6901784,C8706394521,280,14.7,15.0,2.8,101,63,42.0
1,8730,P2167850,G5984360217,281,14.7,50.0,2.0,101,63,100.0
2,8730,D6231479,B1053849726,282,14.7,50.0,1.8,101,63,90.0
2,2701,D6231479,P6207193458,283,8.4,49.0,1.0,76,55,49.0
2,8730,I9418326,W6079514382,284,8.4,49.0,1.4,76,55,68.6
3,2701,P2167850,X3582067914,285,14.7,48.0,2.1,101,63,100.80000000000001
3,8730,B1837049,W6973801254,286,14.7,14.0,3.0,101,63,42.0
3,2701,O6724089,X3582067914,287,14.7,47.0,2.1,101,63,98.7
1,8730,N3871542,I0384926517,288,14.7,46.0,2.0,101,63,92.0
2,2701,F5417283,N3075192486,289,14.7,38.0,2.6,101,63,98.8
3,8730,O6724089,B1053849726,290,14.7,45.0,1.8,101,63,81.0
1,8730,P2167850,U4568032791,291,8.4,44.0,1.7,76,55,74.8
3,8730,O6724089,H6130748259,292,14.7,44.0,2.0,101,63,88.0
3,2701,I9418326,R8931427056,293,14.7,43.0,2.2,101,63,94.60000000000001
1,2701,L0532184,N3075192486,294,14.7,38.0,2.6,101,63,98.8
1,2701,L0532184,N3075192486,295,14.7,4.0,2.6,101,63,10.4
2,8730,P2167850,B1053849726,296,8.4,41.0,1.8,76,55,73.8
1,8730,B1837049,L3520769184,297,8.4,41.0,1.2,76,55,49.199999999999996
2,8730,B1837049,H6130748259,298,14.7,40.0,2.0,101,63,80.0
3,8730,M7301296,T1980375624,299,8.4,40.0,1.6,76,55,64.0
2,8730,H9512347,M7482510639,300,8.4,40.0,1.7,76,55,68.0
2,8730,P2167850,X8213096574,301,14.7,38.0,2.6,101,63,98.8
3,8730,B1837049,B1053849726,302,8.4,38.0,1.8,76,55,68.4
1,8730,T8305467,U4568032791,303,8.4,38.0,1.7,76,55,64.6
3,8730,X0783495,I0384926517,304,8.4,36.0,2.0,76,55,72.0
2,2701,W5048963,D2175380496,305,14.7,2.0,2.9,101,63,5.8
2,8730,F8763015,T1980375624,306,8.4,35.0,1.6,76,55,56.0
2,2701,O6724089,Q7503419862,307,8.4,35.0,1.7,76,55,59.5
2,8730,B1837049,V5107386492,308,14.7,34.0,2.5,101,63,85.0
2,8730,M7301296,C8706394521,309,14.7,34.0,2.8,101,63,95.19999999999999
2,8730,D4035967,I0384926517,310,8.4,34.0,2.0,76,55,68.0
2,8730,N3871542,V5107386492,311,14.7,33.0,2.5,101,63,82.5
3,8730,L0532184,T1980375624,312,8.4,33.0,1.6,76,55,52.800000000000004
2,8730,Q8390571,T1704653289,313,14.7,32.0,2.5,101,63,80.0
3,8730,H3490265,T1980375624,314,8.4,32.0,1.6,76,55,51.2
2,8730,O6724089,T1980375624,315,8.4,31.0,1.6,76,55,49.6
3,8730,U2538471,T1704653289,316,8.4,30.0,2.5,76,55,75.0
3,2701,T8305467,X3582067914,317,8.4,30.0,2.1,76,55,63.0
1,8730,I9825176,I0384926517,318,8.4,30.0,2.0,76,55,60.0
2,8730,U2538471,L3520769184,319,4.1,28.0,1.2,41,25,33.6
3,8730,B1837049,T1704653289,320,8.4,28.0,2.5,76,55,70.0
2,8730,I9418326,X8213096574,321,8.4,28.0,2.6,76,55,72.8
3,8730,M7301296,W6079514382,322,4.1,24.0,1.4,41,25,33.599999999999994
2,2701,L0532184,M4295610387,323,4.1,24.0,1.3,41,25,31.200000000000003
3,2701,U7185062,M4295610387,324,4.1,24.0,1.3,41,25,31.200000000000003
3,8730,Q8390571,K6314728590,325,8.4,23.0,2.3,76,55,52.9
3,8730,H9512347,H4839201756,326,8.4,23.0,2.9,76,55,66.7
1,2701,U7185062,N3075192486,327,8.4,23.0,2.6,76,55,59.800000000000004
2,8730,U2538471,T1980375624,328,4.1,22.0,1.6,41,25,35.2
2,8730,H3490265,X8213096574,329,8.4,22.0,2.6,76,55,57.2
2,8730,M7301296,H4839201756,330,8.4,21.0,2.9,76,55,60.9
1,2701,L0532184,Q7503419862,331,4.1,21.0,1.7,41,25,35.699999999999996
2,8730,L0532184,C8706394521,332,8.4,21.0,2.8,76,55,58.8
1,8730,K1940732,C8706394521,333,8.4,21.0,2.8,76,55,58.8
2,8730,I9418326,T1704653289,334,8.4,21.0,2.5,76,55,52.5
3,8730,U3145862,W6973801254,335,8.4,20.0,3.0,76,55,60.0
3,8730,L0532184,H6130748259,336,4.1,19.0,2.0,41,25,38.0
1,8730,L0532184,W6973801254,337,8.4,19.0,3.0,76,55,57.0
2,2701,I9418326,N3075192486,338,8.4,16.0,2.6,76,55,41.6
3,8730,I9418326,H6130748259,339,4.1,15.0,2.0,41,25,30.0
2,8730,U2538471,I0384926517,340,4.1,14.0,2.0,41,25,28.0
2,2701,T8305467,N3075192486,341,4.1,14.0,2.6,41,25,36.4
3,8730,L0532184,K6314728590,342,4.1,10.0,2.3,41,25,23.0
2,8730,W5048963,C8706394521,343,4.1,10.0,2.8,41,25,28.0
1,8730,H9512347,X8213096574,344,4.1,10.0,2.6,41,25,26.0
2,8730,D4035967,C8706394521,345,4.1,8.0,2.8,41,25,22.4
3,8730,M7301296,G5984360217,346,4.1,5.0,2.0,41,25,10.0
2,8730,L0532184,V5107386492,347,4.1,5.0,2.5,41,25,12.5
3,2701,F5417283,V0827593614,348,4.1,4.0,2.1,41,25,8.4
1,2701,B1837049,R8931427056,349,4.1,3.0,2.2,41,25,6.6000000000000005
3,2701,O6724089,V0827593614,350,4.1,2.0,2.1,41,25,4.2
2,8730,H9512347,L3520769184,351,4.1,1.0,1.2,41,25,1.2
2,8730,U7185062,K6314728590,352,14.7,43.0,2.3,101,63,98.89999999999999
2,8730,U7185062,K6314728590,353,8.4,25.0,2.3,76,55,57.49999999999999
1,2701,U2538471,R8931427056,354,14.7,45.0,2.2,101,63,99.00000000000001
3,8730,X0783495,X8213096574,355,14.7,38.0,2.6,101,63,98.8
1,8730,F5417283,L3520769184,356,14.7,65.0,1.2,101,63,78.0
