client_code,product_code,day,volume
S0589716,G1086397452,7,0
U6810439,Y2140876359,7,0
P5631024,P2057893416,7,0
C4913658,H0879423156,7,12
M4659270,L0261357498,7,0
E2591034,R7840593126,7,5
Q0784239,B1387965204,7,1
V2475913,K8961543027,7,0
M4659270,R7840593126,7,13
P5631024,G3815072496,7,0
E2591034,S5162379408,7,0
C4913658,H7423806951,7,0
C4913658,Q5761290348,7,6
N8746391,I5731829460,7,0
V2475913,P2091384675,7,0
M4659270,Y2140876359,7,0
Y0892467,U4685792310,7,0
I4671259,U4685792310,7,0
R8179205,I5731829460,7,1
E4823501,Y2140876359,7,0
M4659270,N1280674395,7,15
Z1465798,G1086397452,7,3
Q1362890,Y2140876359,7,0
Q2465190,I5731829460,7,10
L8924053,Z5132048679,7,13
M4659270,O5170493682,7,0
Q8614523,X7639581204,7,15
Q2465190,G1086397452,7,9
M7093254,K8961543027,7,0
E2591034,W4061578392,7,7
V2475913,V7308426159,7,17
E4823501,O5170493682,7,0
M7093254,Z5132048679,7,0
Q8614523,D9654201783,7,11
Q1362890,O5170493682,7,0
M7093254,Q5761290348,7,0
M4659270,B0213467895,7,0
I4671259,K8961543027,7,4
L8924053,T4751302986,7,7
C3741502,Q4908675231,7,0
Q0784239,K8961543027,7,0
E2591034,Y2140876359,7,14
H6702854,H7423806951,7,0
P5631024,B1387965204,7,1
Q8614523,O9824571306,7,0
S1092468,G1086397452,7,12
Q2465190,L0261357498,7,7
M7093254,J5430189726,7,10
Q1362890,B0213467895,7,0
Q1362890,X7639581204,7,3
V8620935,W4061578392,7,0
I4671259,Y2140876359,7,15
Z1465798,X7638902145,7,11
Q0784239,U0648795123,7,1
Y0892467,H7423806951,7,0
E6351297,Z5132048679,7,0
R8179205,O0972318546,7,0
Z1465798,G9350217864,7,15
Z1465798,R4836091725,7,24
Q2465190,P2057893416,7,0
V2475913,O0972318546,7,0
C3741502,R4836091725,7,0
E2591034,B0213467895,7,0
E6351297,X7638902145,7,0
V2475913,T4751302986,7,0
L8924053,F2604891573,7,0
Z1465798,B0213467895,7,0
M7093254,V7308426159,7,13
E2591034,L0261357498,7,0
H6702854,K8961543027,7,0
S0589716,R6947102538,7,5
R8179205,G1086397452,7,0
C4913658,G9350217864,7,9
V2475913,H0879423156,7,17
U6810439,G9350217864,7,0
E6351297,G2194035786,7,6
E6351297,W4061578392,7,0
E2591034,U0648795123,7,17
H6702854,B0213467895,7,0
L8924053,K8961543027,7,0
R8179205,G2194035786,7,0
I4671259,X7639581204,7,1
Q2465190,Q6381529740,7,4
H6702854,N1280674395,7,0
E2591034,O5170493682,7,0
M4659270,G1086397452,7,0
C3741502,U6481239570,7,4
Q8614523,C7014325968,7,0
R8179205,R6947102538,7,5
U6810439,Z5132048679,7,0
R8179205,F2604891573,7,0
R8179205,U0648795123,7,6
S1092468,L0261357498,7,14
P5631024,C7014325968,7,16
R8179205,Y2140876359,7,25
H6702854,G1086397452,7,2
R8179205,G3815072496,7,8
R8179205,P2057893416,7,7
Y0892467,P2057893416,7,5
R8179205,O9824571306,7,10
M4659270,Z5132048679,7,0
E6351297,K8961543027,7,0
E2591034,N1280674395,7,0
Z1465798,T4751302986,7,0
H6702854,Q6381529740,7,16
Q8614523,B1387965204,7,13
C4913658,R7840593126,7,19
Z1465798,N1280674395,7,0
Q0784239,S5162379408,7,0
M7093254,F2604891573,7,5
M7093254,W4061578392,7,9
E4823501,C7014325968,7,0
R8179205,K8961543027,7,0
Q8614523,S5162379408,7,0
Q8614523,H7423806951,7,2
E6351297,U0648795123,7,1
Z1465798,D9654201783,7,0
R8179205,P2091384675,7,0
E4823501,S5162379408,7,10
N8746391,U0648795123,7,0
U6810439,U4685792310,7,7
M4659270,R4836091725,7,0
V8620935,R6947102538,7,0
Z1465798,H5183672409,7,6
E4823501,X7638902145,7,0
Y0892467,W4061578392,7,3
Q0784239,R6947102538,7,18
Q1362890,P2057893416,7,6
N8746391,X7639581204,7,0
O3860527,F2604891573,7,10
C3741502,X7638902145,7,0
Q1362890,R4836091725,7,0
C3741502,I5731829460,7,0
S1092468,Y2140876359,7,0
P5631024,U6481239570,7,0
Q8614523,N1280674395,7,11
E4823501,B1387965204,7,0
C3741502,Z5132048679,7,0
Y0892467,Y2140876359,7,10
R8179205,B1387965204,7,0
N8746391,Y2140876359,7,0
L8924053,G9350217864,7,0
P5631024,O9824571306,7,4
R8179205,U4685792310,7,14
M4659270,I5731829460,7,9
S1092468,G3815072496,7,28
M4659270,Q6381529740,7,4
C4913658,Y2140876359,7,10
I4671259,S5162379408,7,1
Q2465190,Q5761290348,7,0
Q8614523,B0213467895,7,1
S1092468,O5170493682,7,0
M4659270,X7638902145,7,0
V2475913,Y2140876359,7,16
Q8614523,W4061578392,7,12
N8746391,R7840593126,7,0
Q1362890,U0648795123,7,2
Q1362890,X7638902145,7,0
S1092468,B0213467895,7,0
Q8614523,U0648795123,7,0
H6702854,G9350217864,7,0
E4823501,Q4908675231,7,0
E6351297,G1086397452,7,6
Z1465798,Z5132048679,7,0
Q2465190,O9824571306,7,0
Q8614523,H5183672409,7,5
V2475913,W4061578392,7,13
V2475913,I5731829460,7,0
Y0892467,G9350217864,7,8
U6810439,O0972318546,7,16
M4659270,S5162379408,7,0
L8924053,U4685792310,7,0
S0589716,Q4908675231,7,0
Q1362890,W4061578392,7,0
Z1465798,G3815072496,7,0
S0589716,U4685792310,7,4
V8620935,Q6381529740,7,4
M7093254,X7639581204,7,20
E2591034,T4751302986,7,13
Q0784239,J5430189726,7,8
V2475913,C7014325968,7,14
E4823501,R4836091725,7,0
C3741502,S5162379408,7,0
Q1362890,G3815072496,7,0
M7093254,R6947102538,7,6
E6351297,P2091384675,7,0
C4913658,G3815072496,7,12
Q0784239,X7638902145,7,30
P5631024,X7639581204,7,1
O3860527,Z5132048679,7,4
I4671259,G1086397452,7,14
M4659270,H0879423156,7,0
V8620935,I5731829460,7,15
Q8614523,P2057893416,7,2
E4823501,H5183672409,7,0
E4823501,H0879423156,7,9
E4823501,I5731829460,7,0
E4823501,K8961543027,7,0
Q0784239,Q4908675231,7,0
U6810439,G3815072496,7,17
N8746391,K8961543027,7,11
M7093254,Q6381529740,7,0
Q0784239,C7014325968,7,0
U6810439,U6481239570,7,1
S0589716,G3815072496,7,6
P5631024,U4685792310,7,9
V2475913,Q6381529740,7,4
O3860527,K8961543027,7,0
Q2465190,Y2140876359,7,0
E6351297,P2057893416,7,18
I4671259,R7840593126,7,0
S0589716,I5731829460,7,0
H6702854,O0972318546,7,0
M7093254,O0972318546,7,0
E6351297,F2604891573,7,0
N8746391,N1280674395,7,0
E2591034,V7308426159,7,0
C4913658,P2091384675,7,0
E2591034,X7638902145,7,18
M4659270,V7308426159,7,0
Q2465190,G3815072496,7,10
Q0784239,Q5761290348,7,15
E4823501,G2194035786,7,8
Y0892467,Z5132048679,7,2
O3860527,U0648795123,7,10
C3741502,N1280674395,7,10
P5631024,T4751302986,7,0
P5631024,X7638902145,7,20
Q2465190,O5170493682,7,0
C4913658,U4685792310,7,0
V2475913,G1086397452,7,13
I4671259,H5183672409,7,6
L8924053,O0972318546,7,0
P5631024,G1086397452,7,0
M7093254,I5731829460,7,0
L8924053,B1387965204,7,6
V2475913,S5162379408,7,0
Q1362890,H0879423156,7,0
V2475913,X7639581204,7,0
L8924053,P2057893416,7,13
C3741502,F2604891573,7,0
Q0784239,I5731829460,7,0
S0589716,F2604891573,7,7
Q0784239,F2604891573,7,12
I4671259,Q6381529740,7,0
S1092468,R4836091725,7,0
E6351297,I5731829460,7,1
Q0784239,Q6381529740,7,4
Q1362890,S5162379408,7,4
E6351297,T4751302986,7,0
V2475913,R6947102538,7,0
Z1465798,P2057893416,7,6
Q1362890,F2604891573,7,1
N8746391,G9350217864,7,0
S1092468,R7840593126,7,0
Y0892467,P2091384675,7,0
V2475913,R7840593126,7,0
C3741502,K8961543027,7,0
M4659270,F2604891573,7,0
Q0784239,U4685792310,7,22
Q0784239,H5183672409,7,6
S1092468,I5731829460,7,0
R8179205,C7014325968,7,0
R8179205,X7638902145,7,20
Z1465798,I5731829460,7,7
Q2465190,U4685792310,7,3
E4823501,H7423806951,7,4
M4659270,W4061578392,7,0
M7093254,P2091384675,7,0
L8924053,O9824571306,7,0
C4913658,O0972318546,7,0
V2475913,J5430189726,7,10
S0589716,J5430189726,7,10
E4823501,N1280674395,7,0
S0589716,X7639581204,7,9
E6351297,Q6381529740,7,0
P5631024,Z5132048679,7,1
V2475913,N1280674395,7,0
V8620935,R7840593126,7,6
H6702854,F2604891573,7,18
V8620935,F2604891573,7,12
M7093254,O5170493682,7,6
Q1362890,H7423806951,7,14
E2591034,U4685792310,7,1
C4913658,D9654201783,7,0
M7093254,R4836091725,7,12
P5631024,D9654201783,7,0
C3741502,B0213467895,7,0
I4671259,B1387965204,7,0
Z1465798,K8961543027,7,0
M7093254,B1387965204,7,0
Q8614523,G9350217864,7,0
Q2465190,D9654201783,7,0
E4823501,V7308426159,7,6
Q1362890,N1280674395,7,10
E2591034,P2091384675,7,0
S0589716,O9824571306,7,0
Y0892467,X7638902145,7,15
H6702854,U4685792310,7,0
U6810439,R4836091725,7,0
E6351297,H7423806951,7,3
Q2465190,X7639581204,7,0
M7093254,Y2140876359,7,6
S1092468,X7638902145,7,0
Q0784239,Y2140876359,7,19
S1092468,H5183672409,7,0
R8179205,S5162379408,7,5
S1092468,H0879423156,7,0
S0589716,Y2140876359,7,23
R8179205,Q4908675231,7,0
E4823501,Z5132048679,7,0
S0589716,S5162379408,7,0
V8620935,O9824571306,7,0
E2591034,P2057893416,7,0
Z1465798,O5170493682,7,4
H6702854,U6481239570,7,0
Q8614523,F2604891573,7,7
Q2465190,R4836091725,7,0
S1092468,Z5132048679,7,0
M7093254,R7840593126,7,0
C3741502,G9350217864,7,0
E2591034,F2604891573,7,0
Q8614523,O5170493682,7,0
P5631024,P2091384675,7,0
E2591034,H7423806951,7,0
E6351297,B1387965204,7,0
Q0784239,O9824571306,7,0
S0589716,P2057893416,7,10
R8179205,J5430189726,7,10
N8746391,U4685792310,7,2
Z1465798,Y2140876359,7,8
E4823501,W4061578392,7,0
Q0784239,B0213467895,7,1
C3741502,W4061578392,7,0
C4913658,Q6381529740,7,4
I4671259,U0648795123,7,0
P5631024,Q6381529740,7,4
E6351297,O9824571306,7,0
E2591034,U6481239570,7,0
Z1465798,O0972318546,7,0
L8924053,X7639581204,7,0
H6702854,O5170493682,7,1
Q2465190,S5162379408,7,0
V2475913,X7638902145,7,6
S0589716,U0648795123,7,4
I4671259,O5170493682,7,0
Y0892467,B0213467895,7,3
Q0784239,R7840593126,7,5
C4913658,H5183672409,7,5
C4913658,B1387965204,7,0
E4823501,G9350217864,7,0
L8924053,Y2140876359,7,0
O3860527,O0972318546,7,0
M7093254,H0879423156,7,12
N8746391,H5183672409,7,0
Q0784239,L0261357498,7,0
E6351297,O5170493682,7,15
V2475913,U4685792310,7,8
Q8614523,V7308426159,7,0
O3860527,P2057893416,7,4
H6702854,H0879423156,7,7
V8620935,G1086397452,7,8
S0589716,B0213467895,7,0
R8179205,R7840593126,7,0
V2475913,Q4908675231,7,0
E6351297,X7639581204,7,0
L8924053,R7840593126,7,0
N8746391,X7638902145,7,0
Q0784239,W4061578392,7,16
S0589716,W4061578392,7,20
Y0892467,G1086397452,7,14
I4671259,F2604891573,7,2
U6810439,K8961543027,7,0
U6810439,H0879423156,7,18
V2475913,G3815072496,7,1
M4659270,G9350217864,7,0
U6810439,X7639581204,7,0
Y0892467,Q6381529740,7,4
U6810439,Q5761290348,7,0
H6702854,J5430189726,7,8
S0589716,R4836091725,7,20
E4823501,G3815072496,7,9
V8620935,S5162379408,7,0
R8179205,V7308426159,7,0
R8179205,N1280674395,7,0
I4671259,R4836091725,7,10
Q2465190,X7638902145,7,0
V2475913,H5183672409,7,6
R8179205,Q6381529740,7,8
R8179205,T4751302986,7,3
C3741502,V7308426159,7,0
Q8614523,R4836091725,7,14
E4823501,U6481239570,7,11
Q1362890,G9350217864,7,0
E6351297,R7840593126,7,0
E2591034,O0972318546,7,0
S0589716,G2194035786,7,3
C4913658,S5162379408,7,0
Q2465190,B1387965204,7,0
S0589716,Q5761290348,7,2
V8620935,Y2140876359,7,0
Q8614523,I5731829460,7,22
R8179205,B0213467895,7,19
S0589716,N1280674395,7,0
E6351297,R6947102538,7,4
S1092468,G9350217864,7,0
P5631024,Y2140876359,7,22
N8746391,P2057893416,7,0
L8924053,O5170493682,7,0
V8620935,O5170493682,7,0
Z1465798,W4061578392,7,18
M7093254,Q4908675231,7,0
N8746391,F2604891573,7,0
Q0784239,H0879423156,7,11
Q2465190,G9350217864,7,0
O3860527,B1387965204,7,1
U6810439,S5162379408,7,2
V2475913,H7423806951,7,11
C3741502,G3815072496,7,4
E6351297,H0879423156,7,12
M7093254,N1280674395,7,0
H6702854,X7639581204,7,0
V8620935,B0213467895,7,0
Q0784239,O5170493682,7,0
V2475913,B1387965204,7,17
S1092468,P2057893416,7,0
N8746391,U6481239570,7,1
Y0892467,S5162379408,7,0
C4913658,U0648795123,7,0
I4671259,H7423806951,7,2
P5631024,U0648795123,7,0
E2591034,R4836091725,7,17
Q0784239,N1280674395,7,0
P5631024,H7423806951,7,0
Q1362890,G2194035786,7,0
V2475913,U6481239570,7,2
Q0784239,R4836091725,7,24
Y0892467,R7840593126,7,0
M7093254,S5162379408,7,0
E2591034,B1387965204,7,14
C4913658,G1086397452,7,3
S0589716,G9350217864,7,0
E6351297,C7014325968,7,0
E2591034,K8961543027,7,0
P5631024,F2604891573,7,16
R8179205,O5170493682,7,0
Y0892467,R6947102538,7,0
P5631024,O5170493682,7,0
E2591034,Q5761290348,7,0
Q1362890,V7308426159,7,0
C4913658,G2194035786,7,13
M4659270,G3815072496,7,0
N8746391,H7423806951,7,4
R8179205,G9350217864,7,0
I4671259,I5731829460,7,0
E4823501,B0213467895,7,0
L8924053,G1086397452,7,22
Q8614523,R7840593126,7,3
M7093254,G9350217864,7,0
M4659270,O0972318546,7,11
R8179205,L0261357498,7,9
O3860527,L0261357498,7,0
L8924053,H0879423156,7,1
Q0784239,G9350217864,7,0
H6702854,R6947102538,7,5
S0589716,T4751302986,7,3
O3860527,Y2140876359,7,0
Q0784239,T4751302986,7,0
V8620935,N1280674395,7,0
U6810439,F2604891573,7,0
M7093254,D9654201783,7,0
C3741502,T4751302986,7,15
P5631024,N1280674395,7,9
C4913658,O5170493682,7,4
Q0784239,G2194035786,7,2
M7093254,H5183672409,7,6
R8179205,R4836091725,7,1
M7093254,U4685792310,7,3
S0589716,H0879423156,7,14
H6702854,G2194035786,7,5
H6702854,R7840593126,7,0
M7093254,G3815072496,7,9
Y0892467,O5170493682,7,0
Q8614523,Q4908675231,7,7
E4823501,F2604891573,7,4
N8746391,O0972318546,7,0
E6351297,Q4908675231,7,0
Q0784239,D9654201783,7,0
E6351297,N1280674395,7,0
M7093254,X7638902145,7,14
R8179205,Q5761290348,7,11
Q8614523,Z5132048679,7,0
H6702854,P2057893416,7,3
U6810439,G2194035786,7,3
E4823501,J5430189726,7,9
R8179205,H7423806951,7,6
L8924053,S5162379408,7,0
E6351297,D9654201783,7,0
Q0784239,P2057893416,7,17
L8924053,R4836091725,7,0
