client_code,product_code,day,volume
C4138259,Q3285760941,7,0
G3419587,M5436198072,7,0
E2073598,K1946508372,7,6
B3265487,V5342067189,7,10
V1283705,Y5712893046,7,0
H6983450,N9213547680,7,0
Y2085413,C8694713502,7,2
G3419587,N9213547680,7,0
E2073598,M2689401735,7,5
M1328564,J1805974236,7,0
B3265487,Z4501823967,7,7
Y2085413,K1946508372,7,3
E2073598,M6148925073,7,0
H6983450,R3257169480,7,4
P5703298,N1872346905,7,0
E2073598,K8652139407,7,0
H6983450,C3267104589,7,0
L8692104,H6509318742,7,0
E2073598,N9870213456,7,5
H6983450,A9056483172,7,2
P5703298,O4958361027,7,1
C4138259,R3257169480,7,9
H6983450,N9870213456,7,4
V1283705,J1805974236,7,1
M1328564,M2689401735,7,5
E2073598,O4958361027,7,0
E2073598,H6509318742,7,0
M1328564,N1872346905,7,4
M1328564,G1867903245,7,4
M1328564,R8902653741,7,0
E2073598,U3265971084,7,5
B3265487,C3267104589,7,17
P5703298,N9213547680,7,8
G3419587,N1872346905,7,3
G3419587,X7028493516,7,9
L8692104,N9213547680,7,6
Y2085413,R8902653741,7,10
G3419587,V5342067189,7,4
Y2085413,N9870213456,7,2
H6983450,V5342067189,7,3
P5703298,Z4501823967,7,0
M1328564,A9056483172,7,3
Y2085413,M0392157648,7,0
C4138259,C8694713502,7,1
M1328564,K1946508372,7,6
H6983450,M5436198072,7,0
L8692104,K8652139407,7,7
L8692104,X7028493516,7,6
M1328564,H6509318742,7,0
G3419587,Z4501823967,7,5
Y2085413,M5639248017,7,0
C4138259,N0946387215,7,0
L8692104,C8694713502,7,13
M1328564,M0392157648,7,4
G3419587,K8652139407,7,0
C4138259,F9435870621,7,2
V1283705,D0254973816,7,0
H6983450,M5639248017,7,1
V1283705,N1872346905,7,3
G3419587,R3257169480,7,13
M1328564,J6237914850,7,5
H6983450,H6509318742,7,15
G3419587,C8694713502,7,1
H6983450,U3265971084,7,4
V1283705,V5342067189,7,3
Y2085413,D0254973816,7,0
Y2085413,A9056483172,7,14
E2073598,M5639248017,7,1
L8692104,G1867903245,7,4
M1328564,D1376409258,7,0
E2073598,G1867903245,7,0
G3419587,Q3285760941,7,0
C4138259,K9581672403,7,5
C4138259,M4120936578,7,0
B3265487,Q3285760941,7,0
V1283705,M6148925073,7,0
B3265487,M0392157648,7,15
G3419587,N0946387215,7,9
M1328564,N9870213456,7,8
V1283705,O4958361027,7,10
Y2085413,Y5712893046,7,0
L8692104,R3257169480,7,4
B3265487,G9120586743,7,0
E2073598,R3257169480,7,0
Y2085413,L1827034965,7,7
P5703298,V5342067189,7,10
Y2085413,O4958361027,7,1
E2073598,V4721659830,7,1
Y2085413,G1867903245,7,10
L8692104,M0392157648,7,11
Y2085413,N0946387215,7,0
G3419587,Y5712893046,7,9
L8692104,I0731265948,7,4
E2073598,I0731265948,7,0
C4138259,J1805974236,7,0
G3419587,R8902653741,7,5
H6983450,D0254973816,7,0
H6983450,J6237914850,7,1
H6983450,M6148925073,7,0
G3419587,D0254973816,7,0
Y2085413,Z4501823967,7,4
Y2085413,G4851390267,7,10
P5703298,N9870213456,7,0
H6983450,N1872346905,7,2
P5703298,M4120936578,7,0
B3265487,M5639248017,7,0
Y2085413,K8652139407,7,9
M1328564,U3265971084,7,0
G3419587,M0392157648,7,4
B3265487,U3265971084,7,3
Y2085413,V5342067189,7,2
L8692104,R8902653741,7,2
C4138259,U3265971084,7,2
H6983450,K8652139407,7,4
G3419587,A9056483172,7,9
B3265487,M4120936578,7,0
V1283705,C3267104589,7,7
V1283705,G4851390267,7,0
C4138259,G9120586743,7,13
