plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
8643,6,Y2085413,2,19.4,27.0,115,80,32.4
9861,2,C4138259,2,6.8,12.0,80,59,15.6
8310,1,H6983450,3,19.4,18.0,115,80,18.0
8643,3,C4138259,2,6.8,14.0,80,59,21.0
8643,4,M1328564,3,18.6,7.0,108,63,12.6
8643,6,Y2085413,2,19.4,9.0,115,80,13.5
9861,2,C4138259,2,6.8,7.0,80,59,11.2
9861,5,Y2085413,3,19.4,9.0,115,80,13.5
9861,7,B3265487,3,18.6,1.0,108,63,1.9
8310,1,H6983450,3,19.4,14.0,115,80,15.400000000000002
8643,3,C4138259,2,6.8,20.0,80,59,24.0
8643,4,M1328564,3,18.6,9.0,108,63,13.5
8643,6,Y2085413,2,19.4,16.0,115,80,20.8
9861,2,C4138259,2,6.8,9.0,80,59,10.8
9861,5,Y2085413,3,19.4,4.0,115,80,4.4
9861,7,B3265487,3,18.6,11.0,108,63,19.8
8310,1,H6983450,3,19.4,10.0,115,80,11.0
8643,3,C4138259,2,6.8,9.0,80,59,11.7
8643,4,M1328564,3,18.6,13.0,108,63,19.5
8643,6,L8692104,3,18.6,9.0,108,63,13.5
9861,2,C4138259,2,6.8,2.0,80,59,3.6
9861,5,Y2085413,3,19.4,8.0,115,80,9.6
9861,7,B3265487,3,18.6,9.0,108,63,13.5
8310,1,H6983450,3,19.4,15.0,115,80,18.0
8643,4,M1328564,3,18.6,4.0,108,63,4.4
8643,6,L8692104,3,18.6,15.0,108,63,22.5
9861,2,C4138259,2,6.8,10.0,80,59,14.0
9861,3,G3419587,3,19.4,8.0,115,80,14.4
9861,5,Y2085413,3,19.4,2.0,115,80,3.2
9861,7,B3265487,3,18.6,13.0,108,63,14.3
8310,1,H6983450,3,19.4,12.0,115,80,15.6
8643,4,M1328564,3,18.6,16.0,108,63,16.0
8643,6,L8692104,3,18.6,18.0,108,63,18.0
9861,2,Y2085413,3,6.8,6.0,80,59,9.0
9861,3,G3419587,3,19.4,6.0,115,80,9.0
9861,5,Y2085413,3,19.4,4.0,115,80,4.8
9861,7,B3265487,3,18.6,13.0,108,63,15.6
8310,1,H6983450,3,19.4,19.0,115,80,22.8
8643,4,M1328564,3,18.6,5.0,108,63,6.0
8643,6,L8692104,3,18.6,1.0,108,63,1.1
9861,2,Y2085413,3,6.8,4.0,80,59,4.4
9861,3,G3419587,3,19.4,13.0,115,80,14.3
9861,5,Y2085413,3,19.4,26.0,115,80,39.0
9861,7,B3265487,3,18.6,3.0,108,63,3.6
8310,1,H6983450,3,19.4,8.0,115,80,9.6
8643,4,M1328564,3,18.6,16.0,108,63,20.8
8643,6,L8692104,3,18.6,14.0,108,63,16.8
9861,2,Y2085413,3,6.8,13.0,80,59,15.6
9861,3,G3419587,3,19.4,3.0,115,80,3.6
9861,5,Y2085413,3,19.4,20.0,115,80,26.0
9861,7,B3265487,3,18.6,5.0,108,63,7.5
8310,1,H6983450,3,19.4,3.0,115,80,4.199999999999999
8643,4,M1328564,3,18.6,4.0,108,63,6.4
8643,6,L8692104,3,18.6,12.0,108,63,14.4
9861,2,Y2085413,3,6.8,9.0,80,59,10.8
9861,3,G3419587,3,19.4,7.0,115,80,9.1
9861,5,Y2085413,3,19.4,10.0,115,80,14.0
9861,7,B3265487,3,18.6,9.0,108,63,16.2
8310,1,L8692104,4,18.6,4.0,108,63,4.0
8643,4,M1328564,3,18.6,7.0,108,63,8.4
8643,6,L8692104,3,18.6,16.0,108,63,20.8
9861,2,Y2085413,3,6.8,9.0,80,59,13.5
9861,3,G3419587,3,19.4,10.0,115,80,16.0
9861,5,P5703298,4,19.4,11.0,115,80,13.2
9861,7,B3265487,3,18.6,11.0,108,63,14.3
8310,1,L8692104,4,18.6,13.0,108,63,14.3
9861,2,Y2085413,3,6.8,9.0,80,59,11.7
9861,3,G3419587,3,19.4,12.0,115,80,14.4
9861,4,G3419587,4,19.4,7.0,115,80,10.5
9861,5,P5703298,4,19.4,20.0,115,80,32.0
9861,6,G3419587,4,19.4,8.0,115,80,12.0
9861,7,P5703298,4,18.6,13.0,108,63,15.6
8310,1,L8692104,4,18.6,12.0,108,63,13.2
9861,2,Y2085413,3,6.8,10.0,80,59,14.0
9861,3,G3419587,3,19.4,14.0,115,80,21.0
9861,4,G3419587,4,19.4,12.0,115,80,13.2
9861,5,P5703298,4,19.4,6.0,115,80,10.8
9861,6,G3419587,4,19.4,19.0,115,80,20.9
9861,7,P5703298,4,18.6,8.0,108,63,12.8
8310,1,L8692104,4,18.6,15.0,108,63,18.0
8310,2,G3419587,4,19.4,18.0,115,80,27.0
9861,3,G3419587,3,19.4,5.0,115,80,9.0
9861,4,G3419587,4,19.4,12.0,115,80,14.4
9861,5,P5703298,4,19.4,9.0,115,80,13.5
9861,6,G3419587,4,19.4,11.0,115,80,13.2
9861,7,P5703298,4,18.6,7.0,108,63,12.6
8310,1,L8692104,4,18.6,13.0,108,63,15.6
8310,2,G3419587,4,19.4,10.0,115,80,10.0
9861,3,G3419587,3,19.4,3.0,115,80,4.199999999999999
9861,4,G3419587,4,19.4,9.0,115,80,11.7
9861,5,P5703298,4,19.4,4.0,115,80,7.2
9861,6,G3419587,4,19.4,12.0,115,80,15.6
9861,7,P5703298,4,18.6,9.0,108,63,13.5
8310,1,L8692104,4,18.6,15.0,108,63,22.5
8310,2,G3419587,4,19.4,2.0,115,80,2.2
8643,3,P5703298,4,6.8,8.0,80,59,12.0
9861,4,G3419587,4,19.4,12.0,115,80,19.200000000000003
9861,5,P5703298,4,19.4,4.0,115,80,4.8
9861,6,G3419587,4,19.4,7.0,115,80,11.2
9861,7,P5703298,4,18.6,1.0,108,63,1.9
8310,1,L8692104,4,18.6,6.0,108,63,9.0
8310,2,G3419587,4,19.4,5.0,115,80,5.5
8643,3,P5703298,4,6.8,18.0,80,59,18.0
9861,4,G3419587,4,19.4,3.0,115,80,3.6
9861,5,P5703298,4,19.4,14.0,115,80,18.2
9861,6,G3419587,4,19.4,11.0,115,80,13.2
9861,7,P5703298,4,18.6,10.0,108,63,18.0
8310,1,L8692104,4,18.6,1.0,108,63,1.3
8310,2,G3419587,4,19.4,7.0,115,80,8.4
8643,3,P5703298,4,6.8,7.0,80,59,8.4
9861,4,G3419587,4,19.4,15.0,115,80,22.5
9861,5,P5703298,4,19.4,10.0,115,80,15.0
9861,6,G3419587,4,19.4,13.0,115,80,19.5
9861,7,P5703298,4,18.6,3.0,108,63,3.6
8310,1,L8692104,4,18.6,7.0,108,63,9.8
8310,2,G3419587,4,19.4,10.0,115,80,13.0
8643,3,P5703298,4,6.8,16.0,80,59,19.2
8643,5,B3265487,5,18.6,9.0,108,63,13.5
9861,4,G3419587,4,19.4,10.0,115,80,18.0
9861,6,G3419587,4,19.4,3.0,115,80,5.4
9861,7,P5703298,4,18.6,11.0,108,63,14.3
8310,2,G3419587,4,19.4,16.0,115,80,19.2
8643,1,G3419587,5,19.4,5.0,115,80,7.5
8643,3,P5703298,4,6.8,17.0,80,59,22.1
8643,5,B3265487,5,18.6,23.0,108,63,23.0
9861,4,G3419587,4,19.4,1.0,115,80,1.4
9861,6,G3419587,4,19.4,2.0,115,80,2.8
9861,7,P5703298,4,18.6,10.0,108,63,15.0
3109,6,B3265487,5,18.6,11.0,108,63,13.2
8310,2,G3419587,4,19.4,11.0,115,80,16.5
8310,3,M1328564,5,19.4,12.0,115,80,18.0
8310,7,C4138259,5,5.7,14.0,67,41,15.400000000000002
8643,1,G3419587,5,19.4,17.0,115,80,25.5
8643,5,B3265487,5,18.6,3.0,108,63,3.3000000000000003
9861,4,E2073598,5,18.6,5.0,108,63,9.5
3109,6,B3265487,5,18.6,13.0,108,63,19.5
8310,2,G3419587,4,19.4,9.0,115,80,12.6
8310,3,M1328564,5,19.4,5.0,115,80,5.5
8310,7,C4138259,5,5.7,12.0,67,41,14.4
8643,1,G3419587,5,19.4,12.0,115,80,12.0
8643,5,B3265487,5,18.6,14.0,108,63,16.8
9861,4,E2073598,5,18.6,6.0,108,63,10.8
3109,6,B3265487,5,18.6,14.0,108,63,16.8
8310,2,H6983450,5,19.4,18.0,115,80,27.0
8310,3,M1328564,5,19.4,3.0,115,80,3.0
8310,7,C4138259,5,5.7,9.0,67,41,11.7
8643,1,G3419587,5,19.4,7.0,115,80,7.700000000000001
8643,5,B3265487,5,18.6,25.0,108,63,30.0
9861,4,E2073598,5,18.6,11.0,108,63,16.5
3109,6,B3265487,5,18.6,9.0,108,63,9.9
8310,2,H6983450,5,19.4,10.0,115,80,10.0
8310,3,M1328564,5,19.4,4.0,115,80,4.4
8310,7,C4138259,5,5.7,9.0,67,41,10.8
8643,1,G3419587,5,19.4,12.0,115,80,14.4
8643,5,B3265487,5,18.6,16.0,108,63,20.8
9861,4,E2073598,5,18.6,12.0,108,63,14.4
3109,6,B3265487,5,18.6,15.0,108,63,19.5
8310,2,H6983450,5,19.4,2.0,115,80,2.2
8310,3,M1328564,5,19.4,6.0,115,80,7.199999999999999
8310,7,C4138259,5,5.7,12.0,67,41,14.4
8643,1,G3419587,5,19.4,14.0,115,80,18.2
8643,5,M1328564,6,19.4,16.0,115,80,24.0
9861,4,E2073598,5,18.6,8.0,108,63,12.8
3109,6,B3265487,5,18.6,26.0,108,63,28.6
8310,2,H6983450,5,19.4,2.0,115,80,2.2
8310,3,M1328564,5,19.4,4.0,115,80,5.2
8310,7,P5703298,6,18.6,6.0,108,63,9.0
8643,1,G3419587,5,19.4,7.0,115,80,8.4
8643,5,M1328564,6,19.4,10.0,115,80,15.0
9861,4,E2073598,5,18.6,3.0,108,63,3.6
8310,2,H6983450,5,19.4,16.0,115,80,19.2
8310,3,M1328564,5,19.4,4.0,115,80,6.4
8310,7,P5703298,6,18.6,11.0,108,63,11.0
8643,1,G3419587,5,19.4,14.0,115,80,21.0
8643,5,M1328564,6,19.4,3.0,115,80,3.3000000000000003
9861,4,E2073598,5,18.6,12.0,108,63,18.0
9861,6,V1283705,6,5.7,8.0,67,41,12.0
3109,1,Y2085413,6,6.8,11.0,80,59,12.1
8310,2,H6983450,5,19.4,7.0,115,80,9.1
8310,3,M1328564,5,19.4,5.0,115,80,6.0
8310,7,P5703298,6,18.6,16.0,108,63,19.2
8643,5,M1328564,6,19.4,18.0,115,80,18.0
9861,4,E2073598,5,18.6,4.0,108,63,8.0
9861,6,V1283705,6,5.7,14.0,67,41,15.400000000000002
3109,1,Y2085413,6,6.8,19.0,80,59,20.9
8310,2,H6983450,5,19.4,10.0,115,80,12.0
8310,3,M1328564,5,19.4,22.0,115,80,26.4
8310,7,P5703298,6,18.6,10.0,108,63,16.0
8643,5,M1328564,6,19.4,15.0,115,80,18.0
9861,4,E2073598,5,18.6,9.0,108,63,11.7
9861,6,V1283705,6,5.7,12.0,67,41,15.6
3109,1,Y2085413,6,6.8,20.0,80,59,24.0
8310,2,H6983450,5,19.4,17.0,115,80,20.4
8310,3,M1328564,5,19.4,10.0,115,80,15.0
8310,7,P5703298,6,18.6,19.0,108,63,22.8
8643,5,M1328564,6,19.4,15.0,115,80,19.5
9861,4,E2073598,5,18.6,1.0,108,63,1.4
9861,6,V1283705,6,5.7,11.0,67,41,13.2
3109,1,Y2085413,6,6.8,19.0,80,59,22.8
3109,4,H6983450,6,18.6,17.0,108,63,25.5
8310,2,H6983450,5,19.4,9.0,115,80,12.6
8310,3,M1328564,5,19.4,12.0,115,80,16.799999999999997
8310,7,P5703298,6,18.6,10.0,108,63,15.0
8643,5,M1328564,6,19.4,1.0,115,80,1.6
9861,6,V1283705,6,5.7,5.0,67,41,7.5
3109,4,H6983450,6,18.6,5.0,108,63,5.5
8310,2,E2073598,6,19.4,13.0,115,80,13.0
8310,7,P5703298,6,18.6,11.0,108,63,14.3
8643,1,M1328564,7,5.7,3.0,67,41,3.3000000000000003
8643,3,Y2085413,6,6.8,5.0,80,59,5.5
8643,5,M1328564,6,19.4,13.0,115,80,15.6
9861,6,V1283705,6,5.7,2.0,67,41,2.8
3109,4,H6983450,6,18.6,4.0,108,63,4.4
3109,6,C4138259,7,18.6,8.0,108,63,9.6
8310,2,E2073598,6,19.4,14.0,115,80,16.8
8643,1,M1328564,7,5.7,7.0,67,41,7.0
8643,3,Y2085413,6,6.8,15.0,80,59,15.0
8643,7,E2073598,7,19.4,4.0,115,80,7.2
9861,5,V1283705,7,18.6,9.0,108,63,13.5
3109,4,H6983450,6,18.6,4.0,108,63,4.8
3109,6,C4138259,7,18.6,1.0,108,63,1.6
8310,2,E2073598,6,19.4,17.0,115,80,20.4
8643,1,M1328564,7,5.7,11.0,67,41,13.2
8643,3,Y2085413,6,6.8,15.0,80,59,18.0
8643,7,E2073598,7,19.4,14.0,115,80,21.0
9861,5,V1283705,7,18.6,24.0,108,63,26.4
3109,4,H6983450,6,18.6,12.0,108,63,15.6
3109,6,C4138259,7,18.6,10.0,108,63,15.0
8310,2,E2073598,6,19.4,7.0,115,80,10.5
8643,1,M1328564,7,5.7,6.0,67,41,7.800000000000001
8643,3,Y2085413,6,6.8,14.0,80,59,16.8
8643,7,E2073598,7,19.4,9.0,115,80,9.0
9861,5,V1283705,7,18.6,8.0,108,63,10.4
3109,4,H6983450,6,18.6,9.0,108,63,10.8
3109,6,C4138259,7,18.6,9.0,108,63,12.6
8310,2,E2073598,6,19.4,16.0,115,80,19.2
8643,1,M1328564,7,5.7,29.0,67,41,34.8
8643,3,Y2085413,6,6.8,19.0,80,59,24.7
8643,7,E2073598,7,19.4,23.0,115,80,27.6
9861,5,V1283705,7,18.6,1.0,108,63,1.6
3109,1,B3265487,8,5.7,9.0,67,41,10.8
3109,4,H6983450,6,18.6,5.0,108,63,7.5
3109,6,C4138259,7,18.6,17.0,108,63,20.4
8310,2,E2073598,6,19.4,12.0,115,80,18.0
8310,3,H6983450,7,6.8,7.0,80,59,7.0
8643,7,E2073598,7,19.4,1.0,115,80,1.9
9861,5,V1283705,7,18.6,4.0,108,63,4.8
3109,1,B3265487,8,5.7,14.0,67,41,16.8
3109,4,H6983450,6,18.6,15.0,108,63,18.0
3109,6,C4138259,7,18.6,5.0,108,63,6.5
8310,2,E2073598,6,19.4,3.0,115,80,3.9
8310,3,H6983450,7,6.8,5.0,80,59,5.5
8643,7,E2073598,7,19.4,9.0,115,80,14.4
9861,5,V1283705,7,18.6,25.0,108,63,37.5
3109,1,B3265487,8,5.7,15.0,67,41,16.5
3109,4,H6983450,6,18.6,11.0,108,63,15.4
3109,6,C4138259,7,18.6,27.0,108,63,29.700000000000003
8310,2,E2073598,6,19.4,9.0,115,80,12.6
8310,3,H6983450,7,6.8,16.0,80,59,17.6
8643,7,E2073598,7,19.4,2.0,115,80,2.4
9861,5,V1283705,7,18.6,9.0,108,63,12.6
3109,1,B3265487,8,5.7,20.0,67,41,22.0
3109,6,C4138259,7,18.6,10.0,108,63,12.0
8310,3,H6983450,7,6.8,6.0,80,59,7.199999999999999
8310,5,M1328564,8,19.4,2.0,115,80,3.0
8643,4,Y2085413,7,18.6,8.0,108,63,12.0
8643,7,E2073598,7,19.4,13.0,115,80,19.5
9861,2,V1283705,7,18.6,6.0,108,63,11.4
3109,1,C4138259,9,18.6,5.0,108,63,6.0
3109,6,G3419587,8,5.7,9.0,67,41,9.9
8310,3,H6983450,7,6.8,4.0,80,59,5.2
8310,5,M1328564,8,19.4,9.0,115,80,9.9
8643,4,Y2085413,7,18.6,9.0,108,63,13.5
8643,7,E2073598,7,19.4,9.0,115,80,11.7
9861,2,V1283705,7,18.6,3.0,108,63,5.4
3109,1,C4138259,9,18.6,6.0,108,63,9.0
3109,6,G3419587,8,5.7,10.0,67,41,11.0
8310,3,H6983450,7,6.8,15.0,80,59,18.0
8310,5,M1328564,8,19.4,17.0,115,80,17.0
8643,4,Y2085413,7,18.6,4.0,108,63,4.4
8643,7,G3419587,8,19.4,2.0,115,80,3.6
9861,2,V1283705,7,18.6,2.0,108,63,3.0
3109,1,C4138259,9,18.6,30.0,108,63,42.0
3109,6,G3419587,8,5.7,11.0,67,41,13.2
8310,3,H6983450,7,6.8,9.0,80,59,10.8
8310,5,M1328564,8,19.4,13.0,115,80,14.3
8643,4,Y2085413,7,18.6,7.0,108,63,7.0
8643,7,G3419587,8,19.4,11.0,115,80,16.5
9861,2,V1283705,7,18.6,6.0,108,63,6.6000000000000005
3109,1,C4138259,9,18.6,16.0,108,63,19.2
3109,6,G3419587,8,5.7,13.0,67,41,16.900000000000002
8310,3,H6983450,7,6.8,6.0,80,59,8.399999999999999
8310,5,M1328564,8,19.4,7.0,115,80,8.4
8643,4,Y2085413,7,18.6,22.0,108,63,26.4
8643,7,G3419587,8,19.4,3.0,115,80,4.5
9861,2,V1283705,7,18.6,10.0,108,63,13.0
3109,1,C4138259,9,18.6,10.0,108,63,13.0
3109,6,G3419587,8,5.7,13.0,67,41,15.6
8310,5,M1328564,8,19.4,3.0,115,80,3.9
8643,3,E2073598,8,18.6,14.0,108,63,21.0
8643,4,Y2085413,7,18.6,10.0,108,63,16.0
8643,7,G3419587,8,19.4,12.0,115,80,12.0
9861,2,V1283705,7,18.6,7.0,108,63,11.2
3109,1,C4138259,9,18.6,4.0,108,63,4.4
8310,5,M1328564,8,19.4,13.0,115,80,15.6
8643,3,E2073598,8,18.6,14.0,108,63,14.0
8643,4,Y2085413,7,18.6,7.0,108,63,8.4
8643,7,G3419587,8,19.4,14.0,115,80,15.400000000000002
9861,2,V1283705,7,18.6,9.0,108,63,10.8
9861,6,L8692104,9,18.6,8.0,108,63,12.0
3109,1,C4138259,9,18.6,12.0,108,63,14.4
8310,5,M1328564,8,19.4,18.0,115,80,21.6
8643,3,E2073598,8,18.6,21.0,108,63,25.2
8643,4,Y2085413,7,18.6,4.0,108,63,6.0
8643,7,G3419587,8,19.4,13.0,115,80,15.6
9861,2,V1283705,7,18.6,12.0,108,63,18.0
9861,6,L8692104,9,18.6,15.0,108,63,16.5
8310,1,E2073598,10,18.6,7.0,108,63,7.0
8310,5,M1328564,8,19.4,15.0,115,80,21.0
8643,3,E2073598,8,18.6,1.0,108,63,1.6
8643,4,Y2085413,7,18.6,11.0,108,63,14.3
8643,7,G3419587,8,19.4,12.0,115,80,15.6
9861,2,V1283705,7,18.6,8.0,108,63,14.4
9861,6,L8692104,9,18.6,11.0,108,63,13.2
3109,4,M1328564,8,18.6,2.0,108,63,3.0
8310,1,E2073598,10,18.6,13.0,108,63,15.6
8643,3,E2073598,8,18.6,6.0,108,63,7.199999999999999
8643,5,G3419587,9,18.6,1.0,108,63,1.5
8643,7,G3419587,8,19.4,5.0,115,80,8.0
9861,2,V1283705,7,18.6,10.0,108,63,14.0
9861,6,L8692104,9,18.6,7.0,108,63,11.2
3109,4,M1328564,8,18.6,9.0,108,63,9.9
8310,1,E2073598,10,18.6,6.0,108,63,7.199999999999999
8643,3,E2073598,8,18.6,10.0,108,63,15.0
8643,5,G3419587,9,18.6,15.0,108,63,22.5
8643,7,G3419587,8,19.4,2.0,115,80,2.4
9861,2,P5703298,8,6.8,13.0,80,59,15.6
9861,6,L8692104,9,18.6,11.0,108,63,13.2
3109,4,M1328564,8,18.6,14.0,108,63,15.400000000000002
8310,1,E2073598,10,18.6,18.0,108,63,21.6
8643,3,E2073598,8,18.6,18.0,108,63,23.4
8643,5,G3419587,9,18.6,19.0,108,63,19.0
8643,7,G3419587,8,19.4,14.0,115,80,21.0
9861,2,P5703298,8,6.8,2.0,80,59,3.2
9861,6,L8692104,9,18.6,8.0,108,63,12.0
3109,3,B3265487,9,6.8,5.0,80,59,6.0
3109,4,M1328564,8,18.6,4.0,108,63,4.8
8310,1,E2073598,10,18.6,13.0,108,63,19.5
8643,5,G3419587,9,18.6,3.0,108,63,3.3000000000000003
8643,7,V1283705,9,19.4,3.0,115,80,4.5
9861,2,P5703298,8,6.8,5.0,80,59,7.5
9861,6,L8692104,9,18.6,6.0,108,63,10.8
3109,3,B3265487,9,6.8,8.0,80,59,14.4
3109,4,M1328564,8,18.6,12.0,108,63,15.6
8310,1,E2073598,10,18.6,14.0,108,63,18.2
8643,5,G3419587,9,18.6,15.0,108,63,18.0
8643,7,V1283705,9,19.4,17.0,115,80,25.5
9861,2,P5703298,8,6.8,9.0,80,59,10.8
9861,6,L8692104,9,18.6,12.0,108,63,15.6
3109,3,B3265487,9,6.8,8.0,80,59,12.0
3109,4,M1328564,8,18.6,9.0,108,63,10.8
8310,1,E2073598,10,18.6,13.0,108,63,18.2
8643,5,G3419587,9,18.6,16.0,108,63,20.8
8643,7,V1283705,9,19.4,13.0,115,80,14.3
9861,2,P5703298,8,6.8,16.0,80,59,20.8
9861,6,L8692104,9,18.6,2.0,108,63,2.8
3109,3,B3265487,9,6.8,7.0,80,59,8.4
3109,4,M1328564,8,18.6,10.0,108,63,12.0
8643,1,Y2085413,11,19.4,2.0,115,80,3.0
8643,5,G3419587,9,18.6,19.0,108,63,22.8
8643,6,P5703298,10,18.6,4.0,108,63,6.0
8643,7,V1283705,9,19.4,8.0,115,80,8.0
9861,2,P5703298,8,6.8,14.0,80,59,21.0
3109,3,B3265487,9,6.8,8.0,80,59,8.8
3109,4,M1328564,8,18.6,26.0,108,63,36.4
8643,1,Y2085413,11,19.4,7.0,115,80,10.5
8643,6,P5703298,10,18.6,13.0,108,63,19.5
8643,7,V1283705,9,19.4,11.0,115,80,14.3
9861,2,M1328564,9,18.6,9.0,108,63,16.2
9861,5,E2073598,10,18.6,4.0,108,63,7.6
3109,3,B3265487,9,6.8,8.0,80,59,10.4
8643,1,Y2085413,11,19.4,11.0,115,80,12.1
8643,4,H6983450,9,6.8,13.0,80,59,13.0
8643,6,P5703298,10,18.6,7.0,108,63,7.0
8643,7,V1283705,9,19.4,9.0,115,80,14.4
9861,2,M1328564,9,18.6,5.0,108,63,7.5
9861,5,E2073598,10,18.6,7.0,108,63,12.6
3109,3,B3265487,9,6.8,7.0,80,59,7.700000000000001
8643,1,Y2085413,11,19.4,19.0,115,80,19.0
8643,4,H6983450,9,6.8,4.0,80,59,4.4
8643,6,P5703298,10,18.6,16.0,108,63,19.2
8643,7,V1283705,9,19.4,10.0,115,80,12.0
9861,2,M1328564,9,18.6,6.0,108,63,6.6000000000000005
9861,5,E2073598,10,18.6,9.0,108,63,13.5
3109,3,B3265487,9,6.8,8.0,80,59,12.0
8643,1,Y2085413,11,19.4,15.0,115,80,18.0
8643,4,H6983450,9,6.8,13.0,80,59,15.6
8643,6,P5703298,10,18.6,1.0,108,63,1.6
8643,7,V1283705,9,19.4,14.0,115,80,21.0
9861,2,M1328564,9,18.6,13.0,108,63,15.6
9861,5,E2073598,10,18.6,7.0,108,63,8.4
