client_code,product_code,day,volume
T2679058,M7841593260,7,0
L8645027,V5379624801,7,4
U2950438,A3697012845,7,0
J5840329,E2354079618,7,9
R6275408,A3697012845,7,9
A4051283,I5164298703,7,0
U2950438,E2354079618,7,1
T2679058,E2354079618,7,0
Z6715843,V3697584210,7,0
J5840329,H9418765320,7,5
L8645027,X6213549870,7,1
X7513960,O7821390456,7,15
C6578439,P4820561937,7,2
J5840329,V7895613042,7,0
P4523968,J8013975246,7,11
J5840329,C9620784135,7,2
S5286437,X1742906538,7,3
C6578439,Z7402189653,7,14
P4523968,C8302695471,7,15
A4051283,K7824063951,7,14
A6948730,I5164298703,7,0
E3251784,P4820561937,7,2
D0764382,C8302695471,7,10
U2950438,M5689230714,7,0
L8645027,N6278914530,7,0
R6275408,O7821390456,7,2
Z9541082,H9418765320,7,10
X7513960,V3176985204,7,0
C6578439,K7824063951,7,32
U2950438,F5048123697,7,0
Z6715843,H9418765320,7,20
Z6715843,P4820561937,7,2
A4051283,V7895613042,7,1
R6275408,C9620784135,7,3
Z9541082,A3697012845,7,5
C6578439,A3697012845,7,0
C6578439,C8302695471,7,9
J5840329,A3697012845,7,12
R4183925,J8013975246,7,8
R6275408,I5164298703,7,0
R4183925,M8057319462,7,12
R6275408,B5218496037,7,1
A6948730,B5218496037,7,0
P4523968,I5164298703,7,0
R4183925,C3062795184,7,0
A4051283,J8013975246,7,4
J5840329,V5379624801,7,0
A6948730,C9620784135,7,1
Z6923758,J8013975246,7,0
R6275408,X6213549870,7,3
L8645027,C3062795184,7,6
P4523968,V5379624801,7,0
X7513960,K7824063951,7,2
Q1752983,F5048123697,7,0
X7513960,B2368170549,7,11
Q1752983,H9418765320,7,0
Z6715843,I5164298703,7,0
P4523968,O7821390456,7,0
U2950438,C3062795184,7,0
U2950438,V3176985204,7,4
R6275408,C3062795184,7,0
Q1752983,E2354079618,7,0
R6275408,B2368170549,7,3
P4523968,N6278914530,7,1
U2950438,R5107982634,7,5
Z6715843,M7841593260,7,0
R4183925,Z7402189653,7,0
Z6923758,C8302695471,7,0
A4051283,W1953760284,7,0
Z9541082,P4820561937,7,0
A4051283,Z7402189653,7,0
R4183925,I5164298703,7,0
Z6715843,J8013975246,7,11
Z6923758,C3062795184,7,0
U2950438,I5164298703,7,0
P4523968,B2368170549,7,10
Z9541082,F5048123697,7,14
R4183925,A3697012845,7,0
E3251784,V5379624801,7,11
A4051283,M7841593260,7,0
Z6715843,E2354079618,7,9
U2950438,E5402638197,7,0
U2950438,X6213549870,7,4
E3251784,O7821390456,7,2
R6275408,M5689230714,7,8
X7513960,N6278914530,7,0
Z6715843,Z7402189653,7,3
E3251784,C8302695471,7,0
D0764382,H9418765320,7,0
E3251784,Z7402189653,7,0
R4183925,E2354079618,7,0
Z6715843,B5218496037,7,14
Z6715843,V7895613042,7,0
C6578439,V5379624801,7,9
Z6923758,H9418765320,7,0
Z6715843,W1953760284,7,0
C6578439,O7821390456,7,0
D0764382,V3176985204,7,0
S5286437,J8013975246,7,18
X7513960,V7895613042,7,8
X7513960,C9620784135,7,1
U2950438,B2368170549,7,2
Z6715843,A3697012845,7,8
A4051283,A3697012845,7,0
C6578439,M8057319462,7,0
E3251784,V3176985204,7,1
X7513960,I5164298703,7,7
A4051283,E2354079618,7,4
A6948730,H9418765320,7,6
C6578439,V7895613042,7,10
A6948730,C8302695471,7,22
Z9541082,W1953760284,7,1
A6948730,R5107982634,7,2
S5286437,P4820561937,7,2
M7549632,K7824063951,7,7
M7549632,P4820561937,7,1
C6578439,V3697584210,7,2
A4051283,B2368170549,7,3
R6275408,P4820561937,7,2
C6578439,V3176985204,7,0
Q1752983,W1953760284,7,0
C6578439,X1742906538,7,1
L8645027,X1742906538,7,0
R4183925,C8302695471,7,1
L8645027,I5164298703,7,0
Z6923758,V5379624801,7,0
M7549632,V3176985204,7,0
S5286437,V5379624801,7,6
Z6715843,M8057319462,7,0
Z6715843,C8302695471,7,0
M7549632,V7895613042,7,0
E3251784,B5218496037,7,0
D0764382,V7895613042,7,8
J5840329,B2368170549,7,0
L8645027,H9418765320,7,0
S5286437,M7841593260,7,4
C6578439,N6278914530,7,0
A4051283,X1742906538,7,7
Z6715843,N6278914530,7,0
M7549632,X6213549870,7,1
R4183925,P4820561937,7,2
S5286437,W1953760284,7,8
T2679058,E5402638197,7,0
P4523968,V3176985204,7,0
U2950438,J8013975246,7,16
Q1752983,O7821390456,7,2
L8645027,B2368170549,7,8
Z9541082,K7824063951,7,6
Q1752983,A3697012845,7,16
D0764382,B5218496037,7,12
Z9541082,V7895613042,7,7
Q1752983,M7841593260,7,0
A6948730,O7821390456,7,0
Q1752983,V7895613042,7,12
L8645027,K7824063951,7,6
R6275408,V3176985204,7,11
D0764382,J8013975246,7,0
T2679058,V3176985204,7,0
R6275408,K7824063951,7,0
Z6923758,N6278914530,7,0
M7549632,H9418765320,7,0
T2679058,H9418765320,7,0
M7549632,V5379624801,7,18
C6578439,B2368170549,7,0
D0764382,M8057319462,7,0
R6275408,C8302695471,7,0
R4183925,V3176985204,7,10
S5286437,H9418765320,7,0
R6275408,Z7402189653,7,0
E3251784,M8057319462,7,0
Z6923758,X6213549870,7,0
R4183925,H9418765320,7,5
C6578439,R5107982634,7,6
C6578439,X6213549870,7,0
R4183925,M7841593260,7,4
A6948730,M7841593260,7,6
A6948730,F5048123697,7,15
E3251784,R5107982634,7,2
A6948730,X1742906538,7,10
J5840329,C3062795184,7,0
T2679058,A3697012845,7,8
E3251784,H9418765320,7,11
A6948730,W1953760284,7,1
Z6923758,E2354079618,7,0
U2950438,B5218496037,7,5
Q1752983,E5402638197,7,0
Z6715843,V3176985204,7,0
A6948730,V7895613042,7,8
Z6923758,B2368170549,7,0
X7513960,J8013975246,7,2
D0764382,C3062795184,7,0
U2950438,X1742906538,7,7
A4051283,R5107982634,7,3
Q1752983,C3062795184,7,0
J5840329,X6213549870,7,0
S5286437,V3176985204,7,0
R4183925,V3697584210,7,3
X7513960,E2354079618,7,7
E3251784,E0528417639,7,0
L8645027,B5218496037,7,15
J5840329,J8013975246,7,0
A6948730,N6278914530,7,0
X7513960,W1953760284,7,1
Z6923758,A3697012845,7,0
M7549632,J8013975246,7,0
R4183925,E5402638197,7,0
L8645027,M7841593260,7,0
Z6923758,M7841593260,7,0
D0764382,E5402638197,7,0
R4183925,X6213549870,7,2
Z9541082,I5164298703,7,0
A6948730,V3697584210,7,0
