plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
3865,6,B1749538,3,18.1,11.0,136,98,14.3
4603,2,P5843617,3,18.1,3.0,136,98,3.9
4603,5,S6947380,3,18.1,21.0,136,98,35.7
4603,7,B1749538,3,18.1,11.0,136,98,18.7
1386,3,B1749538,3,9.3,19.0,97,52,30.4
3865,1,N5438729,3,9.3,15.0,97,52,24.0
3865,4,B1749538,3,18.1,6.0,136,98,7.800000000000001
3865,6,B1749538,3,18.1,15.0,136,98,16.5
4603,2,P5843617,3,18.1,14.0,136,98,23.8
4603,5,S6947380,3,18.1,15.0,136,98,19.5
4603,7,B1749538,3,18.1,14.0,136,98,26.6
1386,3,B1749538,3,9.3,12.0,97,52,15.6
3865,1,N5438729,3,9.3,8.0,97,52,10.4
3865,4,B1749538,3,18.1,27.0,136,98,45.9
3865,6,B1749538,3,18.1,9.0,136,98,15.3
4603,2,P5843617,3,18.1,5.0,136,98,6.5
4603,5,S6947380,3,18.1,20.0,136,98,34.0
4603,7,B1749538,3,18.1,14.0,136,98,30.800000000000004
1386,3,B1749538,3,9.3,12.0,97,52,15.6
3865,1,N5438729,3,9.3,4.0,97,52,4.4
3865,4,B1749538,3,18.1,6.0,136,98,11.4
3865,6,B1749538,3,18.1,6.0,136,98,9.0
4603,2,P5843617,3,18.1,21.0,136,98,35.7
4603,5,S6947380,3,18.1,7.0,136,98,10.5
4603,7,B1749538,3,18.1,10.0,136,98,13.0
1386,3,B1749538,3,9.3,8.0,97,52,8.8
1386,5,N3091542,4,18.1,16.0,136,98,25.6
3865,1,N5438729,3,9.3,6.0,97,52,7.800000000000001
3865,4,B1749538,3,18.1,9.0,136,98,11.7
4603,2,P5843617,3,18.1,11.0,136,98,18.7
4603,7,B1749538,3,18.1,13.0,136,98,16.900000000000002
8075,6,P2650739,4,18.1,8.0,136,98,15.2
1386,3,B1749538,3,9.3,12.0,97,52,18.0
1386,5,N3091542,4,18.1,22.0,136,98,35.2
3865,1,N5438729,3,9.3,13.0,97,52,19.5
3865,4,B1749538,3,18.1,11.0,136,98,12.1
4603,2,P5843617,3,18.1,7.0,136,98,10.5
4603,7,B1749538,3,18.1,8.0,136,98,12.0
8075,6,P2650739,4,18.1,15.0,136,98,19.5
1386,3,Z1724369,4,18.1,5.0,136,98,8.0
1386,5,N3091542,4,18.1,14.0,136,98,18.2
3865,4,B1749538,3,18.1,8.0,136,98,13.6
3865,7,U8293405,4,9.3,6.0,97,52,9.6
4603,1,M7249810,4,9.3,17.0,97,52,27.200000000000003
4603,2,N5438729,4,18.1,18.0,136,98,23.4
8075,6,P2650739,4,18.1,5.0,136,98,8.5
1386,3,Z1724369,4,18.1,16.0,136,98,25.6
1386,5,N3091542,4,18.1,13.0,136,98,14.3
3865,4,B1749538,3,18.1,2.0,136,98,3.0
3865,7,U8293405,4,9.3,19.0,97,52,30.4
4603,1,M7249810,4,9.3,15.0,97,52,25.5
4603,2,N5438729,4,18.1,5.0,136,98,8.0
8075,6,P2650739,4,18.1,28.0,136,98,47.6
1386,3,Z1724369,4,18.1,8.0,136,98,17.6
1386,4,W6702419,4,18.1,11.0,136,98,14.3
1386,5,N3091542,4,18.1,3.0,136,98,5.1
3865,7,U8293405,4,9.3,4.0,97,52,5.2
4603,1,M7249810,4,9.3,9.0,97,52,15.3
4603,2,N5438729,4,18.1,9.0,136,98,15.3
8075,6,P2650739,4,18.1,8.0,136,98,12.0
1386,3,Z1724369,4,18.1,6.0,136,98,13.8
1386,4,W6702419,4,18.1,12.0,136,98,20.4
1386,5,N3091542,4,18.1,25.0,136,98,37.5
3865,7,U8293405,4,9.3,13.0,97,52,22.1
4603,1,M7249810,4,9.3,9.0,97,52,11.7
4603,2,N5438729,4,18.1,9.0,136,98,15.3
8075,6,P2650739,4,18.1,19.0,136,98,32.3
1386,3,Z1724369,4,18.1,3.0,136,98,3.3000000000000003
1386,4,W6702419,4,18.1,16.0,136,98,25.6
3865,7,U8293405,4,9.3,22.0,97,52,28.6
4603,1,M7249810,4,9.3,11.0,97,52,16.5
4603,2,N5438729,4,18.1,11.0,136,98,17.6
8075,5,U8293405,5,9.3,11.0,97,52,17.6
8075,6,S6947380,5,18.1,10.0,136,98,16.0
1386,3,Z1724369,4,18.1,15.0,136,98,19.5
1386,4,W6702419,4,18.1,7.0,136,98,11.9
4603,1,P5843617,5,18.1,7.0,136,98,11.2
4603,2,N5438729,4,18.1,3.0,136,98,3.9
4603,7,N5438729,5,18.1,27.0,136,98,35.1
8075,5,U8293405,5,9.3,7.0,97,52,15.400000000000002
8075,6,S6947380,5,18.1,10.0,136,98,17.0
1386,3,Z1724369,4,18.1,13.0,136,98,19.5
1386,4,W6702419,4,18.1,14.0,136,98,23.8
4603,1,P5843617,5,18.1,23.0,136,98,36.8
4603,2,N5438729,4,18.1,20.0,136,98,34.0
4603,7,N5438729,5,18.1,3.0,136,98,4.800000000000001
8075,5,U8293405,5,9.3,14.0,97,52,26.6
8075,6,S6947380,5,18.1,17.0,136,98,28.9
1386,3,Z1724369,4,18.1,16.0,136,98,27.2
1386,4,W6702419,4,18.1,3.0,136,98,4.800000000000001
4603,1,P5843617,5,18.1,11.0,136,98,14.3
4603,2,N5438729,4,18.1,4.0,136,98,6.8
4603,7,N5438729,5,18.1,18.0,136,98,30.6
8075,5,U8293405,5,9.3,4.0,97,52,5.2
8075,6,S6947380,5,18.1,10.0,136,98,13.0
1386,3,P2650739,5,18.1,23.0,136,98,36.8
1386,4,W6702419,4,18.1,6.0,136,98,7.800000000000001
4603,1,P5843617,5,18.1,21.0,136,98,35.7
4603,2,N5438729,4,18.1,7.0,136,98,10.5
4603,7,N5438729,5,18.1,10.0,136,98,17.0
8075,5,U8293405,5,9.3,1.0,97,52,2.3
8075,6,S6947380,5,18.1,19.0,136,98,20.9
1386,2,J4052978,5,18.1,11.0,136,98,17.6
1386,3,P2650739,5,18.1,5.0,136,98,8.5
1386,4,W6702419,4,18.1,8.0,136,98,8.8
4603,1,P5843617,5,18.1,17.0,136,98,22.1
4603,7,N5438729,5,18.1,15.0,136,98,24.0
8075,5,U8293405,5,9.3,5.0,97,52,6.5
8075,6,S6947380,5,18.1,8.0,136,98,12.8
1386,2,J4052978,5,18.1,7.0,136,98,11.9
1386,3,P2650739,5,18.1,14.0,136,98,18.2
1386,4,W6702419,4,18.1,10.0,136,98,16.0
4603,1,P5843617,5,18.1,10.0,136,98,15.0
4603,7,N5438729,5,18.1,13.0,136,98,16.900000000000002
8075,5,U8293405,5,9.3,13.0,97,52,22.1
8075,6,S6947380,5,18.1,18.0,136,98,27.0
1386,2,J4052978,5,18.1,4.0,136,98,6.4
1386,3,P2650739,5,18.1,10.0,136,98,17.0
1386,4,W6702419,4,18.1,1.0,136,98,1.5
1386,6,N5438729,6,18.1,12.0,136,98,15.6
4603,7,N5438729,5,18.1,4.0,136,98,6.0
8075,1,Z0967584,6,9.3,20.0,97,52,26.0
8075,5,Z0967584,6,18.1,6.0,136,98,7.800000000000001
1386,2,J4052978,5,18.1,8.0,136,98,17.6
1386,3,P2650739,5,18.1,8.0,136,98,13.6
1386,6,N5438729,6,18.1,17.0,136,98,28.9
8075,1,Z0967584,6,9.3,12.0,97,52,20.4
8075,4,J4052978,5,18.1,20.0,136,98,32.0
8075,5,Z0967584,6,18.1,26.0,136,98,44.2
8075,7,P5843617,6,9.3,11.0,97,52,14.3
1386,2,J4052978,5,18.1,9.0,136,98,9.9
1386,3,P2650739,5,18.1,10.0,136,98,15.0
1386,6,N5438729,6,18.1,6.0,136,98,9.6
8075,1,Z0967584,6,9.3,12.0,97,52,15.6
8075,4,J4052978,5,18.1,11.0,136,98,20.9
8075,5,Z0967584,6,18.1,17.0,136,98,28.9
8075,7,P5843617,6,9.3,13.0,97,52,20.8
1386,2,J4052978,5,18.1,6.0,136,98,7.800000000000001
1386,3,P2650739,5,18.1,15.0,136,98,25.5
1386,6,N5438729,6,18.1,7.0,136,98,11.2
8075,1,Z0967584,6,9.3,9.0,97,52,9.9
8075,4,J4052978,5,18.1,7.0,136,98,15.400000000000002
8075,5,Z0967584,6,18.1,4.0,136,98,5.2
8075,7,P5843617,6,9.3,8.0,97,52,10.4
1386,2,J4052978,5,18.1,16.0,136,98,27.2
1386,3,P5843617,6,18.1,4.0,136,98,5.2
1386,6,N5438729,6,18.1,15.0,136,98,19.5
8075,1,Z0967584,6,9.3,10.0,97,52,16.0
8075,4,J4052978,5,18.1,20.0,136,98,22.0
8075,5,Z0967584,6,18.1,7.0,136,98,7.700000000000001
8075,7,P5843617,6,9.3,9.0,97,52,9.9
1386,2,J4052978,5,18.1,1.0,136,98,1.5
1386,3,P5843617,6,18.1,15.0,136,98,24.0
1386,6,N5438729,6,18.1,6.0,136,98,6.6000000000000005
8075,1,Z0967584,6,9.3,6.0,97,52,9.0
8075,4,J4052978,5,18.1,2.0,136,98,2.6
8075,5,Z0967584,6,18.1,15.0,136,98,24.0
8075,7,P5843617,6,9.3,15.0,97,52,24.0
1386,2,J4052978,5,18.1,21.0,136,98,35.7
1386,3,P5843617,6,18.1,9.0,136,98,14.4
1386,6,N5438729,6,18.1,10.0,136,98,16.0
4603,1,W6702419,7,9.3,13.0,97,52,20.8
8075,4,J4052978,5,18.1,12.0,136,98,20.4
8075,5,Z0967584,6,18.1,12.0,136,98,18.0
8075,7,P5843617,6,9.3,11.0,97,52,16.5
1386,3,P5843617,6,18.1,12.0,136,98,15.6
1386,5,D1084952,7,18.1,8.0,136,98,12.8
1386,6,N5438729,6,18.1,8.0,136,98,13.6
3865,2,N3091542,6,18.1,11.0,136,98,17.6
3865,7,P5843617,7,9.3,7.0,97,52,11.2
4603,1,W6702419,7,9.3,8.0,97,52,12.8
8075,4,J4052978,5,18.1,7.0,136,98,10.5
1386,3,P5843617,6,18.1,10.0,136,98,11.0
1386,5,D1084952,7,18.1,3.0,136,98,5.1
1386,6,N5438729,6,18.1,10.0,136,98,15.0
3865,2,N3091542,6,18.1,13.0,136,98,20.8
3865,7,P5843617,7,9.3,18.0,97,52,28.8
4603,1,W6702419,7,9.3,5.0,97,52,8.5
8075,4,J4052978,5,18.1,6.0,136,98,10.2
1386,3,P5843617,6,18.1,20.0,136,98,32.0
1386,4,J4052978,6,9.3,14.0,97,52,22.4
1386,5,D1084952,7,18.1,13.0,136,98,20.8
3865,2,N3091542,6,18.1,3.0,136,98,6.6000000000000005
3865,7,P5843617,7,9.3,2.0,97,52,3.2
4603,1,W6702419,7,9.3,7.0,97,52,9.1
4603,6,P5843617,7,9.3,12.0,97,52,19.200000000000003
1386,3,P5843617,6,18.1,6.0,136,98,10.2
1386,4,J4052978,6,9.3,4.0,97,52,6.8
1386,5,D1084952,7,18.1,5.0,136,98,11.0
3865,2,N3091542,6,18.1,16.0,136,98,30.4
3865,7,P5843617,7,9.3,4.0,97,52,5.2
4603,1,W6702419,7,9.3,12.0,97,52,15.6
4603,6,P5843617,7,9.3,9.0,97,52,14.4
1386,3,P5843617,6,18.1,15.0,136,98,22.5
1386,4,J4052978,6,9.3,19.0,97,52,30.4
1386,5,D1084952,7,18.1,5.0,136,98,8.5
3865,2,N3091542,6,18.1,12.0,136,98,15.6
3865,7,P5843617,7,9.3,6.0,97,52,10.2
4603,1,W6702419,7,9.3,20.0,97,52,30.0
4603,6,P5843617,7,9.3,8.0,97,52,10.4
1386,1,S6947380,8,18.1,5.0,136,98,8.5
1386,4,J4052978,6,9.3,8.0,97,52,8.8
1386,5,D1084952,7,18.1,10.0,136,98,13.0
3865,2,N3091542,6,18.1,6.0,136,98,13.8
3865,7,P5843617,7,9.3,8.0,97,52,10.4
4603,6,P5843617,7,9.3,6.0,97,52,10.2
8075,3,J4052978,7,18.1,13.0,136,98,20.8
1386,1,S6947380,8,18.1,14.0,136,98,22.4
1386,4,J4052978,6,9.3,13.0,97,52,16.900000000000002
1386,5,D1084952,7,18.1,10.0,136,98,13.0
3865,2,N3091542,6,18.1,11.0,136,98,12.1
3865,7,P5843617,7,9.3,9.0,97,52,9.9
4603,6,P5843617,7,9.3,5.0,97,52,6.5
8075,3,J4052978,7,18.1,10.0,136,98,19.0
1386,1,S6947380,8,18.1,16.0,136,98,27.2
1386,4,J4052978,6,9.3,7.0,97,52,10.5
1386,5,D1084952,7,18.1,13.0,136,98,22.1
3865,2,N3091542,6,18.1,2.0,136,98,3.4
3865,7,P5843617,7,9.3,11.0,97,52,16.5
4603,6,P5843617,7,9.3,15.0,97,52,25.5
8075,3,J4052978,7,18.1,5.0,136,98,11.0
1386,1,S6947380,8,18.1,11.0,136,98,17.6
1386,4,P2650739,7,18.1,8.0,136,98,12.8
1386,5,D1084952,7,18.1,10.0,136,98,15.0
3865,2,N3091542,6,18.1,9.0,136,98,13.5
4603,6,P5843617,7,9.3,7.0,97,52,10.5
4603,7,Z0967584,8,18.1,15.0,136,98,24.0
8075,3,J4052978,7,18.1,16.0,136,98,17.6
1386,1,S6947380,8,18.1,14.0,136,98,18.2
1386,4,P2650739,7,18.1,4.0,136,98,6.8
1386,5,D1084952,7,18.1,8.0,136,98,13.6
1386,6,Z0967584,8,18.1,12.0,136,98,15.6
4603,7,Z0967584,8,18.1,21.0,136,98,35.7
8075,2,D1084952,7,18.1,11.0,136,98,20.9
8075,3,J4052978,7,18.1,7.0,136,98,9.1
1386,1,S6947380,8,18.1,5.0,136,98,5.5
1386,4,P2650739,7,18.1,10.0,136,98,22.0
1386,6,Z0967584,8,18.1,12.0,136,98,20.4
4603,7,Z0967584,8,18.1,7.0,136,98,9.1
8075,2,D1084952,7,18.1,3.0,136,98,3.9
8075,3,J4052978,7,18.1,7.0,136,98,11.9
8075,5,W6702419,8,18.1,12.0,136,98,22.8
1386,1,S6947380,8,18.1,10.0,136,98,16.0
1386,4,P2650739,7,18.1,8.0,136,98,10.4
1386,6,Z0967584,8,18.1,2.0,136,98,3.4
4603,7,Z0967584,8,18.1,21.0,136,98,27.3
8075,2,D1084952,7,18.1,19.0,136,98,32.3
8075,3,J4052978,7,18.1,15.0,136,98,22.5
8075,5,W6702419,8,18.1,4.0,136,98,5.2
1386,1,S6947380,8,18.1,13.0,136,98,19.5
1386,4,P2650739,7,18.1,3.0,136,98,5.1
1386,6,Z0967584,8,18.1,15.0,136,98,25.5
4603,7,Z0967584,8,18.1,4.0,136,98,6.8
8075,2,D1084952,7,18.1,14.0,136,98,23.8
8075,3,J4052978,7,18.1,14.0,136,98,23.8
8075,5,W6702419,8,18.1,5.0,136,98,8.5
1386,3,N5438729,8,9.3,10.0,97,52,13.0
1386,4,P2650739,7,18.1,13.0,136,98,22.1
1386,6,Z0967584,8,18.1,7.0,136,98,11.2
4603,1,J4052978,9,18.1,13.0,136,98,20.8
4603,7,Z0967584,8,18.1,12.0,136,98,20.4
8075,2,D1084952,7,18.1,10.0,136,98,17.0
8075,5,W6702419,8,18.1,9.0,136,98,14.4
1386,3,N5438729,8,9.3,4.0,97,52,6.4
1386,4,P2650739,7,18.1,24.0,136,98,36.0
1386,6,Z0967584,8,18.1,11.0,136,98,14.3
4603,1,J4052978,9,18.1,7.0,136,98,11.9
4603,7,Z0967584,8,18.1,8.0,136,98,12.0
8075,2,D1084952,7,18.1,5.0,136,98,6.5
8075,5,W6702419,8,18.1,5.0,136,98,8.5
1386,3,N5438729,8,9.3,19.0,97,52,30.4
1386,4,P2650739,7,18.1,12.0,136,98,20.4
1386,6,Z0967584,8,18.1,6.0,136,98,6.6000000000000005
4603,1,J4052978,9,18.1,29.0,136,98,49.3
8075,2,D1084952,7,18.1,6.0,136,98,9.6
8075,5,W6702419,8,18.1,7.0,136,98,11.9
8075,7,N5438729,9,18.1,11.0,136,98,14.3
1386,3,N5438729,8,9.3,7.0,97,52,9.1
1386,4,P8751034,8,18.1,10.0,136,98,16.0
1386,6,Z0967584,8,18.1,13.0,136,98,20.8
4603,1,J4052978,9,18.1,2.0,136,98,3.8
8075,2,D1084952,7,18.1,14.0,136,98,21.0
8075,5,W6702419,8,18.1,4.0,136,98,5.2
8075,7,N5438729,9,18.1,19.0,136,98,32.3
1386,3,N5438729,8,9.3,11.0,97,52,12.1
1386,4,P8751034,8,18.1,11.0,136,98,17.6
1386,6,Z0967584,8,18.1,12.0,136,98,18.0
4603,1,J4052978,9,18.1,9.0,136,98,11.7
8075,2,P8751034,8,9.3,3.0,97,52,3.9
8075,5,W6702419,8,18.1,8.0,136,98,8.8
8075,7,N5438729,9,18.1,13.0,136,98,20.8
1386,3,N5438729,8,9.3,17.0,97,52,25.5
1386,4,P8751034,8,18.1,7.0,136,98,11.2
3865,6,P8751034,9,18.1,17.0,136,98,27.200000000000003
4603,1,J4052978,9,18.1,14.0,136,98,23.8
8075,2,P8751034,8,9.3,6.0,97,52,9.6
8075,5,W6702419,8,18.1,12.0,136,98,19.200000000000003
8075,7,N5438729,9,18.1,7.0,136,98,11.9
1386,4,P8751034,8,18.1,26.0,136,98,33.800000000000004
3865,6,P8751034,9,18.1,8.0,136,98,12.8
4603,1,J4052978,9,18.1,9.0,136,98,13.5
4603,3,P8751034,9,9.3,10.0,97,52,16.0
8075,2,P8751034,8,9.3,4.0,97,52,5.2
8075,5,W6702419,8,18.1,5.0,136,98,11.0
8075,7,N5438729,9,18.1,11.0,136,98,14.3
1386,4,P8751034,8,18.1,9.0,136,98,15.3
3865,6,P8751034,9,18.1,2.0,136,98,3.2
4603,1,P8751034,10,18.1,12.0,136,98,19.200000000000003
4603,3,P8751034,9,9.3,3.0,97,52,4.800000000000001
8075,2,P8751034,8,9.3,11.0,97,52,12.1
8075,5,W6702419,8,18.1,13.0,136,98,19.5
8075,7,N5438729,9,18.1,15.0,136,98,24.0
1386,4,P8751034,8,18.1,1.0,136,98,2.2
3865,6,P8751034,9,18.1,13.0,136,98,16.900000000000002
4603,1,P8751034,10,18.1,17.0,136,98,27.200000000000003
4603,3,P8751034,9,9.3,10.0,97,52,17.0
8075,2,P8751034,8,9.3,20.0,97,52,32.0
8075,5,P2650739,9,9.3,12.0,97,52,22.8
8075,7,N5438729,9,18.1,11.0,136,98,12.1
1386,4,P8751034,8,18.1,8.0,136,98,10.4
3865,6,P8751034,9,18.1,13.0,136,98,16.900000000000002
4603,1,P8751034,10,18.1,26.0,136,98,33.800000000000004
4603,3,P8751034,9,9.3,12.0,97,52,15.6
8075,2,P8751034,8,9.3,22.0,97,52,33.0
8075,5,P2650739,9,9.3,4.0,97,52,5.2
8075,7,N5438729,9,18.1,4.0,136,98,6.0
1386,4,P8751034,8,18.1,6.0,136,98,6.6000000000000005
3865,6,P8751034,9,18.1,25.0,136,98,27.500000000000004
4603,1,P8751034,10,18.1,3.0,136,98,5.1
4603,3,P8751034,9,9.3,3.0,97,52,5.1
4603,7,P8751034,10,18.1,11.0,136,98,17.6
8075,2,N5438729,9,18.1,4.0,136,98,7.6
8075,5,P2650739,9,9.3,6.0,97,52,10.2
1386,4,P8751034,8,18.1,5.0,136,98,8.5
3865,6,P8751034,9,18.1,5.0,136,98,8.5
4603,1,P8751034,10,18.1,12.0,136,98,15.6
4603,3,P8751034,9,9.3,11.0,97,52,14.3
4603,7,P8751034,10,18.1,3.0,136,98,4.800000000000001
8075,2,N5438729,9,18.1,3.0,136,98,3.9
8075,5,P2650739,9,9.3,15.0,97,52,25.5
1386,4,P8751034,8,18.1,5.0,136,98,7.5
3865,6,P8751034,9,18.1,15.0,136,98,22.5
4603,1,P8751034,10,18.1,23.0,136,98,34.5
4603,3,P8751034,9,9.3,5.0,97,52,8.5
4603,7,P8751034,10,18.1,2.0,136,98,3.4
8075,2,N5438729,9,18.1,12.0,136,98,20.4
8075,5,P2650739,9,9.3,12.0,97,52,18.0
1386,4,P8751034,8,18.1,4.0,136,98,6.8
4603,3,P8751034,9,9.3,10.0,97,52,15.0
4603,7,P8751034,10,18.1,2.0,136,98,3.8
8075,1,D1084952,11,18.1,18.0,136,98,23.4
8075,2,N5438729,9,18.1,12.0,136,98,19.200000000000003
8075,5,P2650739,9,9.3,9.0,97,52,15.3
8075,6,N3091542,10,18.1,15.0,136,98,24.0
3865,3,M7249810,10,18.1,7.0,136,98,11.2
3865,5,N5438729,10,9.3,5.0,97,52,8.0
4603,4,N5438729,9,9.3,3.0,97,52,3.9
4603,7,P8751034,10,18.1,8.0,136,98,10.4
8075,1,D1084952,11,18.1,1.0,136,98,1.7
8075,2,N5438729,9,18.1,9.0,136,98,15.3
8075,6,N3091542,10,18.1,12.0,136,98,26.4
3865,3,M7249810,10,18.1,2.0,136,98,4.6
3865,5,N5438729,10,9.3,3.0,97,52,5.1
4603,4,N5438729,9,9.3,5.0,97,52,8.0
4603,7,P8751034,10,18.1,26.0,136,98,44.2
8075,1,D1084952,11,18.1,26.0,136,98,44.2
8075,2,N5438729,9,18.1,9.0,136,98,15.3
8075,6,N3091542,10,18.1,14.0,136,98,26.6
3865,3,M7249810,10,18.1,15.0,136,98,33.0
3865,5,N5438729,10,9.3,15.0,97,52,24.0
4603,4,N5438729,9,9.3,20.0,97,52,32.0
4603,7,P8751034,10,18.1,5.0,136,98,6.5
8075,1,D1084952,11,18.1,19.0,136,98,32.3
8075,2,N5438729,9,18.1,2.0,136,98,2.6
8075,6,N3091542,10,18.1,12.0,136,98,15.6
3865,3,M7249810,10,18.1,20.0,136,98,34.0
3865,5,N5438729,10,9.3,2.0,97,52,3.2
4603,4,N5438729,9,9.3,8.0,97,52,10.4
4603,7,P8751034,10,18.1,15.0,136,98,33.0
8075,1,D1084952,11,18.1,4.0,136,98,5.2
