client_code,product_code,day,volume
B1749538,B5694012387,7,4
D1084952,W9154236870,7,0
Z0967584,L9583206417,7,0
N3091542,N5986370421,7,0
Z1724369,B3689710245,7,0
J4052978,G3695842170,7,0
B1749538,I2508743961,7,0
B1749538,M5207136849,7,0
N3091542,M5207136849,7,0
Z0967584,W9154236870,7,0
W6702419,K1720853469,7,14
N5438729,L8417935026,7,0
J4052978,G8590214376,7,10
B1749538,U3951762840,7,0
P5843617,C5013627498,7,6
W6702419,U3951762840,7,0
D1084952,O8760359421,7,0
S6947380,O6804513279,7,1
D1084952,B5694012387,7,0
P2650739,G8590214376,7,1
S6947380,X8165470932,7,5
B1749538,L9583206417,7,0
J4052978,B5694012387,7,2
P2650739,K1720853469,7,0
M7249810,O8760359421,7,0
M7249810,B3689710245,7,0
S6947380,B3689710245,7,0
N5438729,L8725410963,7,0
P5843617,K0579462183,7,11
W6702419,C6748230915,7,0
Z1724369,L9583206417,7,13
N3091542,L9583206417,7,6
P8751034,K0579462183,7,8
D1084952,O6804513279,7,0
S6947380,N5986370421,7,1
B1749538,O8760359421,7,5
D1084952,L8725410963,7,6
S6947380,F8209614573,7,3
S6947380,C6748230915,7,5
S6947380,L8417935026,7,0
Z1724369,L2436058917,7,7
J4052978,U3951762840,7,0
B1749538,C6748230915,7,0
D1084952,U3951762840,7,0
U8293405,U3951762840,7,0
N3091542,W3594086127,7,0
Z1724369,C5013627498,7,0
N5438729,A3478625901,7,0
U8293405,B5694012387,7,0
N5438729,C6748230915,7,11
P2650739,W3594086127,7,2
P2650739,K0579462183,7,2
N5438729,W3594086127,7,1
B1749538,W3594086127,7,0
U8293405,J9857103624,7,0
Z0967584,N5986370421,7,0
W6702419,F8209614573,7,8
W6702419,W9154236870,7,6
N5438729,M5207136849,7,24
W6702419,K0579462183,7,0
P8751034,C6748230915,7,0
P8751034,N5986370421,7,2
U8293405,X8165470932,7,0
S6947380,K1720853469,7,7
P2650739,N5986370421,7,6
S6947380,A3478625901,7,0
P5843617,O6804513279,7,8
N5438729,I2508743961,7,13
P5843617,L8417935026,7,0
P5843617,F8209614573,7,1
W6702419,J9857103624,7,0
M7249810,L2436058917,7,0
M7249810,K0579462183,7,7
P8751034,L8725410963,7,0
Z0967584,K1720853469,7,7
J4052978,C5013627498,7,0
J4052978,X8165470932,7,9
P5843617,G8590214376,7,0
U8293405,C5013627498,7,0
Z1724369,L8725410963,7,0
W6702419,L9583206417,7,0
B1749538,K0579462183,7,4
P8751034,A3478625901,7,0
P8751034,I2508743961,7,8
P5843617,O8760359421,7,0
Z0967584,O8760359421,7,4
D1084952,N5986370421,7,2
D1084952,G8590214376,7,10
D1084952,K0579462183,7,0
W6702419,B5694012387,7,0
P5843617,B3689710245,7,0
D1084952,K1720853469,7,0
P5843617,J9857103624,7,4
P5843617,A3478625901,7,0
D1084952,W3594086127,7,0
N5438729,O6804513279,7,7
W6702419,L8725410963,7,3
P5843617,X8165470932,7,3
N5438729,L2436058917,7,0
J4052978,L2436058917,7,0
J4052978,J9857103624,7,0
S6947380,J9857103624,7,0
P2650739,O8760359421,7,10
S6947380,L9583206417,7,0
N5438729,O8760359421,7,0
Z0967584,L8417935026,7,0
Z0967584,O6804513279,7,16
B1749538,K1720853469,7,11
M7249810,L8725410963,7,0
M7249810,I2508743961,7,3
P2650739,L2436058917,7,0
N3091542,J9857103624,7,0
N5438729,C5013627498,7,7
N5438729,J9857103624,7,0
B1749538,L2436058917,7,8
N3091542,K1720853469,7,0
N3091542,O8760359421,7,1
M7249810,C5013627498,7,0
Z1724369,X8165470932,7,3
P5843617,M5207136849,7,8
D1084952,L2436058917,7,14
W6702419,O6804513279,7,8
P2650739,J9857103624,7,0
U8293405,G8590214376,7,4
J4052978,K1720853469,7,0
P5843617,W9154236870,7,3
N5438729,G8590214376,7,6
Z0967584,W3594086127,7,1
P8751034,C5013627498,7,2
W6702419,L8417935026,7,7
W6702419,B3689710245,7,1
N3091542,L2436058917,7,0
D1084952,L9583206417,7,2
P2650739,L8725410963,7,3
N5438729,L9583206417,7,7
D1084952,J9857103624,7,5
N5438729,G3695842170,7,0
W6702419,X8165470932,7,5
B1749538,N5986370421,7,0
P8751034,L8417935026,7,0
U8293405,L8725410963,7,0
Z0967584,G8590214376,7,1
D1084952,I2508743961,7,4
S6947380,K0579462183,7,5
Z1724369,K1720853469,7,0
M7249810,X8165470932,7,2
U8293405,L9583206417,7,15
B1749538,L8725410963,7,1
P8751034,G3695842170,7,0
B1749538,J9857103624,7,0
N3091542,C6748230915,7,0
P5843617,C6748230915,7,9
U8293405,W3594086127,7,5
U8293405,I2508743961,7,0
M7249810,G8590214376,7,1
P2650739,O6804513279,7,8
J4052978,W9154236870,7,11
J4052978,B3689710245,7,0
P2650739,U3951762840,7,8
S6947380,L2436058917,7,0
Z1724369,I2508743961,7,18
N3091542,G3695842170,7,0
P8751034,L9583206417,7,0
