client_code,product_code,day,volume
L5634291,K9807615423,7,0
G8401537,D8627941503,7,0
R5743210,Q1903845762,7,0
Q2458391,J7153964208,7,13
L5634291,Q1903845762,7,3
U4379126,G0291875346,7,0
U4379126,Q1903845762,7,0
X3276419,P2795683104,7,0
X3276419,L6257134098,7,6
V0785219,Z5297041386,7,0
J1724398,D7462150389,7,0
Q6238945,J7153964208,7,6
J0976318,Z5297041386,7,2
J1724398,R1684503297,7,0
U4379126,I3891725640,7,0
P4679825,J7153964208,7,13
L5634291,P2795683104,7,0
C6052378,Z9427361580,7,2
P3582476,N3968425071,7,0
G8401537,H4870651293,7,19
I0936428,G0291875346,7,10
C6052378,W8541209376,7,0
C6052378,V0912876453,7,1
J1724398,D8627941503,7,1
I0936428,Y0143857926,7,16
E1782495,K9807615423,7,8
U4379126,A0148976253,7,8
R5743210,H4870651293,7,0
Q2458391,D7462150389,7,0
P3582476,D7462150389,7,0
L5634291,D8627941503,7,0
R5743210,I3891725640,7,0
E7830462,A0148976253,7,0
G8401537,I3891725640,7,0
J7451839,K9807615423,7,0
U4379126,R1684503297,7,8
J1724398,N5206314789,7,1
E1782495,Z9427361580,7,0
E7830462,D7462150389,7,0
U4379126,V0912876453,7,0
P4679825,N3968425071,7,0
E7830462,D8627941503,7,2
L5634291,Z9427361580,7,9
C6052378,Z5297041386,7,1
V0785219,J7153964208,7,7
U4379126,K9807615423,7,0
E7830462,N7893041265,7,0
J1724398,V0912876453,7,0
E1782495,N3968425071,7,0
I0936428,Q1903845762,7,0
V9476130,Z9427361580,7,6
Q6238945,H4870651293,7,8
J0976318,U8570641392,7,0
Q2458391,R1684503297,7,0
L5634291,U8570641392,7,1
E1782495,D7462150389,7,10
Q6238945,K9807615423,7,0
Q6238945,I3891725640,7,0
G8401537,P2795683104,7,5
I0936428,K9807615423,7,1
G8401537,K9807615423,7,0
P4679825,E4685390271,7,2
J7451839,D7462150389,7,2
C6052378,F6798140235,7,0
Q6238945,E4685390271,7,0
R5743210,E4685390271,7,2
C6052378,F5397840216,7,0
P3582476,L6257134098,7,0
C6052378,Q1903845762,7,8
J1724398,F5397840216,7,0
G8401537,F5397840216,7,0
G8401537,E4685390271,7,0
X3276419,H4870651293,7,16
Q6238945,F9154368720,7,0
J0976318,K9807615423,7,4
X3276419,A0148976253,7,0
V0785219,F5397840216,7,27
Q2458391,Z5297041386,7,0
J1724398,W8541209376,7,0
G8401537,F9154368720,7,0
R5743210,V0912876453,7,0
U4379126,F5397840216,7,0
V0785219,Z9427361580,7,0
U4379126,Z5297041386,7,0
C6052378,L6257134098,7,0
V9476130,J7153964208,7,0
G8401537,F6798140235,7,4
V0785219,N7893041265,7,1
X3276419,R1684503297,7,0
Q6238945,F6798140235,7,0
J0976318,N3968425071,7,0
L5634291,E4685390271,7,0
I0936428,U8570641392,7,0
V9476130,E4685390271,7,0
L5634291,D7462150389,7,0
X3276419,D2847605391,7,0
V9476130,D7462150389,7,0
G8401537,Y0143857926,7,0
P3582476,W8541209376,7,0
L5634291,F9154368720,7,12
I0936428,R1684503297,7,3
V0785219,A0148976253,7,1
R5743210,N5206314789,7,0
L5634291,D2847605391,7,0
P4679825,H4870651293,7,0
C6052378,F9154368720,7,15
V9476130,H4870651293,7,5
V0785219,E4685390271,7,0
C6052378,N5206314789,7,0
L5634291,N3968425071,7,1
I0936428,D8627941503,7,0
X3276419,F5397840216,7,1
J7451839,Y0143857926,7,11
P3582476,I3891725640,7,0
X3276419,F9154368720,7,2
Q2458391,L6257134098,7,0
X3276419,V0912876453,7,0
V0785219,Y0143857926,7,4
E1782495,A0148976253,7,0
V0785219,K9807615423,7,0
Q2458391,D8627941503,7,5
C6052378,H4870651293,7,0
C6052378,J7153964208,7,2
J0976318,E4685390271,7,0
J1724398,U8570641392,7,1
E1782495,Q1903845762,7,5
I0936428,D7462150389,7,2
E7830462,L6257134098,7,0
I0936428,F9154368720,7,1
V0785219,D7462150389,7,0
X3276419,Z5297041386,7,1
J7451839,J7153964208,7,0
Q2458391,P2795683104,7,16
E1782495,N7893041265,7,0
R5743210,N7893041265,7,6
I0936428,J7153964208,7,0
J1724398,A0148976253,7,0
J7451839,U8570641392,7,0
Q2458391,W8541209376,7,0
V0785219,D2847605391,7,0
X3276419,W8541209376,7,0
V0785219,N3968425071,7,0
C6052378,N3968425071,7,2
E7830462,W8541209376,7,0
C6052378,U8570641392,7,0
E1782495,R1684503297,7,0
I0936428,E4685390271,7,0
J1724398,K9807615423,7,0
V9476130,K9807615423,7,0
R5743210,U8570641392,7,0
Q2458391,H4870651293,7,0
L5634291,Y0143857926,7,0
E1782495,Z5297041386,7,0
U4379126,F9154368720,7,0
J0976318,G0291875346,7,2
Q2458391,I3891725640,7,0
E7830462,Q1903845762,7,0
E1782495,P2795683104,7,8
C6052378,Y0143857926,7,0
E1782495,I3891725640,7,0
C6052378,E4685390271,7,0
E7830462,I3891725640,7,0
I0936428,D2847605391,7,4
C6052378,P2795683104,7,0
U4379126,Y0143857926,7,0
P3582476,E4685390271,7,2
P3582476,F6798140235,7,0
G8401537,N7893041265,7,0
E1782495,N5206314789,7,1
Q2458391,G0291875346,7,0
P3582476,F5397840216,7,0
G8401537,N3968425071,7,1
C6052378,K9807615423,7,0
P4679825,I3891725640,7,0
G8401537,J7153964208,7,0
