day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
3,5197,F3180597,G1864237059,35,10.1,82.0,1.6,132,86,131.20000000000002
2,3761,K1297583,E8679021543,36,10.1,81.0,1.5,132,86,121.5
3,5197,I9637541,M1592470368,37,9.0,71.0,1.3,97,65,92.3
3,3761,L0375624,B8791462503,38,10.1,69.0,1.9,132,86,131.1
3,5197,T1657904,E4618520379,39,10.1,59.0,2.2,132,86,129.8
3,5197,K1297583,A2698701453,40,10.1,59.0,2.2,132,86,129.8
3,3761,O4063529,E8679021543,41,9.0,52.0,1.5,97,65,78.0
3,5197,F3180597,H2734158690,42,10.1,48.0,2.2,132,86,105.60000000000001
2,5197,K1297583,O8934761052,43,10.1,47.0,2.7,132,86,126.9
3,5197,K1297583,X8270543196,44,9.0,25.0,2.7,97,65,67.5
2,5197,H3164725,X8270543196,45,10.1,48.0,2.7,132,86,129.60000000000002
1,5197,L0375624,H2734158690,46,10.1,59.0,2.2,132,86,129.8
2,5197,L0375624,E0614587923,47,10.1,119.0,1.0,132,86,119.0
2,5197,F3180597,O8934761052,48,10.1,48.0,2.7,132,86,129.60000000000002
2,5197,F3180597,O8934761052,49,10.1,48.0,2.7,132,86,129.60000000000002
2,5197,F3180597,O8934761052,50,10.1,13.0,2.7,132,86,35.1
2,3761,T1657904,E8679021543,51,10.1,18.0,1.5,132,86,27.0
3,5197,L0375624,E4618520379,52,10.1,59.0,2.2,132,86,129.8
3,5197,L0375624,E4618520379,53,10.1,38.0,2.2,132,86,83.60000000000001
3,3761,T1657904,B8791462503,54,10.1,69.0,1.9,132,86,131.1
3,3761,T1657904,B8791462503,55,10.1,26.0,1.9,132,86,49.4
2,5197,T1657904,A2698701453,56,10.1,59.0,2.2,132,86,129.8
2,5197,T1657904,A2698701453,57,10.1,32.0,2.2,132,86,70.4
3,5197,F3180597,E0614587923,58,9.0,69.0,1.0,97,65,69.0
2,3761,K7145862,P7309821645,59,9.0,68.0,1.2,97,65,81.6
3,5197,F3180597,Y9730168524,60,9.0,63.0,1.3,97,65,81.9
3,5197,T1657904,E0614587923,61,9.0,53.0,1.0,97,65,53.0
3,5197,F3180597,M1592470368,62,9.0,50.0,1.3,97,65,65.0
3,3761,O4063529,P7309821645,63,9.0,46.0,1.2,97,65,55.199999999999996
3,5197,K1297583,A2698701453,64,10.1,46.0,2.2,132,86,101.2
2,5197,K1297583,E4618520379,65,9.0,44.0,2.2,97,65,96.80000000000001
3,5197,F3180597,H2734158690,66,9.0,42.0,2.2,97,65,92.4
2,5197,K1297583,G1864237059,67,9.0,41.0,1.6,97,65,65.60000000000001
3,3761,F3180597,P7309821645,68,9.0,37.0,1.2,97,65,44.4
2,3761,K1297583,B8791462503,69,9.0,29.0,1.9,97,65,55.099999999999994
2,3761,L0375624,B8791462503,70,9.0,28.0,1.9,97,65,53.199999999999996
3,3761,J0214637,E8679021543,71,9.0,26.0,1.5,97,65,39.0
2,5197,O4063529,G1864237059,72,9.0,23.0,1.6,97,65,36.800000000000004
2,5197,L0375624,H2734158690,73,9.0,18.0,2.2,97,65,39.6
2,5197,K7145862,X8270543196,74,9.0,18.0,2.7,97,65,48.6
2,5197,T1657904,X8270543196,75,9.0,17.0,2.7,97,65,45.900000000000006
3,3761,K7145862,E8679021543,76,9.0,14.0,1.5,97,65,21.0
2,5197,J0214637,A2698701453,77,9.0,14.0,2.2,97,65,30.800000000000004
3,5197,T1657904,E4618520379,78,9.0,14.0,2.2,97,65,30.800000000000004
3,5197,K7145862,O8934761052,79,9.0,10.0,2.7,97,65,27.0
2,5197,F3180597,X8270543196,80,9.0,6.0,2.7,97,65,16.200000000000003
3,3761,F3180597,B8791462503,81,9.0,4.0,1.9,97,65,7.6
2,5197,J0214637,E4618520379,82,9.0,4.0,2.2,97,65,8.8
2,5197,I9637541,O8934761052,83,9.0,3.0,2.7,97,65,8.100000000000001
3,5197,H3164725,X8270543196,84,9.0,2.0,2.7,97,65,5.4
3,5197,I9637541,Y9730168524,85,10.1,101.0,1.3,132,86,131.3
2,5197,K7145862,Y9730168524,86,10.1,94.0,1.3,132,86,122.2
3,5197,O4063529,Y9730168524,87,10.1,88.0,1.3,132,86,114.4
2,3761,T1657904,E8679021543,88,10.1,88.0,1.5,132,86,132.0
2,5197,I9637541,E0614587923,89,9.0,84.0,1.0,97,65,84.0
2,5197,L0375624,Y9730168524,90,10.1,75.0,1.3,132,86,97.5
3,3761,L0375624,E8679021543,91,9.0,45.0,1.5,97,65,67.5
3,5197,K7145862,E0614587923,92,9.0,35.0,1.0,97,65,35.0
