day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
3,3594,G4563102,R5813672940,53,17.7,56.0,2.8,158,107,156.79999999999998
1,3594,G4563102,K5498067231,54,10.9,56.0,2.0,118,73,112.0
1,3594,I0291856,B5364291078,55,10.9,55.0,1.2,118,73,66.0
3,3594,B8693701,E5681703294,56,10.9,54.0,1.8,118,73,97.2
1,3594,I0291856,U4863721950,57,10.9,48.0,1.6,118,73,76.80000000000001
1,1320,N5864931,K5382491760,58,10.9,46.0,1.2,118,73,55.199999999999996
3,3594,N5864931,R5813672940,59,10.9,42.0,2.8,118,73,117.6
1,3594,R2158037,U5248109637,60,10.9,27.0,1.9,118,73,51.3
3,1320,R2158037,G5629170438,61,10.9,16.0,2.3,118,73,36.8
2,1320,W4578936,V3618427905,62,10.9,11.0,2.4,118,73,26.4
1,1320,W4578936,K5382491760,63,10.9,7.0,1.2,118,73,8.4
1,1320,N5864931,L1456320987,64,17.7,105.0,1.5,158,107,157.5
1,1320,N5864931,L1456320987,65,17.4,2.0,1.5,151,92,3.0
1,1320,N5864931,V3618427905,66,17.7,65.0,2.4,158,107,156.0
1,1320,R2158037,K5382491760,67,17.4,109.0,1.2,151,92,130.79999999999998
2,1320,L8503714,V3618427905,68,17.4,52.0,2.4,151,92,124.8
1,3594,L8503714,X0548391762,69,10.9,34.0,2.3,118,73,78.19999999999999
1,3594,L8503714,X6159782043,70,10.9,31.0,2.1,118,73,65.10000000000001
1,3594,C7190628,A0691457328,71,17.7,112.0,1.4,158,107,156.79999999999998
3,1320,J5316872,L1456320987,72,10.9,78.0,1.5,118,73,117.0
3,1320,G4563102,G5629170438,73,17.7,68.0,2.3,158,107,156.39999999999998
3,1320,G4563102,G5629170438,74,17.7,28.0,2.3,158,107,64.39999999999999
1,3594,R2158037,E5681703294,75,17.7,4.0,1.8,158,107,7.2
1,3594,M8305697,U5248109637,76,17.7,12.0,1.9,158,107,22.799999999999997
3,9683,F3452760,J4816930257,77,17.4,60.0,2.3,151,92,138.0
3,9683,M8305697,J4816930257,78,17.4,58.0,2.3,151,92,133.39999999999998
3,9683,W4578936,A3651084972,79,17.7,4.0,2.5,158,107,10.0
1,1320,L2035694,G5629170438,80,17.7,68.0,2.3,158,107,156.39999999999998
1,1320,L2035694,G5629170438,81,17.7,10.0,2.3,158,107,23.0
1,3594,N5864931,E5681703294,82,17.4,77.0,1.8,151,92,138.6
1,1320,L2035694,V3618427905,83,17.4,61.0,2.4,151,92,146.4
3,9683,A5682917,A3651084972,84,17.4,53.0,2.5,151,92,132.5
1,9683,R2158037,V8790643512,85,10.9,57.0,1.7,118,73,96.89999999999999
1,9683,K0841352,J4816930257,86,10.9,41.0,2.3,118,73,94.3
1,3594,W4578936,E5681703294,87,10.9,56.0,1.8,118,73,100.8
3,3594,F3452760,E5681703294,88,10.9,56.0,1.8,118,73,100.8
1,9683,Q6943125,J4816930257,89,10.9,39.0,2.3,118,73,89.69999999999999
3,9683,Z9482157,H0745239618,90,10.9,40.0,2.1,118,73,84.0
1,3594,D9418026,E5681703294,91,10.9,50.0,1.8,118,73,90.0
3,9683,M8305697,V6831072495,92,10.9,46.0,2.5,118,73,115.0
3,3594,L2035694,U5248109637,93,10.9,52.0,1.9,118,73,98.8
3,9683,Q6943125,A3651084972,94,10.9,42.0,2.5,118,73,105.0
1,9683,W4578936,I4219356087,95,10.9,57.0,1.4,118,73,79.8
1,9683,D9418026,I4219356087,96,10.9,57.0,1.4,118,73,79.8
1,9683,A5682917,O0958362741,97,10.9,42.0,2.6,118,73,109.2
3,9683,M8305697,A3651084972,98,10.9,41.0,2.5,118,73,102.5
1,9683,L2035694,O0958362741,99,10.9,38.0,2.6,118,73,98.8
2,1320,W4578936,V3618427905,100,17.4,54.0,2.4,151,92,129.6
1,1320,R2158037,V3618427905,101,17.7,65.0,2.4,158,107,156.0
2,1320,L8503714,V3618427905,102,17.7,65.0,2.4,158,107,156.0
3,1320,N5864931,V3618427905,103,17.4,54.0,2.4,151,92,129.6
1,9683,G4563102,V8790643512,104,17.7,10.0,1.7,158,107,17.0
2,1320,M8305697,K5382491760,105,10.9,94.0,1.2,118,73,112.8
1,9683,N5864931,I4219356087,106,17.4,93.0,1.4,151,92,130.2
1,3594,D9418026,B5364291078,107,10.9,92.0,1.2,118,73,110.39999999999999
3,3594,W4578936,U4863721950,108,17.4,85.0,1.6,151,92,136.0
3,3594,D9418026,F2370865194,109,17.4,56.0,2.6,151,92,145.6
2,1320,G4563102,L1456320987,110,10.9,54.0,1.5,118,73,81.0
1,3594,N5864931,X6280534791,111,10.9,53.0,1.5,118,73,79.5
3,3594,C0437926,E5681703294,112,10.9,41.0,1.8,118,73,73.8
3,3594,I0291856,F2370865194,113,10.9,41.0,2.6,118,73,106.60000000000001
2,1320,N5864931,U4129586307,114,10.9,34.0,1.7,118,73,57.8
1,9683,G4563102,A3651084972,115,10.9,24.0,2.5,118,73,60.0
3,3594,R2158037,R5813672940,116,10.9,14.0,2.8,118,73,39.199999999999996
3,9683,L8503714,A3651084972,117,10.9,7.0,2.5,118,73,17.5
3,9683,R2158037,H0745239618,118,10.9,40.0,2.1,118,73,84.0
3,9683,R2158037,D8047316529,119,17.7,22.0,2.4,158,107,52.8
3,9683,R2158037,O0958362741,120,17.7,20.0,2.6,158,107,52.0
1,9683,W4578936,R2586973410,121,17.4,86.0,1.5,151,92,129.0
1,9683,W4578936,H0745239618,122,17.7,75.0,2.1,158,107,157.5
1,9683,W4578936,H0745239618,123,17.4,27.0,2.1,151,92,56.7
1,9683,W4578936,J4219605378,124,17.4,89.0,1.4,151,92,124.6
1,9683,W4578936,J4816930257,125,17.4,56.0,2.3,151,92,128.79999999999998
1,9683,W4578936,O0958362741,126,17.7,60.0,2.6,158,107,156.0
1,9683,W4578936,O0958362741,127,17.4,4.0,2.6,151,92,10.4
1,9683,W4578936,D8047316529,128,17.7,65.0,2.4,158,107,156.0
1,9683,W4578936,D8047316529,129,10.9,40.0,2.4,118,73,96.0
1,9683,W4578936,D6972450318,130,17.7,71.0,2.2,158,107,156.20000000000002
1,9683,W4578936,D6972450318,131,17.4,23.0,2.2,151,92,50.6
1,9683,W4578936,V8790643512,132,10.9,53.0,1.7,118,73,90.1
1,9683,W4578936,E0268531497,133,17.7,52.0,3.0,158,107,156.0
1,9683,G4563102,A3651084972,134,17.4,3.0,2.5,151,92,7.5
1,9683,G4563102,D8047316529,134,17.4,5.0,2.4,151,92,12.0
1,9683,G4563102,V6831072495,134,17.4,52.0,2.5,151,92,130.0
3,9683,G4563102,V8790643512,135,17.4,88.0,1.7,151,92,149.6
3,9683,G4563102,J4816930257,136,10.9,43.0,2.3,118,73,98.89999999999999
2,1320,Q6943125,G5629170438,137,17.7,68.0,2.3,158,107,156.39999999999998
2,9683,A5682917,R2586973410,138,17.7,105.0,1.5,158,107,157.5
2,9683,A5682917,R2586973410,139,17.7,14.0,1.5,158,107,21.0
3,9683,Z9482157,D8047316529,140,17.4,54.0,2.4,151,92,129.6
3,9683,L8503714,V6831072495,141,17.7,63.0,2.5,158,107,157.5
3,9683,L8503714,V6831072495,142,17.4,55.0,2.5,151,92,137.5
3,9683,A5682917,I4219356087,143,17.7,112.0,1.4,158,107,156.79999999999998
3,9683,A5682917,D6972450318,144,17.7,71.0,2.2,158,107,156.20000000000002
3,9683,A5682917,D6972450318,145,10.9,45.0,2.2,118,73,99.00000000000001
2,9683,J3018469,O0958362741,146,17.7,60.0,2.6,158,107,156.0
2,9683,J3018469,O0958362741,147,17.4,56.0,2.6,151,92,145.6
3,9683,Z9482157,O0958362741,148,17.7,60.0,2.6,158,107,156.0
3,9683,Z9482157,O0958362741,149,17.4,56.0,2.6,151,92,145.6
3,9683,I0291856,D8047316529,150,17.4,51.0,2.4,151,92,122.39999999999999
3,9683,D9418026,E0268531497,151,17.7,52.0,3.0,158,107,156.0
3,9683,D9418026,E0268531497,152,17.7,10.0,3.0,158,107,30.0
3,9683,Q3716840,T4176302958,153,17.7,54.0,2.9,158,107,156.6
3,9683,Q3716840,T4176302958,154,17.7,54.0,2.9,158,107,156.6
3,9683,Q3716840,T4176302958,155,17.7,6.0,2.9,158,107,17.4
3,9683,Q6943125,D6972450318,156,10.9,42.0,2.2,118,73,92.4
3,9683,I0291856,J4816930257,157,10.9,43.0,2.3,118,73,98.89999999999999
3,9683,K0841352,I4219356087,158,17.7,109.0,1.4,158,107,152.6
2,9683,L2035694,I4219356087,159,17.7,109.0,1.4,158,107,152.6
2,9683,M8305697,O0958362741,160,17.7,60.0,2.6,158,107,156.0
2,9683,M8305697,O0958362741,161,17.4,49.0,2.6,151,92,127.4
3,9683,A5682917,D8047316529,162,10.9,41.0,2.4,118,73,98.39999999999999
3,9683,K0841352,T4176302958,163,17.4,52.0,2.9,151,92,150.79999999999998
3,9683,K0841352,H0745239618,164,17.7,31.0,2.1,158,107,65.10000000000001
3,9683,C0437926,A3651084972,165,17.7,63.0,2.5,158,107,157.5
3,9683,C0437926,A3651084972,166,10.9,43.0,2.5,118,73,107.5
3,9683,Q6943125,E0268531497,167,17.7,52.0,3.0,158,107,156.0
3,9683,Q6943125,E0268531497,168,17.7,52.0,3.0,158,107,156.0
1,9683,I0291856,X6280534791,169,17.7,103.0,1.5,158,107,154.5
3,9683,D9418026,V6831072495,170,17.7,63.0,2.5,158,107,157.5
3,9683,D9418026,V6831072495,171,10.9,38.0,2.5,118,73,95.0
3,9683,L2035694,C9832105647,172,17.7,79.0,2.0,158,107,158.0
3,9683,W4578936,T4176302958,173,17.4,46.0,2.9,151,92,133.4
3,9683,A5682917,V6831072495,174,17.7,63.0,2.5,158,107,157.5
3,9683,A5682917,V6831072495,175,10.9,36.0,2.5,118,73,90.0
3,9683,F3452760,E0268531497,176,17.7,52.0,3.0,158,107,156.0
3,9683,M0892617,O0958362741,177,17.7,60.0,2.6,158,107,156.0
3,9683,M0892617,O0958362741,178,10.9,38.0,2.6,118,73,98.8
2,9683,D9418026,D8047316529,179,17.7,65.0,2.4,158,107,156.0
2,9683,D9418026,D8047316529,180,17.7,30.0,2.4,158,107,72.0
3,9683,R5629734,V8790643512,181,17.7,92.0,1.7,158,107,156.4
3,9683,R5629734,V8790643512,182,17.7,3.0,1.7,158,107,5.1
2,9683,Z9482157,A3651084972,183,17.7,63.0,2.5,158,107,157.5
3,9683,L8503714,C9832105647,184,17.7,79.0,2.0,158,107,158.0
3,9683,L8503714,C9832105647,185,17.7,15.0,2.0,158,107,30.0
2,9683,I0291856,T4176302958,186,17.7,54.0,2.9,158,107,156.6
2,9683,I0291856,T4176302958,187,10.9,40.0,2.9,118,73,116.0
3,9683,J5316872,H0745239618,188,17.7,75.0,2.1,158,107,157.5
3,9683,J5316872,H0745239618,189,17.7,18.0,2.1,158,107,37.800000000000004
3,9683,Z9482157,D6972450318,190,17.7,71.0,2.2,158,107,156.20000000000002
3,9683,Z9482157,D6972450318,191,17.7,21.0,2.2,158,107,46.2
3,9683,L2035694,V8790643512,192,17.7,92.0,1.7,158,107,156.4
2,9683,I0291856,V8790643512,193,17.7,92.0,1.7,158,107,156.4
3,9683,C0437926,H0745239618,194,17.7,75.0,2.1,158,107,157.5
3,9683,C0437926,H0745239618,195,17.7,16.0,2.1,158,107,33.6
2,9683,Q6943125,H0745239618,196,17.7,75.0,2.1,158,107,157.5
3,9683,A5682917,J4219605378,197,10.9,84.0,1.4,118,73,117.6
3,9683,L2035694,E0268531497,198,17.7,52.0,3.0,158,107,156.0
3,9683,L2035694,E0268531497,199,10.9,32.0,3.0,118,73,96.0
2,9683,K0841352,E0268531497,200,17.7,52.0,3.0,158,107,156.0
2,9683,K0841352,E0268531497,201,10.9,31.0,3.0,118,73,93.0
3,9683,C0437926,C9832105647,202,17.7,4.0,2.0,158,107,8.0
3,9683,R2158037,C9832105647,203,17.7,79.0,2.0,158,107,158.0
3,9683,R5629734,C9832105647,204,17.7,79.0,2.0,158,107,158.0
3,9683,R5629734,C9832105647,205,17.7,3.0,2.0,158,107,6.0
3,9683,R5629734,D6972450318,206,17.7,10.0,2.2,158,107,22.0
3,9683,G4563102,D6972450318,207,17.7,71.0,2.2,158,107,156.20000000000002
3,9683,G4563102,D6972450318,208,17.7,9.0,2.2,158,107,19.8
3,9683,M8305697,E0268531497,209,10.9,26.0,3.0,118,73,78.0
2,9683,C7190628,V6831072495,210,17.7,63.0,2.5,158,107,157.5
2,9683,C7190628,V6831072495,211,17.7,14.0,2.5,158,107,35.0
3,9683,A5682917,E0268531497,212,17.7,52.0,3.0,158,107,156.0
3,9683,A5682917,E0268531497,213,17.7,24.0,3.0,158,107,72.0
3,9683,K0841352,J4219605378,214,10.9,76.0,1.4,118,73,106.39999999999999
2,9683,N5864931,C9832105647,215,17.4,75.0,2.0,151,92,150.0
3,9683,M8305697,C9832105647,216,17.4,74.0,2.0,151,92,148.0
3,9683,Z9482157,V6831072495,217,17.7,63.0,2.5,158,107,157.5
2,9683,C0437926,V6831072495,218,17.7,63.0,2.5,158,107,157.5
2,9683,C0437926,V6831072495,219,17.7,10.0,2.5,158,107,25.0
2,9683,A5682917,C9832105647,220,17.4,72.0,2.0,151,92,144.0
3,9683,F3452760,C9832105647,221,17.4,71.0,2.0,151,92,142.0
2,9683,Q6943125,C9832105647,222,17.4,70.0,2.0,151,92,140.0
3,9683,W4578936,C9832105647,223,17.4,70.0,2.0,151,92,140.0
3,9683,L2035694,D8047316529,224,17.7,65.0,2.4,158,107,156.0
3,9683,L2035694,D8047316529,225,17.7,5.0,2.4,158,107,12.0
3,9683,L8503714,T4176302958,226,17.7,54.0,2.9,158,107,156.6
3,9683,L8503714,T4176302958,227,17.7,16.0,2.9,158,107,46.4
2,9683,L8503714,J4816930257,228,17.7,68.0,2.3,158,107,156.39999999999998
2,9683,L8503714,J4816930257,229,17.7,2.0,2.3,158,107,4.6
3,9683,D9418026,A3651084972,230,17.7,63.0,2.5,158,107,157.5
3,9683,D9418026,A3651084972,231,17.7,6.0,2.5,158,107,15.0
2,9683,J3018469,D8047316529,232,17.7,3.0,2.4,158,107,7.199999999999999
3,9683,R2158037,D8047316529,233,17.7,65.0,2.4,158,107,156.0
2,9683,G4563102,D8047316529,234,17.7,65.0,2.4,158,107,156.0
3,9683,Q6943125,T4176302958,235,17.7,54.0,2.9,158,107,156.6
3,9683,Q6943125,T4176302958,236,17.7,10.0,2.9,158,107,29.0
2,9683,L8503714,A3651084972,237,17.7,63.0,2.5,158,107,157.5
2,9683,C0437926,J4219605378,238,10.9,63.0,1.4,118,73,88.19999999999999
3,9683,B8693701,J4816930257,239,17.4,61.0,2.3,151,92,140.29999999999998
2,9683,F3452760,D6972450318,240,17.4,61.0,2.2,151,92,134.20000000000002
2,9683,R2158037,O0958362741,241,17.7,60.0,2.6,158,107,156.0
3,9683,W4578936,V6831072495,242,17.4,60.0,2.5,151,92,150.0
3,9683,G4563102,A3651084972,243,17.4,60.0,2.5,151,92,150.0
3,9683,Y6950381,O0958362741,244,17.7,60.0,2.6,158,107,156.0
2,9683,R2158037,V6831072495,245,17.4,58.0,2.5,151,92,145.0
2,9683,N5864931,D6972450318,246,17.4,58.0,2.2,151,92,127.60000000000001
2,9683,Z9482157,E0268531497,247,17.7,2.0,3.0,158,107,6.0
2,9683,L8503714,D6972450318,248,17.4,54.0,2.2,151,92,118.80000000000001
3,9683,K0841352,D8047316529,249,17.4,53.0,2.4,151,92,127.19999999999999
2,9683,L8503714,O0958362741,250,17.4,53.0,2.6,151,92,137.8
2,9683,M8305697,T4176302958,251,17.4,51.0,2.9,151,92,147.9
3,9683,R2158037,J4219605378,252,10.9,50.0,1.4,118,73,70.0
3,9683,R2158037,D6972450318,253,10.9,49.0,2.2,118,73,107.80000000000001
2,9683,L2035694,D6972450318,254,10.9,49.0,2.2,118,73,107.80000000000001
2,9683,L2035694,T4176302958,255,17.4,49.0,2.9,151,92,142.1
2,9683,L8503714,I4219356087,256,10.9,48.0,1.4,118,73,67.19999999999999
2,9683,R2158037,A3651084972,257,10.9,46.0,2.5,118,73,115.0
2,9683,Q6943125,R2586973410,258,10.9,44.0,1.5,118,73,66.0
3,9683,L8503714,V8790643512,259,10.9,43.0,1.7,118,73,73.1
3,9683,R5629734,D8047316529,260,10.9,41.0,2.4,118,73,98.39999999999999
3,9683,F3452760,O0958362741,261,10.9,41.0,2.6,118,73,106.60000000000001
2,9683,M8305697,J4219605378,262,10.9,41.0,1.4,118,73,57.4
3,9683,G4563102,O0958362741,263,10.9,40.0,2.6,118,73,104.0
2,9683,L8503714,H0745239618,264,10.9,36.0,2.1,118,73,75.60000000000001
3,9683,R2158037,T4176302958,265,10.9,35.0,2.9,118,73,101.5
2,9683,C0437926,V8790643512,266,10.9,35.0,1.7,118,73,59.5
3,9683,W4578936,E0268531497,267,10.9,34.0,3.0,118,73,102.0
2,9683,K0841352,A3651084972,268,10.9,34.0,2.5,118,73,85.0
3,9683,L8503714,J4219605378,269,10.9,34.0,1.4,118,73,47.599999999999994
2,9683,Z9482157,T4176302958,270,10.9,32.0,2.9,118,73,92.8
3,9683,G4563102,J4219605378,271,10.9,32.0,1.4,118,73,44.8
2,1320,R5629734,G5629170438,272,10.9,32.0,2.3,118,73,73.6
3,9683,C0437926,D6972450318,273,10.9,32.0,2.2,118,73,70.4
3,9683,F3452760,J4219605378,274,10.9,31.0,1.4,118,73,43.4
2,9683,C0437926,E0268531497,275,10.9,30.0,3.0,118,73,90.0
2,9683,M8305697,R2586973410,276,10.9,8.0,1.5,118,73,12.0
1,9683,R5629734,R2586973410,277,10.9,72.0,1.5,118,73,108.0
3,3594,Y6950381,E5681703294,278,17.4,74.0,1.8,151,92,133.20000000000002
1,9683,Y6950381,X6280534791,279,17.7,105.0,1.5,158,107,157.5
1,3594,M0892617,V5940368721,280,17.7,89.0,1.5,158,107,133.5
1,3594,R5629734,D0148597623,281,17.7,91.0,1.2,158,107,109.2
1,3594,R5629734,X0548391762,282,17.7,68.0,2.3,158,107,156.39999999999998
1,3594,R5629734,X0548391762,283,17.4,12.0,2.3,151,92,27.599999999999998
1,3594,J5316872,M6843907512,284,17.7,94.0,1.1,158,107,103.4
1,9683,D3760245,K5382491760,285,17.7,106.0,1.2,158,107,127.19999999999999
1,3594,J3018469,V5940368721,286,17.7,60.0,1.5,158,107,90.0
1,3594,M0892617,X6159782043,287,17.7,58.0,2.1,158,107,121.80000000000001
1,3594,C7190628,X6159782043,288,17.7,55.0,2.1,158,107,115.5
1,9683,R4028697,R2586973410,289,17.7,38.0,1.5,158,107,57.0
1,1320,Q3716840,L1456320987,290,17.7,46.0,1.5,158,107,69.0
1,9683,R4028697,K5382491760,291,17.7,54.0,1.2,158,107,64.8
1,9683,J5316872,J4219605378,292,17.7,31.0,1.4,158,107,43.4
1,9683,C7190628,K5382491760,293,17.7,43.0,1.2,158,107,51.6
1,9683,Y6950381,I4219356087,294,17.7,31.0,1.4,158,107,43.4
1,1320,J5316872,V3618427905,295,17.7,65.0,2.4,158,107,156.0
3,3594,M8305697,D0148597623,296,17.4,112.0,1.2,151,92,134.4
3,9683,M8305697,I4219356087,297,17.7,111.0,1.4,158,107,155.39999999999998
3,1320,L2035694,K5382491760,298,17.4,108.0,1.2,151,92,129.6
3,1320,L8503714,U4129586307,299,17.7,16.0,1.7,158,107,27.2
3,9683,C0437926,I4219356087,300,17.4,106.0,1.4,151,92,148.39999999999998
3,1320,W4578936,H7981243650,301,17.4,105.0,1.4,151,92,147.0
3,1320,Z9482157,K5382491760,302,17.4,102.0,1.2,151,92,122.39999999999999
2,9683,I0291856,R2586973410,303,17.4,100.0,1.5,151,92,150.0
3,1320,M8305697,U4129586307,304,17.7,92.0,1.7,158,107,156.4
3,1320,M8305697,U4129586307,305,17.7,6.0,1.7,158,107,10.2
3,9683,Z9482157,V8790643512,306,17.7,92.0,1.7,158,107,156.4
3,9683,Z9482157,V8790643512,307,17.7,5.0,1.7,158,107,8.5
3,1320,R2158037,L1456320987,308,17.4,92.0,1.5,151,92,138.0
3,3594,G4563102,H3165420978,309,17.7,83.0,1.9,158,107,157.7
3,3594,G4563102,H3165420978,310,17.7,9.0,1.9,158,107,17.099999999999998
3,3594,D9418026,I0167853429,311,10.9,92.0,1.2,118,73,110.39999999999999
3,9683,L8503714,R2586973410,312,17.4,92.0,1.5,151,92,138.0
3,3594,I0291856,H8706514329,313,17.7,58.0,2.7,158,107,156.60000000000002
3,3594,I0291856,H8706514329,314,17.7,34.0,2.7,158,107,91.80000000000001
3,3594,Q6943125,H3165420978,315,17.7,83.0,1.9,158,107,157.7
3,3594,Q6943125,H3165420978,316,17.7,6.0,1.9,158,107,11.399999999999999
3,3594,F3452760,A0691457328,317,17.4,88.0,1.4,151,92,123.19999999999999
3,3594,K0841352,H3165420978,318,17.7,83.0,1.9,158,107,157.7
3,3594,I0291856,H3165420978,319,17.7,83.0,1.9,158,107,157.7
1,3594,L2035694,K5498067231,320,17.7,79.0,2.0,158,107,158.0
3,3594,R2158037,A0691457328,321,10.9,78.0,1.4,118,73,109.19999999999999
3,1320,W4578936,K5382491760,322,10.9,78.0,1.2,118,73,93.6
3,3594,K0841352,V5940368721,323,10.9,78.0,1.5,118,73,117.0
3,3594,D9418026,H8706514329,324,17.7,58.0,2.7,158,107,156.60000000000002
3,3594,D9418026,H8706514329,325,17.7,19.0,2.7,158,107,51.300000000000004
3,1320,K0841352,L1456320987,326,10.9,73.0,1.5,118,73,109.5
3,3594,N5864931,A0691457328,327,10.9,72.0,1.4,118,73,100.8
3,1320,C0437926,H7981243650,328,10.9,72.0,1.4,118,73,100.8
3,1320,L8503714,H7981243650,329,10.9,71.0,1.4,118,73,99.39999999999999
3,3594,Q6943125,A0691457328,330,10.9,70.0,1.4,118,73,98.0
2,9683,M8305697,V8790643512,331,17.4,70.0,1.7,151,92,119.0
1,3594,R2158037,G6403782915,332,17.7,63.0,2.5,158,107,157.5
2,9683,F3452760,I4219356087,333,10.9,61.0,1.4,118,73,85.39999999999999
3,3594,Q6943125,H8706514329,334,17.7,58.0,2.7,158,107,156.60000000000002
1,1320,L2035694,A0691457328,335,10.9,58.0,1.4,118,73,81.19999999999999
3,3594,C0437926,H8706514329,336,17.7,58.0,2.7,158,107,156.60000000000002
3,3594,Q6943125,B5364291078,337,10.9,57.0,1.2,118,73,68.39999999999999
3,3594,W4578936,I0167853429,338,10.9,54.0,1.2,118,73,64.8
2,9683,K0841352,T4176302958,339,17.7,54.0,2.9,158,107,156.6
3,1320,C0437926,L1456320987,340,10.9,54.0,1.5,118,73,81.0
3,1320,N5864931,U4129586307,341,10.9,53.0,1.7,118,73,90.1
3,3594,M8305697,I0167853429,342,10.9,53.0,1.2,118,73,63.599999999999994
3,3594,Q6943125,D0148597623,343,10.9,52.0,1.2,118,73,62.4
3,9683,Z9482157,I4219356087,344,10.9,50.0,1.4,118,73,70.0
3,3594,L2035694,G6403782915,345,17.4,49.0,2.5,151,92,122.5
3,3594,W4578936,D0148597623,346,10.9,44.0,1.2,118,73,52.8
2,9683,Q6943125,I4219356087,347,10.9,38.0,1.4,118,73,53.199999999999996
3,3594,G4563102,H8706514329,348,10.9,38.0,2.7,118,73,102.60000000000001
3,1320,W4578936,U4129586307,349,10.9,36.0,1.7,118,73,61.199999999999996
3,1320,F3452760,L1456320987,350,10.9,34.0,1.5,118,73,51.0
3,9683,K0841352,V8790643512,351,10.9,33.0,1.7,118,73,56.1
1,3594,Q6943125,X6159782043,352,10.9,24.0,2.1,118,73,50.400000000000006
