day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
3,5476,I3485920,I0427953816,117,16.1,10.0,1.9,173,123,19.0
3,8993,G6719305,N4259068137,118,15.2,100.0,1.4,167,86,140.0
3,8993,J4970165,G1049586732,119,16.1,64.0,2.7,173,123,172.8
3,8993,J4970165,G1049586732,120,15.2,35.0,2.7,167,86,94.5
2,8993,Q5721930,R3184052967,121,16.1,64.0,2.7,173,123,172.8
2,8993,Q5721930,R3184052967,122,15.2,34.0,2.7,167,86,91.80000000000001
3,8993,Q5721930,T5012479683,123,15.2,97.0,1.5,167,86,145.5
3,1616,I3485920,E8304597621,124,16.1,75.0,2.3,173,123,172.5
3,1616,I3485920,E8304597621,125,16.1,17.0,2.3,173,123,39.099999999999994
3,5476,Q5721930,I0427953816,126,16.1,91.0,1.9,173,123,172.9
3,1616,Z8913462,Y9374512860,127,16.1,76.0,2.2,173,123,167.20000000000002
3,8993,U2316840,L5478962301,128,15.2,67.0,1.6,167,86,107.2
2,8993,J4970165,Y1564389702,129,15.2,65.0,1.7,167,86,110.5
1,5476,Z8913462,P4235719068,130,15.2,62.0,2.0,167,86,124.0
2,8993,Q5721930,R2035614987,131,16.1,59.0,2.9,173,123,171.1
2,8993,Z8913462,Y0689752143,132,15.2,54.0,1.7,167,86,91.8
2,8993,J4970165,B2306987145,133,15.2,44.0,2.1,167,86,92.4
3,5476,Q5721930,D4387905621,134,15.2,44.0,1.5,167,86,66.0
2,8993,Z8913462,G5318092674,135,15.2,43.0,1.9,167,86,81.7
2,5476,Q5721930,H3618279540,136,15.2,39.0,2.8,167,86,109.19999999999999
2,8993,Z8913462,F0653124897,137,15.2,37.0,2.5,167,86,92.5
2,5476,Z8913462,L9426013875,138,15.2,36.0,3.0,167,86,108.0
2,5476,Q5721930,P4805293176,139,15.2,31.0,2.5,167,86,77.5
2,8993,I3485920,N4259068137,140,15.2,31.0,1.4,167,86,43.4
2,1616,I3485920,W5648903712,141,15.2,31.0,2.9,167,86,89.89999999999999
2,8993,Z8913462,K7365198240,142,15.2,30.0,1.0,167,86,30.0
3,5476,Z8913462,P4805293176,143,15.2,29.0,2.5,167,86,72.5
3,8993,Q5721930,G5318092674,144,15.2,28.0,1.9,167,86,53.199999999999996
1,8993,Q5721930,Y1564389702,145,15.2,15.0,1.7,167,86,25.5
2,5476,Q5721930,H9261845307,146,15.2,13.0,2.3,167,86,29.9
3,5476,J4970165,V0798321654,147,15.2,11.0,1.5,167,86,16.5
2,5476,Q5721930,P4235719068,148,15.2,1.0,2.0,167,86,2.0
3,5476,Z8913462,H3618279540,149,15.2,9.0,2.8,167,86,25.2
3,8993,J4970165,R2035614987,150,15.2,4.0,2.9,167,86,11.6
2,5476,Z8913462,D4387905621,151,15.2,88.0,1.5,167,86,132.0
2,5476,Z8913462,H9261845307,152,15.2,67.0,2.3,167,86,154.1
2,8993,I3485920,I0291576438,153,16.1,61.0,2.8,173,123,170.79999999999998
1,8993,Q5721930,E6102374895,154,15.2,57.0,1.9,167,86,108.3
1,8993,J4970165,I8514392076,155,15.2,44.0,1.4,167,86,61.599999999999994
2,8993,J4970165,F0653124897,156,15.2,30.0,2.5,167,86,75.0
1,5476,I3485920,I8514392076,157,15.2,11.0,1.4,167,86,15.399999999999999
1,1616,Q5721930,P4235719068,158,15.2,10.0,2.0,167,86,20.0
3,5476,J4970165,D4387905621,159,15.2,92.0,1.5,167,86,138.0
3,5476,I3485920,I0427953816,160,16.1,91.0,1.9,173,123,172.9
3,1616,I3485920,L8697201354,161,15.2,73.0,1.1,167,86,80.30000000000001
2,8993,J4970165,L5478962301,162,15.2,71.0,1.6,167,86,113.60000000000001
3,5476,U2316840,P4805293176,163,16.1,69.0,2.5,173,123,172.5
3,5476,Z8913462,H3618279540,164,16.1,61.0,2.8,173,123,170.79999999999998
3,5476,Q5721930,H3618279540,165,16.1,61.0,2.8,173,123,170.79999999999998
3,8993,Q5721930,I0291576438,166,16.1,61.0,2.8,173,123,170.79999999999998
2,1616,J4970165,L8697201354,167,15.2,60.0,1.1,167,86,66.0
2,1616,J4970165,W5648903712,168,16.1,59.0,2.9,173,123,171.1
2,8993,J4970165,I0291576438,169,15.2,55.0,2.8,167,86,154.0
2,5476,U2316840,H3618279540,170,15.2,45.0,2.8,167,86,125.99999999999999
3,5476,Z8913462,W0281534796,171,15.2,41.0,2.8,167,86,114.8
2,5476,Q5721930,P4805293176,172,15.2,31.0,2.5,167,86,77.5
1,5476,Z8913462,H9261845307,173,15.2,30.0,2.3,167,86,69.0
2,5476,I3485920,P4805293176,174,15.2,28.0,2.5,167,86,70.0
3,8993,I3485920,I0291576438,175,15.2,19.0,2.8,167,86,53.199999999999996
1,1616,J4970165,P4235719068,176,15.2,11.0,2.0,167,86,22.0
3,5476,Z8913462,P4805293176,177,15.2,6.0,2.5,167,86,15.0
1,5476,Z8913462,D4387905621,178,15.2,2.0,1.5,167,86,3.0
