plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
4879,1,O3254918,2,15.8,4.0,129,86,5.6
4879,2,S2514087,2,16.6,8.0,131,96,10.4
4879,3,N5876310,2,15.8,12.0,129,86,15.6
4879,4,N5876310,3,15.8,10.0,129,86,10.0
4879,5,S2514087,2,16.6,7.0,131,96,9.1
4879,6,N5876310,2,15.8,17.0,129,86,22.1
7755,7,G4239075,2,6.5,7.0,61,46,9.8
4879,1,O3254918,2,15.8,24.0,129,86,31.200000000000003
4879,2,S2514087,2,16.6,8.0,131,96,8.0
4879,3,N5876310,2,15.8,14.0,129,86,19.6
4879,4,N5876310,3,15.8,6.0,129,86,9.0
4879,5,S2514087,2,16.6,8.0,131,96,11.2
4879,6,N5876310,2,15.8,23.0,129,86,29.9
7755,7,G4239075,2,6.5,13.0,61,46,18.2
4879,1,O3254918,2,15.8,6.0,129,86,8.399999999999999
4879,2,S2514087,2,16.6,8.0,131,96,11.2
4879,3,N5876310,2,15.8,10.0,129,86,13.0
4879,4,N5876310,3,15.8,6.0,129,86,7.800000000000001
4879,5,S2514087,2,16.6,15.0,131,96,19.5
4879,6,N5876310,2,15.8,10.0,129,86,14.0
4879,7,C6214083,3,15.8,14.0,129,86,14.0
4879,1,O3254918,2,15.8,13.0,129,86,16.900000000000002
4879,2,S2514087,2,16.6,7.0,131,96,9.1
4879,3,O3254918,3,15.8,9.0,129,86,9.0
4879,4,N5876310,3,15.8,18.0,129,86,18.0
4879,5,S2514087,2,16.6,2.0,131,96,3.6
4879,6,N5876310,2,15.8,12.0,129,86,15.6
4879,7,C6214083,3,15.8,15.0,129,86,21.0
4879,1,O3254918,2,15.8,13.0,129,86,18.2
4879,2,S2514087,2,16.6,10.0,131,96,13.0
4879,3,O3254918,3,15.8,6.0,129,86,7.800000000000001
4879,4,N5876310,3,15.8,5.0,129,86,7.0
4879,5,O3254918,3,15.8,17.0,129,86,17.0
4879,7,C6214083,3,15.8,10.0,129,86,18.0
7755,6,L9703486,3,15.8,13.0,129,86,13.0
4879,2,S2514087,2,16.6,14.0,131,96,19.6
4879,3,O3254918,3,15.8,14.0,129,86,14.0
4879,4,N5876310,3,15.8,8.0,129,86,14.4
4879,5,O3254918,3,15.8,7.0,129,86,9.1
4879,7,C6214083,3,15.8,20.0,129,86,26.0
7755,1,C6214083,3,7.7,16.0,89,52,16.0
7755,6,L9703486,3,15.8,11.0,129,86,15.4
4879,2,S2514087,2,16.6,22.0,131,96,28.6
4879,3,O3254918,3,15.8,24.0,129,86,33.599999999999994
4879,4,N5876310,3,15.8,7.0,129,86,9.1
4879,5,O3254918,3,15.8,16.0,129,86,16.0
4879,7,C6214083,3,15.8,9.0,129,86,11.7
7755,1,C6214083,3,7.7,16.0,89,52,22.4
7755,6,L9703486,3,15.8,11.0,129,86,14.3
4879,2,R9210468,3,15.8,18.0,129,86,18.0
4879,3,O3254918,3,15.8,17.0,129,86,22.1
4879,4,N5876310,3,15.8,15.0,129,86,19.5
4879,5,O3254918,3,15.8,16.0,129,86,22.4
4879,7,C6214083,3,15.8,12.0,129,86,16.799999999999997
7755,1,C6214083,3,7.7,12.0,89,52,16.799999999999997
7755,6,L9703486,3,15.8,18.0,129,86,23.4
4879,2,R9210468,3,15.8,5.0,129,86,7.5
4879,3,O3254918,3,15.8,7.0,129,86,9.8
4879,4,N5876310,3,15.8,21.0,129,86,29.4
4879,5,O3254918,3,15.8,22.0,129,86,28.6
4879,7,C6214083,3,15.8,11.0,129,86,19.8
7755,1,C6214083,3,7.7,9.0,89,52,12.6
7755,6,L9703486,3,15.8,17.0,129,86,23.8
4879,2,R9210468,3,15.8,15.0,129,86,15.0
4879,3,O3254918,3,15.8,13.0,129,86,16.900000000000002
4879,4,N5876310,3,15.8,3.0,129,86,3.9
4879,5,O3254918,3,15.8,5.0,129,86,7.0
4879,7,L9703486,4,16.6,14.0,131,96,14.0
7755,1,C6214083,3,7.7,15.0,89,52,19.5
7755,6,L9703486,3,15.8,27.0,129,86,37.8
4879,1,S2514087,4,15.8,6.0,129,86,6.0
4879,2,R9210468,3,15.8,22.0,129,86,39.6
4879,3,O3254918,3,15.8,11.0,129,86,15.4
4879,4,C6214083,4,15.8,19.0,129,86,19.0
4879,5,O3254918,3,15.8,22.0,129,86,28.6
4879,6,O3254918,4,6.5,14.0,61,46,14.0
4879,7,L9703486,4,16.6,10.0,131,96,13.0
4879,1,S2514087,4,15.8,2.0,129,86,3.0
4879,2,R9210468,3,15.8,5.0,129,86,6.5
4879,3,S2514087,4,6.5,7.0,61,46,7.0
4879,4,C6214083,4,15.8,6.0,129,86,8.399999999999999
4879,5,L9703486,4,16.6,8.0,131,96,8.0
4879,6,O3254918,4,6.5,15.0,61,46,15.0
4879,7,L9703486,4,16.6,14.0,131,96,19.6
4879,1,S2514087,4,15.8,14.0,129,86,18.2
4879,2,R9210468,3,15.8,10.0,129,86,13.0
4879,3,S2514087,4,6.5,9.0,61,46,11.7
4879,4,C6214083,4,15.8,4.0,129,86,7.2
4879,5,L9703486,4,16.6,26.0,131,96,33.800000000000004
4879,6,O3254918,4,6.5,7.0,61,46,9.1
4879,7,L9703486,4,16.6,12.0,131,96,15.6
4879,1,S2514087,4,15.8,19.0,129,86,19.0
4879,2,R9210468,3,15.8,5.0,129,86,6.5
4879,3,S2514087,4,6.5,8.0,61,46,8.0
4879,4,C6214083,4,15.8,7.0,129,86,12.6
4879,5,L9703486,4,16.6,21.0,131,96,29.4
4879,6,O3254918,4,6.5,17.0,61,46,22.1
4879,7,L9703486,4,16.6,3.0,131,96,3.9
4879,1,S2514087,4,15.8,1.0,129,86,1.4
4879,2,R9210468,3,15.8,11.0,129,86,15.4
4879,3,S2514087,4,6.5,15.0,61,46,19.5
4879,4,C6214083,4,15.8,23.0,129,86,29.9
4879,5,L9703486,4,16.6,14.0,131,96,18.2
4879,6,R9210468,5,16.6,16.0,131,96,16.0
4879,7,L9703486,4,16.6,12.0,131,96,16.799999999999997
4879,1,S2514087,4,15.8,16.0,129,86,20.8
4879,2,R9210468,3,15.8,4.0,129,86,7.2
4879,3,S2514087,4,6.5,10.0,61,46,13.0
4879,4,C6214083,4,15.8,9.0,129,86,11.7
4879,5,L9703486,4,16.6,1.0,131,96,1.3
4879,6,R9210468,5,16.6,10.0,131,96,15.0
4879,7,L9703486,4,16.6,24.0,131,96,31.200000000000003
4879,1,S2514087,4,15.8,21.0,129,86,27.3
4879,2,N5876310,4,16.6,2.0,131,96,2.0
4879,3,S2514087,4,6.5,1.0,61,46,1.4
4879,4,C6214083,4,15.8,11.0,129,86,15.4
4879,5,L9703486,4,16.6,18.0,131,96,23.4
4879,6,R9210468,5,16.6,9.0,131,96,9.0
4879,7,L9703486,4,16.6,12.0,131,96,16.799999999999997
4879,1,S2514087,4,15.8,13.0,129,86,18.2
4879,2,N5876310,4,16.6,9.0,131,96,13.5
4879,3,C6214083,5,7.7,9.0,89,52,9.0
4879,4,C6214083,4,15.8,13.0,129,86,23.4
4879,5,L9703486,4,16.6,12.0,131,96,16.799999999999997
4879,6,R9210468,5,16.6,21.0,131,96,27.3
4879,7,N5876310,5,15.8,13.0,129,86,13.0
4879,1,S2514087,4,15.8,11.0,129,86,14.3
4879,2,N5876310,4,16.6,14.0,131,96,18.2
4879,3,C6214083,5,7.7,14.0,89,52,19.6
4879,4,G4239075,5,15.8,14.0,129,86,14.0
4879,6,R9210468,5,16.6,11.0,131,96,14.3
4879,7,N5876310,5,15.8,12.0,129,86,18.0
7755,5,G4239075,5,6.5,9.0,61,46,18.0
4879,1,G4239075,5,15.8,15.0,129,86,15.0
4879,2,N5876310,4,16.6,10.0,131,96,10.0
4879,3,C6214083,5,7.7,2.0,89,52,3.6
4879,4,G4239075,5,15.8,16.0,129,86,20.8
4879,6,R9210468,5,16.6,9.0,131,96,11.7
4879,7,N5876310,5,15.8,10.0,129,86,13.0
7755,5,G4239075,5,6.5,7.0,61,46,13.3
4879,1,G4239075,5,15.8,15.0,129,86,19.5
4879,2,N5876310,4,16.6,19.0,131,96,26.6
4879,3,C6214083,5,7.7,17.0,89,52,22.1
4879,4,G4239075,5,15.8,28.0,129,86,36.4
4879,6,R9210468,5,16.6,7.0,131,96,9.8
4879,7,N5876310,5,15.8,7.0,129,86,7.0
7755,5,G4239075,5,6.5,16.0,61,46,28.8
4879,1,G4239075,5,15.8,18.0,129,86,25.2
4879,2,N5876310,4,16.6,7.0,131,96,9.1
4879,3,C6214083,5,7.7,11.0,89,52,14.3
4879,4,G4239075,5,15.8,16.0,129,86,20.8
4879,6,R9210468,5,16.6,15.0,131,96,27.0
4879,7,N5876310,5,15.8,4.0,129,86,5.6
7755,5,N5876310,6,15.8,5.0,129,86,10.0
4879,1,G4239075,5,15.8,4.0,129,86,5.2
4879,2,N5876310,4,16.6,10.0,131,96,13.0
4879,3,C6214083,5,7.7,14.0,89,52,19.6
4879,4,G4239075,5,15.8,17.0,129,86,22.1
4879,6,R9210468,6,16.6,17.0,131,96,34.0
4879,7,N5876310,5,15.8,4.0,129,86,7.2
7755,5,N5876310,6,15.8,9.0,129,86,16.2
4879,1,G4239075,5,15.8,7.0,129,86,9.1
4879,2,N5876310,4,16.6,15.0,131,96,21.0
4879,3,R9210468,6,6.5,8.0,61,46,8.0
4879,4,G4239075,5,15.8,10.0,129,86,14.0
4879,6,R9210468,6,16.6,13.0,131,96,23.4
4879,7,N5876310,5,15.8,13.0,129,86,16.900000000000002
7755,5,N5876310,6,15.8,25.0,129,86,45.0
4879,1,G4239075,5,15.8,19.0,129,86,26.6
4879,2,N5876310,4,16.6,13.0,131,96,16.900000000000002
4879,3,R9210468,6,6.5,14.0,61,46,14.0
4879,4,N5876310,6,15.8,18.0,129,86,37.8
4879,6,R9210468,6,16.6,8.0,131,96,14.4
4879,7,N5876310,5,15.8,9.0,129,86,11.7
7755,5,N5876310,6,15.8,15.0,129,86,28.5
4879,1,G4239075,5,15.8,9.0,129,86,11.7
4879,3,R9210468,6,6.5,13.0,61,46,16.900000000000002
4879,4,N5876310,6,15.8,3.0,129,86,6.0
4879,6,R9210468,6,16.6,8.0,131,96,16.0
4879,7,N5876310,5,15.8,12.0,129,86,16.799999999999997
7755,2,G4239075,5,15.8,16.0,129,86,16.0
7755,5,N5876310,6,15.8,16.0,129,86,28.8
4879,1,G4239075,5,15.8,8.0,129,86,11.2
4879,3,R9210468,6,6.5,6.0,61,46,7.800000000000001
4879,4,N5876310,6,15.8,13.0,129,86,26.0
4879,5,O3254918,7,6.5,11.0,61,46,19.8
4879,6,R9210468,6,16.6,9.0,131,96,17.099999999999998
4879,7,N5876310,5,15.8,15.0,129,86,19.5
7755,2,G4239075,5,15.8,17.0,129,86,23.8
4879,1,G4239075,5,15.8,3.0,129,86,5.4
4879,3,R9210468,6,6.5,11.0,61,46,14.3
4879,4,N5876310,6,15.8,13.0,129,86,23.4
4879,5,O3254918,7,6.5,11.0,61,46,19.8
4879,6,R9210468,6,16.6,14.0,131,96,25.2
7755,2,G4239075,5,15.8,12.0,129,86,15.6
7755,7,O3254918,6,6.5,15.0,61,46,15.0
4879,1,R9210468,6,15.8,14.0,129,86,14.0
4879,3,L9703486,7,6.5,6.0,61,46,6.0
4879,4,N5876310,6,15.8,11.0,129,86,22.0
4879,5,O3254918,7,6.5,11.0,61,46,20.9
4879,6,N5876310,7,7.7,22.0,89,52,33.0
7755,2,G4239075,5,15.8,11.0,129,86,15.4
7755,7,O3254918,6,6.5,13.0,61,46,18.2
4879,1,R9210468,6,15.8,19.0,129,86,28.5
4879,3,L9703486,7,6.5,22.0,61,46,28.6
4879,4,N5876310,6,15.8,7.0,129,86,13.3
4879,5,C6214083,8,7.7,16.0,89,52,33.6
4879,6,N5876310,7,7.7,10.0,89,52,18.0
7755,2,G4239075,5,15.8,12.0,129,86,15.6
7755,7,O3254918,6,6.5,5.0,61,46,6.5
4879,1,R9210468,6,15.8,7.0,129,86,7.0
4879,3,L9703486,7,6.5,14.0,61,46,18.2
4879,5,C6214083,8,7.7,14.0,89,52,28.0
4879,6,N5876310,7,7.7,5.0,89,52,9.0
7755,2,G4239075,5,15.8,19.0,129,86,26.6
7755,4,G4239075,7,15.8,6.0,129,86,12.6
7755,7,O3254918,6,6.5,9.0,61,46,9.0
4879,1,R9210468,6,15.8,20.0,129,86,26.0
4879,3,L9703486,7,6.5,6.0,61,46,7.800000000000001
4879,5,C6214083,8,7.7,11.0,89,52,26.4
4879,6,N5876310,7,7.7,7.0,89,52,12.6
7755,2,G4239075,5,15.8,11.0,129,86,15.4
7755,4,G4239075,7,15.8,9.0,129,86,18.0
7755,7,O3254918,6,6.5,8.0,61,46,11.2
4879,1,R9210468,6,15.8,13.0,129,86,16.900000000000002
4879,2,L9703486,6,16.6,7.0,131,96,7.0
4879,3,G4239075,8,15.8,9.0,129,86,9.0
4879,5,S2514087,9,7.7,19.0,89,52,34.2
4879,6,N5876310,7,7.7,9.0,89,52,16.2
4879,7,O3254918,7,15.8,15.0,129,86,15.0
7755,4,G4239075,7,15.8,3.0,129,86,5.4
4879,1,R9210468,6,15.8,8.0,129,86,10.4
4879,2,L9703486,6,16.6,7.0,131,96,10.5
4879,3,G4239075,8,15.8,7.0,129,86,9.1
4879,5,S2514087,9,7.7,4.0,89,52,7.2
4879,6,L9703486,8,6.5,1.0,61,46,1.4
4879,7,O3254918,7,15.8,10.0,129,86,13.0
7755,4,G4239075,7,15.8,17.0,129,86,30.6
4879,1,R9210468,6,15.8,13.0,129,86,18.2
4879,2,L9703486,6,16.6,8.0,131,96,10.4
4879,3,G4239075,8,15.8,6.0,129,86,8.399999999999999
4879,5,S2514087,9,7.7,7.0,89,52,14.0
4879,6,L9703486,8,6.5,8.0,61,46,14.4
4879,7,O3254918,7,15.8,9.0,129,86,9.0
7755,4,G4239075,7,15.8,9.0,129,86,17.099999999999998
4879,1,R9210468,6,15.8,4.0,129,86,7.2
4879,2,L9703486,6,16.6,19.0,131,96,26.6
4879,3,G4239075,8,15.8,6.0,129,86,10.8
4879,5,S2514087,9,7.7,17.0,89,52,32.3
4879,6,L9703486,8,6.5,8.0,61,46,14.4
4879,7,O3254918,7,15.8,12.0,129,86,15.6
7755,4,G4239075,7,15.8,15.0,129,86,27.0
4879,1,C6214083,7,15.8,1.0,129,86,2.4
4879,2,L9703486,6,16.6,6.0,131,96,7.800000000000001
4879,3,G4239075,8,15.8,19.0,129,86,24.7
4879,6,L9703486,8,6.5,9.0,61,46,16.2
4879,7,O3254918,7,15.8,12.0,129,86,16.799999999999997
7755,4,G4239075,7,15.8,9.0,129,86,18.0
7755,5,C6214083,10,15.8,11.0,129,86,30.8
4879,1,C6214083,7,15.8,15.0,129,86,31.5
4879,2,L9703486,6,16.6,2.0,131,96,2.6
4879,3,G4239075,8,15.8,6.0,129,86,7.800000000000001
4879,4,R9210468,8,15.8,11.0,129,86,22.0
4879,6,L9703486,8,6.5,8.0,61,46,14.4
4879,7,O3254918,7,15.8,27.0,129,86,35.1
7755,5,C6214083,10,15.8,9.0,129,86,21.6
4879,1,C6214083,7,15.8,16.0,129,86,33.6
4879,2,L9703486,6,16.6,24.0,131,96,33.599999999999994
4879,3,G4239075,8,15.8,14.0,129,86,19.6
4879,4,R9210468,8,15.8,15.0,129,86,27.0
4879,6,O3254918,9,15.8,10.0,129,86,20.0
4879,7,O3254918,7,15.8,17.0,129,86,23.8
7755,5,C6214083,10,15.8,9.0,129,86,24.3
4879,1,C6214083,7,15.8,13.0,129,86,26.0
4879,2,L9703486,6,16.6,13.0,131,96,16.900000000000002
4879,3,G4239075,8,15.8,19.0,129,86,24.7
4879,4,R9210468,8,15.8,16.0,129,86,32.0
4879,6,O3254918,9,15.8,13.0,129,86,26.0
4879,7,L9703486,8,7.7,5.0,89,52,10.0
7755,5,C6214083,10,15.8,20.0,129,86,52.0
4879,1,C6214083,7,15.8,6.0,129,86,10.8
4879,2,L9703486,6,16.6,11.0,131,96,15.4
4879,3,G4239075,8,15.8,10.0,129,86,14.0
4879,4,R9210468,8,15.8,12.0,129,86,22.8
4879,5,L9703486,11,15.8,14.0,129,86,25.2
4879,6,O3254918,9,15.8,16.0,129,86,28.8
4879,7,L9703486,8,7.7,14.0,89,52,25.2
4879,1,C6214083,7,15.8,12.0,129,86,22.8
4879,3,L9703486,9,16.6,17.0,131,96,30.6
4879,4,R9210468,8,15.8,14.0,129,86,25.2
4879,5,L9703486,11,15.8,14.0,129,86,25.2
4879,6,O3254918,9,15.8,8.0,129,86,14.4
4879,7,L9703486,8,7.7,2.0,89,52,3.6
7755,2,G4239075,7,6.5,16.0,61,46,16.0
4879,1,C6214083,7,15.8,1.0,129,86,1.8
4879,3,L9703486,9,16.6,15.0,131,96,27.0
4879,4,L9703486,9,6.5,1.0,61,46,1.5
4879,5,L9703486,11,15.8,1.0,129,86,1.4
4879,6,O3254918,9,15.8,11.0,129,86,20.9
4879,7,L9703486,8,7.7,26.0,89,52,49.4
7755,2,G4239075,7,6.5,12.0,61,46,15.6
4879,1,G4239075,8,15.8,1.0,129,86,2.0
4879,3,L9703486,9,16.6,6.0,131,96,12.0
4879,4,L9703486,9,6.5,10.0,61,46,18.0
4879,5,L9703486,11,15.8,11.0,129,86,19.8
4879,6,O3254918,9,15.8,9.0,129,86,18.0
4879,7,O3254918,9,15.8,9.0,129,86,18.0
7755,2,G4239075,7,6.5,12.0,61,46,15.6
4879,1,G4239075,8,15.8,20.0,129,86,36.0
4879,3,L9703486,9,16.6,6.0,131,96,10.8
4879,4,L9703486,9,6.5,20.0,61,46,36.0
4879,5,L9703486,11,15.8,13.0,129,86,24.7
4879,7,O3254918,9,15.8,10.0,129,86,20.0
7755,2,G4239075,7,6.5,9.0,61,46,12.6
7755,6,R9210468,10,6.5,5.0,61,46,10.0
4879,1,G4239075,8,15.8,14.0,129,86,25.2
4879,2,L9703486,8,15.8,10.0,129,86,18.0
4879,3,L9703486,9,16.6,13.0,131,96,24.7
4879,4,L9703486,9,6.5,3.0,61,46,5.4
4879,5,L9703486,11,15.8,18.0,129,86,32.4
4879,7,O3254918,9,15.8,9.0,129,86,16.2
7755,6,R9210468,10,6.5,1.0,61,46,1.4
4879,1,G4239075,8,15.8,16.0,129,86,28.8
4879,2,L9703486,8,15.8,8.0,129,86,14.4
4879,3,L9703486,9,16.6,14.0,131,96,25.2
4879,5,L9703486,12,15.8,3.0,129,86,7.199999999999999
4879,7,O3254918,9,15.8,13.0,129,86,23.4
7755,4,S2514087,10,7.7,17.0,89,52,25.5
7755,6,R9210468,10,6.5,5.0,61,46,9.0
4879,1,G4239075,8,15.8,1.0,129,86,1.9
4879,2,L9703486,8,15.8,12.0,129,86,24.0
4879,3,O3254918,10,15.8,3.0,129,86,6.0
4879,5,L9703486,12,15.8,24.0,129,86,57.6
4879,7,O3254918,9,15.8,2.0,129,86,4.2
7755,4,S2514087,10,7.7,21.0,89,52,37.8
7755,6,R9210468,10,6.5,9.0,61,46,17.099999999999998
4879,1,G4239075,8,15.8,19.0,129,86,34.2
4879,2,L9703486,8,15.8,14.0,129,86,25.2
4879,3,O3254918,10,15.8,22.0,129,86,44.0
4879,5,L9703486,12,15.8,15.0,129,86,31.5
4879,7,O3254918,9,15.8,16.0,129,86,30.4
7755,4,S2514087,10,7.7,14.0,89,52,25.2
7755,6,R9210468,10,6.5,13.0,61,46,23.4
4879,1,O3254918,9,15.8,14.0,129,86,28.0
4879,2,L9703486,8,15.8,17.0,129,86,32.3
4879,3,O3254918,10,15.8,10.0,129,86,18.0
4879,5,L9703486,12,15.8,10.0,129,86,21.0
4879,7,O3254918,9,15.8,8.0,129,86,16.0
7755,4,O3254918,11,7.7,7.0,89,52,14.0
7755,6,S2514087,11,6.5,3.0,61,46,5.4
4879,1,O3254918,9,15.8,18.0,129,86,32.4
4879,2,L9703486,8,15.8,8.0,129,86,14.4
4879,3,O3254918,10,15.8,16.0,129,86,28.8
4879,5,L9703486,12,15.8,5.0,129,86,10.0
4879,7,C6214083,10,16.6,3.0,131,96,7.199999999999999
7755,4,O3254918,11,7.7,3.0,89,52,5.4
7755,6,S2514087,11,6.5,6.0,61,46,10.8
4879,1,O3254918,9,15.8,4.0,129,86,7.2
4879,2,R9210468,9,15.8,7.0,129,86,16.8
4879,3,O3254918,10,15.8,13.0,129,86,24.7
4879,5,L9703486,12,15.8,1.0,129,86,1.4
4879,7,C6214083,10,16.6,10.0,131,96,18.0
7755,4,O3254918,11,7.7,10.0,89,52,21.0
7755,6,S2514087,11,6.5,12.0,61,46,22.8
4879,1,O3254918,9,15.8,11.0,129,86,20.9
4879,2,R9210468,9,15.8,9.0,129,86,18.0
4879,3,O3254918,10,15.8,4.0,129,86,7.2
4879,5,R9210468,13,15.8,1.0,129,86,1.0
4879,7,C6214083,10,16.6,16.0,131,96,33.6
7755,4,O3254918,11,7.7,1.0,89,52,1.8
7755,6,S2514087,11,6.5,11.0,61,46,22.0
4879,1,O3254918,9,15.8,22.0,129,86,39.6
4879,2,R9210468,9,15.8,7.0,129,86,14.0
4879,3,G4239075,11,15.8,6.0,129,86,12.6
4879,5,R9210468,13,15.8,14.0,129,86,33.6
4879,6,O3254918,12,16.6,20.0,131,96,48.0
4879,7,C6214083,10,16.6,21.0,131,96,44.1
7755,4,O3254918,11,7.7,12.0,89,52,22.8
4879,1,N5876310,10,15.8,24.0,129,86,43.2
4879,2,R9210468,9,15.8,4.0,129,86,8.4
4879,3,G4239075,11,15.8,3.0,129,86,6.0
4879,5,R9210468,13,15.8,13.0,129,86,31.2
4879,6,O3254918,12,16.6,22.0,131,96,46.2
4879,7,C6214083,10,16.6,6.0,131,96,12.0
7755,4,O3254918,11,7.7,12.0,89,52,24.0
4879,1,N5876310,10,15.8,10.0,129,86,18.0
4879,2,R9210468,9,15.8,8.0,129,86,16.0
4879,3,G4239075,11,15.8,4.0,129,86,9.6
4879,4,C6214083,12,16.6,17.0,131,96,35.7
4879,5,R9210468,13,15.8,16.0,129,86,32.0
4879,6,O3254918,12,16.6,15.0,131,96,36.0
4879,7,C6214083,10,16.6,8.0,131,96,15.2
4879,1,N5876310,10,15.8,1.0,129,86,2.0
4879,2,R9210468,9,15.8,13.0,129,86,24.7
4879,3,G4239075,11,15.8,15.0,129,86,27.0
4879,4,C6214083,12,16.6,16.0,131,96,33.6
4879,5,R9210468,13,15.8,13.0,129,86,31.2
4879,7,R9210468,11,15.8,14.0,129,86,28.0
7755,6,L9703486,13,16.6,18.0,131,96,43.2
4879,1,N5876310,10,15.8,10.0,129,86,18.0
4879,2,R9210468,9,15.8,4.0,129,86,8.4
4879,3,G4239075,11,15.8,13.0,129,86,27.3
4879,4,C6214083,12,16.6,16.0,131,96,32.0
4879,5,O3254918,14,15.8,18.0,129,86,43.2
4879,7,R9210468,11,15.8,22.0,129,86,39.6
7755,6,L9703486,13,16.6,21.0,131,96,46.2
4879,1,N5876310,10,15.8,10.0,129,86,19.0
4879,2,R9210468,9,15.8,9.0,129,86,21.6
4879,3,G4239075,11,15.8,5.0,129,86,10.5
4879,4,C6214083,12,16.6,15.0,131,96,28.5
4879,5,O3254918,14,15.8,9.0,129,86,18.9
4879,7,R9210468,11,15.8,13.0,129,86,23.4
7755,6,L9703486,13,16.6,14.0,131,96,33.6
4879,1,N5876310,10,15.8,16.0,129,86,28.8
