day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,2079,M6207851,Z7231096548,12,19.8,19.0,1.4,122,70,26.6
1,7513,Y4356178,E2934861507,13,19.8,16.0,1.5,122,70,24.0
1,7513,Y4356178,A6095743182,13,19.8,1.0,2.3,122,70,2.3
1,7513,Y4356178,S1059847632,13,19.8,21.0,1.3,122,70,27.3
1,7513,Y4356178,K8329754016,13,19.8,6.0,2.6,122,70,15.6
1,7513,Y4356178,T5426803971,13,19.8,9.0,2.7,122,70,24.3
1,7513,Y4356178,C6298410357,13,19.8,9.0,2.7,122,70,24.3
1,7513,Y4356178,P0143687592,13,19.8,2.0,2.1,122,70,4.2
1,7813,Y4356178,Y7563894012,14,19.8,16.0,2.9,122,70,46.4
1,7813,Y4356178,L2197865304,14,19.8,13.0,2.5,122,70,32.5
1,7813,Y4356178,U4689715230,14,19.8,18.0,2.3,122,70,41.4
1,7813,Y4356178,O3587921064,14,19.8,1.0,1.6,122,70,1.6
1,7513,Y4356178,G1490753268,15,8.1,14.0,2.2,91,50,30.800000000000004
1,7513,Y4356178,D4812597630,15,8.1,11.0,2.1,91,50,23.1
1,7513,Y4356178,A6095743182,15,8.1,14.0,2.3,91,50,32.2
1,7513,Y4356178,U4689715230,15,8.1,2.0,2.3,91,50,4.6
1,7513,M6207851,E2934861507,16,19.8,8.0,1.5,122,70,12.0
1,7513,M6207851,A8632054917,16,19.8,6.0,2.8,122,70,16.799999999999997
1,7513,M6207851,I7632418950,16,19.8,19.0,1.3,122,70,24.7
1,7513,M6207851,C0851694723,16,19.8,16.0,2.3,122,70,36.8
1,7513,M6207851,P0143687592,16,19.8,15.0,2.1,122,70,31.5
1,7813,M6207851,A8632054917,17,8.1,11.0,2.8,91,50,30.8
1,7813,M6207851,X7256198034,17,8.1,8.0,1.7,91,50,13.6
1,7813,M6207851,U4689715230,17,8.1,6.0,2.3,91,50,13.8
1,7813,M6207851,K6794530218,17,8.1,25.0,1.3,91,50,32.5
1,7813,Y4356178,G5980314726,18,19.8,16.0,2.9,122,70,46.4
1,7813,Y4356178,H1690743582,18,19.8,10.0,2.7,122,70,27.0
1,7813,Y4356178,I7632418950,18,19.8,21.0,1.3,122,70,27.3
1,7813,Y4356178,U4689715230,18,19.8,9.0,2.3,122,70,20.7
1,7813,M6207851,A8632054917,19,19.8,15.0,2.8,122,70,42.0
1,7813,M6207851,L3589264017,19,19.8,11.0,1.8,122,70,19.8
1,7813,M6207851,M3054962178,19,19.8,13.0,2.3,122,70,29.9
1,7813,M6207851,N6437920851,19,19.8,25.0,1.2,122,70,30.0
1,7513,R2549701,E2934861507,20,8.1,12.0,1.5,91,50,18.0
1,7513,R2549701,G1490753268,20,8.1,1.0,2.2,91,50,2.2
1,7513,R2549701,A6095743182,20,8.1,12.0,2.3,91,50,27.6
1,7513,R2549701,N5473201869,20,8.1,6.0,1.6,91,50,9.6
1,7513,R2549701,Z7231096548,20,8.1,24.0,1.4,91,50,33.599999999999994
1,7513,M6207851,D4812597630,21,8.1,2.0,2.1,91,50,4.2
1,7513,M6207851,Y7563894012,21,8.1,1.0,2.9,91,50,2.9
1,7513,M6207851,M1986074253,21,8.1,1.0,1.6,91,50,1.6
1,7513,M6207851,K8329754016,21,8.1,16.0,2.6,91,50,41.6
1,7513,M6207851,T5426803971,21,8.1,5.0,2.7,91,50,13.5
1,7513,M6207851,O3587921064,21,8.1,17.0,1.6,91,50,27.200000000000003
1,7813,R2549701,A5094712863,22,8.1,19.0,1.9,91,50,36.1
1,7813,R2549701,I7632418950,22,8.1,12.0,1.3,91,50,15.6
1,7813,R2549701,I8714052963,22,8.1,1.0,2.5,91,50,2.5
1,7813,R2549701,K6794530218,22,8.1,13.0,1.3,91,50,16.900000000000002
1,7813,R2549701,O3587921064,22,8.1,9.0,1.6,91,50,14.4
1,7813,R2549701,N1697250438,22,8.1,2.0,2.7,91,50,5.4
1,7513,M6207851,S1059847632,23,19.8,11.0,1.3,122,70,14.3
1,7513,M6207851,Z7231096548,23,19.8,1.0,1.4,122,70,1.4
1,7513,M6207851,C0851694723,23,19.8,16.0,2.3,122,70,36.8
1,7513,M6207851,C6298410357,23,19.8,6.0,2.7,122,70,16.200000000000003
1,7513,M6207851,P0389671425,23,19.8,28.0,1.9,122,70,53.2
1,2079,R2549701,E2934861507,24,8.1,1.0,1.5,91,50,1.5
1,2079,R2549701,A8632054917,24,8.1,9.0,2.8,91,50,25.2
1,2079,R2549701,K8329754016,24,8.1,2.0,2.6,91,50,5.2
1,2079,R2549701,B3270184965,24,8.1,10.0,2.3,91,50,23.0
1,2079,R2549701,L3589264017,24,8.1,11.0,1.8,91,50,19.8
1,2079,R2549701,N6437920851,24,8.1,9.0,1.2,91,50,10.8
1,2079,R2549701,N1697250438,24,8.1,2.0,2.7,91,50,5.4
1,7813,M6207851,E8213957640,25,19.8,16.0,2.6,122,70,41.6
1,7813,M6207851,T5426803971,25,19.8,18.0,2.7,122,70,48.6
1,7813,M6207851,K6794530218,25,19.8,23.0,1.3,122,70,29.9
1,7813,M6207851,P0389671425,25,19.8,1.0,1.9,122,70,1.9
1,7513,Y4356178,Z7231096548,26,19.8,17.0,1.4,122,70,23.8
1,7513,Y4356178,O3587921064,26,19.8,16.0,1.6,122,70,25.6
1,7513,Y4356178,N6437920851,26,19.8,11.0,1.2,122,70,13.2
1,7513,Y4356178,N1697250438,26,19.8,22.0,2.7,122,70,59.400000000000006
1,7813,R2549701,A8632054917,27,19.8,2.0,2.8,122,70,5.6
1,7813,R2549701,X7256198034,27,19.8,18.0,1.7,122,70,30.6
1,7813,R2549701,Y7563894012,27,19.8,17.0,2.9,122,70,49.3
1,7813,R2549701,P0389671425,27,19.8,11.0,1.9,122,70,20.9
1,7813,R2549701,O3587921064,27,19.8,3.0,1.6,122,70,4.800000000000001
1,7813,R2549701,N6437920851,27,19.8,9.0,1.2,122,70,10.8
1,7513,Y4356178,A5094712863,28,19.8,5.0,1.9,122,70,9.5
1,7513,Y4356178,B3270184965,28,19.8,15.0,2.3,122,70,34.5
1,7513,Y4356178,L2197865304,28,19.8,2.0,2.5,122,70,5.0
1,7513,Y4356178,K6794530218,28,19.8,19.0,1.3,122,70,24.7
1,7513,Y4356178,M3054962178,28,19.8,21.0,2.3,122,70,48.3
1,2079,R2549701,A5094712863,29,19.8,1.0,1.9,122,70,1.9
1,2079,R2549701,S1059847632,29,19.8,10.0,1.3,122,70,13.0
1,2079,R2549701,H1690743582,29,19.8,9.0,2.7,122,70,24.3
1,2079,R2549701,L2197865304,29,19.8,7.0,2.5,122,70,17.5
1,2079,R2549701,D8392470516,29,19.8,16.0,1.2,122,70,19.2
1,2079,R2549701,R3642951087,29,19.8,11.0,1.9,122,70,20.9
1,2079,R2549701,P0143687592,29,19.8,12.0,2.1,122,70,25.200000000000003
2,7813,Y4356178,E2934861507,1,8.1,3.0,1.5,91,50,4.5
2,7813,Y4356178,A5094712863,1,8.1,8.0,1.9,91,50,15.2
2,7813,Y4356178,L3589264017,1,8.1,12.0,1.8,91,50,21.6
2,7813,Y4356178,I7632418950,1,8.1,10.0,1.3,91,50,13.0
2,7813,Y4356178,K6794530218,1,8.1,8.0,1.3,91,50,10.4
2,7813,Y4356178,O3587921064,1,8.1,8.0,1.6,91,50,12.8
2,7813,Y4356178,N6437920851,1,8.1,10.0,1.2,91,50,12.0
2,7813,Y4356178,A8632054917,2,19.8,8.0,2.8,122,70,22.4
2,7813,Y4356178,E8213957640,2,19.8,2.0,2.6,122,70,5.2
2,7813,Y4356178,Y7563894012,2,19.8,7.0,2.9,122,70,20.3
2,7813,Y4356178,H1690743582,2,19.8,2.0,2.7,122,70,5.4
2,7813,Y4356178,T5426803971,2,19.8,4.0,2.7,122,70,10.8
2,7813,Y4356178,L2197865304,2,19.8,3.0,2.5,122,70,7.5
2,7813,Y4356178,I8714052963,2,19.8,10.0,2.5,122,70,25.0
2,7813,Y4356178,U4689715230,2,19.8,6.0,2.3,122,70,13.8
2,7813,Y4356178,N1697250438,2,19.8,4.0,2.7,122,70,10.8
2,2079,M6207851,E8213957640,3,8.1,6.0,2.6,91,50,15.6
2,2079,M6207851,K8329754016,3,8.1,17.0,2.6,91,50,44.2
2,2079,M6207851,N5473201869,3,8.1,4.0,1.6,91,50,6.4
2,2079,M6207851,C6298410357,3,8.1,7.0,2.7,91,50,18.9
2,2079,M6207851,K6794530218,3,8.1,1.0,1.3,91,50,1.3
2,2079,M6207851,M3054962178,3,8.1,2.0,2.3,91,50,4.6
2,7813,Y4356178,Y7563894012,4,8.1,3.0,2.9,91,50,8.7
2,7813,Y4356178,G5980314726,4,8.1,18.0,2.9,91,50,52.2
2,7813,Y4356178,H1690743582,4,8.1,2.0,2.7,91,50,5.4
2,7813,Y4356178,M3054962178,4,8.1,10.0,2.3,91,50,23.0
2,7513,R2549701,G5980314726,5,19.8,20.0,2.9,122,70,58.0
2,7513,R2549701,K8329754016,5,19.8,12.0,2.6,122,70,31.200000000000003
2,7513,R2549701,H1690743582,5,19.8,12.0,2.7,122,70,32.400000000000006
2,2079,Y4356178,K8329754016,6,19.8,17.0,2.6,122,70,44.2
2,2079,Y4356178,H1690743582,6,19.8,3.0,2.7,122,70,8.100000000000001
2,2079,Y4356178,N5473201869,6,19.8,3.0,1.6,122,70,4.800000000000001
2,2079,Y4356178,I7632418950,6,19.8,1.0,1.3,122,70,1.3
2,2079,Y4356178,C6298410357,6,19.8,7.0,2.7,122,70,18.9
2,2079,Y4356178,P0143687592,6,19.8,18.0,2.1,122,70,37.8
2,2079,Y4356178,M3054962178,6,19.8,3.0,2.3,122,70,6.9
2,2079,Y4356178,A5094712863,7,19.8,8.0,1.9,122,70,15.2
2,2079,Y4356178,G1490753268,7,19.8,13.0,2.2,122,70,28.6
2,2079,Y4356178,E8213957640,7,19.8,6.0,2.6,122,70,15.6
2,2079,Y4356178,H1690743582,7,19.8,3.0,2.7,122,70,8.100000000000001
2,2079,Y4356178,Z7231096548,7,19.8,9.0,1.4,122,70,12.6
2,2079,Y4356178,C6298410357,7,19.8,7.0,2.7,122,70,18.9
2,2079,Y4356178,P0389671425,7,19.8,12.0,1.9,122,70,22.8
2,2079,M6207851,G1490753268,8,19.8,13.0,2.2,122,70,28.6
2,2079,M6207851,X7256198034,8,19.8,1.0,1.7,122,70,1.7
2,2079,M6207851,A6095743182,8,19.8,5.0,2.3,122,70,11.5
2,2079,M6207851,D8392470516,8,19.8,17.0,1.2,122,70,20.4
2,2079,M6207851,C6298410357,8,19.8,7.0,2.7,122,70,18.9
2,2079,M6207851,P0389671425,8,19.8,13.0,1.9,122,70,24.7
2,2079,M6207851,N1697250438,8,19.8,6.0,2.7,122,70,16.200000000000003
2,2079,R2549701,G1490753268,9,19.8,5.0,2.2,122,70,11.0
2,2079,R2549701,X7256198034,9,19.8,1.0,1.7,122,70,1.7
2,2079,R2549701,Y7563894012,9,19.8,2.0,2.9,122,70,5.8
2,2079,R2549701,H1690743582,9,19.8,3.0,2.7,122,70,8.100000000000001
2,2079,R2549701,B3270184965,9,19.8,6.0,2.3,122,70,13.8
2,2079,R2549701,N5473201869,9,19.8,8.0,1.6,122,70,12.8
2,2079,R2549701,D8392470516,9,19.8,8.0,1.2,122,70,9.6
2,2079,R2549701,Z7231096548,9,19.8,9.0,1.4,122,70,12.6
2,2079,R2549701,P0389671425,9,19.8,16.0,1.9,122,70,30.4
2,2079,R2549701,N1697250438,9,19.8,6.0,2.7,122,70,16.200000000000003
2,2079,Y4356178,B3270184965,10,8.1,14.0,2.3,91,50,32.2
2,2079,Y4356178,N5473201869,10,8.1,9.0,1.6,91,50,14.4
2,2079,Y4356178,L3589264017,10,8.1,5.0,1.8,91,50,9.0
2,2079,Y4356178,C6298410357,10,8.1,7.0,2.7,91,50,18.9
2,2079,Y4356178,N1697250438,10,8.1,6.0,2.7,91,50,16.200000000000003
2,2079,M6207851,D4812597630,11,19.8,15.0,2.1,122,70,31.5
2,2079,M6207851,A8632054917,11,19.8,6.0,2.8,122,70,16.799999999999997
2,2079,M6207851,M1986074253,11,19.8,6.0,1.6,122,70,9.6
2,2079,M6207851,N5473201869,11,19.8,8.0,1.6,122,70,12.8
2,2079,M6207851,D8392470516,11,19.8,16.0,1.2,122,70,19.2
2,2079,M6207851,C6298410357,11,19.8,4.0,2.7,122,70,10.8
2,2079,M6207851,M3054962178,11,19.8,3.0,2.3,122,70,6.9
2,2079,M6207851,N6437920851,11,19.8,12.0,1.2,122,70,14.4
2,2079,R2549701,E2934861507,12,19.8,7.0,1.5,122,70,10.5
2,2079,R2549701,A5094712863,12,19.8,8.0,1.9,122,70,15.2
2,2079,R2549701,A8632054917,12,19.8,6.0,2.8,122,70,16.799999999999997
2,2079,R2549701,X7256198034,12,19.8,1.0,1.7,122,70,1.7
2,2079,R2549701,T5426803971,12,19.8,8.0,2.7,122,70,21.6
2,2079,R2549701,N5473201869,12,19.8,1.0,1.6,122,70,1.6
2,2079,R2549701,C0851694723,12,19.8,4.0,2.3,122,70,9.2
2,2079,R2549701,P0143687592,12,19.8,7.0,2.1,122,70,14.7
2,2079,R2549701,P0389671425,12,19.8,16.0,1.9,122,70,30.4
2,2079,Y4356178,D4812597630,13,8.1,15.0,2.1,91,50,31.5
2,2079,Y4356178,T5426803971,13,8.1,8.0,2.7,91,50,21.6
2,2079,Y4356178,L3589264017,13,8.1,5.0,1.8,91,50,9.0
2,2079,Y4356178,Z7231096548,13,8.1,9.0,1.4,91,50,12.6
2,2079,Y4356178,C6298410357,13,8.1,6.0,2.7,91,50,16.200000000000003
2,7813,R2549701,A5094712863,14,8.1,12.0,1.9,91,50,22.8
2,7813,R2549701,X7256198034,14,8.1,2.0,1.7,91,50,3.4
2,7813,R2549701,Y7563894012,14,8.1,12.0,2.9,91,50,34.8
2,7813,R2549701,I8714052963,14,8.1,12.0,2.5,91,50,30.0
2,7513,R2549701,E2934861507,15,19.8,17.0,1.5,122,70,25.5
2,7513,R2549701,A5094712863,15,19.8,2.0,1.9,122,70,3.8
2,7513,R2549701,G1490753268,15,19.8,3.0,2.2,122,70,6.6000000000000005
2,7513,R2549701,X7256198034,15,19.8,8.0,1.7,122,70,13.6
2,7513,R2549701,N5473201869,15,19.8,1.0,1.6,122,70,1.6
2,7513,R2549701,L2197865304,15,19.8,13.0,2.5,122,70,32.5
2,7513,R2549701,L3589264017,15,19.8,1.0,1.8,122,70,1.8
2,7513,R2549701,Z7231096548,15,19.8,8.0,1.4,122,70,11.2
2,7513,R2549701,C0851694723,15,19.8,3.0,2.3,122,70,6.9
2,7513,R2549701,M3054962178,15,19.8,7.0,2.3,122,70,16.099999999999998
2,7513,R2549701,N6437920851,15,19.8,2.0,1.2,122,70,2.4
2,7813,Y4356178,E2934861507,16,8.1,3.0,1.5,91,50,4.5
2,7813,Y4356178,H1690743582,16,8.1,1.0,2.7,91,50,2.7
2,7813,Y4356178,T5426803971,16,8.1,4.0,2.7,91,50,10.8
2,7813,Y4356178,L2197865304,16,8.1,3.0,2.5,91,50,7.5
2,7813,Y4356178,L3589264017,16,8.1,2.0,1.8,91,50,3.6
2,7813,Y4356178,U4689715230,16,8.1,6.0,2.3,91,50,13.8
2,7813,Y4356178,M3054962178,16,8.1,11.0,2.3,91,50,25.3
2,7813,Y4356178,N6437920851,16,8.1,10.0,1.2,91,50,12.0
2,7813,Y4356178,N1697250438,16,8.1,4.0,2.7,91,50,10.8
2,2079,R2549701,E2934861507,17,8.1,4.0,1.5,91,50,6.0
2,2079,R2549701,S1059847632,17,8.1,11.0,1.3,91,50,14.3
2,2079,R2549701,R3642951087,17,8.1,9.0,1.9,91,50,17.099999999999998
2,2079,R2549701,I8714052963,17,8.1,4.0,2.5,91,50,10.0
2,2079,R2549701,P0389671425,17,8.1,16.0,1.9,91,50,30.4
2,2079,R2549701,N6437920851,17,8.1,11.0,1.2,91,50,13.2
2,7513,R2549701,D4812597630,18,19.8,9.0,2.1,122,70,18.9
2,7513,R2549701,X7256198034,18,19.8,4.0,1.7,122,70,6.8
2,7513,R2549701,G5980314726,18,19.8,1.0,2.9,122,70,2.9
2,7513,R2549701,M1986074253,18,19.8,10.0,1.6,122,70,16.0
2,7513,R2549701,L3589264017,18,19.8,10.0,1.8,122,70,18.0
2,7513,R2549701,I7632418950,18,19.8,11.0,1.3,122,70,14.3
2,7513,R2549701,P0389671425,18,19.8,4.0,1.9,122,70,7.6
2,7513,R2549701,N6437920851,18,19.8,2.0,1.2,122,70,2.4
2,7513,R2549701,N1697250438,18,19.8,13.0,2.7,122,70,35.1
2,2079,Y4356178,E2934861507,19,19.8,1.0,1.5,122,70,1.5
2,2079,Y4356178,E8213957640,19,19.8,6.0,2.6,122,70,15.6
2,2079,Y4356178,K8329754016,19,19.8,2.0,2.6,122,70,5.2
2,2079,Y4356178,T5426803971,19,19.8,1.0,2.7,122,70,2.7
2,2079,Y4356178,B3270184965,19,19.8,15.0,2.3,122,70,34.5
2,2079,Y4356178,Z7231096548,19,19.8,9.0,1.4,122,70,12.6
2,2079,Y4356178,I8714052963,19,19.8,5.0,2.5,122,70,12.5
2,2079,Y4356178,K6794530218,19,19.8,11.0,1.3,122,70,14.3
2,2079,Y4356178,M3054962178,19,19.8,3.0,2.3,122,70,6.9
2,2079,Y4356178,N1697250438,19,19.8,6.0,2.7,122,70,16.200000000000003
2,7513,M6207851,E2934861507,20,8.1,6.0,1.5,91,50,9.0
2,7513,M6207851,X7256198034,20,8.1,8.0,1.7,91,50,13.6
2,7513,M6207851,B3270184965,20,8.1,17.0,2.3,91,50,39.1
2,7513,M6207851,K6794530218,20,8.1,9.0,1.3,91,50,11.7
2,7513,M6207851,O3587921064,20,8.1,11.0,1.6,91,50,17.6
2,7513,M6207851,A5094712863,21,19.8,3.0,1.9,122,70,5.699999999999999
2,7513,M6207851,X7256198034,21,19.8,8.0,1.7,122,70,13.6
2,7513,M6207851,Y7563894012,21,19.8,4.0,2.9,122,70,11.6
2,7513,M6207851,B3270184965,21,19.8,17.0,2.3,122,70,39.1
2,7513,M6207851,N5473201869,21,19.8,1.0,1.6,122,70,1.6
2,7513,M6207851,Z7231096548,21,19.8,8.0,1.4,122,70,11.2
2,7513,M6207851,C0851694723,21,19.8,7.0,2.3,122,70,16.099999999999998
2,7513,M6207851,C6298410357,21,19.8,1.0,2.7,122,70,2.7
2,7513,M6207851,P0389671425,21,19.8,1.0,1.9,122,70,1.9
2,7513,M6207851,M3054962178,21,19.8,7.0,2.3,122,70,16.099999999999998
2,7513,M6207851,N6437920851,21,19.8,2.0,1.2,122,70,2.4
2,2079,Y4356178,G1490753268,22,8.1,13.0,2.2,91,50,28.6
2,2079,Y4356178,A8632054917,22,8.1,6.0,2.8,91,50,16.799999999999997
2,2079,Y4356178,S1059847632,22,8.1,6.0,1.3,91,50,7.800000000000001
2,2079,Y4356178,N5473201869,22,8.1,8.0,1.6,91,50,12.8
2,2079,Y4356178,I7632418950,22,8.1,5.0,1.3,91,50,6.5
2,2079,Y4356178,D8392470516,22,8.1,4.0,1.2,91,50,4.8
2,2079,Y4356178,Z7231096548,22,8.1,8.0,1.4,91,50,11.2
2,2079,Y4356178,I8714052963,22,8.1,1.0,2.5,91,50,2.5
2,2079,M6207851,A8632054917,23,19.8,6.0,2.8,122,70,16.799999999999997
2,2079,M6207851,S1059847632,23,19.8,5.0,1.3,122,70,6.5
2,2079,M6207851,T5426803971,23,19.8,7.0,2.7,122,70,18.9
2,2079,M6207851,I7632418950,23,19.8,5.0,1.3,122,70,6.5
2,2079,M6207851,Z7231096548,23,19.8,8.0,1.4,122,70,11.2
2,2079,M6207851,P0143687592,23,19.8,15.0,2.1,122,70,31.5
2,2079,M6207851,N6437920851,23,19.8,12.0,1.2,122,70,14.4
2,2079,M6207851,N1697250438,23,19.8,6.0,2.7,122,70,16.200000000000003
2,2079,R2549701,G1490753268,24,19.8,6.0,2.2,122,70,13.2
2,2079,R2549701,M1986074253,24,19.8,6.0,1.6,122,70,9.6
2,2079,R2549701,A6095743182,24,19.8,14.0,2.3,122,70,32.2
2,2079,R2549701,H1690743582,24,19.8,3.0,2.7,122,70,8.100000000000001
2,2079,R2549701,T5426803971,24,19.8,8.0,2.7,122,70,21.6
2,2079,R2549701,L2197865304,24,19.8,2.0,2.5,122,70,5.0
2,2079,R2549701,D8392470516,24,19.8,6.0,1.2,122,70,7.199999999999999
2,2079,R2549701,Z7231096548,24,19.8,9.0,1.4,122,70,12.6
2,2079,R2549701,I8714052963,24,19.8,5.0,2.5,122,70,12.5
2,7513,R2549701,E2934861507,25,19.8,10.0,1.5,122,70,15.0
2,7513,R2549701,A5094712863,25,19.8,3.0,1.9,122,70,5.699999999999999
2,7513,R2549701,D4812597630,25,19.8,9.0,2.1,122,70,18.9
2,7513,R2549701,A8632054917,25,19.8,11.0,2.8,122,70,30.8
2,7513,R2549701,X7256198034,25,19.8,8.0,1.7,122,70,13.6
2,7513,R2549701,L2197865304,25,19.8,1.0,2.5,122,70,2.5
2,7513,R2549701,Z7231096548,25,19.8,1.0,1.4,122,70,1.4
2,7513,R2549701,C0851694723,25,19.8,7.0,2.3,122,70,16.099999999999998
2,7513,R2549701,K6794530218,25,19.8,4.0,1.3,122,70,5.2
2,7513,R2549701,O3587921064,25,19.8,8.0,1.6,122,70,12.8
2,7513,Y4356178,E2934861507,26,19.8,17.0,1.5,122,70,25.5
2,7513,Y4356178,Y7563894012,26,19.8,5.0,2.9,122,70,14.5
2,7513,Y4356178,A6095743182,26,19.8,11.0,2.3,122,70,25.3
2,7513,Y4356178,K8329754016,26,19.8,1.0,2.6,122,70,2.6
2,7513,Y4356178,H1690743582,26,19.8,12.0,2.7,122,70,32.400000000000006
2,7513,Y4356178,K6794530218,26,19.8,9.0,1.3,122,70,11.7
2,7513,Y4356178,P0389671425,26,19.8,4.0,1.9,122,70,7.6
2,7513,Y4356178,N6437920851,26,19.8,2.0,1.2,122,70,2.4
2,2079,M6207851,Y7563894012,27,19.8,1.0,2.9,122,70,2.9
2,2079,M6207851,M1986074253,27,19.8,6.0,1.6,122,70,9.6
2,2079,M6207851,A6095743182,27,19.8,13.0,2.3,122,70,29.9
2,2079,M6207851,K8329754016,27,19.8,17.0,2.6,122,70,44.2
2,2079,M6207851,U4689715230,27,19.8,1.0,2.3,122,70,2.3
2,2079,M6207851,K6794530218,27,19.8,13.0,1.3,122,70,16.900000000000002
2,2079,M6207851,N1697250438,27,19.8,6.0,2.7,122,70,16.200000000000003
2,7813,M6207851,A5094712863,28,19.8,11.0,1.9,122,70,20.9
2,7813,M6207851,A8632054917,28,19.8,8.0,2.8,122,70,22.4
2,7813,M6207851,E8213957640,28,19.8,2.0,2.6,122,70,5.2
2,7813,M6207851,M1986074253,28,19.8,3.0,1.6,122,70,4.800000000000001
2,7813,M6207851,L3589264017,28,19.8,9.0,1.8,122,70,16.2
2,7813,M6207851,C0851694723,28,19.8,9.0,2.3,122,70,20.7
2,7813,M6207851,I8714052963,28,19.8,10.0,2.5,122,70,25.0
2,7813,M6207851,U4689715230,28,19.8,1.0,2.3,122,70,2.3
2,7813,M6207851,K6794530218,28,19.8,1.0,1.3,122,70,1.3
2,7813,M6207851,O3587921064,28,19.8,2.0,1.6,122,70,3.2
2,7813,M6207851,E2934861507,29,19.8,3.0,1.5,122,70,4.5
2,7813,M6207851,E8213957640,29,19.8,2.0,2.6,122,70,5.2
2,7813,M6207851,Y7563894012,29,19.8,11.0,2.9,122,70,31.9
2,7813,M6207851,G5980314726,29,19.8,8.0,2.9,122,70,23.2
2,7813,M6207851,L3589264017,29,19.8,2.0,1.8,122,70,3.6
2,7813,M6207851,I7632418950,29,19.8,11.0,1.3,122,70,14.3
