plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
8019,1,X5287163,2,7.5,9.0,75,47,11.7
8019,3,X5287163,1,13.1,17.0,129,95,17.0
1847,4,K8325067,1,13.1,7.0,129,95,15.400000000000002
7000,2,Y6128734,2,13.1,12.0,129,95,14.4
7000,5,Y6128734,1,13.1,2.0,129,95,2.0
7000,6,M8254701,1,13.1,6.0,129,95,10.8
7000,7,M8254701,2,7.5,8.0,75,47,10.4
8019,1,X5287163,2,7.5,9.0,75,47,11.7
8019,3,X5287163,1,13.1,12.0,129,95,21.6
1847,4,K8325067,1,13.1,8.0,129,95,9.6
7000,2,Y6128734,2,13.1,9.0,129,95,13.5
7000,5,Y6128734,1,13.1,5.0,129,95,9.0
7000,6,M8254701,1,13.1,11.0,129,95,17.6
7000,7,M8254701,2,7.5,1.0,75,47,1.6
8019,1,X5287163,2,7.5,24.0,75,47,24.0
8019,3,X5287163,1,13.1,7.0,129,95,8.4
1847,4,X5287163,2,7.5,18.0,75,47,19.8
7000,2,Y6128734,2,13.1,16.0,129,95,20.8
7000,5,Y6128734,1,13.1,1.0,129,95,2.1
7000,6,M8254701,1,13.1,21.0,129,95,25.2
7000,7,M8254701,2,7.5,26.0,75,47,31.2
8019,1,X5287163,2,7.5,7.0,75,47,8.4
8019,3,X5287163,1,13.1,9.0,129,95,10.8
1847,4,X5287163,2,7.5,14.0,75,47,18.2
7000,2,Y6128734,2,13.1,11.0,129,95,11.0
7000,3,Y6128734,2,13.1,6.0,129,95,7.800000000000001
7000,5,Y6128734,1,13.1,11.0,129,95,12.1
7000,6,X5287163,2,7.5,20.0,75,47,22.0
8019,1,X5287163,2,7.5,16.0,75,47,19.2
8019,7,C6410728,3,13.1,12.0,129,95,20.4
1847,4,X5287163,2,7.5,16.0,75,47,16.0
7000,1,Q6847123,3,13.1,15.0,129,95,16.5
7000,2,Y6128734,2,13.1,5.0,129,95,9.0
7000,3,Y6128734,2,13.1,12.0,129,95,20.4
7000,5,Y6128734,1,13.1,3.0,129,95,3.6
7000,6,X5287163,2,7.5,6.0,75,47,7.800000000000001
8019,7,C6410728,3,13.1,13.0,129,95,15.6
1847,4,X5287163,2,7.5,7.0,75,47,8.4
7000,1,Q6847123,3,13.1,11.0,129,95,14.3
7000,2,Y6128734,2,13.1,6.0,129,95,6.6000000000000005
7000,3,Y6128734,2,13.1,3.0,129,95,3.6
7000,6,X5287163,2,7.5,13.0,75,47,16.900000000000002
8019,5,Q6847123,2,13.1,8.0,129,95,10.4
8019,7,C6410728,3,13.1,12.0,129,95,18.0
1847,4,X5287163,2,7.5,10.0,75,47,12.0
7000,1,Q6847123,3,13.1,6.0,129,95,9.6
7000,2,Y6128734,2,13.1,15.0,129,95,18.0
7000,3,Y6128734,2,13.1,15.0,129,95,22.5
7000,6,X5287163,2,7.5,6.0,75,47,9.0
8019,5,Q6847123,2,13.1,19.0,129,95,30.4
8019,7,C6410728,3,13.1,20.0,129,95,26.0
1847,4,K0876149,3,13.1,12.0,129,95,18.0
7000,1,Q6847123,3,13.1,14.0,129,95,18.2
7000,2,S6930478,3,7.5,9.0,75,47,11.7
7000,3,Y6128734,2,13.1,19.0,129,95,24.7
7000,6,X5287163,2,7.5,8.0,75,47,8.0
8019,5,Q6847123,2,13.1,13.0,129,95,16.900000000000002
8019,7,C6410728,3,13.1,16.0,129,95,16.0
1847,4,K0876149,3,13.1,4.0,129,95,7.6
7000,1,Q6847123,3,13.1,20.0,129,95,30.0
7000,2,S6930478,3,7.5,19.0,75,47,24.7
7000,3,Y6128734,2,13.1,8.0,129,95,8.0
7000,6,X5287163,2,7.5,4.0,75,47,4.8
8019,5,Q6847123,2,13.1,11.0,129,95,16.5
8019,7,C6410728,3,13.1,9.0,129,95,16.2
1847,4,K0876149,3,13.1,7.0,129,95,9.1
7000,1,Q6847123,3,13.1,9.0,129,95,9.0
7000,2,S6930478,3,7.5,25.0,75,47,37.5
7000,3,Y6128734,2,13.1,4.0,129,95,7.2
7000,6,X5287163,2,7.5,5.0,75,47,6.0
8019,5,Q6847123,2,13.1,9.0,129,95,15.3
8019,7,C6410728,3,13.1,7.0,129,95,15.400000000000002
1847,4,K0876149,3,13.1,8.0,129,95,9.6
1847,6,Q6847123,3,13.1,24.0,129,95,26.4
7000,1,Q6847123,3,13.1,10.0,129,95,12.0
7000,2,M8254701,4,13.1,3.0,129,95,5.699999999999999
7000,3,Y6128734,2,13.1,17.0,129,95,18.700000000000003
8019,5,Q6847123,2,13.1,4.0,129,95,4.0
8019,7,M8254701,4,13.1,10.0,129,95,19.0
1847,4,K0876149,3,13.1,15.0,129,95,19.5
1847,6,Q6847123,3,13.1,7.0,129,95,9.1
7000,1,Q6847123,3,13.1,16.0,129,95,19.2
7000,2,M8254701,4,13.1,10.0,129,95,17.0
7000,3,Y6128734,2,13.1,13.0,129,95,15.6
8019,5,Q6847123,2,13.1,19.0,129,95,22.8
8019,7,M8254701,4,13.1,4.0,129,95,9.2
1847,1,K0876149,4,13.1,6.0,129,95,9.0
1847,4,K0876149,3,13.1,12.0,129,95,12.0
1847,6,Q6847123,3,13.1,20.0,129,95,32.0
7000,2,M8254701,4,13.1,13.0,129,95,15.6
7000,3,K8325067,3,7.5,5.0,75,47,11.5
8019,5,Q6847123,2,13.1,10.0,129,95,12.0
8019,7,M8254701,4,13.1,7.0,129,95,11.9
1847,1,K0876149,4,13.1,6.0,129,95,7.800000000000001
1847,4,K0876149,3,13.1,11.0,129,95,19.8
1847,6,Q6847123,3,13.1,4.0,129,95,5.2
7000,2,M8254701,4,13.1,27.0,129,95,35.1
7000,3,K8325067,3,7.5,2.0,75,47,5.4
7000,5,K0876149,3,7.5,7.0,75,47,9.1
8019,7,M8254701,4,13.1,13.0,129,95,15.6
1847,1,K0876149,4,13.1,14.0,129,95,16.8
1847,4,K0876149,3,13.1,3.0,129,95,4.800000000000001
1847,6,Q6847123,3,13.1,7.0,129,95,10.5
7000,2,M8254701,4,13.1,7.0,129,95,12.6
7000,3,K8325067,3,7.5,11.0,75,47,28.6
7000,5,K0876149,3,7.5,15.0,75,47,18.0
8019,7,M8254701,4,13.1,14.0,129,95,18.2
1847,1,K0876149,4,13.1,23.0,129,95,29.9
1847,4,K0876149,3,13.1,14.0,129,95,15.400000000000002
1847,6,Q6847123,3,13.1,3.0,129,95,3.0
7000,2,M8254701,4,13.1,16.0,129,95,25.6
7000,3,K8325067,3,7.5,6.0,75,47,14.4
7000,5,K0876149,3,7.5,14.0,75,47,18.2
8019,7,M8254701,4,13.1,13.0,129,95,23.4
1847,1,K0876149,4,13.1,10.0,129,95,10.0
1847,4,K0876149,3,13.1,10.0,129,95,12.0
1847,6,Q6847123,3,13.1,18.0,129,95,21.6
7000,2,M8254701,4,13.1,13.0,129,95,15.6
7000,3,K8325067,3,7.5,6.0,75,47,14.4
7000,5,K0876149,3,7.5,3.0,75,47,3.0
8019,7,M8254701,4,13.1,16.0,129,95,25.6
1847,1,K0876149,4,13.1,15.0,129,95,24.0
1847,2,C6410728,5,7.5,11.0,75,47,29.700000000000003
1847,6,Q6847123,3,13.1,17.0,129,95,20.4
7000,3,X5287163,4,13.1,5.0,129,95,11.5
7000,4,Y6128734,4,13.1,3.0,129,95,5.699999999999999
7000,5,K0876149,3,7.5,17.0,75,47,18.700000000000003
8019,7,M8254701,4,13.1,4.0,129,95,4.8
1847,1,K0876149,4,13.1,11.0,129,95,12.1
1847,2,C6410728,5,7.5,14.0,75,47,36.4
1847,7,D3984571,5,7.5,8.0,75,47,13.6
7000,3,X5287163,4,13.1,3.0,129,95,5.699999999999999
7000,4,Y6128734,4,13.1,17.0,129,95,22.1
7000,5,K0876149,3,7.5,6.0,75,47,7.199999999999999
8019,6,K0876149,4,7.5,10.0,75,47,15.0
1847,1,K0876149,4,13.1,16.0,129,95,19.2
1847,2,C6410728,5,7.5,1.0,75,47,1.1
1847,7,D3984571,5,7.5,14.0,75,47,16.8
7000,3,X5287163,4,13.1,14.0,129,95,33.6
7000,4,Y6128734,4,13.1,6.0,129,95,10.2
7000,5,C6410728,4,7.5,12.0,75,47,18.0
8019,6,K0876149,4,7.5,12.0,75,47,15.6
1847,1,Y6128734,5,13.1,13.0,129,95,16.900000000000002
1847,2,C6410728,5,7.5,3.0,75,47,7.199999999999999
1847,7,D3984571,5,7.5,6.0,75,47,9.0
7000,3,X5287163,4,13.1,22.0,129,95,48.400000000000006
7000,4,Y6128734,4,13.1,10.0,129,95,12.0
7000,5,C6410728,4,7.5,4.0,75,47,6.8
8019,6,K0876149,4,7.5,4.0,75,47,4.8
1847,1,Y6128734,5,13.1,11.0,129,95,18.7
1847,2,Y6128734,6,7.5,23.0,75,47,52.9
1847,7,D3984571,5,7.5,18.0,75,47,19.8
7000,3,X5287163,4,13.1,11.0,129,95,23.1
7000,4,Y6128734,4,13.1,12.0,129,95,18.0
7000,5,C6410728,4,7.5,16.0,75,47,19.2
8019,6,K0876149,4,7.5,11.0,75,47,14.3
1847,1,Y6128734,5,13.1,10.0,129,95,12.0
1847,2,Y6128734,6,7.5,1.0,75,47,1.3
1847,7,D3984571,5,7.5,8.0,75,47,14.4
7000,3,X5287163,4,13.1,1.0,129,95,1.9
7000,4,Y6128734,4,13.1,12.0,129,95,15.6
7000,5,C6410728,4,7.5,16.0,75,47,17.6
8019,6,K0876149,4,7.5,17.0,75,47,17.0
1847,1,Y6128734,5,13.1,5.0,129,95,7.5
1847,2,Y6128734,6,7.5,5.0,75,47,12.0
1847,7,M8254701,6,13.1,6.0,129,95,15.6
7000,3,X5287163,4,13.1,2.0,129,95,4.8
7000,4,Y6128734,4,13.1,11.0,129,95,11.0
7000,5,C6410728,4,7.5,4.0,75,47,5.2
8019,6,K0876149,4,7.5,6.0,75,47,7.199999999999999
1847,1,Y6128734,5,13.1,7.0,129,95,9.1
1847,2,Y6128734,6,7.5,4.0,75,47,8.8
1847,6,D3984571,5,7.5,10.0,75,47,17.0
1847,7,M8254701,6,13.1,13.0,129,95,35.1
7000,3,Y6128734,5,13.1,4.0,129,95,9.2
7000,4,Y6128734,4,13.1,8.0,129,95,14.4
7000,5,C6410728,4,7.5,8.0,75,47,8.0
1847,1,Y6128734,5,13.1,18.0,129,95,18.0
1847,6,D3984571,5,7.5,20.0,75,47,24.0
1847,7,M8254701,6,13.1,27.0,129,95,64.8
7000,2,X5287163,7,13.1,13.0,129,95,29.9
7000,3,Y6128734,5,13.1,21.0,129,95,50.4
7000,4,Y6128734,4,13.1,13.0,129,95,14.3
8019,5,X5287163,5,13.1,13.0,129,95,16.900000000000002
1847,1,Y6128734,5,13.1,4.0,129,95,7.2
1847,6,D3984571,5,7.5,7.0,75,47,10.5
1847,7,M8254701,6,13.1,5.0,129,95,12.0
7000,2,X5287163,7,13.1,9.0,129,95,21.6
7000,3,Y6128734,5,13.1,17.0,129,95,37.400000000000006
7000,4,Y6128734,4,13.1,4.0,129,95,4.8
8019,5,X5287163,5,13.1,13.0,129,95,20.8
1847,1,Y6128734,5,13.1,14.0,129,95,15.400000000000002
1847,4,M8254701,5,7.5,12.0,75,47,20.4
1847,6,D3984571,5,7.5,13.0,75,47,14.3
1847,7,M8254701,6,13.1,1.0,129,95,1.2
7000,2,X5287163,7,13.1,9.0,129,95,19.8
7000,3,Y6128734,5,13.1,15.0,129,95,31.5
8019,5,X5287163,5,13.1,12.0,129,95,15.6
1847,1,Y6128734,5,13.1,20.0,129,95,24.0
1847,4,M8254701,5,7.5,7.0,75,47,8.4
1847,6,D3984571,5,7.5,3.0,75,47,3.0
7000,2,X5287163,7,13.1,10.0,129,95,21.0
7000,3,D3984571,6,7.5,21.0,75,47,50.4
7000,7,K0876149,7,13.1,5.0,129,95,14.0
8019,5,X5287163,5,13.1,11.0,129,95,16.5
1847,1,M8254701,6,7.5,22.0,75,47,26.4
1847,4,M8254701,5,7.5,7.0,75,47,9.1
1847,6,D3984571,5,7.5,3.0,75,47,5.4
7000,2,X5287163,7,13.1,15.0,129,95,36.0
7000,3,D3984571,6,7.5,1.0,75,47,2.6
7000,7,K0876149,7,13.1,8.0,129,95,19.2
8019,5,X5287163,5,13.1,15.0,129,95,25.5
1847,1,M8254701,6,7.5,22.0,75,47,28.6
1847,2,D3984571,8,7.5,9.0,75,47,21.6
1847,4,M8254701,5,7.5,11.0,75,47,19.8
7000,3,D3984571,6,7.5,3.0,75,47,7.199999999999999
7000,7,K0876149,7,13.1,12.0,129,95,32.400000000000006
8019,5,X5287163,5,13.1,4.0,129,95,4.0
8019,6,X5287163,6,13.1,14.0,129,95,32.2
1847,1,M8254701,6,7.5,2.0,75,47,3.2
1847,2,D3984571,8,7.5,10.0,75,47,26.0
1847,4,M8254701,5,7.5,3.0,75,47,4.800000000000001
7000,3,D3984571,6,7.5,6.0,75,47,14.4
7000,7,K0876149,7,13.1,1.0,129,95,2.6
8019,5,X5287163,5,13.1,1.0,129,95,1.8
8019,6,X5287163,6,13.1,3.0,129,95,5.699999999999999
1847,1,M8254701,6,7.5,14.0,75,47,16.8
1847,2,D3984571,8,7.5,11.0,75,47,26.4
1847,4,M8254701,5,7.5,10.0,75,47,12.0
7000,7,K0876149,7,13.1,9.0,129,95,21.6
8019,3,X5287163,8,13.1,12.0,129,95,34.8
8019,5,X5287163,5,13.1,8.0,129,95,9.6
8019,6,X5287163,6,13.1,14.0,129,95,33.6
7000,1,Q6847123,7,13.1,18.0,129,95,34.2
7000,7,K0876149,7,13.1,8.0,129,95,22.4
8019,2,Q6847123,9,13.1,11.0,129,95,20.9
8019,3,X5287163,8,13.1,6.0,129,95,16.799999999999997
8019,4,C6410728,6,7.5,5.0,75,47,8.5
8019,5,X5287163,5,13.1,14.0,129,95,16.8
8019,6,X5287163,6,13.1,10.0,129,95,22.0
7000,1,Q6847123,7,13.1,4.0,129,95,8.4
7000,7,K0876149,7,13.1,7.0,129,95,16.8
8019,2,Q6847123,9,13.1,7.0,129,95,16.099999999999998
8019,3,X5287163,8,13.1,1.0,129,95,1.9
8019,4,C6410728,6,7.5,3.0,75,47,3.6
8019,5,M8254701,6,13.1,9.0,129,95,17.099999999999998
8019,6,X5287163,6,13.1,12.0,129,95,25.200000000000003
7000,1,Q6847123,7,13.1,25.0,129,95,47.5
7000,7,D3984571,8,7.5,12.0,75,47,28.8
8019,2,Q6847123,9,13.1,17.0,129,95,37.400000000000006
8019,3,X5287163,8,13.1,3.0,129,95,7.199999999999999
8019,4,C6410728,6,7.5,11.0,75,47,16.5
8019,5,M8254701,6,13.1,2.0,129,95,4.6
8019,6,X5287163,6,13.1,4.0,129,95,9.6
7000,1,Q6847123,7,13.1,16.0,129,95,27.2
7000,6,M8254701,7,13.1,12.0,129,95,31.200000000000003
7000,7,D3984571,8,7.5,1.0,75,47,2.6
8019,2,Q6847123,9,13.1,10.0,129,95,21.0
8019,3,X5287163,8,13.1,4.0,129,95,10.4
8019,4,C6410728,6,7.5,6.0,75,47,7.800000000000001
8019,5,M8254701,6,13.1,15.0,129,95,25.5
7000,1,Q6847123,7,13.1,6.0,129,95,10.8
7000,6,M8254701,7,13.1,9.0,129,95,24.3
7000,7,D3984571,8,7.5,4.0,75,47,9.6
8019,2,Q6847123,9,13.1,14.0,129,95,33.6
8019,3,X5287163,8,13.1,9.0,129,95,25.2
8019,4,C6410728,6,7.5,10.0,75,47,10.0
8019,5,M8254701,6,13.1,11.0,129,95,13.2
7000,2,M8254701,10,13.1,15.0,129,95,39.0
7000,6,M8254701,7,13.1,3.0,129,95,7.199999999999999
7000,7,D3984571,8,7.5,14.0,75,47,33.6
8019,1,X5287163,8,13.1,28.0,129,95,53.2
8019,3,X5287163,8,13.1,12.0,129,95,32.400000000000006
8019,4,C6410728,6,7.5,10.0,75,47,18.0
8019,5,M8254701,6,13.1,13.0,129,95,16.900000000000002
1847,3,Y6128734,9,13.1,7.0,129,95,20.3
7000,2,M8254701,10,13.1,9.0,129,95,24.3
7000,6,M8254701,7,13.1,13.0,129,95,31.2
8019,1,X5287163,8,13.1,1.0,129,95,1.6
8019,4,C6410728,6,7.5,4.0,75,47,8.8
8019,5,M8254701,6,13.1,16.0,129,95,28.8
8019,7,C6410728,9,13.1,18.0,129,95,52.2
1847,3,Y6128734,9,13.1,13.0,129,95,24.7
1847,4,D3984571,7,13.1,14.0,129,95,26.6
7000,2,M8254701,10,13.1,3.0,129,95,7.199999999999999
7000,6,M8254701,7,13.1,12.0,129,95,33.599999999999994
8019,1,X5287163,8,13.1,1.0,129,95,2.2
8019,5,M8254701,6,13.1,13.0,129,95,20.8
8019,7,C6410728,9,13.1,14.0,129,95,33.6
1847,3,Y6128734,9,13.1,8.0,129,95,19.2
1847,4,D3984571,7,13.1,9.0,129,95,15.3
7000,2,M8254701,10,13.1,11.0,129,95,26.4
8019,1,X5287163,8,13.1,17.0,129,95,32.3
8019,5,M8254701,6,13.1,1.0,129,95,1.2
8019,6,Q6847123,8,13.1,3.0,129,95,5.699999999999999
8019,7,C6410728,9,13.1,16.0,129,95,16.0
1847,3,Y6128734,9,13.1,15.0,129,95,40.5
1847,4,D3984571,7,13.1,5.0,129,95,6.0
7000,2,M8254701,10,13.1,1.0,129,95,1.3
7000,5,X5287163,7,13.1,4.0,129,95,9.2
8019,1,X5287163,8,13.1,17.0,129,95,28.9
8019,6,Q6847123,8,13.1,9.0,129,95,20.7
8019,7,C6410728,9,13.1,12.0,129,95,26.4
1847,3,Y6128734,9,13.1,2.0,129,95,5.6
1847,4,D3984571,7,13.1,10.0,129,95,15.0
7000,2,M8254701,10,13.1,11.0,129,95,30.8
7000,5,X5287163,7,13.1,7.0,129,95,13.3
8019,1,X5287163,8,13.1,6.0,129,95,10.8
8019,6,Q6847123,8,13.1,7.0,129,95,16.8
8019,7,D3984571,10,13.1,12.0,129,95,22.8
1847,2,K0876149,11,7.5,14.0,75,47,26.6
1847,3,Y6128734,9,13.1,17.0,129,95,18.700000000000003
1847,4,D3984571,7,13.1,19.0,129,95,20.9
7000,1,C6410728,9,13.1,9.0,129,95,21.6
7000,5,X5287163,7,13.1,10.0,129,95,22.0
8019,6,Q6847123,8,13.1,14.0,129,95,30.800000000000004
8019,7,D3984571,10,13.1,10.0,129,95,23.0
1847,2,K0876149,11,7.5,12.0,75,47,33.599999999999994
1847,4,D3984571,7,13.1,14.0,129,95,14.0
7000,1,C6410728,9,13.1,12.0,129,95,28.8
7000,3,D3984571,10,7.5,5.0,75,47,11.5
7000,5,X5287163,7,13.1,9.0,129,95,18.9
8019,6,Q6847123,8,13.1,15.0,129,95,31.5
8019,7,D3984571,10,13.1,19.0,129,95,49.4
1847,2,K0876149,11,7.5,5.0,75,47,14.0
1847,4,D3984571,7,13.1,10.0,129,95,18.0
7000,1,C6410728,9,13.1,17.0,129,95,40.8
7000,3,D3984571,10,7.5,3.0,75,47,8.100000000000001
7000,5,X5287163,7,13.1,11.0,129,95,20.9
8019,6,Q6847123,8,13.1,1.0,129,95,1.9
8019,7,D3984571,10,13.1,15.0,129,95,33.0
1847,4,D3984571,7,13.1,6.0,129,95,13.2
1847,7,X5287163,11,7.5,10.0,75,47,19.0
7000,1,C6410728,9,13.1,17.0,129,95,37.400000000000006
7000,3,D3984571,10,7.5,22.0,75,47,24.200000000000003
7000,5,X5287163,7,13.1,1.0,129,95,1.3
8019,2,S6930478,12,7.5,18.0,75,47,34.2
8019,6,Q6847123,8,13.1,9.0,129,95,21.6
1847,4,Q6847123,8,13.1,19.0,129,95,43.7
1847,7,X5287163,11,7.5,13.0,75,47,31.2
7000,3,D3984571,10,7.5,14.0,75,47,30.800000000000004
7000,5,X5287163,7,13.1,18.0,129,95,43.2
8019,1,Y6128734,10,13.1,11.0,129,95,25.3
8019,2,S6930478,12,7.5,17.0,75,47,40.8
8019,6,D3984571,9,13.1,12.0,129,95,27.6
1847,4,Q6847123,8,13.1,7.0,129,95,16.8
1847,7,X5287163,11,7.5,1.0,75,47,2.6
7000,2,X5287163,13,7.5,15.0,75,47,39.0
7000,3,K8325067,11,7.5,11.0,75,47,28.6
8019,1,Y6128734,10,13.1,7.0,129,95,16.8
8019,5,Y6128734,8,7.5,13.0,75,47,29.9
8019,6,D3984571,9,13.1,15.0,129,95,36.0
1847,4,Q6847123,8,13.1,9.0,129,95,19.8
1847,7,X5287163,11,7.5,11.0,75,47,19.8
7000,2,X5287163,13,7.5,4.0,75,47,11.2
7000,3,K8325067,11,7.5,15.0,75,47,33.0
8019,1,Y6128734,10,13.1,1.0,129,95,1.0
8019,5,Y6128734,8,7.5,1.0,75,47,1.3
8019,6,D3984571,9,13.1,5.0,129,95,13.0
1847,4,Q6847123,8,13.1,14.0,129,95,33.6
1847,7,X5287163,11,7.5,1.0,75,47,2.4
7000,2,X5287163,13,7.5,9.0,75,47,24.3
8019,1,Y6128734,10,13.1,18.0,129,95,39.6
8019,3,Q6847123,12,7.5,2.0,75,47,5.8
8019,5,Y6128734,8,7.5,8.0,75,47,19.2
8019,6,D3984571,9,13.1,2.0,129,95,5.4
1847,2,Y6128734,14,7.5,5.0,75,47,14.5
1847,4,Q6847123,8,13.1,6.0,129,95,14.4
8019,1,Y6128734,10,13.1,22.0,129,95,46.2
8019,3,Q6847123,12,7.5,4.0,75,47,10.4
8019,5,Y6128734,8,7.5,11.0,75,47,24.200000000000003
8019,6,D3984571,9,13.1,3.0,129,95,7.199999999999999
8019,7,D3984571,12,7.5,12.0,75,47,22.8
1847,2,Y6128734,14,7.5,6.0,75,47,14.4
1847,5,D3984571,9,13.1,12.0,129,95,27.6
7000,4,D3984571,9,7.5,8.0,75,47,20.8
8019,1,K0876149,11,13.1,17.0,129,95,32.3
8019,3,Q6847123,12,7.5,9.0,75,47,25.2
8019,6,D3984571,9,13.1,16.0,129,95,38.4
8019,7,D3984571,12,7.5,6.0,75,47,16.200000000000003
1847,2,Y6128734,14,7.5,8.0,75,47,22.4
1847,5,D3984571,9,13.1,13.0,129,95,31.2
1847,6,S6930478,10,7.5,10.0,75,47,23.0
7000,4,D3984571,9,7.5,9.0,75,47,21.6
8019,1,K0876149,11,13.1,11.0,129,95,26.4
8019,3,Q6847123,12,7.5,12.0,75,47,32.400000000000006
8019,7,D3984571,12,7.5,3.0,75,47,7.199999999999999
1847,2,Y6128734,14,7.5,11.0,75,47,23.1
1847,5,D3984571,9,13.1,4.0,129,95,10.4
1847,6,S6930478,10,7.5,6.0,75,47,15.6
7000,4,D3984571,9,7.5,13.0,75,47,31.2
8019,1,K0876149,11,13.1,20.0,129,95,48.0
8019,3,Q6847123,12,7.5,1.0,75,47,1.2
8019,7,D3984571,12,7.5,27.0,75,47,27.0
1847,2,X5287163,15,7.5,6.0,75,47,17.4
1847,3,K0876149,13,7.5,7.0,75,47,13.3
1847,5,D3984571,9,13.1,7.0,129,95,18.9
1847,6,S6930478,10,7.5,1.0,75,47,2.7
7000,4,D3984571,9,7.5,1.0,75,47,1.1
7000,7,Y6128734,13,13.1,10.0,129,95,19.0
8019,1,K0876149,11,13.1,12.0,129,95,21.6
1847,2,X5287163,15,7.5,2.0,75,47,3.2
1847,3,K0876149,13,7.5,15.0,75,47,42.0
1847,5,D3984571,9,13.1,13.0,129,95,31.2
1847,6,S6930478,10,7.5,14.0,75,47,33.6
7000,1,C6410728,12,13.1,9.0,129,95,26.1
7000,7,Y6128734,13,13.1,18.0,129,95,23.4
8019,4,X5287163,10,7.5,12.0,75,47,26.4
1847,2,X5287163,15,7.5,6.0,75,47,11.4
1847,3,K0876149,13,7.5,3.0,75,47,7.199999999999999
1847,5,D3984571,9,13.1,4.0,129,95,9.6
7000,1,C6410728,12,13.1,11.0,129,95,29.700000000000003
7000,7,Y6128734,13,13.1,13.0,129,95,31.2
8019,4,X5287163,10,7.5,18.0,75,47,37.8
8019,6,K0876149,11,13.1,14.0,129,95,33.6
1847,2,X5287163,15,7.5,1.0,75,47,1.3
1847,3,K0876149,13,7.5,3.0,75,47,4.800000000000001
7000,1,C6410728,12,13.1,11.0,129,95,28.6
7000,7,Y6128734,13,13.1,12.0,129,95,32.400000000000006
8019,4,X5287163,10,7.5,5.0,75,47,9.5
8019,5,Q6847123,10,13.1,4.0,129,95,7.6
8019,6,K0876149,11,13.1,1.0,129,95,2.6
1847,2,X5287163,15,7.5,9.0,75,47,21.6
1847,3,K0876149,13,7.5,7.0,75,47,7.700000000000001
7000,1,C6410728,12,13.1,10.0,129,95,18.0
7000,7,Y6128734,13,13.1,5.0,129,95,12.0
8019,4,X5287163,10,7.5,1.0,75,47,1.2
8019,5,Q6847123,10,13.1,11.0,129,95,25.3
8019,6,K0876149,11,13.1,26.0,129,95,62.4
1847,2,X5287163,15,7.5,4.0,75,47,10.4
7000,1,C6410728,12,13.1,9.0,129,95,25.2
7000,4,D3984571,11,13.1,21.0,129,95,54.6
7000,7,Y6128734,13,13.1,5.0,129,95,11.0
8019,3,Y6128734,14,7.5,7.0,75,47,20.3
8019,5,Q6847123,10,13.1,17.0,129,95,40.8
8019,6,K0876149,11,13.1,12.0,129,95,28.8
1847,2,X5287163,15,7.5,4.0,75,47,9.6
7000,1,K0876149,13,13.1,4.0,129,95,11.2
7000,4,D3984571,11,13.1,8.0,129,95,21.6
7000,7,K0876149,14,7.5,2.0,75,47,2.6
8019,3,Y6128734,14,7.5,4.0,75,47,9.2
8019,5,Q6847123,10,13.1,12.0,129,95,26.4
