plant_code,day,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
4904,3,Q3084752,1,16.1,4.0,178,96,6.8
4904,6,Q3084752,1,16.1,8.0,178,96,15.2
2097,1,B8165920,1,16.2,22.0,181,103,30.8
2097,2,J9175082,1,16.1,11.0,178,96,13.2
2097,4,B8165920,1,16.1,13.0,178,96,24.7
4108,5,J9175082,1,16.4,5.0,189,124,6.0
4108,7,Q3084752,1,16.1,12.0,178,96,22.8
4904,3,Q3084752,1,16.1,5.0,178,96,9.5
4904,6,Q3084752,1,16.1,15.0,178,96,25.5
2097,1,B8165920,1,16.2,10.0,181,103,18.0
2097,2,J9175082,1,16.1,3.0,178,96,5.1
2097,4,B8165920,1,16.1,10.0,178,96,12.0
4108,5,J9175082,1,16.4,9.0,189,124,15.3
4108,7,Q3084752,1,16.1,7.0,178,96,11.9
4904,3,Q3084752,1,16.1,5.0,178,96,10.5
4904,6,Q3084752,1,16.1,5.0,178,96,9.5
2097,1,B8165920,1,16.2,8.0,181,103,11.2
2097,2,J9175082,1,16.1,3.0,178,96,5.4
2097,4,B8165920,1,16.1,6.0,178,96,8.399999999999999
4108,5,J9175082,1,16.4,13.0,189,124,23.4
4108,7,Q3084752,1,16.1,9.0,178,96,17.099999999999998
4904,3,Q3084752,1,16.1,1.0,178,96,2.1
4904,6,Q3084752,1,16.1,5.0,178,96,10.5
2097,1,J9175082,2,16.1,14.0,178,96,18.2
2097,2,J9175082,1,16.1,21.0,178,96,37.8
2097,4,B8165920,1,16.1,3.0,178,96,5.4
4108,5,J9175082,1,16.4,6.0,189,124,10.8
4108,7,Q3084752,1,16.1,7.0,178,96,8.4
4904,3,Q3084752,1,16.1,5.0,178,96,10.5
4904,6,Q3084752,1,16.1,5.0,178,96,6.0
2097,1,J9175082,2,16.1,14.0,178,96,16.8
2097,2,J9175082,1,16.1,11.0,178,96,15.4
2097,4,B8165920,1,16.1,15.0,178,96,27.0
4108,5,J9175082,1,16.4,5.0,189,124,7.0
4108,7,Q3084752,1,16.1,5.0,178,96,7.0
4904,3,Q3084752,1,16.1,6.0,178,96,7.199999999999999
4904,6,Q3084752,1,16.1,9.0,178,96,12.6
2097,1,J9175082,2,16.1,19.0,178,96,30.4
2097,2,J9175082,1,16.1,9.0,178,96,17.099999999999998
2097,4,B8165920,1,16.1,1.0,178,96,1.4
4108,5,J9175082,1,16.4,4.0,189,124,8.4
4108,7,Q3084752,1,16.1,3.0,178,96,5.1
4904,3,Q3084752,1,16.1,5.0,178,96,7.0
4904,6,Q3084752,1,16.1,7.0,178,96,11.9
2097,1,J9175082,2,16.1,10.0,178,96,17.0
2097,4,B8165920,1,16.1,14.0,178,96,26.6
4108,5,J9175082,1,16.4,10.0,189,124,20.0
4108,7,Q3084752,1,16.1,13.0,178,96,23.4
4904,3,Q3084752,1,16.1,3.0,178,96,6.9
4904,6,Q3084752,1,16.1,11.0,178,96,19.8
7617,2,B8165920,2,16.1,7.0,178,96,9.8
2097,1,J9175082,2,16.1,14.0,178,96,16.8
4108,5,J9175082,1,16.4,5.0,189,124,9.5
4108,7,Q3084752,1,16.1,2.0,178,96,3.6
4904,3,Q3084752,1,16.1,6.0,178,96,10.2
4904,6,Q3084752,1,16.1,2.0,178,96,4.0
7617,2,B8165920,2,16.1,4.0,178,96,6.8
7617,4,Q3084752,2,16.1,2.0,178,96,5.0
2097,1,J9175082,2,16.1,23.0,178,96,39.1
2097,5,B8165920,2,16.1,1.0,178,96,1.7
4108,7,Q3084752,1,16.1,7.0,178,96,13.3
4904,3,Q3084752,1,16.1,10.0,178,96,18.0
4904,6,Q3084752,1,16.1,6.0,178,96,12.0
7617,2,B8165920,2,16.1,3.0,178,96,6.300000000000001
7617,4,Q3084752,2,16.1,13.0,178,96,35.1
2097,1,J9175082,2,16.1,5.0,178,96,9.0
2097,5,B8165920,2,16.1,14.0,178,96,18.2
4108,7,Q3084752,1,16.1,3.0,178,96,6.0
4904,3,Q3084752,1,16.1,1.0,178,96,1.8
7617,2,B8165920,2,16.1,10.0,178,96,19.0
7617,4,Q3084752,2,16.1,8.0,178,96,20.0
7617,6,B8165920,2,16.1,12.0,178,96,16.799999999999997
2097,1,J9175082,2,16.1,21.0,178,96,29.4
2097,5,B8165920,2,16.1,8.0,178,96,9.6
4108,7,B8165920,3,16.1,7.0,178,96,9.8
4904,3,Q3084752,1,16.1,2.0,178,96,4.0
7617,2,B8165920,2,16.1,18.0,178,96,28.8
7617,4,Q3084752,2,16.1,5.0,178,96,11.5
7617,6,B8165920,2,16.1,1.0,178,96,1.7
2097,5,B8165920,2,16.1,7.0,178,96,13.3
4108,7,B8165920,3,16.1,5.0,178,96,8.5
4904,1,Q3084752,3,16.1,10.0,178,96,13.0
4904,3,Q3084752,1,16.1,10.0,178,96,19.0
7617,2,B8165920,2,16.1,6.0,178,96,10.2
7617,4,Q3084752,2,16.1,8.0,178,96,20.0
7617,6,B8165920,2,16.1,6.0,178,96,12.6
2097,5,B8165920,2,16.1,7.0,178,96,11.2
4108,7,B8165920,3,16.1,3.0,178,96,3.9
4904,1,Q3084752,3,16.1,16.0,178,96,19.2
4904,3,Q3084752,1,16.1,5.0,178,96,10.0
7617,2,B8165920,2,16.1,5.0,178,96,9.5
7617,4,Q3084752,2,16.1,1.0,178,96,2.3
7617,6,B8165920,2,16.1,4.0,178,96,7.6
2097,3,J9175082,2,16.1,14.0,178,96,18.2
2097,5,B8165920,2,16.1,9.0,178,96,15.3
4108,7,B8165920,3,16.1,3.0,178,96,3.6
4904,1,Q3084752,3,16.1,13.0,178,96,20.8
7617,2,B8165920,2,16.1,8.0,178,96,15.2
7617,4,Q3084752,2,16.1,10.0,178,96,28.0
7617,6,B8165920,2,16.1,6.0,178,96,9.6
2097,3,J9175082,2,16.1,16.0,178,96,19.2
2097,5,B8165920,2,16.1,9.0,178,96,17.099999999999998
4108,7,B8165920,3,16.1,6.0,178,96,11.4
4904,1,Q3084752,3,16.1,17.0,178,96,28.9
7617,2,B8165920,2,16.1,5.0,178,96,10.5
7617,4,Q3084752,2,16.1,1.0,178,96,2.4
7617,6,B8165920,2,16.1,10.0,178,96,17.0
2097,3,J9175082,2,16.1,9.0,178,96,17.099999999999998
2097,5,B8165920,2,16.1,16.0,178,96,27.2
4108,7,B8165920,3,16.1,5.0,178,96,8.0
4904,1,Q3084752,3,16.1,15.0,178,96,25.5
7617,2,B8165920,2,16.1,18.0,178,96,25.2
7617,4,Q3084752,2,16.1,19.0,178,96,53.2
7617,6,B8165920,2,16.1,5.0,178,96,9.5
2097,3,J9175082,2,16.1,14.0,178,96,22.4
2097,5,B8165920,2,16.1,12.0,178,96,14.4
4108,4,Q3084752,3,16.1,6.0,178,96,8.399999999999999
4108,7,B8165920,3,16.1,7.0,178,96,11.9
4904,1,Q3084752,3,16.1,5.0,178,96,6.0
7617,2,B8165920,2,16.1,3.0,178,96,5.4
7617,6,B8165920,2,16.1,3.0,178,96,5.699999999999999
2097,3,J9175082,2,16.1,3.0,178,96,5.699999999999999
2097,5,B8165920,2,16.1,6.0,178,96,8.399999999999999
4108,4,Q3084752,3,16.1,4.0,178,96,10.0
4108,7,B8165920,3,16.1,12.0,178,96,22.8
4904,1,Q3084752,3,16.1,24.0,178,96,33.599999999999994
7617,2,B8165920,2,16.1,1.0,178,96,1.8
7617,6,B8165920,2,16.1,7.0,178,96,14.7
2097,3,J9175082,2,16.1,4.0,178,96,6.8
2097,5,B8165920,2,16.1,5.0,178,96,9.0
4108,4,Q3084752,3,16.1,6.0,178,96,10.2
4108,7,B8165920,3,16.1,11.0,178,96,18.7
4904,1,Q3084752,3,16.1,18.0,178,96,30.6
7617,2,B8165920,2,16.1,3.0,178,96,4.199999999999999
7617,6,B8165920,2,16.1,6.0,178,96,8.399999999999999
2097,3,J9175082,2,16.1,3.0,178,96,5.699999999999999
2097,5,B8165920,2,16.1,7.0,178,96,12.6
4108,4,Q3084752,3,16.1,11.0,178,96,13.2
4108,7,B8165920,3,16.1,7.0,178,96,13.3
4904,1,J9175082,4,16.2,14.0,181,103,29.4
7617,2,B8165920,2,16.1,5.0,178,96,10.0
7617,6,B8165920,2,16.1,3.0,178,96,5.4
2097,3,J9175082,2,16.1,3.0,178,96,6.300000000000001
2097,5,B8165920,2,16.1,2.0,178,96,2.8
4108,4,Q3084752,3,16.1,8.0,178,96,13.6
4108,7,B8165920,3,16.1,7.0,178,96,8.4
4904,1,J9175082,4,16.2,8.0,181,103,15.2
7617,2,B8165920,2,16.1,7.0,178,96,13.3
7617,6,B8165920,2,16.1,6.0,178,96,10.8
2097,3,J9175082,2,16.1,4.0,178,96,4.8
2097,5,B8165920,2,16.1,9.0,178,96,17.099999999999998
4108,4,Q3084752,3,16.1,5.0,178,96,9.5
4108,7,B8165920,3,16.1,5.0,178,96,7.0
4904,1,J9175082,4,16.2,21.0,181,103,39.9
7617,2,B8165920,2,16.1,1.0,178,96,2.0
7617,6,B8165920,2,16.1,2.0,178,96,2.8
2097,3,J9175082,2,16.1,3.0,178,96,5.1
4108,2,Q3084752,3,16.4,5.0,189,124,7.0
4108,4,Q3084752,3,16.1,3.0,178,96,5.1
4108,5,Q3084752,3,16.1,5.0,178,96,7.0
4108,7,B8165920,3,16.1,12.0,178,96,21.6
4904,1,J9175082,4,16.2,17.0,181,103,32.3
7617,6,B8165920,2,16.1,10.0,178,96,20.0
2097,3,J9175082,2,16.1,7.0,178,96,12.6
4108,2,Q3084752,3,16.4,6.0,189,124,10.2
4108,4,Q3084752,3,16.1,2.0,178,96,4.2
4108,5,Q3084752,3,16.1,3.0,178,96,5.1
4108,7,B8165920,3,16.1,2.0,178,96,3.6
4904,1,J9175082,4,16.2,10.0,181,103,21.0
7617,6,B8165920,2,16.1,13.0,178,96,24.7
2097,3,J9175082,2,16.1,10.0,178,96,18.0
4108,2,Q3084752,3,16.4,15.0,189,124,19.5
4108,4,Q3084752,3,16.1,3.0,178,96,6.300000000000001
4108,5,Q3084752,3,16.1,7.0,178,96,9.1
4108,7,B8165920,3,16.1,3.0,178,96,4.199999999999999
4904,1,J9175082,4,16.2,13.0,181,103,26.0
7617,6,B8165920,2,16.1,5.0,178,96,10.0
2097,3,J9175082,2,16.1,11.0,178,96,15.4
4108,2,Q3084752,3,16.4,13.0,189,124,15.6
4108,4,Q3084752,3,16.1,7.0,178,96,8.4
4108,5,Q3084752,3,16.1,13.0,178,96,15.6
4108,7,B8165920,3,16.1,7.0,178,96,13.3
4904,1,J9175082,4,16.2,9.0,181,103,17.099999999999998
4904,6,J9175082,3,16.1,10.0,178,96,13.0
2097,3,J9175082,2,16.1,7.0,178,96,14.0
4108,1,Q3084752,5,16.1,9.0,178,96,17.099999999999998
4108,2,Q3084752,3,16.4,3.0,189,124,5.699999999999999
4108,4,Q3084752,3,16.1,5.0,178,96,7.0
4108,5,Q3084752,3,16.1,6.0,178,96,11.4
4108,7,B8165920,3,16.1,4.0,178,96,8.0
4904,6,J9175082,3,16.1,3.0,178,96,3.6
2097,3,J9175082,2,16.1,3.0,178,96,5.699999999999999
2097,7,J9175082,6,16.1,15.0,178,96,19.5
4108,1,Q3084752,5,16.1,13.0,178,96,24.7
4108,2,Q3084752,3,16.4,5.0,189,124,8.0
4108,4,Q3084752,3,16.1,1.0,178,96,1.7
4108,5,Q3084752,3,16.1,2.0,178,96,3.2
4904,6,J9175082,3,16.1,9.0,178,96,17.099999999999998
2097,3,Q3084752,3,16.1,3.0,178,96,7.5
2097,7,J9175082,6,16.1,4.0,178,96,4.8
4108,1,Q3084752,5,16.1,9.0,178,96,17.099999999999998
4108,2,Q3084752,3,16.4,7.0,189,124,11.9
4108,4,Q3084752,3,16.1,1.0,178,96,2.0
4108,5,Q3084752,3,16.1,2.0,178,96,3.4
4904,6,J9175082,3,16.1,3.0,178,96,4.800000000000001
2097,3,Q3084752,3,16.1,1.0,178,96,2.7
2097,4,J9175082,4,16.1,3.0,178,96,7.5
2097,7,J9175082,6,16.1,8.0,178,96,15.2
4108,1,Q3084752,5,16.1,9.0,178,96,18.9
4108,2,Q3084752,3,16.4,4.0,189,124,7.6
4108,5,Q3084752,3,16.1,7.0,178,96,13.3
4904,6,J9175082,3,16.1,2.0,178,96,4.6
2097,3,Q3084752,3,16.1,6.0,178,96,15.6
2097,4,J9175082,4,16.1,12.0,178,96,25.200000000000003
2097,7,J9175082,6,16.1,11.0,178,96,17.6
4108,1,Q3084752,5,16.1,19.0,178,96,34.2
4108,2,Q3084752,3,16.4,8.0,189,124,13.6
4108,5,Q3084752,3,16.1,13.0,178,96,22.1
4904,6,J9175082,3,16.1,8.0,178,96,15.2
2097,3,Q3084752,3,16.1,1.0,178,96,2.5
2097,4,J9175082,4,16.1,16.0,178,96,19.2
2097,7,J9175082,6,16.1,11.0,178,96,20.9
4108,1,Q3084752,5,16.1,16.0,178,96,32.0
4108,2,Q3084752,3,16.4,13.0,189,124,24.7
4108,5,Q3084752,3,16.1,1.0,178,96,1.9
4904,6,J9175082,3,16.1,10.0,178,96,17.0
2097,3,Q3084752,3,16.1,17.0,178,96,28.9
2097,4,J9175082,4,16.1,4.0,178,96,10.0
2097,7,J9175082,6,16.1,21.0,178,96,35.7
4108,1,Q3084752,5,16.1,1.0,178,96,1.9
4108,2,Q3084752,3,16.4,4.0,189,124,4.8
4108,5,Q3084752,3,16.1,5.0,178,96,6.0
4904,6,J9175082,3,16.1,5.0,178,96,9.5
2097,3,Q3084752,3,16.1,1.0,178,96,2.5
2097,4,J9175082,4,16.1,5.0,178,96,8.5
2097,7,J9175082,6,16.1,2.0,178,96,3.8
4108,1,Q3084752,5,16.1,16.0,178,96,32.0
4108,2,Q3084752,3,16.4,4.0,189,124,5.6
4108,5,Q3084752,3,16.1,3.0,178,96,4.199999999999999
4904,6,J9175082,3,16.1,7.0,178,96,14.7
2097,3,Q3084752,3,16.1,8.0,178,96,20.0
2097,4,J9175082,4,16.1,13.0,178,96,24.7
2097,7,J9175082,6,16.1,8.0,178,96,9.6
4108,2,Q3084752,3,16.4,2.0,189,124,3.4
4108,5,Q3084752,3,16.1,9.0,178,96,15.3
4904,6,J9175082,3,16.1,14.0,178,96,16.8
7617,1,B8165920,6,16.1,2.0,178,96,4.4
2097,3,Q3084752,3,16.1,3.0,178,96,6.300000000000001
2097,4,J9175082,4,16.1,6.0,178,96,12.6
2097,7,J9175082,6,16.1,1.0,178,96,1.7
4108,2,Q3084752,3,16.4,10.0,189,124,18.0
4108,5,Q3084752,3,16.1,13.0,178,96,23.4
4904,6,J9175082,3,16.1,7.0,178,96,11.9
7617,1,B8165920,6,16.1,15.0,178,96,31.5
2097,3,Q3084752,3,16.1,3.0,178,96,8.399999999999999
2097,4,J9175082,4,16.1,1.0,178,96,2.8
2097,7,J9175082,6,16.1,4.0,178,96,7.2
4108,2,Q3084752,3,16.4,2.0,189,124,3.6
4108,5,Q3084752,3,16.1,6.0,178,96,10.8
4904,6,J9175082,3,16.1,11.0,178,96,19.8
7617,1,B8165920,6,16.1,2.0,178,96,3.8
2097,3,Q3084752,3,16.1,10.0,178,96,24.0
2097,4,J9175082,4,16.1,9.0,178,96,21.6
2097,7,J9175082,6,16.1,12.0,178,96,21.6
4108,2,Q3084752,3,16.4,3.0,189,124,6.0
4108,5,Q3084752,3,16.1,8.0,178,96,16.0
4904,6,J9175082,3,16.1,2.0,178,96,4.8
7617,1,B8165920,6,16.1,16.0,178,96,33.6
2097,3,Q3084752,3,16.1,17.0,178,96,51.0
2097,4,J9175082,4,16.1,7.0,178,96,21.0
2097,7,J9175082,6,16.1,1.0,178,96,1.4
4108,2,Q3084752,3,16.4,5.0,189,124,9.5
4108,5,Q3084752,3,16.1,5.0,178,96,9.5
4904,6,J9175082,3,16.1,4.0,178,96,5.6
7617,1,B8165920,6,16.1,16.0,178,96,33.6
2097,3,Q3084752,3,16.1,3.0,178,96,8.399999999999999
2097,4,J9175082,4,16.1,9.0,178,96,24.3
2097,5,Q3084752,4,16.1,2.0,178,96,5.4
2097,7,J9175082,6,16.1,10.0,178,96,19.0
4108,2,Q3084752,3,16.4,7.0,189,124,14.0
4904,6,J9175082,3,16.1,7.0,178,96,14.7
7617,1,B8165920,6,16.1,5.0,178,96,10.0
2097,5,Q3084752,4,16.1,19.0,178,96,22.8
4108,4,B8165920,5,16.1,6.0,178,96,8.399999999999999
4904,6,J9175082,3,16.1,2.0,178,96,4.0
7617,1,B8165920,6,16.1,15.0,178,96,28.5
7617,2,Q3084752,4,16.1,12.0,178,96,16.799999999999997
7617,3,B8165920,4,16.1,1.0,178,96,2.1
7617,7,J9175082,7,16.1,16.0,178,96,22.4
2097,5,Q3084752,4,16.1,20.0,178,96,32.0
4108,4,B8165920,5,16.1,17.0,178,96,44.2
4904,6,B8165920,4,16.1,1.0,178,96,1.7
7617,1,B8165920,6,16.1,16.0,178,96,32.0
7617,2,Q3084752,4,16.1,4.0,178,96,6.8
7617,3,B8165920,4,16.1,3.0,178,96,7.5
7617,7,J9175082,7,16.1,2.0,178,96,5.0
2097,5,Q3084752,4,16.1,4.0,178,96,8.4
4108,4,B8165920,5,16.1,1.0,178,96,2.5
4904,1,Q3084752,7,16.1,10.0,178,96,23.0
4904,6,B8165920,4,16.1,8.0,178,96,20.0
7617,2,Q3084752,4,16.1,10.0,178,96,19.0
7617,3,B8165920,4,16.1,11.0,178,96,20.9
7617,7,J9175082,7,16.1,4.0,178,96,8.4
2097,5,Q3084752,4,16.1,9.0,178,96,10.8
4108,4,B8165920,5,16.1,7.0,178,96,19.6
4904,1,Q3084752,7,16.1,3.0,178,96,7.5
4904,6,B8165920,4,16.1,3.0,178,96,4.800000000000001
7617,2,Q3084752,4,16.1,8.0,178,96,12.8
7617,3,B8165920,4,16.1,2.0,178,96,5.0
7617,7,J9175082,7,16.1,3.0,178,96,7.5
2097,5,Q3084752,4,16.1,6.0,178,96,8.399999999999999
4108,4,B8165920,5,16.1,5.0,178,96,9.5
4904,1,Q3084752,7,16.1,27.0,178,96,56.7
4904,6,B8165920,4,16.1,2.0,178,96,3.4
7617,2,Q3084752,4,16.1,6.0,178,96,10.2
7617,3,B8165920,4,16.1,4.0,178,96,6.4
7617,7,J9175082,7,16.1,2.0,178,96,3.8
2097,5,Q3084752,4,16.1,2.0,178,96,3.6
4108,4,B8165920,5,16.1,3.0,178,96,5.1
4904,1,Q3084752,7,16.1,5.0,178,96,10.5
4904,6,B8165920,4,16.1,13.0,178,96,32.5
7617,2,Q3084752,4,16.1,5.0,178,96,9.5
7617,3,B8165920,4,16.1,5.0,178,96,11.5
7617,7,J9175082,7,16.1,1.0,178,96,2.5
2097,5,Q3084752,4,16.1,3.0,178,96,8.399999999999999
4108,4,B8165920,5,16.1,7.0,178,96,14.7
4904,1,Q3084752,7,16.1,22.0,178,96,50.6
4904,6,B8165920,4,16.1,14.0,178,96,35.0
7617,2,Q3084752,4,16.1,8.0,178,96,15.2
7617,3,B8165920,4,16.1,6.0,178,96,15.0
7617,7,J9175082,7,16.1,1.0,178,96,1.6
4108,4,B8165920,5,16.1,3.0,178,96,8.399999999999999
4904,1,Q3084752,7,16.1,12.0,178,96,28.8
4904,6,B8165920,4,16.1,9.0,178,96,15.3
7617,2,Q3084752,4,16.1,5.0,178,96,10.5
7617,3,B8165920,4,16.1,3.0,178,96,4.199999999999999
7617,5,B8165920,5,16.1,27.0,178,96,37.8
7617,7,J9175082,7,16.1,2.0,178,96,4.6
4108,4,B8165920,5,16.1,15.0,178,96,27.0
4904,6,B8165920,4,16.1,5.0,178,96,9.5
7617,1,J9175082,8,16.1,11.0,178,96,27.5
7617,2,Q3084752,4,16.1,11.0,178,96,15.4
7617,3,B8165920,4,16.1,2.0,178,96,5.6
7617,5,B8165920,5,16.1,4.0,178,96,8.8
7617,7,J9175082,7,16.1,3.0,178,96,7.5
4108,4,B8165920,5,16.1,6.0,178,96,12.6
4904,6,B8165920,4,16.1,11.0,178,96,13.2
7617,1,J9175082,8,16.1,14.0,178,96,35.0
7617,2,Q3084752,4,16.1,10.0,178,96,17.0
7617,3,B8165920,4,16.1,1.0,178,96,1.4
7617,5,B8165920,5,16.1,8.0,178,96,18.4
7617,7,J9175082,7,16.1,4.0,178,96,7.6
4108,4,B8165920,5,16.1,1.0,178,96,2.0
4904,6,B8165920,4,16.1,11.0,178,96,19.8
7617,1,J9175082,8,16.1,3.0,178,96,7.5
7617,2,Q3084752,4,16.1,3.0,178,96,5.4
7617,3,B8165920,4,16.1,4.0,178,96,8.4
7617,5,B8165920,5,16.1,11.0,178,96,18.7
7617,7,J9175082,7,16.1,3.0,178,96,5.699999999999999
4108,4,B8165920,5,16.1,6.0,178,96,12.0
4904,6,B8165920,4,16.1,3.0,178,96,7.199999999999999
7617,1,J9175082,8,16.1,16.0,178,96,36.8
7617,2,Q3084752,4,16.1,1.0,178,96,1.8
7617,3,B8165920,4,16.1,4.0,178,96,8.0
7617,5,B8165920,5,16.1,2.0,178,96,4.2
7617,7,J9175082,7,16.1,1.0,178,96,2.1
4108,4,Q3084752,6,16.1,4.0,178,96,10.0
4904,3,J9175082,5,16.1,14.0,178,96,35.0
4904,6,B8165920,4,16.1,7.0,178,96,14.7
7617,1,J9175082,8,16.1,6.0,178,96,15.0
7617,2,Q3084752,4,16.1,6.0,178,96,12.0
7617,5,B8165920,5,16.1,5.0,178,96,11.5
7617,7,J9175082,7,16.1,2.0,178,96,3.4
4108,4,Q3084752,6,16.1,6.0,178,96,10.2
4904,3,J9175082,5,16.1,1.0,178,96,2.1
7617,1,J9175082,8,16.1,20.0,178,96,48.0
7617,2,Q3084752,4,16.1,12.0,178,96,22.8
7617,5,B8165920,5,16.1,17.0,178,96,47.6
7617,6,Q3084752,5,16.1,4.0,178,96,10.0
7617,7,J9175082,7,16.1,5.0,178,96,9.0
4108,4,Q3084752,6,16.1,4.0,178,96,5.2
4904,3,J9175082,5,16.1,1.0,178,96,2.6
7617,1,J9175082,8,16.1,3.0,178,96,8.100000000000001
7617,2,Q3084752,4,16.1,1.0,178,96,2.0
7617,5,B8165920,5,16.1,7.0,178,96,9.8
7617,6,Q3084752,5,16.1,1.0,178,96,1.7
7617,7,J9175082,7,16.1,9.0,178,96,21.6
4108,1,B8165920,9,16.2,18.0,181,103,45.0
4108,2,B8165920,5,16.1,5.0,178,96,7.0
4108,4,Q3084752,6,16.1,1.0,178,96,2.5
4904,3,J9175082,5,16.1,4.0,178,96,5.2
7617,5,B8165920,5,16.1,2.0,178,96,5.6
7617,6,Q3084752,5,16.1,7.0,178,96,18.9
7617,7,J9175082,7,16.1,1.0,178,96,1.8
4108,1,B8165920,9,16.2,12.0,181,103,27.6
4108,2,B8165920,5,16.1,6.0,178,96,10.2
4108,4,Q3084752,6,16.1,7.0,178,96,19.6
4108,5,J9175082,6,16.1,5.0,178,96,7.0
4904,3,J9175082,5,16.1,11.0,178,96,27.5
7617,6,Q3084752,5,16.1,3.0,178,96,7.5
7617,7,J9175082,7,16.1,1.0,178,96,1.4
4108,1,B8165920,9,16.2,10.0,181,103,25.0
4108,2,B8165920,5,16.1,18.0,178,96,23.4
4108,4,Q3084752,6,16.1,3.0,178,96,5.1
4108,5,J9175082,6,16.1,13.0,178,96,35.1
4904,3,J9175082,5,16.1,19.0,178,96,47.5
7617,6,Q3084752,5,16.1,6.0,178,96,9.6
7617,7,J9175082,7,16.1,4.0,178,96,10.8
4108,1,B8165920,9,16.2,23.0,181,103,52.9
4108,2,B8165920,5,16.1,9.0,178,96,10.8
4108,4,Q3084752,6,16.1,2.0,178,96,4.2
4108,5,J9175082,6,16.1,9.0,178,96,22.5
4904,3,J9175082,5,16.1,3.0,178,96,8.399999999999999
7617,6,Q3084752,5,16.1,5.0,178,96,11.5
7617,7,J9175082,7,16.1,2.0,178,96,4.2
4108,1,B8165920,9,16.2,12.0,181,103,28.8
4108,2,B8165920,5,16.1,3.0,178,96,5.699999999999999
4108,4,Q3084752,6,16.1,3.0,178,96,6.300000000000001
4108,5,J9175082,6,16.1,10.0,178,96,13.0
4904,3,J9175082,5,16.1,5.0,178,96,10.5
7617,6,Q3084752,5,16.1,10.0,178,96,17.0
7617,7,J9175082,7,16.1,15.0,178,96,30.0
4108,1,B8165920,10,16.2,15.0,181,103,39.0
4108,2,B8165920,5,16.1,5.0,178,96,8.0
4108,4,Q3084752,6,16.1,11.0,178,96,25.3
4108,5,J9175082,6,16.1,1.0,178,96,2.5
4904,3,J9175082,5,16.1,1.0,178,96,1.4
7617,6,Q3084752,5,16.1,3.0,178,96,5.699999999999999
7617,7,J9175082,7,16.1,9.0,178,96,17.099999999999998
4108,1,B8165920,10,16.2,22.0,181,103,61.6
4108,2,B8165920,5,16.1,6.0,178,96,10.2
4108,4,Q3084752,6,16.1,3.0,178,96,8.399999999999999
4108,5,J9175082,6,16.1,2.0,178,96,5.0
4904,3,J9175082,5,16.1,10.0,178,96,30.0
4904,7,B8165920,8,16.1,1.0,178,96,2.6
