client_code,product_code,day,volume
R4589201,F3078954621,7,0
T9872051,K9643285701,7,3
D6401578,L4389106257,7,2
M0853296,O0479216835,7,0
M7120563,O0479216835,7,3
T3645201,T4532670891,7,2
U5072896,E1705348269,7,11
R0981745,Y4183569027,7,0
P3284107,F6428950713,7,0
Z4503791,K0287391654,7,0
R0981745,O0479216835,7,0
M7120563,Y1874936250,7,12
M7120563,E1705348269,7,11
M7120563,K8157436092,7,0
U5072896,F6428950713,7,0
J8793064,J7389460215,7,6
D6401578,Q4195670832,7,0
R0981745,F6428950713,7,1
T3645201,U9301486527,7,27
U5072896,Q4195670832,7,0
T3645201,K8157436092,7,0
U4832951,L4389106257,7,0
U5072896,Y1874936250,7,6
P3284107,Y4183569027,7,0
T9872051,U9301486527,7,10
T3645201,L4389106257,7,2
M0853296,D6195430287,7,9
P3284107,Q7650829134,7,8
U4832951,J7389460215,7,2
U4832951,K9643285701,7,3
Z4503791,Q4195670832,7,19
Z4503791,J7389460215,7,6
D6401578,F6428950713,7,4
R0981745,V7081634259,7,4
J8793064,O0479216835,7,0
R4589201,L4389106257,7,3
T9872051,D5092367814,7,4
J8793064,D5092367814,7,0
U4832951,Y4183569027,7,0
U4832951,D5092367814,7,6
J8793064,D6195430287,7,7
P3284107,D5092367814,7,2
R4589201,X5690823741,7,9
U4832951,K8157436092,7,0
R4589201,V7081634259,7,7
T3645201,D5092367814,7,17
U5072896,F3078954621,7,0
Z4503791,O1269703584,7,0
R0981745,F3078954621,7,2
R4589201,N0754389126,7,0
U4832951,Q4195670832,7,8
U4832951,Y1874936250,7,5
Z4503791,X5690823741,7,4
Z4503791,U9301486527,7,9
U4832951,L1809275364,7,0
R0981745,X5690823741,7,8
T3645201,E1705348269,7,13
M0853296,Q7650829134,7,7
T9872051,D8165709432,7,0
U4832951,T4532670891,7,9
U4832951,V7081634259,7,4
P3284107,N0754389126,7,0
Z4503791,V7081634259,7,8
R4589201,K8157436092,7,0
P3284107,V7081634259,7,0
P3284107,J7389460215,7,4
T9872051,I1094873652,7,5
M0853296,Q4195670832,7,0
R4589201,K0287391654,7,3
T3645201,J7389460215,7,3
U4832951,F3078954621,7,1
R0981745,K8157436092,7,0
T9872051,L4389106257,7,1
T3645201,K9643285701,7,22
R4589201,T4532670891,7,2
U5072896,J7389460215,7,0
M0853296,L1809275364,7,9
M0853296,D8165709432,7,1
T9872051,K0287391654,7,0
D6401578,E1705348269,7,8
T9872051,Y4183569027,7,0
T3645201,B8591740263,7,0
J8793064,I1094873652,7,0
P3284107,K9643285701,7,3
M7120563,T4532670891,7,4
R0981745,K0287391654,7,0
D6401578,U9301486527,7,3
R0981745,Q7650829134,7,0
R0981745,I1094873652,7,5
R4589201,O0479216835,7,0
T3645201,O1269703584,7,0
J8793064,U9301486527,7,10
T3645201,Q4195670832,7,9
R0981745,E1705348269,7,1
P3284107,K8157436092,7,0
Z4503791,L4389106257,7,0
U4832951,Q7650829134,7,2
J8793064,N0754389126,7,0
J8793064,F6428950713,7,0
M0853296,D5092367814,7,2
Z4503791,L1809275364,7,8
P3284107,K0287391654,7,0
R4589201,D5092367814,7,2
U5072896,K9643285701,7,0
T9872051,J7389460215,7,0
R0981745,D5092367814,7,2
D6401578,W2319574608,7,5
U5072896,L4389106257,7,10
T9872051,N0754389126,7,0
D6401578,Q7650829134,7,8
D6401578,T4532670891,7,0
J8793064,Y4183569027,7,0
R4589201,Y4183569027,7,10
P3284107,L4389106257,7,4
T3645201,Y1874936250,7,11
M7120563,N0754389126,7,1
U4832951,F6428950713,7,0
M7120563,V7081634259,7,1
Z4503791,D5092367814,7,0
U4832951,I1094873652,7,2
U4832951,B8591740263,7,5
U4832951,O1269703584,7,0
R4589201,Q7650829134,7,4
D6401578,Y1874936250,7,1
P3284107,D6195430287,7,0
J8793064,T4532670891,7,3
M0853296,U9301486527,7,3
Z4503791,Q7650829134,7,8
U5072896,D5092367814,7,1
T3645201,K0287391654,7,0
M0853296,F6428950713,7,0
T3645201,N0754389126,7,0
U4832951,E1705348269,7,3
U5072896,O0479216835,7,1
R4589201,D8165709432,7,0
P3284107,O0479216835,7,4
M0853296,O1269703584,7,0
M0853296,Y1874936250,7,6
M7120563,B8591740263,7,1
T9872051,Y1874936250,7,14
T9872051,W2319574608,7,2
U5072896,O1269703584,7,10
U5072896,T4532670891,7,5
R0981745,O1269703584,7,12
M0853296,F3078954621,7,7
Z4503791,F3078954621,7,3
J8793064,X5690823741,7,8
M0853296,E1705348269,7,3
T3645201,Y4183569027,7,0
T9872051,B8591740263,7,0
J8793064,K9643285701,7,8
J8793064,E1705348269,7,0
M0853296,I1094873652,7,4
D6401578,K0287391654,7,0
P3284107,L1809275364,7,6
Z4503791,N0754389126,7,0
U5072896,W2319574608,7,0
M0853296,J7389460215,7,7
P3284107,O1269703584,7,0
J8793064,W2319574608,7,0
T3645201,L1809275364,7,0
D6401578,V7081634259,7,2
U5072896,K8157436092,7,0
D6401578,L1809275364,7,6
Z4503791,K8157436092,7,1
J8793064,K8157436092,7,0
P3284107,B8591740263,7,0
T3645201,F3078954621,7,2
D6401578,O0479216835,7,5
U5072896,Q7650829134,7,5
