day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
2,4302,A0319468,R0415627893,57,18.1,1.0,1.1,144,75,1.1
2,4302,A0319468,Q7928605431,57,18.1,20.0,2.2,144,75,44.0
3,4795,X1985462,R4362790185,58,5.1,1.0,1.5,61,33,1.5
3,4795,X1985462,D0295471638,58,5.1,33.0,1.8,61,33,59.4
3,4795,G9261875,I5389640127,59,18.1,28.0,2.0,144,75,56.0
3,4795,G9261875,W7681924035,59,18.1,44.0,2.0,144,75,88.0
2,8538,K3978204,R6715340982,60,18.1,55.0,2.6,144,75,143.0
2,7095,K3120457,Y0413578296,61,12.3,33.0,2.8,95,53,92.4
2,7095,K3120457,P8479531620,61,12.3,1.0,1.7,95,53,1.7
1,8538,K3120457,R6715340982,62,18.1,48.0,2.6,144,75,124.8
1,8538,K3120457,J2670451938,62,18.1,8.0,2.4,144,75,19.2
1,4795,C1328495,V3169827054,63,18.1,14.0,2.0,144,75,28.0
1,4795,C1328495,U9715062483,63,18.1,58.0,2.0,144,75,116.0
1,8538,K3120457,R6715340982,64,12.3,31.0,2.6,95,53,80.60000000000001
1,8538,K3120457,J2670451938,64,12.3,6.0,2.4,95,53,14.4
3,8538,K3120457,J2670451938,65,18.1,60.0,2.4,144,75,144.0
3,4302,K3120457,Q7928605431,66,18.1,65.0,2.2,144,75,143.0
1,4795,K3978204,R4362790185,67,12.3,62.0,1.5,95,53,93.0
1,4795,K3978204,E4291683075,67,12.3,1.0,1.7,95,53,1.7
3,4302,C1328495,G6278491053,68,12.3,32.0,2.9,95,53,92.8
3,4302,C1328495,R0415627893,68,12.3,2.0,1.1,95,53,2.2
1,8538,K3978204,R6715340982,69,5.1,17.0,2.6,61,33,44.2
1,8538,K3978204,J2670451938,69,5.1,7.0,2.4,61,33,16.8
3,7095,X1985462,A2187690354,70,12.3,35.0,2.7,95,53,94.5
2,4795,C8103964,U6209315748,71,18.1,44.0,1.3,144,75,57.2
2,4795,C8103964,Z7365018492,71,18.1,57.0,1.5,144,75,85.5
2,4795,C8103964,H4352706891,71,18.1,1.0,1.3,144,75,1.3
1,4795,A0319468,Z7365018492,72,18.1,1.0,1.5,144,75,1.5
1,4795,A0319468,T8046173925,72,18.1,78.0,1.3,144,75,101.4
1,4795,A0319468,V2489513067,72,18.1,1.0,1.4,144,75,1.4
1,4795,A0319468,H4352706891,72,18.1,30.0,1.3,144,75,39.0
1,8538,K8530912,C0812375946,73,12.3,4.0,1.5,95,53,6.0
1,8538,K8530912,J2670451938,73,12.3,37.0,2.4,95,53,88.8
3,7095,A0319468,A2187690354,74,5.1,21.0,2.7,61,33,56.7
3,7095,A0319468,Y0413578296,74,5.1,1.0,2.8,61,33,2.8
1,8538,A0319468,U8642359710,75,18.1,60.0,2.4,144,75,144.0
1,8538,G9261875,J2670451938,76,18.1,58.0,2.4,144,75,139.2
1,4302,K3120457,M4273865190,77,18.1,73.0,1.9,144,75,138.7
1,4302,K3120457,Q7928605431,77,18.1,2.0,2.2,144,75,4.4
1,4795,K8530912,V2489513067,78,18.1,1.0,1.4,144,75,1.4
1,4795,K8530912,G3107598462,78,18.1,100.0,1.2,144,75,120.0
1,4795,K8530912,H4352706891,78,18.1,17.0,1.3,144,75,22.1
2,7095,C8103964,A2187690354,80,18.1,44.0,2.7,144,75,118.8
2,7095,C8103964,Y0413578296,80,18.1,9.0,2.8,144,75,25.2
2,7095,C8103964,A2187690354,79,18.1,44.0,2.7,144,75,118.8
2,7095,C8103964,Y0413578296,79,18.1,9.0,2.8,144,75,25.2
3,4302,C8103964,J8156024793,81,18.1,1.0,1.6,144,75,1.6
3,4302,C8103964,R0415627893,81,18.1,83.0,1.1,144,75,91.3
3,4302,C8103964,Q7928605431,81,18.1,23.0,2.2,144,75,50.6
3,4795,X1985462,D0295471638,82,18.1,80.0,1.8,144,75,144.0
2,4795,K3978204,R4362790185,83,5.1,39.0,1.5,61,33,58.5
2,4795,K3978204,E4291683075,83,5.1,1.0,1.7,61,33,1.7
2,7095,C8103964,B1974058362,84,18.1,51.0,2.8,144,75,142.79999999999998
2,7095,C8103964,B1974058362,85,18.1,51.0,2.8,144,75,142.79999999999998
1,4302,K8530912,Z6451078329,86,5.1,5.0,2.5,61,33,12.5
1,4302,K8530912,Q7928605431,86,5.1,22.0,2.2,61,33,48.400000000000006
1,4302,K8530912,Z6451078329,87,5.1,5.0,2.5,61,33,12.5
1,4302,K8530912,Q7928605431,87,5.1,22.0,2.2,61,33,48.400000000000006
2,8538,C8103964,U8642359710,88,18.1,60.0,2.4,144,75,144.0
1,8538,K3978204,J2670451938,89,18.1,60.0,2.4,144,75,144.0
1,4795,C8103964,E4291683075,90,18.1,77.0,1.7,144,75,130.9
1,4795,C8103964,D0295471638,90,18.1,7.0,1.8,144,75,12.6
1,7095,X1985462,P8479531620,91,18.1,81.0,1.7,144,75,137.7
1,7095,X1985462,T4580329716,91,18.1,2.0,3.0,144,75,6.0
2,4795,X1985462,D2715034689,92,12.3,50.0,1.9,95,53,95.0
2,4795,X1985462,D2715034689,93,12.3,50.0,1.9,95,53,95.0
3,7095,A0319468,Y0413578296,94,18.1,14.0,2.8,144,75,39.2
3,7095,A0319468,B1974058362,94,18.1,37.0,2.8,144,75,103.6
1,4795,C1328495,M3217506849,95,5.1,29.0,2.1,61,33,60.900000000000006
2,4795,K3978204,Z7365018492,96,18.1,60.0,1.5,144,75,90.0
2,4795,K3978204,E4291683075,96,18.1,31.0,1.7,144,75,52.7
2,4795,K3978204,U6209315748,96,18.1,1.0,1.3,144,75,1.3
2,4795,I4629105,E4291683075,97,18.1,40.0,1.7,144,75,68.0
2,4795,I4629105,D2715034689,97,18.1,40.0,1.9,144,75,76.0
3,7095,I4629105,A2187690354,98,18.1,18.0,2.7,144,75,48.6
3,7095,I4629105,P8479531620,98,18.1,56.0,1.7,144,75,95.2
2,4302,X1985462,Y3497501826,99,18.1,29.0,2.6,144,75,75.4
2,4302,X1985462,X8517640392,99,18.1,1.0,1.4,144,75,1.4
2,4302,X1985462,T3097128456,99,18.1,61.0,1.1,144,75,67.10000000000001
2,4302,A0319468,Z6451078329,100,5.1,23.0,2.5,61,33,57.5
2,4302,A0319468,A1385924670,100,5.1,1.0,2.8,61,33,2.8
1,4302,C8103964,Z6451078329,101,5.1,5.0,2.5,61,33,12.5
1,4302,C8103964,Q7928605431,101,5.1,22.0,2.2,61,33,48.400000000000006
1,4302,C8103964,Z6451078329,102,5.1,5.0,2.5,61,33,12.5
1,4302,C8103964,Q7928605431,102,5.1,22.0,2.2,61,33,48.400000000000006
3,4795,G9261875,I5389640127,103,12.3,47.0,2.0,95,53,94.0
2,8538,A0319468,R6715340982,104,18.1,25.0,2.6,144,75,65.0
2,8538,A0319468,U8642359710,104,18.1,1.0,2.4,144,75,2.4
2,8538,A0319468,C0812375946,104,18.1,51.0,1.5,144,75,76.5
1,4795,K3120457,T8046173925,105,12.3,23.0,1.3,95,53,29.9
1,4795,K3120457,V4218953607,105,12.3,50.0,1.3,95,53,65.0
3,4795,K3120457,Z7365018492,106,12.3,63.0,1.5,95,53,94.5
3,4795,K3120457,R4362790185,107,18.1,48.0,1.5,144,75,72.0
3,4795,K3120457,D0295471638,107,18.1,40.0,1.8,144,75,72.0
1,4795,X1985462,I4215783690,108,12.3,1.0,3.0,95,53,3.0
1,4795,X1985462,I5389640127,108,12.3,46.0,2.0,95,53,92.0
1,7095,G9261875,B1974058362,109,18.1,51.0,2.8,144,75,142.79999999999998
2,4795,I4629105,U9715062483,110,18.1,72.0,2.0,144,75,144.0
2,4795,I4629105,U9715062483,111,18.1,72.0,2.0,144,75,144.0
2,4302,A0319468,G6278491053,112,18.1,1.0,2.9,144,75,2.9
2,4302,A0319468,R0415627893,112,18.1,1.0,1.1,144,75,1.1
2,4302,A0319468,N9681325074,112,18.1,50.0,2.8,144,75,140.0
2,4302,A0319468,G6278491053,113,18.1,1.0,2.9,144,75,2.9
2,4302,A0319468,R0415627893,113,18.1,1.0,1.1,144,75,1.1
2,4302,A0319468,N9681325074,113,18.1,50.0,2.8,144,75,140.0
2,4302,A0319468,G6278491053,114,18.1,1.0,2.9,144,75,2.9
2,4302,A0319468,R0415627893,114,18.1,1.0,1.1,144,75,1.1
2,4302,A0319468,N9681325074,114,18.1,50.0,2.8,144,75,140.0
1,4302,K3120457,N4251763089,115,18.1,54.0,2.6,144,75,140.4
1,4302,K3120457,K9436821570,115,18.1,1.0,2.8,144,75,2.8
2,7095,X1985462,A2187690354,116,18.1,50.0,2.7,144,75,135.0
2,7095,X1985462,T4580329716,116,18.1,3.0,3.0,144,75,9.0
1,4795,C8103964,D0295471638,117,18.1,80.0,1.8,144,75,144.0
1,7095,K8530912,I2435096178,118,12.3,50.0,1.9,95,53,95.0
2,7095,A0319468,A2187690354,119,18.1,1.0,2.7,144,75,2.7
2,7095,A0319468,T4580329716,119,18.1,8.0,3.0,144,75,24.0
2,7095,A0319468,P8479531620,119,18.1,69.0,1.7,144,75,117.3
3,4795,I4629105,V3169827054,120,18.1,72.0,2.0,144,75,144.0
2,7095,K3120457,T4580329716,121,18.1,48.0,3.0,144,75,144.0
2,7095,K3120457,T4580329716,122,18.1,48.0,3.0,144,75,144.0
2,7095,K3120457,T4580329716,123,18.1,48.0,3.0,144,75,144.0
1,4795,K8530912,C3906215847,124,12.3,10.0,1.4,95,53,14.0
1,4795,K8530912,R4362790185,124,12.3,54.0,1.5,95,53,81.0
2,7095,K3978204,T4580329716,125,18.1,48.0,3.0,144,75,144.0
2,7095,K3978204,T4580329716,126,18.1,48.0,3.0,144,75,144.0
2,7095,C8103964,T4580329716,128,18.1,48.0,3.0,144,75,144.0
2,7095,C8103964,T4580329716,127,18.1,48.0,3.0,144,75,144.0
2,7095,I4629105,A2187690354,129,5.1,22.0,2.7,61,33,59.400000000000006
2,7095,I4629105,N6123579480,129,5.1,1.0,1.6,61,33,1.6
3,4795,I4629105,V3169827054,130,5.1,30.0,2.0,61,33,60.0
2,4795,X1985462,U9715062483,131,18.1,55.0,2.0,144,75,110.0
2,4795,X1985462,I5389640127,131,18.1,17.0,2.0,144,75,34.0
2,4795,I4629105,W7681924035,132,5.1,30.0,2.0,61,33,60.0
2,4795,I4629105,W7681924035,133,5.1,30.0,2.0,61,33,60.0
3,4795,X1985462,R4362790185,134,12.3,1.0,1.5,95,53,1.5
3,4795,X1985462,I4215783690,134,12.3,31.0,3.0,95,53,93.0
2,7095,K8530912,A2187690354,135,18.1,50.0,2.7,144,75,135.0
2,7095,K8530912,T4580329716,135,18.1,3.0,3.0,144,75,9.0
2,4302,A0319468,K9436821570,136,18.1,51.0,2.8,144,75,142.79999999999998
2,4302,A0319468,K9436821570,137,18.1,51.0,2.8,144,75,142.79999999999998
3,4302,K3978204,Z6451078329,138,12.3,1.0,2.5,95,53,2.5
3,4302,K3978204,N9681325074,138,12.3,32.0,2.8,95,53,89.6
3,4302,K3978204,G6278491053,138,12.3,1.0,2.9,95,53,2.9
3,4302,K3978204,Z6451078329,139,12.3,1.0,2.5,95,53,2.5
3,4302,K3978204,N9681325074,139,12.3,32.0,2.8,95,53,89.6
3,4302,K3978204,G6278491053,139,12.3,1.0,2.9,95,53,2.9
2,4302,K3978204,J8156024793,140,5.1,1.0,1.6,61,33,1.6
2,4302,K3978204,A1385924670,140,5.1,21.0,2.8,61,33,58.8
1,7095,G9261875,Y0413578296,141,18.1,51.0,2.8,144,75,142.79999999999998
1,7095,G9261875,Y0413578296,142,18.1,51.0,2.8,144,75,142.79999999999998
1,4302,C8103964,J8156024793,143,5.1,1.0,1.6,61,33,1.6
1,4302,C8103964,A1385924670,143,5.1,21.0,2.8,61,33,58.8
2,7095,A0319468,T4580329716,144,18.1,48.0,3.0,144,75,144.0
2,7095,A0319468,T4580329716,145,18.1,48.0,3.0,144,75,144.0
2,4302,K3120457,Y3497501826,146,18.1,50.0,2.6,144,75,130.0
2,4302,K3120457,K9436821570,146,18.1,5.0,2.8,144,75,14.0
2,8538,C8103964,J2670451938,147,18.1,60.0,2.4,144,75,144.0
2,8538,C8103964,J2670451938,148,18.1,60.0,2.4,144,75,144.0
1,7095,I4629105,A2187690354,149,18.1,4.0,2.7,144,75,10.8
1,7095,I4629105,Y0413578296,149,18.1,39.0,2.8,144,75,109.2
1,7095,I4629105,T4580329716,149,18.1,8.0,3.0,144,75,24.0
1,4795,I4629105,C8150479263,150,12.3,47.0,2.0,95,53,94.0
2,4302,I4629105,R0415627893,151,12.3,2.0,1.1,95,53,2.2
2,4302,I4629105,G6278491053,151,12.3,32.0,2.9,95,53,92.8
1,4302,I4629105,O3945287610,152,18.1,1.0,1.5,144,75,1.5
1,4302,I4629105,G6278491053,152,18.1,49.0,2.9,144,75,142.1
2,4795,K8530912,V9362458710,153,18.1,1.0,1.2,144,75,1.2
2,4795,K8530912,E4291683075,153,18.1,69.0,1.7,144,75,117.3
2,4795,K8530912,D0295471638,153,18.1,14.0,1.8,144,75,25.2
1,4795,A0319468,E4291683075,154,18.1,83.0,1.7,144,75,141.1
1,4795,A0319468,T2046715983,154,18.1,1.0,1.1,144,75,1.1
1,4795,A0319468,D0295471638,154,18.1,1.0,1.8,144,75,1.8
2,4795,I4629105,C8150479263,155,5.1,30.0,2.0,61,33,60.0
2,4302,K3120457,Y3497501826,156,12.3,29.0,2.6,95,53,75.4
2,4302,K3120457,K9436821570,156,12.3,7.0,2.8,95,53,19.6
3,7095,C8103964,I2435096178,157,12.3,16.0,1.9,95,53,30.4
3,7095,C8103964,P8479531620,157,12.3,38.0,1.7,95,53,64.6
2,4795,X1985462,I4215783690,158,5.1,20.0,3.0,61,33,60.0
2,8538,A0319468,R6715340982,159,18.1,51.0,2.6,144,75,132.6
2,8538,A0319468,U8642359710,159,18.1,1.0,2.4,144,75,2.4
2,8538,A0319468,C0812375946,159,18.1,6.0,1.5,144,75,9.0
1,4795,C1328495,W7681924035,160,12.3,47.0,2.0,95,53,94.0
1,4795,G9261875,I5389640127,161,18.1,9.0,2.0,144,75,18.0
1,4795,G9261875,R4362790185,161,18.1,84.0,1.5,144,75,126.0
3,4795,K3978204,K8703145692,162,18.1,20.0,1.9,144,75,38.0
3,4795,K3978204,I5389640127,162,18.1,1.0,2.0,144,75,2.0
3,4795,K3978204,U6209315748,162,18.1,1.0,1.3,144,75,1.3
3,4795,K3978204,D2715034689,162,18.1,54.0,1.9,144,75,102.6
1,4302,K8530912,G6278491053,163,18.1,1.0,2.9,144,75,2.9
1,4302,K8530912,C4059213768,163,18.1,1.0,1.1,144,75,1.1
1,4302,K8530912,K9436821570,163,18.1,50.0,2.8,144,75,140.0
1,4302,K8530912,G6278491053,164,18.1,1.0,2.9,144,75,2.9
1,4302,K8530912,C4059213768,164,18.1,1.0,1.1,144,75,1.1
1,4302,K8530912,K9436821570,164,18.1,50.0,2.8,144,75,140.0
2,4302,X1985462,Y3497501826,165,18.1,8.0,2.6,144,75,20.8
2,4302,X1985462,X8517640392,165,18.1,88.0,1.4,144,75,123.2
1,4302,C8103964,X8517640392,166,12.3,1.0,1.4,95,53,1.4
1,4302,C8103964,C4059213768,166,12.3,1.0,1.1,95,53,1.1
1,4302,C8103964,K9436821570,166,12.3,33.0,2.8,95,53,92.4
3,4795,K8530912,V2489513067,167,5.1,1.0,1.4,61,33,1.4
3,4795,K8530912,D0295471638,167,5.1,32.0,1.8,61,33,57.6
3,4795,K8530912,D2715034689,167,5.1,1.0,1.9,61,33,1.9
1,4302,C1328495,M4273865190,168,18.1,70.0,1.9,144,75,133.0
1,4302,C1328495,M1902645783,168,18.1,10.0,1.1,144,75,11.0
1,7095,A0319468,Y0413578296,169,5.1,20.0,2.8,61,33,56.0
1,7095,A0319468,N6123579480,169,5.1,3.0,1.6,61,33,4.800000000000001
2,4795,K3978204,V3169827054,170,12.3,47.0,2.0,95,53,94.0
2,4795,C8103964,I5389640127,171,5.1,30.0,2.0,61,33,60.0
2,4795,K3978204,V3169827054,172,5.1,30.0,2.0,61,33,60.0
2,4795,A0319468,U6209315748,173,5.1,1.0,1.3,61,33,1.3
2,4795,A0319468,D0295471638,173,5.1,33.0,1.8,61,33,59.4
1,4795,K3120457,K8703145692,174,12.3,30.0,1.9,95,53,57.0
1,4795,K3120457,U9715062483,174,12.3,19.0,2.0,95,53,38.0
1,4795,K3120457,K8703145692,175,12.3,30.0,1.9,95,53,57.0
1,4795,K3120457,U9715062483,175,12.3,19.0,2.0,95,53,38.0
3,4795,A0319468,D0295471638,176,18.1,80.0,1.8,144,75,144.0
1,4795,C8103964,I5389640127,177,12.3,47.0,2.0,95,53,94.0
3,4302,K3978204,G6278491053,178,18.1,1.0,2.9,144,75,2.9
3,4302,K3978204,C4059213768,178,18.1,1.0,1.1,144,75,1.1
3,4302,K3978204,K9436821570,178,18.1,50.0,2.8,144,75,140.0
3,4302,K3978204,G6278491053,179,18.1,1.0,2.9,144,75,2.9
3,4302,K3978204,C4059213768,179,18.1,1.0,1.1,144,75,1.1
3,4302,K3978204,K9436821570,179,18.1,50.0,2.8,144,75,140.0
3,4795,I4629105,T2046715983,180,18.1,1.0,1.1,144,75,1.1
3,4795,I4629105,M3217506849,180,18.1,68.0,2.1,144,75,142.8
3,4795,K3978204,I5389640127,181,18.1,72.0,2.0,144,75,144.0
2,7095,C8103964,Y0413578296,182,18.1,50.0,2.8,144,75,140.0
2,7095,C8103964,I2435096178,182,18.1,2.0,1.9,144,75,3.8
2,7095,C8103964,Y0413578296,183,18.1,50.0,2.8,144,75,140.0
2,7095,C8103964,I2435096178,183,18.1,2.0,1.9,144,75,3.8
1,7095,K3978204,A2187690354,184,18.1,13.0,2.7,144,75,35.1
1,7095,K3978204,Y0413578296,184,18.1,7.0,2.8,144,75,19.6
1,7095,K3978204,I2435096178,184,18.1,47.0,1.9,144,75,89.3
2,7095,K3120457,P8479531620,185,12.3,54.0,1.7,95,53,91.8
2,7095,K3120457,N6123579480,185,12.3,2.0,1.6,95,53,3.2
3,4795,K3978204,I5389640127,186,5.1,30.0,2.0,61,33,60.0
2,4795,X1985462,E4291683075,187,12.3,2.0,1.7,95,53,3.4
2,4795,X1985462,R4362790185,187,12.3,61.0,1.5,95,53,91.5
3,4302,C8103964,C4059213768,188,18.1,1.0,1.1,144,75,1.1
3,4302,C8103964,G6278491053,188,18.1,1.0,2.9,144,75,2.9
3,4302,C8103964,K9436821570,188,18.1,50.0,2.8,144,75,140.0
1,4302,C1328495,M4273865190,189,5.1,24.0,1.9,61,33,45.6
1,4302,C1328495,M1902645783,189,5.1,14.0,1.1,61,33,15.400000000000002
2,7095,I4629105,A2187690354,190,18.1,2.0,2.7,144,75,5.4
2,7095,I4629105,T4580329716,190,18.1,7.0,3.0,144,75,21.0
2,7095,I4629105,B1974058362,190,18.1,42.0,2.8,144,75,117.6
2,4302,I4629105,O3945287610,191,18.1,11.0,1.5,144,75,16.5
2,4302,I4629105,R0415627893,191,18.1,93.0,1.1,144,75,102.3
2,4302,I4629105,A1385924670,191,18.1,9.0,2.8,144,75,25.2
3,4795,K3120457,I5389640127,192,18.1,72.0,2.0,144,75,144.0
2,7095,K3978204,Y0413578296,193,18.1,28.0,2.8,144,75,78.39999999999999
2,7095,K3978204,N6123579480,193,18.1,41.0,1.6,144,75,65.60000000000001
2,7095,K3978204,Y0413578296,194,18.1,28.0,2.8,144,75,78.39999999999999
2,7095,K3978204,N6123579480,194,18.1,41.0,1.6,144,75,65.60000000000001
3,4795,K8530912,V9362458710,195,18.1,1.0,1.2,144,75,1.2
3,4795,K8530912,C8150479263,195,18.1,41.0,2.0,144,75,82.0
3,4795,K8530912,D2715034689,195,18.1,32.0,1.9,144,75,60.8
1,4795,K3978204,U9715062483,196,18.1,72.0,2.0,144,75,144.0
1,4795,K3978204,U9715062483,197,18.1,72.0,2.0,144,75,144.0
3,4302,K8530912,R0415627893,198,18.1,1.0,1.1,144,75,1.1
3,4302,K8530912,G6278491053,198,18.1,49.0,2.9,144,75,142.1
3,4302,C1328495,N9681325074,199,18.1,30.0,2.8,144,75,84.0
3,4302,C1328495,G6278491053,199,18.1,4.0,2.9,144,75,11.6
3,4302,C1328495,R0415627893,199,18.1,44.0,1.1,144,75,48.400000000000006
3,4795,C8103964,W7681924035,200,5.1,30.0,2.0,61,33,60.0
2,4302,I4629105,O3945287610,201,12.3,54.0,1.5,95,53,81.0
2,4302,I4629105,A1385924670,201,12.3,5.0,2.8,95,53,14.0
1,7095,I4629105,A2187690354,202,18.1,10.0,2.7,144,75,27.0
1,7095,I4629105,T4580329716,202,18.1,39.0,3.0,144,75,117.0
