day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
2,7781,I3568210,121,15.6,112.0,138,71,123.20000000000002
2,7781,M0861435,65,15.6,37.0,138,71,88.8
2,7781,M0861435,155,10.9,42.0,102,72,100.8
2,7781,M9261780,59,15.6,35.0,138,71,94.5
2,7781,R2574108,103,15.6,78.0,138,71,85.80000000000001
2,7781,R9024518,97,15.6,11.0,138,71,26.4
2,7781,T1240957,154,10.9,44.0,102,72,48.400000000000006
2,7781,T1456327,104,15.6,75.0,138,71,82.5
2,7781,T1456327,160,10.9,36.0,102,72,54.0
2,7781,T3578416,35,15.6,57.0,138,71,136.79999999999998
2,7781,T3578416,36,15.6,39.0,138,71,93.6
2,7781,T8415602,58,15.6,46.0,138,71,110.39999999999999
2,7781,T8415602,124,15.6,107.0,138,71,117.7
2,7781,U2341856,111,15.6,32.0,138,71,35.2
2,7781,V7268310,50,15.6,49.0,138,71,132.3
3,3715,B1072854,13,10.9,48.0,102,72,100.80000000000001
3,3715,B9421786,62,15.6,35.0,138,71,73.5
3,3715,B9421786,76,15.6,98.0,138,71,137.2
3,3715,B9421786,77,15.6,7.0,138,71,9.799999999999999
3,3715,C6950874,2,15.6,1.0,138,71,1.4
3,3715,C6950874,3,15.6,46.0,138,71,138.0
3,3715,C6950874,107,15.6,34.0,138,71,51.0
3,3715,C6950874,167,10.9,10.0,102,72,30.0
3,3715,F3674029,153,10.9,44.0,102,72,92.4
3,3715,I1763908,94,15.6,65.0,138,71,136.5
3,3715,I1763908,95,15.6,21.0,138,71,44.1
3,3715,I3568210,11,15.6,65.0,138,71,136.5
3,3715,I3568210,54,15.6,48.0,138,71,72.0
3,3715,I3568210,118,15.6,1.0,138,71,2.1
3,3715,I3568210,163,10.9,33.0,102,72,99.0
3,3715,M0861435,137,15.6,65.0,138,71,136.5
3,3715,M9261780,127,15.6,85.0,138,71,127.5
3,3715,M9261780,152,15.6,46.0,138,71,138.0
3,3715,Q0563789,105,15.6,65.0,138,71,136.5
3,3715,R2574108,133,15.6,65.0,138,71,136.5
3,3715,R2574108,134,15.6,1.0,138,71,2.1
3,3715,R2574108,145,15.6,56.0,138,71,117.60000000000001
3,3715,R9024518,16,15.6,98.0,138,71,137.2
3,3715,R9024518,17,15.6,7.0,138,71,9.799999999999999
3,3715,R9024518,32,15.6,51.0,138,71,137.70000000000002
3,3715,R9024518,33,15.6,30.0,138,71,81.0
3,3715,T1240957,99,15.6,65.0,138,71,136.5
3,3715,T1240957,100,15.6,17.0,138,71,35.7
3,3715,T1456327,139,10.9,62.0,102,72,86.8
3,3715,T3578416,140,10.9,60.0,102,72,90.0
3,3715,T3578416,162,10.9,34.0,102,72,91.80000000000001
3,3715,T8415602,157,15.6,39.0,138,71,117.0
3,5295,B9421786,23,15.6,118.0,138,71,129.8
3,5295,M9261780,22,15.6,118.0,138,71,129.8
3,7781,B9421786,34,15.6,109.0,138,71,119.9
3,7781,C6950874,141,10.9,58.0,102,72,63.800000000000004
3,7781,I3568210,159,10.9,38.0,102,72,57.0
3,7781,I3568210,170,10.9,4.0,102,72,10.8
3,7781,M0861435,5,15.6,12.0,138,71,28.799999999999997
3,7781,M0861435,6,10.9,68.0,102,72,102.0
3,7781,M0861435,8,15.6,51.0,138,71,137.70000000000002
3,7781,M0861435,12,15.6,57.0,138,71,136.79999999999998
3,7781,M0861435,166,10.9,18.0,102,72,48.6
3,7781,Q0563789,49,15.6,73.0,138,71,80.30000000000001
3,7781,Q0563789,61,15.6,43.0,138,71,103.2
3,7781,Q0563789,130,15.6,79.0,138,71,118.5
3,7781,R2574108,81,15.6,57.0,138,71,136.79999999999998
3,7781,R2574108,82,15.6,57.0,138,71,136.79999999999998
3,7781,R2574108,83,15.6,1.0,138,71,2.4
3,7781,R9024518,143,15.6,57.0,138,71,136.79999999999998
3,7781,R9024518,144,15.6,57.0,138,71,136.79999999999998
3,7781,T1456327,7,15.6,57.0,138,71,136.79999999999998
3,7781,T1456327,116,15.6,50.0,138,71,120.0
3,7781,T3578416,1,15.6,23.0,138,71,62.1
3,7781,T3578416,4,15.6,51.0,138,71,137.70000000000002
3,7781,T3578416,15,10.9,42.0,102,72,100.8
3,7781,T3578416,44,15.6,67.0,138,71,100.5
3,7781,T3578416,164,10.9,24.0,102,72,57.599999999999994
3,7781,T5340196,117,15.6,4.0,138,71,9.6
3,7781,T5340196,142,15.6,57.0,138,71,136.79999999999998
3,7781,T8415602,158,15.6,39.0,138,71,105.30000000000001
3,7781,U2341856,30,15.6,57.0,138,71,136.79999999999998
3,7781,U2341856,31,15.6,45.0,138,71,108.0
3,7781,U2341856,150,15.6,51.0,138,71,137.70000000000002
