day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
2,1713,P8241609,W6483059712,66,15.2,50.0,2.3,115,65,114.99999999999999
3,1713,A0894267,F1238579604,67,15.2,42.0,2.7,115,65,113.4
3,1713,Q2159086,S0157284396,68,15.2,41.0,2.8,115,65,114.8
3,1713,F6925048,D2089416735,69,8.9,24.0,2.0,81,46,48.0
2,1713,Q2159086,D2089416735,70,15.2,57.0,2.0,115,65,114.0
3,1713,X5392460,C4853760129,71,15.2,63.0,1.8,115,65,113.4
3,1713,J0248196,B1654392708,72,15.2,58.0,1.7,115,65,98.6
3,1713,N3475021,D2089416735,73,15.2,57.0,2.0,115,65,114.0
2,1713,K9041273,S0157284396,74,15.2,41.0,2.8,115,65,114.8
3,1713,O1695408,W6483059712,75,15.2,50.0,2.3,115,65,114.99999999999999
3,1713,Q0914273,F1238579604,76,15.2,42.0,2.7,115,65,113.4
3,1713,T2609381,D2089416735,77,8.9,38.0,2.0,81,46,76.0
2,1713,C3965247,O0423198765,78,8.9,37.0,1.6,81,46,59.2
3,1713,C3965247,S0157284396,79,15.2,37.0,2.8,115,65,103.6
2,1713,N3475021,A8154967302,80,8.9,35.0,1.1,81,46,38.5
3,1713,J0248196,F1238579604,81,15.2,33.0,2.7,115,65,89.10000000000001
2,1713,O1695408,D7512830496,82,9.7,31.0,2.7,86,57,83.7
2,1713,Q2159086,R3956027481,83,8.9,30.0,2.1,81,46,63.0
1,1713,K9041273,W6483059712,84,15.2,50.0,2.3,115,65,114.99999999999999
1,4973,K9041273,B1654392708,85,15.2,57.0,1.7,115,65,96.89999999999999
1,1713,J7856923,S0157284396,86,15.2,41.0,2.8,115,65,114.8
1,1713,C3965247,F1238579604,87,8.9,27.0,2.7,81,46,72.9
1,1713,P8241609,P7154208963,88,15.2,12.0,1.9,115,65,22.799999999999997
1,1713,N3475021,I3945801627,89,15.2,10.0,2.2,115,65,22.0
1,1713,P8241609,S0157284396,90,15.2,4.0,2.8,115,65,11.2
1,7995,T2609381,Z0218367549,91,15.2,5.0,1.2,115,65,6.0
3,7995,P8241609,Z0628975341,92,15.2,104.0,1.1,115,65,114.4
3,7995,C3965247,D5720846931,93,15.2,67.0,1.7,115,65,113.89999999999999
3,7995,C3965247,D5720846931,94,8.9,32.0,1.7,81,46,54.4
3,1713,P8241609,O0423198765,95,15.2,71.0,1.6,115,65,113.60000000000001
2,1713,O1695408,A8154967302,96,15.2,84.0,1.1,115,65,92.4
3,7995,F6925048,V1470682539,97,15.2,82.0,1.4,115,65,114.8
3,1713,N3475021,P7154208963,98,15.2,60.0,1.9,115,65,114.0
2,1713,O1695408,O0423198765,99,15.2,71.0,1.6,115,65,113.60000000000001
3,7995,P8241609,U1536294870,100,15.2,67.0,1.7,115,65,113.89999999999999
3,7995,B7635409,J0916528374,101,15.2,67.0,1.7,115,65,113.89999999999999
2,1713,G3281045,R3956027481,102,15.2,54.0,2.1,115,65,113.4
2,1713,G3281045,R3956027481,103,15.2,11.0,2.1,115,65,23.1
2,1713,K9041273,C4853760129,104,15.2,63.0,1.8,115,65,113.4
2,1713,F6925048,C4853760129,105,15.2,63.0,1.8,115,65,113.4
3,7995,Q0914273,U1536294870,106,15.2,62.0,1.7,115,65,105.39999999999999
2,7995,P8241609,I4325019768,107,8.9,59.0,1.1,81,46,64.9
3,1713,J0248196,O0423198765,108,15.2,57.0,1.6,115,65,91.2
2,1713,J7856923,W6483059712,109,15.2,50.0,2.3,115,65,114.99999999999999
2,1713,J7856923,W6483059712,110,15.2,4.0,2.3,115,65,9.2
2,1713,J0248196,R3956027481,111,15.2,54.0,2.1,115,65,113.4
2,7995,J0248196,J0916528374,112,15.2,51.0,1.7,115,65,86.7
3,1713,P8241609,Z9856021374,113,8.9,50.0,1.4,81,46,70.0
3,1713,A0894267,P7154208963,114,15.2,48.0,1.9,115,65,91.19999999999999
2,1713,Q2159086,D7512830496,115,15.2,42.0,2.7,115,65,113.4
2,1713,P8241609,D7512830496,116,15.2,42.0,2.7,115,65,113.4
3,7995,P8241609,V1470682539,117,8.9,39.0,1.4,81,46,54.599999999999994
2,7995,N3475021,U1536294870,118,8.9,39.0,1.7,81,46,66.3
2,1713,J0248196,D2089416735,119,8.9,39.0,2.0,81,46,78.0
2,1713,O1695408,R3956027481,120,8.9,38.0,2.1,81,46,79.8
2,7995,A0894267,G7468921035,121,8.9,36.0,1.3,81,46,46.800000000000004
3,1713,F6925048,O0423198765,122,8.9,35.0,1.6,81,46,56.0
3,7995,N3475021,V1470682539,123,8.9,33.0,1.4,81,46,46.199999999999996
3,7995,M0236187,N9736240158,124,9.7,30.0,2.8,86,57,84.0
2,1713,J0248196,Z9856021374,125,8.9,30.0,1.4,81,46,42.0
3,1713,J0248196,S0157284396,126,9.7,29.0,2.8,86,57,81.19999999999999
3,7995,F6925048,U1536294870,127,8.9,29.0,1.7,81,46,49.3
3,1713,P8241609,R3956027481,128,8.9,26.0,2.1,81,46,54.6
2,7995,G3281045,D5720846931,129,8.9,18.0,1.7,81,46,30.599999999999998
2,1713,K9041273,S0157284396,130,8.9,15.0,2.8,81,46,42.0
2,1713,C3965247,R3956027481,131,8.9,13.0,2.1,81,46,27.3
2,7995,F6925048,J0916528374,132,8.9,10.0,1.7,81,46,17.0
2,1713,G3281045,O0423198765,133,15.2,71.0,1.6,115,65,113.60000000000001
2,1713,G3281045,O0423198765,134,8.9,45.0,1.6,81,46,72.0
3,4973,N3475021,W8169753420,135,15.2,100.0,1.1,115,65,110.00000000000001
2,7995,Q2159086,Z0218367549,136,15.2,88.0,1.2,115,65,105.6
3,1713,J0248196,D7512830496,137,15.2,40.0,2.7,115,65,108.0
3,7995,J7856923,Z0628975341,138,9.7,78.0,1.1,86,57,85.80000000000001
2,1713,K9041273,W6483059712,139,15.2,19.0,2.3,115,65,43.699999999999996
3,7995,J0248196,D5720846931,140,15.2,67.0,1.7,115,65,113.89999999999999
3,7995,F6925048,J0916528374,141,15.2,67.0,1.7,115,65,113.89999999999999
3,1713,C3965247,Z9856021374,142,15.2,63.0,1.4,115,65,88.19999999999999
2,1713,P8241609,F1238579604,143,8.9,18.0,2.7,81,46,48.6
3,4973,K9041273,Q0174562983,144,15.2,41.0,2.8,115,65,114.8
2,1713,A0894267,P7154208963,145,15.2,60.0,1.9,115,65,114.0
2,1713,P8241609,A8154967302,146,8.9,55.0,1.1,81,46,60.50000000000001
2,1713,C3965247,R3956027481,147,15.2,54.0,2.1,115,65,113.4
1,1713,S9750836,R3956027481,148,15.2,54.0,2.1,115,65,113.4
2,7995,S9750836,V1470682539,149,8.9,51.0,1.4,81,46,71.39999999999999
3,1713,G3281045,W6483059712,150,15.2,50.0,2.3,115,65,114.99999999999999
1,7995,N3475021,Z0628975341,151,8.9,48.0,1.1,81,46,52.800000000000004
2,4973,J0248196,W8169753420,152,8.9,48.0,1.1,81,46,52.800000000000004
2,1713,Q2159086,I3945801627,153,15.2,44.0,2.2,115,65,96.80000000000001
3,1713,A0894267,F1238579604,154,15.2,42.0,2.7,115,65,113.4
2,1713,P8241609,S0157284396,155,15.2,41.0,2.8,115,65,114.8
3,4973,P8241609,Q0174562983,156,15.2,41.0,2.8,115,65,114.8
2,4973,J0248196,Q0174562983,157,15.2,41.0,2.8,115,65,114.8
2,1713,B7635409,R3956027481,158,8.9,36.0,2.1,81,46,75.60000000000001
2,1713,N3475021,D7512830496,159,8.9,27.0,2.7,81,46,72.9
3,1713,N3475021,D2089416735,160,8.9,25.0,2.0,81,46,50.0
3,1713,N3475021,R3956027481,161,8.9,22.0,2.1,81,46,46.2
2,7995,F6925048,Z0628975341,162,8.9,2.0,1.1,81,46,2.2
1,7995,B7635409,N9736240158,163,15.2,41.0,2.8,115,65,114.8
1,7995,B7635409,N9736240158,164,15.2,37.0,2.8,115,65,103.6
2,7995,K9041273,N9736240158,165,15.2,41.0,2.8,115,65,114.8
2,7995,K9041273,N9736240158,166,8.9,28.0,2.8,81,46,78.39999999999999
2,7995,J7856923,N9736240158,167,15.2,41.0,2.8,115,65,114.8
2,7995,J7856923,N9736240158,168,15.2,16.0,2.8,115,65,44.8
2,7995,X5392460,I4325019768,169,8.9,66.0,1.1,81,46,72.60000000000001
3,7995,N3475021,N9736240158,170,15.2,36.0,2.8,115,65,100.8
1,1713,P8241609,C4853760129,171,8.9,41.0,1.8,81,46,73.8
2,1713,J7856923,C4853760129,172,8.9,38.0,1.8,81,46,68.4
3,7995,S9750836,U1536294870,173,15.2,67.0,1.7,115,65,113.89999999999999
1,7995,K9041273,U1536294870,174,15.2,19.0,1.7,115,65,32.3
2,4973,F6925048,W8169753420,175,8.9,40.0,1.1,81,46,44.0
1,1713,J7856923,I3945801627,176,9.7,39.0,2.2,86,57,85.80000000000001
1,1713,J7856923,I3945801627,177,8.9,16.0,2.2,81,46,35.2
1,1713,J7856923,Z9856021374,178,15.2,77.0,1.4,115,65,107.8
1,1713,J7856923,F1238579604,179,9.7,31.0,2.7,86,57,83.7
1,1713,J7856923,A8154967302,180,15.2,35.0,1.1,115,65,38.5
1,1713,J7856923,S0157284396,181,15.2,41.0,2.8,115,65,114.8
1,1713,J7856923,W6483059712,182,15.2,50.0,2.3,115,65,114.99999999999999
1,1713,J7856923,P7154208963,183,8.9,41.0,1.9,81,46,77.89999999999999
1,1713,J7856923,O0423198765,184,15.2,22.0,1.6,115,65,35.2
3,1713,N3475021,F1238579604,185,15.2,42.0,2.7,115,65,113.4
3,1713,N3475021,F1238579604,186,15.2,42.0,2.7,115,65,113.4
3,7995,B7635409,Z0628975341,187,15.2,98.0,1.1,115,65,107.80000000000001
3,1713,Q2159086,A8154967302,188,15.2,97.0,1.1,115,65,106.7
1,7995,T2609381,Z0218367549,189,15.2,95.0,1.2,115,65,114.0
3,7995,Q0914273,Z0628975341,190,15.2,94.0,1.1,115,65,103.4
2,7995,C3965247,Z0628975341,191,15.2,92.0,1.1,115,65,101.2
3,1713,F6925048,W6483059712,192,15.2,38.0,2.3,115,65,87.39999999999999
1,7995,A0894267,J0916528374,193,15.2,67.0,1.7,115,65,113.89999999999999
1,7995,A0894267,J0916528374,194,15.2,19.0,1.7,115,65,32.3
2,1713,N3475021,C4853760129,195,15.2,63.0,1.8,115,65,113.4
2,1713,M0236187,P7154208963,196,15.2,60.0,1.9,115,65,114.0
2,1713,C3965247,O0423198765,197,15.2,71.0,1.6,115,65,113.60000000000001
3,7995,G3281045,D5720846931,198,15.2,67.0,1.7,115,65,113.89999999999999
2,1713,J7856923,F1238579604,199,15.2,42.0,2.7,115,65,113.4
2,1713,J7856923,F1238579604,200,15.2,21.0,2.7,115,65,56.7
2,7995,Q2159086,V1470682539,201,9.7,61.0,1.4,86,57,85.39999999999999
3,1713,X5392460,Z9856021374,202,9.7,61.0,1.4,86,57,85.39999999999999
2,1713,X5392460,B1654392708,203,15.2,58.0,1.7,115,65,98.6
3,7995,M0236187,U1536294870,204,15.2,58.0,1.7,115,65,98.6
3,1713,J7856923,D2089416735,205,15.2,57.0,2.0,115,65,114.0
3,1713,F6925048,D2089416735,206,15.2,57.0,2.0,115,65,114.0
2,1713,J7856923,R3956027481,207,15.2,54.0,2.1,115,65,113.4
1,1713,P8241609,R3956027481,208,15.2,54.0,2.1,115,65,113.4
2,1713,X5392460,I3945801627,209,15.2,52.0,2.2,115,65,114.4
2,1713,F6925048,I3945801627,210,15.2,52.0,2.2,115,65,114.4
2,1713,F6925048,A8154967302,211,8.9,47.0,1.1,81,46,51.7
3,7995,Q2159086,D5720846931,212,8.9,45.0,1.7,81,46,76.5
3,1713,B7635409,O0423198765,213,8.9,45.0,1.6,81,46,72.0
3,7995,K9041273,G7468921035,214,8.9,43.0,1.3,81,46,55.9
3,1713,Q2159086,D7512830496,215,15.2,42.0,2.7,115,65,113.4
2,7995,J7856923,V1470682539,216,8.9,42.0,1.4,81,46,58.8
3,7995,P8241609,G7468921035,217,8.9,42.0,1.3,81,46,54.6
2,1713,N3475021,D7512830496,218,15.2,42.0,2.7,115,65,113.4
3,1713,F6925048,F1238579604,219,15.2,42.0,2.7,115,65,113.4
3,1713,Q2159086,S0157284396,220,15.2,41.0,2.8,115,65,114.8
2,7995,P8241609,N9736240158,221,15.2,41.0,2.8,115,65,114.8
1,7995,B7635409,N9736240158,222,15.2,41.0,2.8,115,65,114.8
3,4973,C3965247,Q0174562983,223,15.2,41.0,2.8,115,65,114.8
2,1713,J0248196,S0157284396,224,15.2,41.0,2.8,115,65,114.8
2,4973,F6925048,Q0174562983,225,15.2,41.0,2.8,115,65,114.8
3,7995,K9041273,D5720846931,226,8.9,40.0,1.7,81,46,68.0
2,1713,Q2159086,F1238579604,227,15.2,39.0,2.7,115,65,105.30000000000001
2,7995,X5392460,Z0628975341,228,8.9,36.0,1.1,81,46,39.6
2,1713,P8241609,D2089416735,229,8.9,36.0,2.0,81,46,72.0
2,1713,F6925048,R3956027481,230,8.9,35.0,2.1,81,46,73.5
2,7995,M0236187,N9736240158,231,9.7,30.0,2.8,86,57,84.0
3,7995,F6925048,V1470682539,232,8.9,30.0,1.4,81,46,42.0
3,4973,J0248196,Q0174562983,233,9.7,29.0,2.8,86,57,81.19999999999999
3,7995,F6925048,Z0628975341,234,8.9,28.0,1.1,81,46,30.800000000000004
2,7995,F6925048,G7468921035,235,8.9,27.0,1.3,81,46,35.1
2,4973,K9041273,Q0174562983,236,8.9,19.0,2.8,81,46,53.199999999999996
2,1713,Q2159086,D2089416735,237,8.9,15.0,2.0,81,46,30.0
3,1713,K9041273,F1238579604,238,8.9,14.0,2.7,81,46,37.800000000000004
1,1713,B7635409,C4853760129,239,8.9,14.0,1.8,81,46,25.2
3,7995,T2609381,G7468921035,240,8.9,14.0,1.3,81,46,18.2
1,7995,F6925048,N9736240158,241,8.9,13.0,2.8,81,46,36.4
3,1713,O1695408,P7154208963,242,8.9,12.0,1.9,81,46,22.799999999999997
2,1713,S9750836,R3956027481,243,8.9,8.0,2.1,81,46,16.8
1,1713,J7856923,D7512830496,244,8.9,7.0,2.7,81,46,18.900000000000002
2,7995,Q2159086,Z0628975341,245,8.9,4.0,1.1,81,46,4.4
1,1713,F6925048,D7512830496,246,8.9,2.0,2.7,81,46,5.4
2,7995,J7856923,G7468921035,247,8.9,39.0,1.3,81,46,50.7
2,7995,A0894267,Z0218367549,248,15.2,2.0,1.2,115,65,2.4
1,7995,X5392460,Z0218367549,249,15.2,85.0,1.2,115,65,102.0
2,7995,X5392460,U1536294870,250,15.2,67.0,1.7,115,65,113.89999999999999
2,7995,X5392460,U1536294870,251,15.2,8.0,1.7,115,65,13.6
2,7995,X5392460,J0916528374,252,15.2,58.0,1.7,115,65,98.6
2,7995,Q0914273,U1536294870,253,8.9,9.0,1.7,81,46,15.299999999999999
2,1713,X5392460,I3945801627,254,8.9,8.0,2.2,81,46,17.6
1,7995,X5392460,G7468921035,255,8.9,5.0,1.3,81,46,6.5
2,7995,F6925048,D5720846931,256,15.2,67.0,1.7,115,65,113.89999999999999
2,7995,F6925048,D5720846931,257,15.2,51.0,1.7,115,65,86.7
2,7995,Q2159086,Z0628975341,258,15.2,104.0,1.1,115,65,114.4
2,7995,A0894267,Z0218367549,259,15.2,95.0,1.2,115,65,114.0
3,1713,N3475021,W6483059712,260,15.2,50.0,2.3,115,65,114.99999999999999
3,1713,N3475021,W6483059712,261,15.2,41.0,2.3,115,65,94.3
3,7995,F6925048,I4325019768,262,15.2,90.0,1.1,115,65,99.00000000000001
3,7995,X5392460,G7468921035,263,15.2,88.0,1.3,115,65,114.4
2,7995,F6925048,G7468921035,264,15.2,88.0,1.3,115,65,114.4
2,1713,P8241609,F1238579604,265,15.2,42.0,2.7,115,65,113.4
2,1713,P8241609,F1238579604,266,15.2,42.0,2.7,115,65,113.4
3,1713,G3281045,D7512830496,267,15.2,42.0,2.7,115,65,113.4
3,1713,G3281045,D7512830496,268,15.2,42.0,2.7,115,65,113.4
3,7995,O1695408,Z0628975341,269,15.2,82.0,1.1,115,65,90.2
2,7995,N3475021,V1470682539,270,15.2,82.0,1.4,115,65,114.8
1,7995,J7856923,Z0218367549,271,15.2,81.0,1.2,115,65,97.2
3,1713,J7856923,O0423198765,272,15.2,71.0,1.6,115,65,113.60000000000001
2,7995,P8241609,N9736240158,273,15.2,41.0,2.8,115,65,114.8
2,7995,P8241609,N9736240158,274,15.2,28.0,2.8,115,65,78.39999999999999
2,1713,Q2159086,O0423198765,275,15.2,64.0,1.6,115,65,102.4
3,7995,O1695408,V1470682539,276,15.2,64.0,1.4,115,65,89.6
3,7995,Q2159086,J0916528374,277,15.2,63.0,1.7,115,65,107.1
3,1713,B7635409,C4853760129,278,15.2,63.0,1.8,115,65,113.4
3,1713,A0894267,O0423198765,279,15.2,63.0,1.6,115,65,100.80000000000001
2,7995,B7635409,U1536294870,280,15.2,62.0,1.7,115,65,105.39999999999999
2,1713,Q0914273,C4853760129,281,15.2,62.0,1.8,115,65,111.60000000000001
3,1713,J7856923,P7154208963,282,15.2,60.0,1.9,115,65,114.0
3,1713,P8241609,P7154208963,283,15.2,60.0,1.9,115,65,114.0
3,1713,O1695408,P7154208963,284,15.2,60.0,1.9,115,65,114.0
2,7995,A0894267,U1536294870,285,15.2,59.0,1.7,115,65,100.3
2,1713,J0248196,D2089416735,286,15.2,57.0,2.0,115,65,114.0
2,1713,F6925048,P7154208963,287,15.2,57.0,1.9,115,65,108.3
3,4973,J7856923,Q0174562983,288,15.2,41.0,2.8,115,65,114.8
3,4973,J7856923,Q0174562983,289,15.2,15.0,2.8,115,65,42.0
3,1713,T2609381,P7154208963,290,15.2,55.0,1.9,115,65,104.5
1,1713,N3475021,R3956027481,291,15.2,54.0,2.1,115,65,113.4
3,7995,O1695408,U1536294870,292,15.2,53.0,1.7,115,65,90.1
2,1713,J7856923,I3945801627,293,15.2,52.0,2.2,115,65,114.4
2,1713,X5392460,I3945801627,294,15.2,52.0,2.2,115,65,114.4
2,1713,K9041273,P7154208963,295,15.2,52.0,1.9,115,65,98.8
1,1713,N3475021,I3945801627,296,15.2,52.0,2.2,115,65,114.4
3,1713,K9041273,W6483059712,297,15.2,50.0,2.3,115,65,114.99999999999999
2,1713,O1695408,W6483059712,298,15.2,50.0,2.3,115,65,114.99999999999999
3,1713,J0248196,A8154967302,299,8.9,50.0,1.1,81,46,55.00000000000001
3,1713,F6925048,W6483059712,300,15.2,50.0,2.3,115,65,114.99999999999999
2,4973,J7856923,W8169753420,301,8.9,47.0,1.1,81,46,51.7
2,1713,S9750836,Z9856021374,302,8.9,46.0,1.4,81,46,64.39999999999999
3,1713,Q0914273,S0157284396,303,15.2,41.0,2.8,115,65,114.8
3,1713,Q0914273,S0157284396,304,15.2,3.0,2.8,115,65,8.399999999999999
3,1713,K9041273,F1238579604,305,15.2,42.0,2.7,115,65,113.4
3,1713,O1695408,D7512830496,306,15.2,42.0,2.7,115,65,113.4
3,7995,O1695408,I4325019768,307,8.9,42.0,1.1,81,46,46.2
2,1713,J0248196,D7512830496,308,15.2,42.0,2.7,115,65,113.4
3,1713,J0248196,F1238579604,309,15.2,42.0,2.7,115,65,113.4
3,1713,F6925048,D7512830496,310,15.2,42.0,2.7,115,65,113.4
1,7995,F6925048,N9736240158,311,15.2,41.0,2.8,115,65,114.8
2,4973,A0894267,Q0174562983,312,15.2,40.0,2.8,115,65,112.0
2,1713,P8241609,W6483059712,313,9.7,36.0,2.3,86,57,82.8
3,1713,G3281045,W6483059712,314,8.9,32.0,2.3,81,46,73.6
2,1713,F6925048,C4853760129,315,8.9,32.0,1.8,81,46,57.6
2,1713,O1695408,F1238579604,316,9.7,31.0,2.7,86,57,83.7
3,1713,F6925048,S0157284396,317,15.2,31.0,2.8,115,65,86.8
2,1713,N3475021,S0157284396,318,9.7,30.0,2.8,86,57,84.0
3,1713,Q0914273,F1238579604,319,8.9,29.0,2.7,81,46,78.30000000000001
2,1713,N3475021,F1238579604,320,8.9,25.0,2.7,81,46,67.5
3,7995,P8241609,U1536294870,321,8.9,22.0,1.7,81,46,37.4
2,7995,F6925048,U1536294870,322,8.9,22.0,1.7,81,46,37.4
1,1713,J7856923,R3956027481,323,8.9,21.0,2.1,81,46,44.1
2,1713,P8241609,O0423198765,324,8.9,20.0,1.6,81,46,32.0
3,1713,N3475021,C4853760129,325,8.9,19.0,1.8,81,46,34.2
3,1713,M0236187,P7154208963,326,8.9,19.0,1.9,81,46,36.1
2,1713,F6925048,F1238579604,327,8.9,18.0,2.7,81,46,48.6
1,7995,T2609381,I4325019768,328,8.9,17.0,1.1,81,46,18.700000000000003
3,1713,N3475021,P7154208963,329,8.9,12.0,1.9,81,46,22.799999999999997
1,7995,J0248196,V1470682539,330,8.9,12.0,1.4,81,46,16.799999999999997
2,1713,P8241609,B1654392708,331,8.9,11.0,1.7,81,46,18.7
2,1713,Q2159086,D7512830496,332,8.9,9.0,2.7,81,46,24.3
1,1713,O1695408,O0423198765,333,8.9,6.0,1.6,81,46,9.600000000000001
2,7995,B7635409,Z0628975341,334,8.9,5.0,1.1,81,46,5.5
2,1713,P8241609,D7512830496,335,8.9,4.0,2.7,81,46,10.8
3,1713,J7856923,D2089416735,336,8.9,3.0,2.0,81,46,6.0
2,7995,P8241609,Z0628975341,337,8.9,3.0,1.1,81,46,3.3000000000000003
3,1713,T2609381,B1654392708,338,8.9,3.0,1.7,81,46,5.1
3,1713,J7856923,S0157284396,339,8.9,2.0,2.8,81,46,5.6
3,1713,X5392460,C4853760129,340,8.9,1.0,1.8,81,46,1.8
