client_code,product_code,day,volume
W4605721,Q8940521376,7,21
Q5316794,Q8940521376,7,0
Q5316794,K9642851073,7,0
K0941268,H2034571896,7,0
K2180453,U5034762189,7,2
K0873149,N1639524078,7,0
C0632198,M4529061837,7,8
P1529086,C3148207659,7,0
C0632198,N1639524078,7,23
C0632198,J2043196587,7,14
S5496018,E9061574382,7,0
F3876249,B0561382749,7,5
R0578934,Y9817602534,7,2
W3752016,C5948637102,7,0
L8574213,J5916084372,7,0
R0869374,J2043196587,7,0
N6521837,Y9817602534,7,0
R0578934,V5189462037,7,1
L8574213,X6784092531,7,12
P1529086,H0473896215,7,4
R0521974,V5189462037,7,0
K2180453,V3047921586,7,0
R0869374,D4715203896,7,0
A8173492,V3047921586,7,0
W3752016,M4529061837,7,0
S5496018,D7314098265,7,11
C1597842,B0561382749,7,0
H2514608,C5948637102,7,0
R0578934,X6784092531,7,0
U5246891,J2043196587,7,0
Q0187523,K9642851073,7,0
X8902713,U1397524680,7,7
E9684503,V5189462037,7,0
A1094236,N1639524078,7,0
N6521837,X6784092531,7,7
L8574213,O6783219504,7,21
R0521974,Z8975210634,7,0
C1597842,B3712854960,7,20
Q0187523,J2043196587,7,0
K0873149,V3047921586,7,0
R0578934,N1639524078,7,0
H2514608,B3712854960,7,0
K2738650,Z8349210675,7,0
W4605721,O4759831260,7,24
H2514608,K9642851073,7,0
W3752016,H2034571896,7,0
F3876249,U5034762189,7,0
K0941268,U1397524680,7,0
R0869374,B0561382749,7,7
A8173492,X3190768245,7,0
K2738650,O6783219504,7,0
K2738650,D7314098265,7,0
K0941268,G8720153694,7,0
N6521837,X3190768245,7,0
K0873149,O6783219504,7,0
U0561743,O4759831260,7,0
A8173492,M4529061837,7,0
N6521837,E9061574382,7,7
U5246891,G8720153694,7,0
Q0187523,C3148207659,7,2
R0869374,X6784092531,7,0
R3674928,D7314098265,7,11
N6521837,X9214076358,7,2
K0873149,J1506948732,7,0
K0941268,Z8349210675,7,13
F5796021,X9214076358,7,0
P1529086,V3047921586,7,0
A1094236,U5034762189,7,0
Q0187523,O6783219504,7,0
F5796021,V3047921586,7,0
H9450786,Z8975210634,7,0
K0941268,B0561382749,7,11
R3674928,M4529061837,7,0
S5496018,G8720153694,7,12
P1529086,D7314098265,7,0
U0561743,Z8349210675,7,0
W3752016,K9642851073,7,16
S5496018,E9513874206,7,0
C1597842,G8720153694,7,7
F3876249,X3190768245,7,0
E9684503,E9513874206,7,0
U5246891,X6784092531,7,16
F5796021,O6783219504,7,0
W4605721,X6784092531,7,12
R0578934,V3047921586,7,0
N6521837,C3148207659,7,0
Q5316794,X6784092531,7,0
R3674928,U2104637895,7,18
P1529086,M4529061837,7,7
K0941268,J5916084372,7,10
H7528096,V5189462037,7,0
X8902713,J1506948732,7,0
K0941268,X9214076358,7,0
H7528096,N1639524078,7,0
F3876249,H0473896215,7,0
K0873149,Y9817602534,7,0
A8173492,E9061574382,7,7
C0632198,X6784092531,7,12
S5496018,D4715203896,7,0
P1529086,V5189462037,7,0
W4605721,U5034762189,7,8
U5246891,J5916084372,7,0
L2184569,E9061574382,7,0
U0561743,U1397524680,7,6
W3752016,G8720153694,7,0
A1094236,X3190768245,7,0
L8574213,H0473896215,7,2
L8574213,Q8940521376,7,0
W3752016,Y9817602534,7,0
E9684503,U2104637895,7,0
C0632198,X3190768245,7,24
A8173492,O6783219504,7,0
C0632198,Y9817602534,7,18
Q0187523,Y9817602534,7,0
U5246891,B0561382749,7,14
K0941268,J1506948732,7,10
F5796021,J2043196587,7,6
A1094236,H0473896215,7,0
K0873149,X9214076358,7,2
H7528096,H2034571896,7,11
R0521974,M4529061837,7,0
K2180453,H0473896215,7,0
W4605721,X9214076358,7,20
K0941268,V3047921586,7,0
S5496018,V3047921586,7,1
U5246891,E9061574382,7,0
W3752016,D7314098265,7,0
P1529086,J1506948732,7,0
F5796021,Y9817602534,7,0
S5496018,B3712854960,7,0
R0869374,D7314098265,7,0
Q0187523,D7314098265,7,0
L8574213,X9214076358,7,0
F5796021,E9061574382,7,0
H9450786,U1397524680,7,14
A8173492,Y9817602534,7,15
N6521837,O6783219504,7,11
C0632198,H0473896215,7,11
L8574213,N1639524078,7,2
F3876249,V3047921586,7,5
Q5316794,V3047921586,7,0
R0869374,V5189462037,7,0
A1094236,O6783219504,7,10
A8173492,Z8349210675,7,0
K0941268,U5034762189,7,0
H9450786,U5034762189,7,0
A8173492,K9642851073,7,0
K2180453,M4529061837,7,3
L2184569,C3148207659,7,0
L8574213,C5948637102,7,0
C1597842,V3047921586,7,0
L8574213,C3148207659,7,8
E9684503,Z8975210634,7,11
H9450786,H0473896215,7,5
W3752016,X9214076358,7,6
F5796021,H0473896215,7,0
K2180453,D7314098265,7,0
L8574213,Z8975210634,7,6
Q5316794,X3190768245,7,0
W3752016,E9061574382,7,0
R3674928,K9642851073,7,0
E9684503,G8720153694,7,5
U5246891,C3148207659,7,0
K2738650,Y9817602534,7,18
E9684503,O4759831260,7,0
W4605721,Y9817602534,7,14
E9684503,C5948637102,7,0
R0578934,U1397524680,7,1
K0873149,J2043196587,7,0
A1094236,Y9817602534,7,1
X8902713,X6784092531,7,0
K0941268,Y9817602534,7,4
L8574213,E9061574382,7,19
W4605721,D7314098265,7,5
A1094236,V3047921586,7,0
W3752016,O6783219504,7,7
S5496018,O6783219504,7,0
R0578934,J5916084372,7,6
A1094236,Z8975210634,7,0
X8902713,C5948637102,7,0
A1094236,E9513874206,7,11
X8902713,J2043196587,7,1
K2180453,Z8349210675,7,9
L2184569,Z8975210634,7,10
X8902713,H0473896215,7,0
R3674928,N1639524078,7,0
C1597842,K9642851073,7,0
X8902713,Z8349210675,7,0
P1529086,H2034571896,7,6
S5496018,M4529061837,7,6
K2180453,Q8940521376,7,16
R0578934,O6783219504,7,0
S5496018,V5189462037,7,0
H9450786,X6784092531,7,0
R3674928,J1506948732,7,0
L2184569,C5948637102,7,9
P1529086,Q8940521376,7,0
K0941268,Q8940521376,7,12
L8574213,Z8349210675,7,0
W3752016,C3148207659,7,0
L2184569,U2104637895,7,25
K2180453,H2034571896,7,0
R0869374,C5948637102,7,0
K2738650,H2034571896,7,0
K0873149,D7314098265,7,0
N6521837,H2034571896,7,0
H9450786,N1639524078,7,0
L2184569,M4529061837,7,0
H2514608,C3148207659,7,1
Q0187523,O4759831260,7,0
L8574213,H2034571896,7,9
P1529086,Y9817602534,7,4
R0521974,X9214076358,7,0
P1529086,C5948637102,7,0
K2738650,Q8940521376,7,0
H7528096,G8720153694,7,0
Q0187523,B3712854960,7,0
R0869374,M4529061837,7,0
U5246891,C5948637102,7,0
H7528096,C3148207659,7,0
R0521974,X6784092531,7,0
P1529086,O4759831260,7,0
K0941268,K9642851073,7,0
H9450786,H2034571896,7,0
R0869374,N1639524078,7,12
E9684503,J5916084372,7,0
L2184569,H2034571896,7,0
H2514608,O6783219504,7,17
R0521974,B0561382749,7,5
A1094236,J1506948732,7,0
R0521974,O6783219504,7,0
U5246891,M4529061837,7,0
X8902713,O6783219504,7,0
H7528096,Q8940521376,7,0
U0561743,C3148207659,7,0
R3674928,E9513874206,7,2
Q0187523,H2034571896,7,1
P1529086,G8720153694,7,1
C0632198,C5948637102,7,23
R0869374,V3047921586,7,1
C0632198,D7314098265,7,0
R0521974,J1506948732,7,0
R3674928,X9214076358,7,3
W4605721,E9061574382,7,10
K0873149,K9642851073,7,0
A1094236,H2034571896,7,3
C1597842,X9214076358,7,3
H9450786,V3047921586,7,0
U0561743,Q8940521376,7,0
U5246891,H2034571896,7,0
H2514608,H0473896215,7,8
U0561743,X3190768245,7,0
K2738650,U1397524680,7,0
F3876249,U2104637895,7,0
K0941268,E9513874206,7,11
H9450786,E9061574382,7,8
H7528096,X9214076358,7,1
U0561743,E9061574382,7,4
H9450786,O6783219504,7,0
K2180453,O4759831260,7,14
K2738650,C3148207659,7,0
R0869374,O4759831260,7,0
C0632198,H2034571896,7,14
H2514608,D4715203896,7,14
U0561743,X9214076358,7,0
L2184569,Z8349210675,7,17
F5796021,K9642851073,7,0
R0578934,C5948637102,7,0
K0873149,G8720153694,7,0
C1597842,C5948637102,7,15
H7528096,U1397524680,7,0
R0869374,H2034571896,7,0
Q0187523,D4715203896,7,0
P1529086,J2043196587,7,0
R0521974,E9061574382,7,0
R0578934,Z8975210634,7,0
P1529086,X9214076358,7,0
L2184569,N1639524078,7,0
Q5316794,C5948637102,7,0
K2738650,D4715203896,7,8
A8173492,E9513874206,7,0
A1094236,D4715203896,7,20
K2180453,O6783219504,7,8
C1597842,X3190768245,7,14
Q0187523,G8720153694,7,0
F5796021,Z8349210675,7,0
R3674928,B0561382749,7,12
Q5316794,J1506948732,7,0
Q5316794,Z8349210675,7,0
N6521837,G8720153694,7,2
K2738650,X9214076358,7,0
X8902713,O4759831260,7,0
S5496018,X3190768245,7,13
N6521837,M4529061837,7,0
H7528096,D7314098265,7,9
A1094236,U2104637895,7,13
K2180453,V5189462037,7,3
F5796021,G8720153694,7,0
N6521837,J5916084372,7,0
S5496018,H2034571896,7,0
R0578934,H2034571896,7,0
H7528096,B0561382749,7,10
C0632198,D4715203896,7,13
A8173492,D7314098265,7,5
W4605721,X3190768245,7,72
R0869374,Z8975210634,7,0
K2738650,B0561382749,7,6
Q0187523,Z8975210634,7,1
H2514608,J5916084372,7,0
E9684503,Q8940521376,7,0
C1597842,E9513874206,7,5
R0521974,V3047921586,7,0
U5246891,V3047921586,7,0
K0941268,X6784092531,7,5
R0521974,J2043196587,7,15
A8173492,C3148207659,7,0
R0521974,C3148207659,7,10
R0578934,B3712854960,7,2
L2184569,V5189462037,7,0
C0632198,J5916084372,7,23
K2180453,K9642851073,7,1
C1597842,H0473896215,7,0
C1597842,D4715203896,7,14
F5796021,N1639524078,7,0
R0869374,J5916084372,7,0
F3876249,D4715203896,7,0
C1597842,J1506948732,7,12
C0632198,O4759831260,7,7
H2514608,D7314098265,7,18
Q0187523,J5916084372,7,0
S5496018,O4759831260,7,0
S5496018,J2043196587,7,0
A1094236,J2043196587,7,1
Q5316794,O6783219504,7,0
E9684503,X6784092531,7,11
C0632198,Z8975210634,7,14
L2184569,B0561382749,7,5
K2180453,E9513874206,7,0
P1529086,J5916084372,7,0
X8902713,D4715203896,7,0
F3876249,E9061574382,7,12
A1094236,Z8349210675,7,0
W4605721,B0561382749,7,31
U0561743,Z8975210634,7,0
C0632198,U1397524680,7,9
L8574213,D7314098265,7,16
L2184569,J1506948732,7,0
R3674928,B3712854960,7,0
H2514608,X9214076358,7,0
K2738650,U5034762189,7,0
U0561743,N1639524078,7,0
N6521837,U5034762189,7,0
F5796021,J1506948732,7,13
C0632198,U2104637895,7,11
A8173492,H0473896215,7,8
L8574213,U5034762189,7,0
W4605721,N1639524078,7,34
C1597842,U5034762189,7,12
K2180453,Y9817602534,7,3
K0941268,N1639524078,7,0
R0869374,H0473896215,7,12
S5496018,C3148207659,7,0
K2180453,U1397524680,7,0
K2180453,E9061574382,7,11
U0561743,H2034571896,7,0
U5246891,J1506948732,7,0
K2180453,C3148207659,7,0
R0521974,U2104637895,7,0
E9684503,X9214076358,7,0
L8574213,Y9817602534,7,16
P1529086,U5034762189,7,0
E9684503,N1639524078,7,6
K2738650,E9061574382,7,0
Q0187523,U5034762189,7,10
C1597842,J2043196587,7,13
F5796021,O4759831260,7,0
K0873149,C3148207659,7,0
R0869374,Y9817602534,7,0
A1094236,K9642851073,7,0
U0561743,V3047921586,7,0
U5246891,U5034762189,7,0
E9684503,C3148207659,7,0
S5496018,U1397524680,7,0
Q0187523,E9061574382,7,0
W3752016,X6784092531,7,0
Q0187523,B0561382749,7,5
S5496018,J5916084372,7,0
W4605721,B3712854960,7,3
P1529086,E9061574382,7,0
U5246891,Q8940521376,7,22
H2514608,H2034571896,7,0
U5246891,U2104637895,7,0
K0941268,U2104637895,7,18
S5496018,Y9817602534,7,42
K2180453,X9214076358,7,0
R0869374,J1506948732,7,0
H9450786,K9642851073,7,0
X8902713,X3190768245,7,7
K0873149,D4715203896,7,0
Q5316794,J5916084372,7,0
W3752016,Q8940521376,7,0
F5796021,C3148207659,7,0
Q5316794,Y9817602534,7,0
W4605721,G8720153694,7,22
Q0187523,Q8940521376,7,0
R0869374,U5034762189,7,0
K0941268,Z8975210634,7,25
F5796021,E9513874206,7,0
U5246891,D7314098265,7,7
N6521837,B0561382749,7,5
R3674928,J5916084372,7,0
L2184569,J2043196587,7,5
A8173492,B3712854960,7,7
R0578934,C3148207659,7,0
K0941268,D4715203896,7,24
R0521974,K9642851073,7,0
X8902713,D7314098265,7,0
F5796021,X3190768245,7,0
C0632198,U5034762189,7,0
E9684503,M4529061837,7,5
R0578934,E9513874206,7,0
F3876249,J5916084372,7,0
W3752016,B0561382749,7,4
L8574213,M4529061837,7,0
F3876249,Y9817602534,7,0
H7528096,M4529061837,7,0
R0869374,E9061574382,7,0
C0632198,Q8940521376,7,13
R0578934,U5034762189,7,0
X8902713,H2034571896,7,0
F5796021,X6784092531,7,2
E9684503,E9061574382,7,0
A1094236,U1397524680,7,0
W4605721,E9513874206,7,8
Q5316794,J2043196587,7,0
Q5316794,X9214076358,7,1
K0941268,B3712854960,7,0
A1094236,J5916084372,7,0
C1597842,M4529061837,7,16
H7528096,Z8975210634,7,14
U0561743,B0561382749,7,0
K2738650,B3712854960,7,1
Q5316794,D4715203896,7,0
W3752016,B3712854960,7,0
L8574213,E9513874206,7,6
R3674928,Z8349210675,7,7
W3752016,X3190768245,7,0
K2180453,J5916084372,7,8
R0869374,X9214076358,7,19
C0632198,K9642851073,7,0
Q0187523,H0473896215,7,1
Q0187523,X9214076358,7,0
A1094236,D7314098265,7,0
W4605721,C3148207659,7,3
U5246891,Z8349210675,7,0
E9684503,H2034571896,7,0
Q5316794,C3148207659,7,0
R0578934,D7314098265,7,0
S5496018,U5034762189,7,0
L2184569,Y9817602534,7,0
U0561743,G8720153694,7,6
R0521974,N1639524078,7,0
U5246891,H0473896215,7,9
R0521974,U5034762189,7,11
H7528096,K9642851073,7,0
C0632198,X9214076358,7,0
H2514608,M4529061837,7,0
H7528096,O6783219504,7,0
K0941268,E9061574382,7,8
F3876249,N1639524078,7,0
L2184569,O6783219504,7,0
K0873149,Z8975210634,7,15
U5246891,Y9817602534,7,1
R0521974,G8720153694,7,0
R0521974,J5916084372,7,0
K0873149,U1397524680,7,4
H9450786,J5916084372,7,5
C0632198,B0561382749,7,6
W4605721,D4715203896,7,21
R0578934,X9214076358,7,0
Q0187523,X6784092531,7,0
R0869374,O6783219504,7,0
R0521974,Y9817602534,7,0
C1597842,H2034571896,7,98
U0561743,K9642851073,7,0
U0561743,U5034762189,7,0
F3876249,C3148207659,7,0
K0941268,D7314098265,7,1
W4605721,U1397524680,7,21
K2738650,K9642851073,7,0
Q0187523,M4529061837,7,0
K0873149,H2034571896,7,0
H7528096,X6784092531,7,0
C1597842,N1639524078,7,22
S5496018,J1506948732,7,8
N6521837,J1506948732,7,0
A1094236,E9061574382,7,0
U5246891,X9214076358,7,3
H2514608,Q8940521376,7,0
H9450786,O4759831260,7,0
L8574213,V3047921586,7,0
W4605721,J2043196587,7,25
