day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,6590,B8230651,125,15.8,59.0,136,88,135.7
2,6590,R0394857,126,15.8,1.0,136,88,1.5
2,6590,R0394857,126,15.8,56.0,136,88,134.4
1,8434,B9243806,127,15.8,50.0,136,88,135.0
3,6590,A1023598,128,6.6,2.0,93,59,3.0
3,6590,A1023598,128,6.6,39.0,93,59,89.69999999999999
3,8434,B9243806,129,6.6,34.0,93,59,91.8
3,6590,G7082356,130,15.8,59.0,136,88,135.7
3,8434,Q0837169,131,15.8,80.0,136,88,136.0
1,8434,P3980725,132,4.5,31.0,53,38,52.7
1,6590,I9812753,133,6.6,38.0,93,59,91.2
3,8434,G7082356,134,6.6,1.0,93,59,1.2
3,8434,G7082356,134,6.6,54.0,93,59,91.8
1,6590,Z7048963,135,5.0,24.0,59,32,57.6
2,8434,P3980725,136,5.0,34.0,59,32,57.8
2,8434,P3980725,136,5.0,1.0,59,32,1.2
2,8434,M7246581,137,15.8,80.0,136,88,136.0
3,6590,D9432085,138,15.8,2.0,136,88,2.6
3,6590,D9432085,138,15.8,58.0,136,88,133.39999999999998
2,8434,K0894137,139,15.8,80.0,136,88,136.0
1,6590,I9812753,140,4.5,22.0,53,38,52.8
1,8434,Z1328495,141,6.6,1.0,93,59,1.2
1,8434,Z1328495,141,6.6,34.0,93,59,91.8
3,6590,D9432085,142,6.6,1.0,93,59,1.3
3,6590,D9432085,142,6.6,2.0,93,59,4.2
3,6590,D9432085,142,6.6,38.0,93,59,87.39999999999999
2,8434,A7925360,143,15.8,89.0,136,88,133.5
2,8434,A7925360,143,15.8,2.0,136,88,2.4
3,8434,Z7048963,144,5.0,1.0,59,32,1.2
3,8434,Z7048963,144,5.0,24.0,59,32,57.6
3,8434,Z7048963,145,5.0,1.0,59,32,1.2
3,8434,Z7048963,145,5.0,24.0,59,32,57.6
3,8434,L9123457,146,15.8,56.0,136,88,134.4
3,8434,L9123457,146,15.8,1.0,136,88,1.5
1,6590,I9713246,147,15.8,14.0,136,88,21.0
1,6590,I9713246,147,15.8,50.0,136,88,115.0
1,6590,K0894137,148,5.0,10.0,59,32,23.0
1,6590,K0894137,148,5.0,15.0,59,32,36.0
1,6590,P3980725,149,5.0,20.0,59,32,58.0
3,8434,E2084516,150,4.5,28.0,53,38,50.4
3,8434,E2084516,150,4.5,1.0,53,38,2.4
3,8434,E2084516,151,4.5,28.0,53,38,50.4
3,8434,E2084516,151,4.5,1.0,53,38,2.4
2,6590,G7082356,152,15.8,89.0,136,88,133.5
2,6590,G7082356,152,15.8,1.0,136,88,2.1
1,6590,I9812753,153,6.6,44.0,93,59,92.4
3,6590,K0894137,154,4.5,18.0,53,38,52.2
3,6590,R0394857,155,15.8,46.0,136,88,133.4
3,6590,R0394857,155,15.8,1.0,136,88,1.5
3,6590,P3980725,156,6.6,32.0,93,59,92.8
3,6702,R0394857,157,15.8,46.0,136,88,133.4
3,6702,R0394857,158,15.8,46.0,136,88,133.4
2,6590,E2084516,159,4.5,18.0,53,38,52.2
2,6702,G7082356,160,15.8,46.0,136,88,133.4
2,8434,Q0837169,161,5.0,39.0,59,32,58.5
1,8434,L9123457,162,4.5,19.0,53,38,51.3
1,8434,L9123457,162,4.5,1.0,53,38,1.5
1,8434,B9243806,163,4.5,22.0,53,38,52.8
3,6590,E2084516,164,6.6,32.0,93,59,92.8
1,8434,Z1328495,165,6.6,1.0,93,59,1.2
1,8434,Z1328495,165,6.6,54.0,93,59,91.8
3,6590,L9123457,166,15.8,89.0,136,88,133.5
3,6590,L9123457,166,15.8,1.0,136,88,2.4
1,6590,I9812753,167,4.5,25.0,53,38,52.5
1,8434,I9812753,168,4.5,1.0,53,38,1.8
1,8434,I9812753,168,4.5,30.0,53,38,51.0
3,8434,P3980725,169,15.8,80.0,136,88,136.0
3,8434,P3980725,170,15.8,80.0,136,88,136.0
2,8434,A1023598,171,15.8,71.0,136,88,127.8
2,8434,A1023598,171,15.8,2.0,136,88,4.8
2,8434,A1023598,171,15.8,2.0,136,88,3.4
2,6590,B9243806,172,15.8,18.0,136,88,43.2
2,6590,B9243806,172,15.8,32.0,136,88,92.8
1,6590,P3980725,173,15.8,46.0,136,88,133.4
1,6590,P3980725,173,15.8,1.0,136,88,2.1
1,8434,R0394857,176,4.5,31.0,53,38,52.7
1,8434,R0394857,174,4.5,31.0,53,38,52.7
1,8434,R0394857,175,4.5,31.0,53,38,52.7
2,8434,Z7048963,177,5.0,1.0,59,32,1.2
2,8434,Z7048963,177,5.0,34.0,59,32,57.8
3,6590,R0394857,178,6.6,32.0,93,59,92.8
3,6590,R0394857,179,6.6,32.0,93,59,92.8
1,6590,D9432085,180,15.8,103.0,136,88,133.9
1,6590,D9432085,180,15.8,1.0,136,88,2.1
3,6590,K0894137,181,6.6,32.0,93,59,92.8
3,8434,G7082356,182,6.6,1.0,93,59,1.2
3,8434,G7082356,182,6.6,54.0,93,59,91.8
1,8434,K0894137,184,5.0,34.0,59,32,57.8
1,8434,K0894137,184,5.0,1.0,59,32,1.2
1,8434,K0894137,185,5.0,34.0,59,32,57.8
1,8434,K0894137,185,5.0,1.0,59,32,1.2
1,8434,K0894137,183,5.0,34.0,59,32,57.8
1,8434,K0894137,183,5.0,1.0,59,32,1.2
2,8434,R0394857,186,4.5,22.0,53,38,52.8
1,8434,E2084516,187,5.0,24.0,59,32,57.6
1,8434,E2084516,188,6.6,38.0,93,59,91.2
1,8434,E2084516,188,6.6,1.0,93,59,1.7
3,8434,R0394857,189,6.6,1.0,93,59,1.8
3,8434,R0394857,189,6.6,38.0,93,59,91.2
1,8434,I9812753,190,4.5,22.0,53,38,52.8
2,6590,E2084516,191,15.8,1.0,136,88,2.1
2,6590,E2084516,191,15.8,103.0,136,88,133.9
1,8434,L9123457,192,15.8,2.0,136,88,5.4
1,8434,L9123457,192,15.8,87.0,136,88,130.5
3,6590,I9812753,193,6.6,2.0,93,59,4.6
3,6590,I9812753,193,6.6,68.0,93,59,88.4
1,6590,Q0837169,194,15.8,62.0,136,88,130.20000000000002
1,6590,Q0837169,194,15.8,2.0,136,88,5.8
1,8434,P3980725,195,4.5,1.0,53,38,2.4
1,8434,P3980725,195,4.5,28.0,53,38,50.4
2,6590,Q0837169,196,6.6,36.0,93,59,75.60000000000001
2,6590,Q0837169,196,6.6,6.0,93,59,17.4
3,8434,A1023598,197,15.8,3.0,136,88,5.4
3,8434,A1023598,197,15.8,53.0,136,88,127.2
3,8434,A1023598,197,15.8,2.0,136,88,3.4
1,8434,G7082356,198,5.0,1.0,59,32,1.2
1,8434,G7082356,198,5.0,24.0,59,32,57.6
2,6590,B9243806,199,15.8,47.0,136,88,112.8
2,6590,B9243806,199,15.8,8.0,136,88,23.2
3,8434,M7246581,200,6.6,1.0,93,59,1.7
3,8434,M7246581,200,6.6,76.0,93,59,91.2
2,8434,I9812753,201,6.6,34.0,93,59,91.8
2,8434,I9812753,201,6.6,1.0,93,59,1.2
1,8434,R0394857,202,5.0,1.0,59,32,1.8
1,8434,R0394857,202,5.0,21.0,59,32,56.7
1,8434,P3980725,203,4.5,19.0,53,38,51.3
3,6590,Z7048963,204,6.6,40.0,93,59,92.0
3,8434,L9123457,205,15.8,34.0,136,88,91.8
3,8434,L9123457,205,15.8,26.0,136,88,44.2
3,8434,L9123457,206,15.8,34.0,136,88,91.8
3,8434,L9123457,206,15.8,26.0,136,88,44.2
2,6590,Q0837169,208,15.8,2.0,136,88,2.6
2,6590,Q0837169,208,15.8,46.0,136,88,133.4
2,6590,Q0837169,207,15.8,2.0,136,88,2.6
2,6590,Q0837169,207,15.8,46.0,136,88,133.4
3,8434,D9432085,209,15.8,3.0,136,88,3.6
3,8434,D9432085,209,15.8,49.0,136,88,132.3
3,8434,D9432085,210,15.8,3.0,136,88,3.6
3,8434,D9432085,210,15.8,49.0,136,88,132.3
3,8434,D9432085,211,15.8,3.0,136,88,3.6
3,8434,D9432085,211,15.8,49.0,136,88,132.3
3,8434,D9432085,212,15.8,3.0,136,88,3.6
3,8434,D9432085,212,15.8,49.0,136,88,132.3
3,8434,D9432085,213,15.8,3.0,136,88,3.6
3,8434,D9432085,213,15.8,49.0,136,88,132.3
1,6590,K0894137,214,15.8,4.0,136,88,6.0
1,6590,K0894137,214,15.8,100.0,136,88,130.0
3,8434,K0894137,215,15.8,50.0,136,88,135.0
2,6590,E2084516,216,15.8,59.0,136,88,135.7
2,8434,I9812753,217,5.0,1.0,59,32,1.8
2,8434,I9812753,217,5.0,21.0,59,32,56.7
1,8434,E2084516,218,6.6,1.0,93,59,2.4
1,8434,E2084516,218,6.6,33.0,93,59,89.10000000000001
1,8434,E2084516,218,6.6,1.0,93,59,1.5
1,8434,Z1328495,219,15.8,48.0,136,88,129.60000000000002
1,8434,Z1328495,219,15.8,2.0,136,88,3.4
1,8434,Z1328495,219,15.8,2.0,136,88,3.0
3,6590,G7082356,220,15.8,2.0,136,88,3.0
3,6590,G7082356,220,15.8,2.0,136,88,4.2
3,6590,G7082356,220,15.8,56.0,136,88,128.79999999999998
2,8434,R0394857,221,6.6,51.0,93,59,91.8
2,8434,R0394857,221,6.6,1.0,93,59,1.2
3,6590,Z7048963,222,15.8,63.0,136,88,132.3
3,6590,Z7048963,222,15.8,1.0,136,88,1.3
3,6590,Z7048963,222,15.8,1.0,136,88,2.4
3,8434,P3980725,223,15.8,56.0,136,88,134.4
3,8434,P3980725,223,15.8,1.0,136,88,1.5
1,6590,I9812753,224,15.8,59.0,136,88,135.7
3,6590,A1023598,225,15.8,82.0,136,88,123.0
3,6590,A1023598,225,15.8,2.0,136,88,4.6
3,6590,A1023598,225,15.8,4.0,136,88,8.4
1,8434,Q0837169,226,15.8,2.0,136,88,3.4
1,8434,Q0837169,226,15.8,48.0,136,88,129.60000000000002
1,8434,Q0837169,226,15.8,2.0,136,88,3.0
2,6590,Z1328495,227,15.8,58.0,136,88,121.8
2,6590,Z1328495,227,15.8,4.0,136,88,9.6
2,6590,Z1328495,227,15.8,2.0,136,88,4.6
2,6590,Z1328495,228,15.8,58.0,136,88,121.8
2,6590,Z1328495,228,15.8,4.0,136,88,9.6
2,6590,Z1328495,228,15.8,2.0,136,88,4.6
1,6590,R0394857,229,15.8,1.0,136,88,2.9
1,6590,R0394857,229,15.8,87.0,136,88,130.5
1,6590,R0394857,229,15.8,2.0,136,88,2.6
2,8434,K0894137,230,6.6,2.0,93,59,3.0
2,8434,K0894137,230,6.6,75.0,93,59,90.0
2,6590,G8562173,231,15.8,4.0,136,88,6.0
2,6590,G8562173,231,15.8,100.0,136,88,130.0
2,6590,E2084516,232,15.8,3.0,136,88,6.300000000000001
2,6590,E2084516,232,15.8,54.0,136,88,129.6
2,8434,I9812753,233,6.6,51.0,93,59,91.8
2,8434,I9812753,233,6.6,1.0,93,59,1.2
1,6590,K0894137,234,15.8,89.0,136,88,133.5
1,6590,K0894137,234,15.8,1.0,136,88,2.4
3,8434,G7082356,235,15.8,75.0,136,88,135.0
2,6590,G7082356,236,15.8,5.0,136,88,7.5
2,6590,G7082356,236,15.8,59.0,136,88,123.9
2,6590,G7082356,236,15.8,2.0,136,88,4.6
1,6590,K0894137,237,15.8,3.0,136,88,8.7
1,6590,K0894137,237,15.8,53.0,136,88,127.2
3,8434,Z1328495,238,15.8,2.0,136,88,3.6
3,8434,Z1328495,238,15.8,2.0,136,88,3.4
3,8434,Z1328495,238,15.8,86.0,136,88,129.0
2,8434,E2084516,240,15.8,2.0,136,88,3.6
2,8434,E2084516,240,15.8,2.0,136,88,3.4
2,8434,E2084516,240,15.8,86.0,136,88,129.0
2,8434,E2084516,239,15.8,2.0,136,88,3.6
2,8434,E2084516,239,15.8,2.0,136,88,3.4
2,8434,E2084516,239,15.8,86.0,136,88,129.0
2,8434,R0394857,241,15.8,80.0,136,88,136.0
3,6590,E2084516,242,15.8,64.0,136,88,134.4
3,6590,E2084516,242,15.8,1.0,136,88,1.3
3,6590,P3980725,243,15.8,88.0,136,88,114.4
3,6590,P3980725,243,15.8,9.0,136,88,21.6
3,6590,I9812753,244,15.8,2.0,136,88,4.2
3,6590,I9812753,244,15.8,87.0,136,88,130.5
3,6590,I9812753,244,15.8,1.0,136,88,1.3
3,6590,I9812753,245,15.8,2.0,136,88,4.2
3,6590,I9812753,245,15.8,87.0,136,88,130.5
3,6590,I9812753,245,15.8,1.0,136,88,1.3
3,8434,B9243806,246,15.8,2.0,136,88,3.4
3,8434,B9243806,246,15.8,53.0,136,88,127.2
3,8434,B9243806,246,15.8,3.0,136,88,5.4
3,8434,I9812753,247,15.8,89.0,136,88,133.5
3,8434,I9812753,247,15.8,2.0,136,88,2.4
2,6590,Z7048963,248,15.8,46.0,136,88,133.4
2,6590,Z7048963,248,15.8,2.0,136,88,2.6
2,6590,Z7048963,249,15.8,46.0,136,88,133.4
2,6590,Z7048963,249,15.8,2.0,136,88,2.6
3,8434,M7246581,250,15.8,2.0,136,88,3.4
3,8434,M7246581,250,15.8,86.0,136,88,129.0
3,8434,M7246581,250,15.8,3.0,136,88,3.6
2,8434,K0894137,251,15.8,1.0,136,88,1.2
2,8434,K0894137,251,15.8,1.0,136,88,1.8
2,8434,K0894137,251,15.8,48.0,136,88,129.60000000000002
2,8434,K0894137,251,15.8,2.0,136,88,3.4
3,6590,E2084516,252,15.8,46.0,136,88,133.4
3,6590,E2084516,252,15.8,2.0,136,88,2.6
2,8434,B9243806,253,15.8,2.0,136,88,3.4
2,8434,B9243806,253,15.8,2.0,136,88,4.8
2,8434,B9243806,253,15.8,71.0,136,88,127.8
3,8434,G7082356,254,15.8,89.0,136,88,133.5
3,8434,G7082356,254,15.8,2.0,136,88,2.4
1,8434,P3980725,255,15.8,2.0,136,88,3.4
1,8434,P3980725,255,15.8,48.0,136,88,129.60000000000002
1,8434,P3980725,255,15.8,2.0,136,88,3.0
1,8434,I9812753,256,15.8,80.0,136,88,136.0
2,6590,K0894137,257,15.8,46.0,136,88,133.4
2,6590,K0894137,257,15.8,2.0,136,88,2.6
1,8434,Z7048963,258,15.8,2.0,136,88,3.4
1,8434,Z7048963,258,15.8,2.0,136,88,3.0
1,8434,Z7048963,258,15.8,108.0,136,88,129.6
1,6590,Z7048963,259,15.8,58.0,136,88,133.39999999999998
1,6590,Z7048963,259,15.8,2.0,136,88,2.6
2,8434,L9123457,260,15.8,2.0,136,88,3.4
2,8434,L9123457,260,15.8,54.0,136,88,129.6
2,8434,L9123457,260,15.8,2.0,136,88,3.0
3,8434,I9812753,261,15.8,80.0,136,88,136.0
3,8434,Z7048963,262,15.8,3.0,136,88,3.6
3,8434,Z7048963,262,15.8,2.0,136,88,3.4
3,8434,Z7048963,262,15.8,86.0,136,88,129.0
3,8434,Z7048963,263,15.8,3.0,136,88,3.6
3,8434,Z7048963,263,15.8,2.0,136,88,3.4
3,8434,Z7048963,263,15.8,86.0,136,88,129.0
3,8434,Z7048963,264,15.8,3.0,136,88,3.6
3,8434,Z7048963,264,15.8,2.0,136,88,3.4
3,8434,Z7048963,264,15.8,86.0,136,88,129.0
3,8434,Z7048963,265,15.8,3.0,136,88,3.6
3,8434,Z7048963,265,15.8,2.0,136,88,3.4
3,8434,Z7048963,265,15.8,86.0,136,88,129.0
3,8434,Z7048963,266,15.8,3.0,136,88,3.6
3,8434,Z7048963,266,15.8,2.0,136,88,3.4
3,8434,Z7048963,266,15.8,86.0,136,88,129.0
3,8434,Z7048963,267,15.8,3.0,136,88,3.6
3,8434,Z7048963,267,15.8,2.0,136,88,3.4
3,8434,Z7048963,267,15.8,86.0,136,88,129.0
3,8434,Z7048963,268,15.8,3.0,136,88,3.6
3,8434,Z7048963,268,15.8,2.0,136,88,3.4
3,8434,Z7048963,268,15.8,86.0,136,88,129.0
3,8434,Z7048963,269,15.8,3.0,136,88,3.6
3,8434,Z7048963,269,15.8,2.0,136,88,3.4
3,8434,Z7048963,269,15.8,86.0,136,88,129.0
3,8434,Z7048963,270,15.8,3.0,136,88,3.6
3,8434,Z7048963,270,15.8,2.0,136,88,3.4
3,8434,Z7048963,270,15.8,86.0,136,88,129.0
3,8434,Z7048963,271,15.8,3.0,136,88,3.6
3,8434,Z7048963,271,15.8,2.0,136,88,3.4
3,8434,Z7048963,271,15.8,86.0,136,88,129.0
3,8434,Z7048963,272,15.8,3.0,136,88,3.6
3,8434,Z7048963,272,15.8,2.0,136,88,3.4
3,8434,Z7048963,272,15.8,86.0,136,88,129.0
3,8434,Z7048963,273,15.8,3.0,136,88,3.6
3,8434,Z7048963,273,15.8,2.0,136,88,3.4
3,8434,Z7048963,273,15.8,86.0,136,88,129.0
3,8434,Z7048963,274,15.8,3.0,136,88,3.6
3,8434,Z7048963,274,15.8,2.0,136,88,3.4
3,8434,Z7048963,274,15.8,86.0,136,88,129.0
1,6590,K0894137,275,15.8,58.0,136,88,133.39999999999998
1,6590,K0894137,275,15.8,2.0,136,88,2.6
2,8434,Z1328495,276,15.8,1.0,136,88,1.2
2,8434,Z1328495,276,15.8,73.0,136,88,131.4
2,8434,Z1328495,276,15.8,2.0,136,88,3.4
