client_code,product_code,day,volume
E0437856,A3149687250,7,0
E3479026,P5901876234,7,0
T0965782,H2374819056,7,1
W6173802,X4032587691,7,4
C6914870,X4032587691,7,1
W6173802,R0593762841,7,0
X9015634,D0178592346,7,0
C2036589,R2731809564,7,2
S8160375,K6429705381,7,15
Z8142507,A3149687250,7,0
P0246587,P5901876234,7,0
Q4180762,O5684092371,7,5
R6849103,O5684092371,7,0
J3790465,L3482709165,7,4
T0965782,S9562038147,7,15
H4602978,R0593762841,7,4
X9015634,L0491253876,7,0
H4602978,A3149687250,7,13
W6173802,S0821467359,7,6
F7318596,G2837951046,7,4
P3417502,A3149687250,7,0
K1406895,Y1862470539,7,13
P0718526,P5901876234,7,0
T0965782,K5134087692,7,9
P3417502,D0178592346,7,10
Q5013724,S0821467359,7,0
Q5013724,O3186592704,7,7
Y3759180,B2470136895,7,11
C6914870,K6429705381,7,8
Z8247369,L0491253876,7,7
W6173802,H5819263704,7,12
W3104295,B2470136895,7,11
H9805137,H5819263704,7,0
F7318596,K6429705381,7,1
Y3759180,S0821467359,7,0
C2036589,A3149687250,7,0
F7318596,A8762095413,7,8
Y3759180,K1093256478,7,1
W6173802,M7531690482,7,0
Y3759180,H5819263704,7,0
H9805137,S6342785019,7,5
D8137024,P1346798502,7,0
E3479026,O3186592704,7,29
I8637015,O5684092371,7,0
J3790465,P5901876234,7,0
C2036589,L3482709165,7,12
Q5013724,L3482709165,7,13
X9015634,R0593762841,7,0
Z8247369,H5819263704,7,0
P3417502,B2470136895,7,14
S8160375,L0491253876,7,2
E0437856,R0593762841,7,0
P0246587,O3186592704,7,5
H4602978,I8509673142,7,0
P0246587,T6725419830,7,0
W6173802,G2837951046,7,14
Q4180762,S6342785019,7,5
Q4180762,H5819263704,7,8
I0469817,A3149687250,7,0
I0469817,L0491253876,7,9
S5470936,A3149687250,7,0
C2036589,K6429705381,7,8
Y3759180,D0839254671,7,9
E3479026,K6429705381,7,0
F7318596,P1346798502,7,0
K1406895,R2731809564,7,1
T0965782,P1346798502,7,3
Z8142507,B2470136895,7,0
S5470936,P1346798502,7,7
I0469817,K6429705381,7,0
S8160375,O3186592704,7,2
X9015634,D9536078241,7,3
W3104295,P5901876234,7,0
M7249061,D9536078241,7,3
P0718526,R0593762841,7,0
E3479026,T6725419830,7,1
C2036589,P6701348952,7,0
Q4180762,B2470136895,7,10
W6173802,A8762095413,7,18
Q5013724,R0593762841,7,1
M7249061,M7531690482,7,0
Y3759180,O3186592704,7,18
I0469817,D0178592346,7,13
P0246587,I8509673142,7,0
F7318596,Y1862470539,7,0
H4602978,D0178592346,7,8
E0437856,G2837951046,7,14
Q5013724,C5706148932,7,0
E3479026,D0839254671,7,9
Z8247369,G2837951046,7,10
Z8247369,A3149687250,7,0
C6914870,K5134087692,7,2
T0965782,R0593762841,7,0
H4602978,A0936571428,7,9
Y3759180,X6405219738,7,13
M7249061,D6524390178,7,0
Y3759180,S6342785019,7,7
T0965782,K1093256478,7,3
W6173802,O9138052764,7,13
A9305472,R2731809564,7,17
J3790465,D0839254671,7,0
W3104295,H2374819056,7,0
T0965782,B2470136895,7,0
D8137024,A8762095413,7,0
W6173802,O5684092371,7,0
Q4180762,C5706148932,7,0
S8160375,C5706148932,7,0
R6849103,X4032587691,7,24
R6849103,O9138052764,7,14
W6173802,P1346798502,7,10
W6173802,S6342785019,7,5
M7249061,P5901876234,7,0
W6173802,K6429705381,7,15
P0718526,A8762095413,7,15
Q5013724,Y1862470539,7,26
P3417502,C5706148932,7,9
Y3759180,T6725419830,7,0
T0965782,O5684092371,7,0
C2036589,B2470136895,7,14
S8160375,D0839254671,7,0
F7318596,K1093256478,7,5
J3790465,S6342785019,7,7
S8160375,Y1862470539,7,18
W3104295,T6725419830,7,0
A9305472,A8762095413,7,8
I0469817,H2374819056,7,0
C6914870,O5684092371,7,0
P0718526,L0491253876,7,0
Z8247369,O9138052764,7,0
P0718526,G2837951046,7,5
S8160375,B2470136895,7,0
S8160375,D0178592346,7,0
T0965782,R2731809564,7,17
P3417502,M7531690482,7,10
C2036589,O3186592704,7,4
T0965782,A3149687250,7,3
I0469817,S6342785019,7,6
H4602978,L0491253876,7,8
P0246587,K6429705381,7,0
M7249061,Y1862470539,7,16
I8637015,F6875012934,7,19
W3104295,D9536078241,7,13
J3790465,D6524390178,7,10
W3104295,A8762095413,7,16
Q5013724,K1093256478,7,13
I0469817,T6725419830,7,0
Q5013724,A3149687250,7,0
P3417502,D6524390178,7,11
W3104295,A0936571428,7,0
W3104295,X4032587691,7,0
H9805137,D0839254671,7,0
Y3759180,P6701348952,7,1
Y3759180,D6524390178,7,11
A9305472,P1346798502,7,0
W3104295,I8509673142,7,0
P0718526,I8509673142,7,0
P0246587,S9562038147,7,13
P3417502,R7908614253,7,9
Z8247369,F6875012934,7,0
Z8247369,D6524390178,7,11
H4602978,C5706148932,7,2
I8637015,O3186592704,7,7
S5470936,X4032587691,7,0
Y3759180,C5706148932,7,0
H4602978,R7908614253,7,9
K1406895,C5706148932,7,12
M7249061,T6725419830,7,0
C2036589,K5134087692,7,6
Q4180762,Y1862470539,7,12
D8137024,L0491253876,7,0
E3479026,Y1862470539,7,0
R6849103,F6875012934,7,0
S8160375,P5901876234,7,0
Q4180762,R0593762841,7,0
Z8142507,O3186592704,7,21
H9805137,D9536078241,7,3
E3479026,S6342785019,7,25
E0437856,D9536078241,7,3
Q5013724,R2731809564,7,0
K1406895,G2837951046,7,5
H9805137,D6524390178,7,6
H4602978,H5819263704,7,0
P3417502,K1093256478,7,6
S5470936,D9536078241,7,3
J3790465,H2374819056,7,0
Z8247369,C5706148932,7,8
H4602978,L3482709165,7,0
M7249061,K6429705381,7,9
E0437856,K1093256478,7,2
Q4180762,D9536078241,7,13
T0965782,A8762095413,7,22
W6173802,D0178592346,7,0
Z8247369,S0821467359,7,3
H4602978,B2470136895,7,11
K1406895,B2470136895,7,13
J3790465,B2470136895,7,7
Q4180762,X4032587691,7,0
I8637015,D9536078241,7,13
F7318596,O3186592704,7,9
S5470936,R0593762841,7,0
P3417502,S0821467359,7,10
M7249061,L3482709165,7,0
C6914870,S9562038147,7,14
H4602978,M7531690482,7,0
W6173802,O3186592704,7,6
I8637015,R2731809564,7,10
Q5013724,S9562038147,7,20
E0437856,P5901876234,7,0
A9305472,K1093256478,7,5
D8137024,X6405219738,7,11
R6849103,B2470136895,7,9
W6173802,D0839254671,7,0
R6849103,D9536078241,7,3
P0718526,K6429705381,7,1
A9305472,L0491253876,7,0
P3417502,X4032587691,7,21
I8637015,R0593762841,7,0
T0965782,S0821467359,7,10
W6173802,P5901876234,7,0
F7318596,T6725419830,7,0
M7249061,A0936571428,7,0
Y3759180,K6429705381,7,3
H9805137,M7531690482,7,0
S5470936,Y1862470539,7,0
K1406895,P5901876234,7,0
C6914870,A0936571428,7,0
J3790465,S0821467359,7,9
P0246587,H2374819056,7,0
W6173802,L0491253876,7,0
W3104295,A3149687250,7,10
E0437856,S6342785019,7,8
F7318596,S0821467359,7,3
P3417502,O3186592704,7,2
P0246587,Y1862470539,7,0
I8637015,X4032587691,7,0
S8160375,A0936571428,7,0
J3790465,H5819263704,7,0
K1406895,K1093256478,7,6
T0965782,D9536078241,7,16
H9805137,G2837951046,7,14
J3790465,K1093256478,7,9
H9805137,S9562038147,7,21
H4602978,D0839254671,7,0
A9305472,P6701348952,7,1
A9305472,T6725419830,7,0
C2036589,L0491253876,7,0
I8637015,M7531690482,7,1
K1406895,D0839254671,7,0
Z8142507,R0593762841,7,0
M7249061,S9562038147,7,4
S8160375,G2837951046,7,14
P0718526,D9536078241,7,11
P0718526,D0178592346,7,0
P3417502,X6405219738,7,4
P0246587,D0839254671,7,12
E3479026,F6875012934,7,11
H4602978,S0821467359,7,0
K1406895,S6342785019,7,8
I0469817,L3482709165,7,5
H9805137,A8762095413,7,18
Q4180762,D6524390178,7,0
H4602978,S6342785019,7,7
H9805137,P5901876234,7,0
W6173802,D6524390178,7,10
I8637015,G2837951046,7,5
Z8142507,Y1862470539,7,3
K1406895,K6429705381,7,15
E0437856,H2374819056,7,0
Z8142507,K1093256478,7,13
C6914870,Y1862470539,7,2
H4602978,T6725419830,7,0
Z8247369,A8762095413,7,0
I8637015,L3482709165,7,6
S8160375,S9562038147,7,20
K1406895,P6701348952,7,8
C6914870,B2470136895,7,0
M7249061,O9138052764,7,16
Z8247369,P5901876234,7,0
I0469817,R2731809564,7,2
I0469817,Y1862470539,7,0
C2036589,Y1862470539,7,12
C2036589,D6524390178,7,11
C2036589,R0593762841,7,0
R6849103,A8762095413,7,18
X9015634,P6701348952,7,1
R6849103,P5901876234,7,0
M7249061,K1093256478,7,2
I0469817,H5819263704,7,0
M7249061,R7908614253,7,9
K1406895,D9536078241,7,6
I0469817,F6875012934,7,0
I8637015,K5134087692,7,6
Z8142507,M7531690482,7,0
K1406895,A8762095413,7,18
S8160375,X6405219738,7,8
M7249061,R2731809564,7,2
D8137024,P6701348952,7,9
E0437856,L0491253876,7,13
P0718526,D6524390178,7,4
Y3759180,O5684092371,7,0
Y3759180,O9138052764,7,15
C6914870,C5706148932,7,17
T0965782,L0491253876,7,0
D8137024,D6524390178,7,0
P0246587,K1093256478,7,0
S8160375,S0821467359,7,0
C2036589,D9536078241,7,3
C6914870,L0491253876,7,0
I8637015,P6701348952,7,9
E0437856,S9562038147,7,0
E3479026,X4032587691,7,1
C6914870,F6875012934,7,13
H4602978,X4032587691,7,23
T0965782,D0178592346,7,0
Q4180762,A8762095413,7,12
D8137024,P5901876234,7,0
P0718526,S0821467359,7,0
X9015634,K6429705381,7,12
H9805137,P6701348952,7,3
D8137024,K6429705381,7,11
Q4180762,D0178592346,7,1
Y3759180,L0491253876,7,19
K1406895,S0821467359,7,0
Q5013724,K6429705381,7,0
P0246587,S0821467359,7,13
C2036589,S6342785019,7,7
Y3759180,A3149687250,7,0
Z8247369,D0839254671,7,0
Y3759180,P1346798502,7,8
C2036589,R7908614253,7,9
T0965782,T6725419830,7,0
J3790465,X4032587691,7,0
A9305472,D0178592346,7,7
K1406895,I8509673142,7,14
T0965782,F6875012934,7,8
T0965782,P6701348952,7,7
Z8247369,O5684092371,7,13
I0469817,P1346798502,7,3
X9015634,S6342785019,7,7
X9015634,P5901876234,7,3
P0718526,D0839254671,7,0
K1406895,O3186592704,7,4
A9305472,O3186592704,7,17
E0437856,M7531690482,7,0
F7318596,O5684092371,7,9
X9015634,R7908614253,7,9
X9015634,T6725419830,7,0
M7249061,B2470136895,7,15
P3417502,S6342785019,7,2
C6914870,R0593762841,7,0
C2036589,F6875012934,7,4
X9015634,M7531690482,7,14
P3417502,H2374819056,7,0
E3479026,A3149687250,7,0
P3417502,O9138052764,7,13
C6914870,D9536078241,7,7
T0965782,I8509673142,7,0
I0469817,R0593762841,7,0
M7249061,H5819263704,7,9
S5470936,G2837951046,7,14
H9805137,D0178592346,7,0
Q5013724,D9536078241,7,13
Q5013724,B2470136895,7,17
S8160375,A8762095413,7,12
S5470936,D0178592346,7,0
C6914870,T6725419830,7,4
M7249061,D0839254671,7,0
X9015634,H2374819056,7,8
F7318596,P5901876234,7,0
Z8247369,D0178592346,7,0
Q5013724,T6725419830,7,10
Q5013724,F6875012934,7,0
C2036589,G2837951046,7,14
E0437856,R7908614253,7,9
H4602978,P1346798502,7,1
I8637015,H2374819056,7,11
E3479026,P6701348952,7,10
Y3759180,F6875012934,7,1
S5470936,R7908614253,7,9
Q5013724,P5901876234,7,0
Q5013724,H2374819056,7,23
M7249061,S0821467359,7,0
E0437856,Y1862470539,7,24
I8637015,S9562038147,7,9
H4602978,K5134087692,7,6
M7249061,H2374819056,7,7
J3790465,T6725419830,7,0
J3790465,D0178592346,7,12
P3417502,A0936571428,7,0
I0469817,C5706148932,7,0
Q5013724,A0936571428,7,10
I8637015,A0936571428,7,1
Y3759180,R7908614253,7,10
W6173802,A3149687250,7,5
C2036589,K1093256478,7,2
P3417502,P6701348952,7,1
Q5013724,D0839254671,7,0
S8160375,I8509673142,7,0
P0718526,X6405219738,7,7
F7318596,A3149687250,7,13
S8160375,P6701348952,7,1
I8637015,O9138052764,7,14
E3479026,A0936571428,7,3
Z8142507,P1346798502,7,0
I8637015,S6342785019,7,13
I8637015,D0178592346,7,14
R6849103,K6429705381,7,0
Y3759180,R0593762841,7,0
J3790465,K6429705381,7,3
R6849103,I8509673142,7,0
S8160375,T6725419830,7,15
C6914870,X6405219738,7,0
S5470936,L0491253876,7,0
I8637015,P1346798502,7,2
Z8142507,K5134087692,7,0
Q5013724,D6524390178,7,32
H4602978,K6429705381,7,6
W3104295,R0593762841,7,0
I0469817,B2470136895,7,18
K1406895,L3482709165,7,0
R6849103,S9562038147,7,4
C2036589,S0821467359,7,0
Y3759180,H2374819056,7,3
S8160375,H2374819056,7,0
A9305472,Y1862470539,7,0
Z8142507,D0178592346,7,14
C6914870,L3482709165,7,0
X9015634,S0821467359,7,0
I8637015,B2470136895,7,9
I8637015,L0491253876,7,23
R6849103,P1346798502,7,10
W6173802,S9562038147,7,0
C2036589,P1346798502,7,0
W6173802,D9536078241,7,4
M7249061,S6342785019,7,7
R6849103,D0178592346,7,0
Z8142507,K6429705381,7,0
S8160375,F6875012934,7,9
F7318596,D0178592346,7,25
Q4180762,R7908614253,7,9
Q4180762,T6725419830,7,0
Z8247369,K1093256478,7,2
I0469817,X4032587691,7,18
P0718526,R7908614253,7,27
C2036589,A8762095413,7,18
W6173802,K5134087692,7,3
Z8142507,P5901876234,7,0
D8137024,D0839254671,7,0
I8637015,R7908614253,7,9
W6173802,K1093256478,7,5
E0437856,P1346798502,7,9
R6849103,R7908614253,7,9
T0965782,Y1862470539,7,9
I8637015,T6725419830,7,10
M7249061,C5706148932,7,0
I8637015,D6524390178,7,11
Q4180762,K5134087692,7,2
S5470936,C5706148932,7,7
I8637015,D0839254671,7,0
C6914870,P6701348952,7,3
W6173802,B2470136895,7,38
T0965782,L3482709165,7,0
H4602978,F6875012934,7,6
K1406895,F6875012934,7,16
Q4180762,P5901876234,7,7
I8637015,P5901876234,7,0
F7318596,R7908614253,7,14
Y3759180,X4032587691,7,0
W3104295,O3186592704,7,7
T0965782,R7908614253,7,8
T0965782,K6429705381,7,0
W3104295,D6524390178,7,1
R6849103,L3482709165,7,0
E0437856,K6429705381,7,8
J3790465,O5684092371,7,0
Q5013724,M7531690482,7,0
Z8247369,P6701348952,7,5
D8137024,R7908614253,7,0
E0437856,H5819263704,7,0
I8637015,C5706148932,7,17
X9015634,L3482709165,7,0
K1406895,P1346798502,7,0
C6914870,A8762095413,7,12
F7318596,B2470136895,7,0
C2036589,P5901876234,7,0
Y3759180,D9536078241,7,3
K1406895,S9562038147,7,2
A9305472,O5684092371,7,7
E3479026,D0178592346,7,11
C2036589,D0178592346,7,0
Z8142507,F6875012934,7,0
Z8247369,B2470136895,7,25
P3417502,H5819263704,7,0
Z8142507,P6701348952,7,1
W3104295,M7531690482,7,0
Z8247369,R7908614253,7,0
Z8142507,D0839254671,7,0
A9305472,R0593762841,7,0
P3417502,P1346798502,7,4
K1406895,A3149687250,7,0
S5470936,P5901876234,7,0
S5470936,D6524390178,7,0
R6849103,M7531690482,7,0
H9805137,P1346798502,7,9
S8160375,D6524390178,7,0
X9015634,Y1862470539,7,0
C6914870,D0178592346,7,0
J3790465,O3186592704,7,12
J3790465,S9562038147,7,1
J3790465,P1346798502,7,17
X9015634,X4032587691,7,0
M7249061,X4032587691,7,0
Q4180762,O3186592704,7,31
M7249061,G2837951046,7,10
M7249061,A3149687250,7,0
P3417502,P5901876234,7,0
S8160375,O9138052764,7,11
E3479026,O9138052764,7,15
Z8247369,R0593762841,7,8
Q5013724,A8762095413,7,22
F7318596,X4032587691,7,27
C6914870,I8509673142,7,0
E3479026,B2470136895,7,15
D8137024,K1093256478,7,11
I0469817,D9536078241,7,11
E0437856,S0821467359,7,0
X9015634,P1346798502,7,13
C2036589,S9562038147,7,13
H4602978,G2837951046,7,5
E0437856,B2470136895,7,5
P0718526,P1346798502,7,0
Q4180762,P1346798502,7,0
H4602978,A8762095413,7,10
M7249061,A8762095413,7,15
S5470936,S0821467359,7,0
P3417502,L0491253876,7,6
Q5013724,G2837951046,7,3
H9805137,K1093256478,7,0
Q5013724,P6701348952,7,8
X9015634,R2731809564,7,19
Z8247369,M7531690482,7,0
Z8247369,D9536078241,7,2
K1406895,R0593762841,7,15
Q4180762,S0821467359,7,0
W3104295,P6701348952,7,3
P3417502,D0839254671,7,13
W3104295,L0491253876,7,6
S8160375,P1346798502,7,4
C2036589,O5684092371,7,2
A9305472,K6429705381,7,6
I0469817,X6405219738,7,0
Z8142507,T6725419830,7,0
S5470936,D0839254671,7,0
K1406895,H2374819056,7,9
E0437856,O5684092371,7,6
W3104295,O5684092371,7,0
I0469817,P5901876234,7,0
W6173802,P6701348952,7,0
J3790465,L0491253876,7,0
E0437856,A8762095413,7,1
I8637015,H5819263704,7,0
H4602978,D6524390178,7,11
Y3759180,P5901876234,7,0
A9305472,B2470136895,7,0
M7249061,P6701348952,7,22
S8160375,H5819263704,7,0
P3417502,T6725419830,7,18
R6849103,S0821467359,7,0
M7249061,K5134087692,7,6
P0246587,P1346798502,7,17
M7249061,O5684092371,7,1
C6914870,D0839254671,7,4
H9805137,R0593762841,7,2
E0437856,O3186592704,7,8
E0437856,T6725419830,7,3
F7318596,P6701348952,7,13
A9305472,R7908614253,7,0
E0437856,D6524390178,7,11
D8137024,S0821467359,7,0
P3417502,D9536078241,7,4
E3479026,R0593762841,7,0
Q5013724,O5684092371,7,16
K1406895,R7908614253,7,6
W3104295,D0839254671,7,0
P3417502,A8762095413,7,25
A9305472,K5134087692,7,5
C2036589,T6725419830,7,0
Z8142507,S0821467359,7,0
K1406895,T6725419830,7,0
E3479026,P1346798502,7,2
C6914870,R7908614253,7,8
E0437856,C5706148932,7,0
P0718526,A3149687250,7,0
P3417502,I8509673142,7,0
C6914870,M7531690482,7,32
P3417502,F6875012934,7,0
J3790465,R0593762841,7,0
W3104295,K6429705381,7,0
S8160375,M7531690482,7,16
H9805137,T6725419830,7,0
E3479026,L0491253876,7,0
W6173802,H2374819056,7,7
R6849103,O3186592704,7,36
M7249061,P1346798502,7,9
K1406895,D6524390178,7,2
C2036589,H2374819056,7,0
S5470936,T6725419830,7,0
I0469817,D0839254671,7,0
C2036589,X6405219738,7,16
W6173802,A0936571428,7,13
I8637015,A8762095413,7,13
C6914870,P1346798502,7,0
J3790465,X6405219738,7,10
S5470936,A0936571428,7,10
C2036589,I8509673142,7,0
Z8247369,T6725419830,7,0
I0469817,G2837951046,7,28
T0965782,D6524390178,7,2
Z8142507,A0936571428,7,0
J3790465,D9536078241,7,3
Q5013724,I8509673142,7,0
P0718526,T6725419830,7,0
F7318596,D9536078241,7,6
F7318596,D0839254671,7,0
Y3759180,D0178592346,7,0
Y3759180,S9562038147,7,0
M7249061,L0491253876,7,6
Q5013724,R7908614253,7,9
C2036589,D0839254671,7,3
Q5013724,X4032587691,7,14
J3790465,A3149687250,7,4
E3479026,R7908614253,7,9
W3104295,D0178592346,7,0
S5470936,K6429705381,7,8
S8160375,R2731809564,7,2
E0437856,P6701348952,7,1
D8137024,D9536078241,7,1
S5470936,I8509673142,7,0
C6914870,H5819263704,7,0
I8637015,A3149687250,7,6
W6173802,C5706148932,7,15
J3790465,P6701348952,7,18
X9015634,D0839254671,7,3
Q4180762,R2731809564,7,1
Q4180762,K1093256478,7,0
Q5013724,X6405219738,7,11
E3479026,D6524390178,7,10
P3417502,K6429705381,7,8
H9805137,A3149687250,7,0
S8160375,A3149687250,7,4
W3104295,Y1862470539,7,2
E0437856,X6405219738,7,1
Z8142507,D9536078241,7,0
C6914870,P5901876234,7,16
H4602978,D9536078241,7,12
C2036589,A0936571428,7,0
Y3759180,Y1862470539,7,15
Q4180762,P6701348952,7,1
K1406895,X4032587691,7,0
S5470936,A8762095413,7,2
P0246587,R0593762841,7,0
Q5013724,D0178592346,7,7
D8137024,D0178592346,7,45
E3479026,D9536078241,7,3
S8160375,D9536078241,7,8
C6914870,K1093256478,7,5
I8637015,K1093256478,7,5
H4602978,P6701348952,7,0
P3417502,R0593762841,7,0
C2036589,M7531690482,7,17
E0437856,X4032587691,7,0
S8160375,K1093256478,7,5
M7249061,D0178592346,7,0
T0965782,P5901876234,7,2
E3479026,K1093256478,7,2
C2036589,O9138052764,7,12
W6173802,R7908614253,7,6
Q5013724,S6342785019,7,7
D8137024,X4032587691,7,1
I0469817,M7531690482,7,0
C6914870,O9138052764,7,15
Z8247369,O3186592704,7,13
S8160375,X4032587691,7,0
