client_code,product_code,day,volume
H3806214,I3062194785,7,0
E1860953,F1462073985,7,7
C5947368,I3062194785,7,0
G4673598,H3427895106,7,0
X6204935,Q0975168432,7,0
U0241695,P1039576284,7,2
G4673598,P0182364795,7,0
N5863719,O0836127459,7,0
H6580274,Q0975168432,7,0
C5947368,W7102348965,7,0
M9512306,H6407832591,7,0
I0813275,P1039576284,7,0
R8065734,O0836127459,7,0
G5780192,H7816923054,7,0
L2017495,H7816923054,7,0
M9512306,U6241789305,7,15
E1860953,M1856437290,7,0
Z7210584,H7816923054,7,4
N5863719,W7102348965,7,6
N5863719,P8570139642,7,9
C5947368,V0386549127,7,0
H6580274,H3427895106,7,0
N5863719,A1078536429,7,10
N5863719,Q8720319645,7,0
Z7210584,I1796435280,7,0
E1860953,Q8720319645,7,0
L2017495,P8570139642,7,22
L2017495,H3427895106,7,0
N5863719,I3062194785,7,0
M9512306,Q8720319645,7,0
E1860953,U6241789305,7,0
T5647198,H7816923054,7,0
B0257386,H7816923054,7,0
N5863719,F3542869107,7,6
G4673598,U6241789305,7,1
B0257386,I1796435280,7,0
L2017495,Q0975168432,7,0
O4358201,P8570139642,7,0
I0813275,I6574183290,7,0
D7462853,Q8720319645,7,3
R8065734,O4980276351,7,6
D9601873,Q0975168432,7,0
R1586074,Q0975168432,7,0
I0813275,F1462073985,7,0
B0257386,I6574183290,7,5
T5647198,Q0975168432,7,0
I0813275,I3062194785,7,12
E1860953,A1078536429,7,0
T5647198,I1796435280,7,0
G5780192,U6241789305,7,11
L2017495,F3542869107,7,8
N5863719,U6241789305,7,0
D7462853,P8570139642,7,0
B0257386,P1039576284,7,0
M9512306,A1078536429,7,0
U0241695,I3062194785,7,0
H6580274,U6241789305,7,10
O4358201,P1039576284,7,0
H3806214,F1462073985,7,0
W0142893,M1856437290,7,0
D9601873,H3427895106,7,0
D7462853,F1462073985,7,0
R1586074,Q8720319645,7,2
O4358201,I3062194785,7,0
R1586074,P0182364795,7,0
M9512306,F1462073985,7,0
C5947368,H3427895106,7,0
T6752903,P1039576284,7,2
D7462853,U1680492573,7,0
D7462853,Q0975168432,7,0
H3806214,I1796435280,7,14
H6580274,O4980276351,7,2
O4358201,Q0975168432,7,6
D9601873,V0386549127,7,12
W0142893,H3427895106,7,0
L2017495,H6407832591,7,0
R1586074,F3542869107,7,12
C5947368,F3542869107,7,4
M9512306,U1680492573,7,0
E1860953,I1796435280,7,6
O4358201,V0386549127,7,0
J1584029,H6407832591,7,0
T6752903,Q0975168432,7,0
J1584029,H3427895106,7,3
C5947368,P8570139642,7,9
N5863719,F9876104325,7,0
I0813275,O0836127459,7,0
U0241695,F9876104325,7,0
R1586074,W7102348965,7,6
H6580274,H7816923054,7,3
W0142893,Q0975168432,7,0
O4358201,H3427895106,7,5
O4358201,O4980276351,7,0
L2017495,V0386549127,7,2
H3806214,H7816923054,7,0
U0241695,V0386549127,7,0
X6204935,O4980276351,7,0
D1907852,U6241789305,7,0
R8065734,M1856437290,7,0
C5947368,I1796435280,7,0
U0241695,F3542869107,7,0
D7462853,P0182364795,7,15
J1584029,P1039576284,7,0
L2017495,Q8720319645,7,0
G4673598,M1856437290,7,0
O4358201,F3542869107,7,0
J1584029,I3062194785,7,0
U0241695,O4980276351,7,0
J1584029,U6241789305,7,0
H3806214,M1856437290,7,0
B0257386,M1856437290,7,0
C5947368,M1856437290,7,0
B0257386,I3062194785,7,7
O4358201,U6241789305,7,12
W0142893,H6407832591,7,0
E1860953,V0386549127,7,0
R8065734,I3062194785,7,0
D1907852,Q8720319645,7,0
T5647198,H3427895106,7,0
R8065734,I6574183290,7,6
T6752903,U6241789305,7,6
B0257386,H3427895106,7,0
R1586074,A1078536429,7,10
E3164270,Q8720319645,7,0
Z7210584,Q0975168432,7,0
G5780192,I3062194785,7,2
N5863719,H7816923054,7,0
L2017495,P0182364795,7,0
T5647198,I3062194785,7,7
J1584029,V0386549127,7,0
M9512306,H7816923054,7,9
T6752903,A1078536429,7,10
D1907852,F1462073985,7,0
X6204935,H7816923054,7,4
D1907852,F9876104325,7,0
B0257386,O0836127459,7,0
Z7210584,P0182364795,7,0
Z7210584,P8570139642,7,0
E3164270,F9876104325,7,10
B0257386,Q0975168432,7,17
J1584029,F1462073985,7,0
X6204935,F3542869107,7,7
E1860953,I3062194785,7,0
G4673598,W7102348965,7,6
E3164270,V0386549127,7,0
H3806214,H6407832591,7,8
E1860953,P1039576284,7,0
D7462853,A1078536429,7,0
G5780192,P8570139642,7,0
O4358201,M1856437290,7,0
E3164270,F3542869107,7,0
D1907852,O4980276351,7,0
D1907852,I3062194785,7,0
M9512306,P1039576284,7,0
L2017495,W7102348965,7,6
G4673598,H6407832591,7,0
U0241695,I1796435280,7,0
G5780192,A1078536429,7,10
O4358201,H7816923054,7,0
H3806214,V0386549127,7,9
B0257386,H6407832591,7,0
H3806214,F3542869107,7,0
O4358201,I1796435280,7,0
T5647198,U1680492573,7,12
R1586074,H7816923054,7,2
D9601873,O4980276351,7,0
D7462853,M1856437290,7,0
C5947368,P1039576284,7,7
D1907852,U1680492573,7,0
G5780192,M1856437290,7,0
U0241695,O0836127459,7,1
G4673598,Q8720319645,7,9
T6752903,P0182364795,7,0
G5780192,O0836127459,7,0
E3164270,U1680492573,7,0
B0257386,A1078536429,7,1
L2017495,I1796435280,7,0
D7462853,I3062194785,7,0
U0241695,I6574183290,7,0
B0257386,U6241789305,7,0
D1907852,I6574183290,7,6
R1586074,P8570139642,7,1
D9601873,I6574183290,7,3
X6204935,P1039576284,7,0
W0142893,U1680492573,7,1
D7462853,H3427895106,7,0
R1586074,M1856437290,7,18
W0142893,O4980276351,7,0
H3806214,U1680492573,7,0
E1860953,F3542869107,7,0
I0813275,P0182364795,7,0
W0142893,F9876104325,7,0
T5647198,A1078536429,7,10
E3164270,I1796435280,7,1
M9512306,M1856437290,7,0
T6752903,F1462073985,7,0
M9512306,F3542869107,7,0
H3806214,Q0975168432,7,0
J1584029,P8570139642,7,9
C5947368,Q0975168432,7,0
M9512306,V0386549127,7,8
H6580274,I3062194785,7,0
G4673598,V0386549127,7,0
N5863719,O4980276351,7,0
L2017495,F1462073985,7,0
G4673598,F3542869107,7,0
W0142893,A1078536429,7,12
G5780192,H6407832591,7,0
J1584029,I1796435280,7,0
D1907852,P1039576284,7,9
T6752903,U1680492573,7,0
W0142893,W7102348965,7,6
R8065734,H7816923054,7,0
G4673598,O4980276351,7,0
U0241695,W7102348965,7,0
U0241695,Q8720319645,7,4
N5863719,F1462073985,7,0
D9601873,I1796435280,7,0
T5647198,F1462073985,7,0
G5780192,Q8720319645,7,0
U0241695,F1462073985,7,0
J1584029,O4980276351,7,4
D9601873,H6407832591,7,0
M9512306,H3427895106,7,0
J1584029,M1856437290,7,0
E3164270,H7816923054,7,4
M9512306,O4980276351,7,4
J1584029,H7816923054,7,4
H3806214,O4980276351,7,7
N5863719,M1856437290,7,15
O4358201,O0836127459,7,15
M9512306,I3062194785,7,2
W0142893,P0182364795,7,0
D1907852,M1856437290,7,20
X6204935,F1462073985,7,0
C5947368,H6407832591,7,0
H6580274,O0836127459,7,2
U0241695,Q0975168432,7,0
G4673598,U1680492573,7,0
W0142893,H7816923054,7,0
B0257386,F9876104325,7,5
R8065734,P1039576284,7,0
I0813275,H6407832591,7,0
W0142893,I1796435280,7,0
D9601873,P1039576284,7,0
D9601873,F3542869107,7,7
T6752903,I3062194785,7,0
D1907852,H6407832591,7,12
E1860953,H7816923054,7,13
G5780192,P0182364795,7,9
W0142893,P1039576284,7,5
G4673598,F9876104325,7,0
D9601873,I3062194785,7,0
D9601873,U6241789305,7,0
H6580274,F3542869107,7,0
E1860953,P8570139642,7,0
R1586074,U6241789305,7,9
X6204935,U1680492573,7,0
U0241695,P0182364795,7,0
E3164270,P1039576284,7,0
T6752903,W7102348965,7,0
Z7210584,H6407832591,7,9
J1584029,F3542869107,7,9
G4673598,A1078536429,7,12
M9512306,I1796435280,7,0
G4673598,I1796435280,7,1
D1907852,H7816923054,7,0
O4358201,Q8720319645,7,11
N5863719,U1680492573,7,8
O4358201,P0182364795,7,0
U0241695,U1680492573,7,0
D1907852,V0386549127,7,0
N5863719,I1796435280,7,23
D1907852,F3542869107,7,0
D1907852,P8570139642,7,13
D1907852,H3427895106,7,0
T5647198,Q8720319645,7,0
W0142893,I3062194785,7,0
H3806214,A1078536429,7,0
D7462853,V0386549127,7,0
D9601873,A1078536429,7,0
G4673598,I6574183290,7,6
G5780192,V0386549127,7,0
C5947368,F9876104325,7,15
D7462853,U6241789305,7,0
G4673598,P8570139642,7,0
E1860953,O4980276351,7,8
X6204935,O0836127459,7,0
G5780192,F3542869107,7,0
R1586074,O0836127459,7,2
L2017495,M1856437290,7,10
B0257386,F1462073985,7,16
C5947368,U1680492573,7,1
D1907852,Q0975168432,7,0
H6580274,U1680492573,7,0
R8065734,F1462073985,7,0
T5647198,F3542869107,7,5
E1860953,O0836127459,7,0
B0257386,P8570139642,7,0
D9601873,F1462073985,7,0
G4673598,H7816923054,7,0
D7462853,H7816923054,7,0
E3164270,Q0975168432,7,0
O4358201,W7102348965,7,6
D7462853,O0836127459,7,7
J1584029,Q0975168432,7,0
R8065734,U1680492573,7,19
X6204935,I1796435280,7,0
C5947368,F1462073985,7,0
L2017495,I3062194785,7,0
R8065734,Q0975168432,7,0
G4673598,P1039576284,7,14
E3164270,F1462073985,7,0
R1586074,F1462073985,7,0
C5947368,H7816923054,7,2
Z7210584,I3062194785,7,0
N5863719,P1039576284,7,0
D7462853,F3542869107,7,0
T5647198,P1039576284,7,0
O4358201,H6407832591,7,0
U0241695,P8570139642,7,0
G5780192,O4980276351,7,4
C5947368,O4980276351,7,0
I0813275,V0386549127,7,0
E1860953,Q0975168432,7,0
T6752903,P8570139642,7,19
D7462853,O4980276351,7,0
I0813275,F3542869107,7,0
D1907852,A1078536429,7,16
